"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event"
"sdP11","solo",1,"e","place",645.7577,638265685143864546,638265685150322123,"Regular Blue CubeClone43was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",1,"e","place",639.0116,638265685166664905,638265685173055021,"Regular Red CubeClone44was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",1,"e","place",710.5552,638265685306873024,638265685313978576,"Regular Neutral CubeClone66was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",1,"e","place",499.51,638265685342395021,638265685347390121,"Regular Neutral CubeClone71was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",1,"e","place",445.2854,638265685403274799,638265685407727653,"Regular Neutral CubeClone78was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",1,"e","place",608.5063,638265685521552038,638265685527637101,"Regular Red CubeClone94was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",1,"e","place",347.6719,638265685604413565,638265685607890284,"Regular Blue CubeClone105was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",1,"e","place",728.3226,638265685675343644,638265685682626870,"Regular Red CubeClone113was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",1,"e","place",1291.7649,638265685713266101,638265685726183750,"Regular Neutral CubeClone122was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",1,"e","place",609.1034,638265685770305515,638265685776396549,"Regular Neutral CubeClone129was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",1,"e","place",1023.3772,638265685803096696,638265685813330468,"Regular Gold CubeClone1was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",1,"e","place",663.2859,638265685889727965,638265685896360824,"Regular Blue CubeClone142was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",1,"e","place",637.994,638265685993548676,638265685999928616,"Regular Neutral CubeClone161was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",1,"e","place",881.0359,638265686040788141,638265686049598500,"Regular Neutral CubeClone167was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",1,"e","place",497.3388,638265686087761057,638265686092734445,"Regular Neutral CubeClone174was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",1,"e","place",452.4688,638265686150463627,638265686154988315,"Regular Blue CubeClone183was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",1,"e","place",585.9404,638265686200450240,638265686206309644,"Regular Blue CubeClone188was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",1,"e","place",742.9854,638265686220740030,638265686228169884,"Regular Red CubeClone190was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",1,"e","place",627.6616,638265686317197371,638265686323473987,"Regular Red CubeClone203was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",1,"e","place",478.0119,638265686334976758,638265686339756877,"Regular Red CubeClone205was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",1,"e","place",719.7889,638265686371027066,638265686378224955,"Regular Red CubeClone210was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",1,"e","place",520.7468,638265686405762514,638265686410969982,"Regular Blue CubeClone213was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",1,"e","place",823.3894,638265686445650441,638265686453884335,"Regular Red CubeClone218was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",1,"e","place",682.858,638265686476696315,638265686483524895,"Regular Red CubeClone228was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",1,"e","place",511.9076,638265686541143560,638265686546262636,"Regular Red CubeClone232was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",1,"e","place",307.49,638265686561046469,638265686564121369,"Regular Blue CubeClone237was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",1,"e","place",561.7193,638265686602034650,638265686607651843,"Regular Blue CubeClone242was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",1,"e","place",565.9852,638265686632071772,638265686637731624,"Regular Neutral CubeClone248was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",1,"e","place",274.8123,638265686675961934,638265686678710057,"Regular Blue CubeClone255was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",1,"e","place",729.7265,638265686780923337,638265686788220602,"Regular Gold CubeClone139was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",1,"e","place",1105.4377,638265686856115820,638265686867170197,"Regular Gold CubeClone281was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",1,"e","place",992.2746,638265686935396848,638265686945319594,"Regular Blue CubeClone284was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",1,"e","place",712.108,638265687006889417,638265687014010497,"Regular Blue CubeClone302was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",1,"e","place",443.0096,638265687096511762,638265687100941858,"Regular Neutral CubeClone312was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",1,"e","place",711.8643,638265687117930726,638265687125049369,"Regular Blue CubeClone316was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",1,"e","place",364.026,638265687160323298,638265687163963558,"Regular Neutral CubeClone322was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",1,"e","place",907.8644,638265687345009953,638265687354088597,"Regular Red CubeClone347was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",1,"e","place",691.7817,638265687383515581,638265687390433398,"Regular Neutral CubeClone354was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",1,"e","place",862.5676,638265687506090911,638265687514716587,"Regular Gold CubeClone371was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",1,"e","place",923.5029,638265687544820055,638265687554055084,"Regular Red CubeClone372was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",1,"e","place",692.5758,638265687643516409,638265687650442167,"Regular Gold CubeClone375was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",1,"e","place",859.0607,638265687702148896,638265687710739503,"Regular Neutral CubeClone395was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",1,"e","place",1149.3834,638265687746012450,638265687757506284,"Regular Gold CubeClone394was dropped in DropzonePlaceHolderClone3"
