"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event"
"nuP11","comp",2,"e","place",993.9969,638303036827717416,638303036837657385,"Network Red CubeClone243 was dropped in DropzonePlaceHolderClone3"
"nuP11","comp",2,"e","place",679.9261,638303036883873878,638303036890673139,"Network Gold Cube WholeClone232 was dropped in DropzonePlaceHolderClone2"
"nuP11","comp",2,"e","place",996.6382,638303036925836334,638303036935802716,"Network Gold Cube WholeClone259 was dropped in DropzonePlaceHolderClone3"
"nuP11","comp",2,"e","place",999.0848,638303036963523607,638303036973514455,"Network Neutral CubeClone266 was dropped in DropzonePlaceHolderClone3"
"nuP11","comp",2,"e","place",917.9849,638303037060905447,638303037070085296,"Network Red CubeClone274 was dropped in DropzonePlaceHolderClone5"
"nuP11","comp",2,"e","place",998.0926,638303037172931897,638303037182912823,"Network Blue CubeClone295 was dropped in DropzonePlaceHolderClone4"
"nuP11","comp",2,"e","place",721.0049,638303037216482952,638303037223693001,"Network Red CubeClone297 was dropped in DropzonePlaceHolderClone4"
"nuP11","comp",2,"e","place",995.6015,638303037301450234,638303037311406249,"Network Gold Cube WholeClone310 was dropped in DropzonePlaceHolderClone4"
"nuP11","comp",2,"e","place",989.8413,638303037408952246,638303037418850659,"Network Gold Cube WholeClone327 was dropped in DropzonePlaceHolderClone5"
"nuP11","comp",2,"e","place",893.0531,638303037464970959,638303037473901490,"Network Neutral CubeClone335 was dropped in DropzonePlaceHolderClone4"
"nuP11","comp",2,"e","place",809.8671,638303037594998752,638303037603097423,"Network Blue CubeClone352 was dropped in DropzonePlaceHolderClone4"
"nuP11","comp",2,"e","place",998.9966,638303037693162058,638303037703152024,"Network Neutral CubeClone367 was dropped in DropzonePlaceHolderClone5"
"nuP11","comp",2,"e","place",991.6402,638303037762145517,638303037772061919,"Network Blue CubeClone377 was dropped in DropzonePlaceHolderClone5"
"nuP11","comp",2,"e","place",993.9788,638303037892996221,638303037902936009,"Network Red CubeClone394 was dropped in DropzonePlaceHolderClone5"
"nuP11","comp",2,"e","place",978.4625,638303037994652148,638303038004436773,"Network Neutral CubeClone409 was dropped in DropzonePlaceHolderClone1"
"nuP11","comp",2,"e","place",810.0996,638303038026341768,638303038034442764,"Network Gold Cube WholeClone415 was dropped in DropzonePlaceHolderClone2"
