"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event"
"nuP11","solo",2,"e","grab",268.9995,638303017716651788,638303017719341783,"Regular Neutral CubeClone315 was picked up"
"nuP11","solo",2,"e","grab",41.0009,638303017759694695,638303017760104704,"Regular Neutral CubeClone321 was picked up"
"nuP11","solo",2,"e","grab",320.088,638303017822879882,638303017826080762,"Regular Neutral CubeClone332 was picked up"
"nuP11","solo",2,"e","grab",99.9998,638303017882505374,638303017883505372,"Regular Blue CubeClone337 was picked up"
"nuP11","solo",2,"e","grab",188.0026,638303017923758646,638303017925638672,"Regular Neutral CubeClone345 was picked up"
"nuP11","solo",2,"e","grab",261.6045,638303017998554819,638303018001170864,"Regular Neutral CubeClone355 was picked up"
"nuP11","solo",2,"e","grab",196.5416,638303018066833364,638303018068798780,"Regular Red CubeClone364 was picked up"
"nuP11","solo",2,"e","grab",216.2259,638303018087012014,638303018089174273,"Regular Red CubeClone368 was picked up"
"nuP11","solo",2,"e","grab",174.0014,638303018241146404,638303018242886418,"Regular Red CubeClone384 was picked up"
"nuP11","solo",2,"e","grab",108.8504,638303018373882076,638303018374970580,"Regular Neutral CubeClone408 was picked up"
"nuP11","solo",2,"e","grab",150.9989,638303018442036980,638303018443546969,"Regular Red CubeClone415 was picked up"
"nuP11","solo",2,"e","place",719.7349,638303015475169563,638303015482366912,"Regular Blue CubeClone3was dropped in DropzonePlaceHolderClone3"
"nuP11","solo",2,"e","place",781.0037,638303015492376910,638303015500186947,"Regular Blue CubeClone4was dropped in DropzonePlaceHolderClone2"
"nuP11","solo",2,"e","place",992.7411,638303015518419047,638303015528346458,"Regular Blue CubeClone8was dropped in DropzonePlaceHolderClone4"
"nuP11","solo",2,"e","place",638.6661,638303015628175889,638303015634562550,"Regular Blue CubeClone22was dropped in DropzonePlaceHolderClone3"
"nuP11","solo",2,"e","place",998.1407,638303015670057641,638303015680039048,"Regular Gold CubeClone17was dropped in DropzonePlaceHolderClone4"
"nuP11","solo",2,"e","place",991.0009,638303015780286886,638303015790196895,"Regular Gold CubeClone33was dropped in DropzonePlaceHolderClone2"
"nuP11","solo",2,"e","place",967.7246,638303015833573402,638303015843250648,"Regular Gold CubeClone46was dropped in DropzonePlaceHolderClone1"
"nuP11","solo",2,"e","place",995.2053,638303015876095637,638303015886047690,"Regular Gold CubeClone55was dropped in DropzonePlaceHolderClone5"
"nuP11","solo",2,"e","place",950.0012,638303015921278917,638303015930778929,"Regular Gold CubeClone62was dropped in DropzonePlaceHolderClone3"
"nuP11","solo",2,"e","place",957.67,638303016065237912,638303016074814612,"Regular Red CubeClone79was dropped in DropzonePlaceHolderClone3"
"nuP11","solo",2,"e","place",605.0037,638303016140188296,638303016146238333,"Regular Red CubeClone HB 2_1was dropped in DropzonePlaceHolderClone1"
"nuP11","solo",2,"e","place",965.7025,638303016166922186,638303016176579211,"Regular Red CubeClone94was dropped in DropzonePlaceHolderClone1"
"nuP11","solo",2,"e","place",706.1973,638303016208023711,638303016215085684,"Regular Red CubeClone104was dropped in DropzonePlaceHolderClone2"
"nuP11","solo",2,"e","place",985.927,638303016234659458,638303016244518728,"Regular Red CubeClone105was dropped in DropzonePlaceHolderClone4"
"nuP11","solo",2,"e","place",960.5518,638303016300316672,638303016309922190,"Regular Blue CubeClone114was dropped in DropzonePlaceHolderClone3"
"nuP11","solo",2,"e","place",661.1379,638303016371856086,638303016378467465,"Regular Gold CubeClone129was dropped in DropzonePlaceHolderClone2"
"nuP11","solo",2,"e","place",841.9729,638303016395254129,638303016403673858,"Regular Gold CubeClone132was dropped in DropzonePlaceHolderClone4"
"nuP11","solo",2,"e","place",662.9631,638303016432926640,638303016439556271,"Regular Blue CubeClone133was dropped in DropzonePlaceHolderClone3"
"nuP11","solo",2,"e","place",534.0021,638303016474774340,638303016480114361,"Regular Blue CubeClone141was dropped in DropzonePlaceHolderClone2"
"nuP11","solo",2,"e","place",994.0037,638303016500572288,638303016510512325,"Regular Blue CubeClone HB 1_0was dropped in DropzonePlaceHolderClone3"
"nuP11","solo",2,"e","place",546.4045,638303016529539961,638303016535004006,"Regular Gold CubeClone135was dropped in DropzonePlaceHolderClone2"
"nuP11","solo",2,"e","place",832.0142,638303016568267194,638303016576587336,"Regular Gold CubeClone154was dropped in DropzonePlaceHolderClone4"
"nuP11","solo",2,"e","place",719.7714,638303016688376123,638303016695573837,"Regular Blue CubeClone170was dropped in DropzonePlaceHolderClone2"
"nuP11","solo",2,"e","place",661.5563,638303016712493865,638303016719109428,"Regular Blue CubeClone171was dropped in DropzonePlaceHolderClone4"
"nuP11","solo",2,"e","place",990.941,638303016909914578,638303016919823988,"Regular Blue CubeClone200was dropped in DropzonePlaceHolderClone2"
"nuP11","solo",2,"e","place",999.0166,638303017090411001,638303017100401167,"Regular Blue CubeClone224was dropped in DropzonePlaceHolderClone3"
"nuP11","solo",2,"e","place",910.3618,638303017143511484,638303017152615102,"Regular Blue CubeClone233was dropped in DropzonePlaceHolderClone4"
"nuP11","solo",2,"e","place",994.0052,638303017197286583,638303017207226635,"Regular Red CubeClone237was dropped in DropzonePlaceHolderClone1"
"nuP11","solo",2,"e","place",951.0047,638303017234382388,638303017243892435,"Regular Gold CubeClone160was dropped in DropzonePlaceHolderClone1"
"nuP11","solo",2,"e","place",840.6816,638303017342300321,638303017350707137,"Regular Red CubeClone264was dropped in DropzonePlaceHolderClone5"
"nuP11","solo",2,"e","place",843.2387,638303017378727208,638303017387159595,"Regular Red CubeClone265was dropped in DropzonePlaceHolderClone5"
"nuP11","solo",2,"e","place",724.691,638303017403703432,638303017410950342,"Regular Red CubeClone268was dropped in DropzonePlaceHolderClone5"
"nuP11","solo",2,"e","place",993.1989,638303017435275149,638303017445207138,"Regular Gold CubeClone253was dropped in DropzonePlaceHolderClone5"
"nuP11","solo",2,"e","place",841.0395,638303017618416071,638303017626826466,"Regular Neutral CubeClone301was dropped in DropzonePlaceHolderClone2"
"nuP11","solo",2,"e","place",624.1175,638303017700420609,638303017706661784,"Regular Neutral CubeClone313was dropped in DropzonePlaceHolderClone3"
"nuP11","solo",2,"e","place",482.0013,638303017727862046,638303017732682059,"Regular Neutral CubeClone315was dropped in DropzonePlaceHolderClone4"
"nuP11","solo",2,"e","place",610.9297,638303017765430625,638303017771539922,"Regular Neutral CubeClone321was dropped in DropzonePlaceHolderClone1"
"nuP11","solo",2,"e","place",505.68,638303017791482935,638303017796539735,"Regular Neutral CubeClone326was dropped in DropzonePlaceHolderClone1"
"nuP11","solo",2,"e","place",952.7572,638303017831090368,638303017840617940,"Regular Neutral CubeClone332was dropped in DropzonePlaceHolderClone5"
"nuP11","solo",2,"e","place",766.8858,638303017868436525,638303017876105383,"Regular Blue CubeClone334was dropped in DropzonePlaceHolderClone2"
"nuP11","solo",2,"e","place",662.5346,638303017887421272,638303017894046618,"Regular Blue CubeClone337was dropped in DropzonePlaceHolderClone4"
"nuP11","solo",2,"e","place",557.9669,638303017938599009,638303017944178678,"Regular Neutral CubeClone345was dropped in DropzonePlaceHolderClone3"
"nuP11","solo",2,"e","place",649.6347,638303018037450844,638303018043947191,"Regular Neutral CubeClone359was dropped in DropzonePlaceHolderClone3"
"nuP11","solo",2,"e","place",545.0207,638303018079353162,638303018084803369,"Regular Red CubeClone364was dropped in DropzonePlaceHolderClone1"
"nuP11","solo",2,"e","place",613.0017,638303018093096742,638303018099226759,"Regular Red CubeClone368was dropped in DropzonePlaceHolderClone5"
"nuP11","solo",2,"e","place",996.169,638303018143946826,638303018153908516,"Regular Neutral CubeClone375was dropped in DropzonePlaceHolderClone2"
"nuP11","solo",2,"e","place",397.0015,638303018252427826,638303018256397841,"Regular Red CubeClone384was dropped in DropzonePlaceHolderClone1"
"nuP11","solo",2,"e","place",814.5046,638303018326553944,638303018334698990,"Regular Red CubeClone399was dropped in DropzonePlaceHolderClone2"
"nuP11","solo",2,"e","place",999.409,638303018350899029,638303018360893119,"Regular Red CubeClone401was dropped in DropzonePlaceHolderClone3"
"nuP11","solo",2,"e","place",898.3041,638303018390453881,638303018399436922,"Regular Neutral CubeClone408was dropped in DropzonePlaceHolderClone4"
"nuP11","co",1,"e","grab",371.643,638303022224518841,638303022228235271,"Network Neutral CubeClone5 was picked up"
"nuP11","co",1,"e","grab",597.558,638303022271168479,638303022277144059,"Network Red CubeClone8 was picked up"
"nuP11","co",1,"e","grab",278.0122,638303022757776755,638303022760556877,"Network Red CubeClone78 was picked up"
"nuP11","co",1,"e","grab",205.9984,638303022785287128,638303022787347112,"Network Red CubeClone80 was picked up"
"nuP11","co",1,"e","grab",99.034,638303022859240768,638303022860231108,"Network Neutral CubeClone93 was picked up"
"nuP11","co",1,"e","grab",225.4841,638303022948804217,638303022951059058,"Network Red CubeClone102 was picked up"
"nuP11","co",1,"e","grab",31.0008,638303023078741554,638303023079051562,"Network Neutral CubeClone123 was picked up"
"nuP11","co",1,"e","grab",132.9566,638303023462427730,638303023463757296,"Network Red CubeClone177 was picked up"
"nuP11","co",1,"e","grab",198.6778,638303023924980644,638303023926967422,"Network Neutral CubeClone243 was picked up"
"nuP11","co",1,"e","grab",416.0019,638303024214868073,638303024219028092,"Network Red CubeClone282 was picked up"
"nuP11","co",1,"e","grab",50.6354,638303024246138155,638303024246644509,"Network Neutral CubeClone287 was picked up"
"nuP11","co",1,"e","grab",176.001,638303024271866297,638303024273626307,"Network Red CubeClone288 was picked up"
"nuP11","co",1,"e","grab",429.0571,638303024747489866,638303024751780437,"Network Red CubeClone354 was picked up"
"nuP11","co",1,"e","grab",1060.4872,638303024785361505,638303024795966377,"Network Neutral CubeClone362 was picked up"
"nuP11","co",1,"e","grab",369.1351,638303024926573679,638303024930265030,"Network Red CubeClone377 was picked up"
"nuP11","co",1,"e","grab",71.0295,638303025105498981,638303025106209276,"Network Red CubeClone405 was picked up"
"nuP11","co",1,"e","place",800.9954,638303022242304889,638303022250314843,"Network Neutral CubeClone5 was dropped in DropzonePlaceHolderClone4"
"nuP11","co",1,"e","place",727.6419,638303022744990232,638303022752266651,"Network Red CubeClone74 was dropped in DropzonePlaceHolderClone1"
"nuP11","co",1,"e","place",859.6985,638303022765490564,638303022774087549,"Network Red CubeClone78 was dropped in DropzonePlaceHolderClone5"
"nuP11","co",1,"e","place",645.0022,638303022870260797,638303022876710819,"Network Neutral CubeClone93 was dropped in DropzonePlaceHolderClone2"
"nuP11","co",1,"e","place",868.0017,638303022960728567,638303022969408584,"Network Red CubeClone102 was dropped in DropzonePlaceHolderClone2"
"nuP11","co",1,"e","place",927.9291,638303023472316149,638303023481595440,"Network Red CubeClone177 was dropped in DropzonePlaceHolderClone3"
"nuP11","co",1,"e","place",905.2506,638303023527625984,638303023536678490,"Network Red CubeClone183 was dropped in DropzonePlaceHolderClone4"
"nuP11","co",1,"e","place",997.7741,638303023775307042,638303023785284783,"Network Red CubeClone219 was dropped in DropzonePlaceHolderClone2"
"nuP11","co",1,"e","place",990.3938,638303023936520809,638303023946424747,"Network Neutral CubeClone243 was dropped in DropzonePlaceHolderClone4"
"nuP11","co",1,"e","place",954.0008,638303024223178108,638303024232718116,"Network Red CubeClone282 was dropped in DropzonePlaceHolderClone2"
"nuP11","co",1,"e","place",977.5711,638303024252545899,638303024262321610,"Network Neutral CubeClone287 was dropped in DropzonePlaceHolderClone4"
"nuP11","co",1,"e","place",771.0806,638303024312585031,638303024320295837,"Network Red CubeClone HB 1_4 was dropped in DropzonePlaceHolderClone3"
"nuP11","co",1,"e","place",922.2932,638303024762756959,638303024771979891,"Network Red CubeClone354 was dropped in DropzonePlaceHolderClone5"
"nuP11","co",1,"e","place",760.0405,638303024895687486,638303024903287891,"Network Neutral CubeClone HB 2_3 was dropped in DropzonePlaceHolderClone3"
"nuP11","co",1,"e","place",993.0031,638303024936423014,638303024946353045,"Network Red CubeClone377 was dropped in DropzonePlaceHolderClone2"
"nuP11","co",1,"e","place",299.8017,638303025130247516,638303025133245533,"Network Red CubeClone405 was dropped in DropzonePlaceHolderClone1"
"nuP11","co",1,"e","place",670.3153,638303025161590615,638303025168293768,"Network Neutral CubeClone413 was dropped in DropzonePlaceHolderClone1"
"nuP11","co",2,"e","grab",1186.9987,638303026209846767,638303026221716754,"Player 1 hits Network Gold CubeClone1"
"nuP11","co",2,"e","grab",137,638303026308485123,638303026309855123,"Network Red CubeClone13 was picked up"
"nuP11","co",2,"e","grab",94.1043,638303026347925838,638303026348866881,"Network Red CubeClone14 was picked up"
"nuP11","co",2,"e","grab",864.0021,638303026678281225,638303026686921246,"Network Red CubeClone63 was picked up"
"nuP11","co",2,"e","grab",965.9862,638303026805065271,638303026814725133,"Network Red CubeClone82 was picked up"
"nuP11","co",2,"e","grab",741.5757,638303026904421477,638303026911837234,"Network Red CubeClone96 was picked up"
"nuP11","co",2,"e","grab",704.9798,638303026976901928,638303026983951726,"Network Red CubeClone107 was picked up"
"nuP11","co",2,"e","grab",100.351,638303027060704154,638303027061707664,"Network Red CubeClone116 was picked up"
"nuP11","co",2,"e","grab",208.9692,638303027772261653,638303027774351345,"Network Red CubeClone213 was picked up"
"nuP11","co",2,"e","grab",475.8447,638303028003877003,638303028008635450,"Network Red CubeClone248 was picked up"
"nuP11","co",2,"e","grab",143.8748,638303028059773961,638303028061212709,"Network Red CubeClone256 was picked up"
"nuP11","co",2,"e","grab",306.0009,638303028230680075,638303028233740084,"Network Red CubeClone279 was picked up"
"nuP11","co",2,"e","grab",426.0003,638303028252730090,638303028256990093,"Network Neutral CubeClone284 was picked up"
"nuP11","co",2,"e","grab",494.2663,638303028308692068,638303028313634731,"Network Red CubeClone292 was picked up"
"nuP11","co",2,"e","grab",51.999,638303028377890833,638303028378410823,"Network Red CubeClone300 was picked up"
"nuP11","co",2,"e","grab",79.32,638303028538275606,638303028539068806,"Network Red CubeClone322 was picked up"
"nuP11","co",2,"e","grab",326.0676,638303029042542311,638303029045802987,"Network Red CubeClone395 was picked up"
"nuP11","co",2,"e","grab",473.5544,638303029064269432,638303029069004976,"Network Red CubeClone396 was picked up"
"nuP11","co",2,"e","place",795.7783,638303026355027269,638303026362985052,"Network Red CubeClone14 was dropped in DropzonePlaceHolderClone1"
"nuP11","co",2,"e","place",983.9685,638303026431786125,638303026441625810,"Network Red CubeClone27 was dropped in DropzonePlaceHolderClone5"
"nuP11","co",2,"e","place",803.6857,638303026470528777,638303026478565634,"Network Red CubeClone32 was dropped in DropzonePlaceHolderClone3"
"nuP11","co",2,"e","place",931.0031,638303026694591254,638303026703901285,"Network Red CubeClone63 was dropped in DropzonePlaceHolderClone4"
"nuP11","co",2,"e","place",788.0018,638303026753986033,638303026761866051,"Network Gold Right HalfClone HB 0_3was dropped in DropzonePlaceHolderClone4"
"nuP11","co",2,"e","place",997.9731,638303026763736060,638303026773715791,"Network Neutral CubeClone HB 2_1 was dropped in DropzonePlaceHolderClone4"
"nuP11","co",2,"e","place",759.8717,638303026821596123,638303026829194840,"Network Red CubeClone82 was dropped in DropzonePlaceHolderClone2"
"nuP11","co",2,"e","place",616.2738,638303026966741889,638303026972904627,"Network Neutral CubeClone HB 3_1 was dropped in DropzonePlaceHolderClone1"
"nuP11","co",2,"e","place",682.9997,638303027012844195,638303027019674192,"Network Gold Cube WholeClone HB 0_3 was dropped in DropzonePlaceHolderClone1"
"nuP11","co",2,"e","place",734.0398,638303027034593692,638303027041934090,"Network Neutral CubeClone HB 1_0 was dropped in DropzonePlaceHolderClone1"
"nuP11","co",2,"e","place",997.5741,638303027069096313,638303027079072054,"Network Red CubeClone116 was dropped in DropzonePlaceHolderClone1"
"nuP11","co",2,"e","place",538.0032,638303027204454618,638303027209834650,"Network Red CubeClone HB 0_0 was dropped in DropzonePlaceHolderClone2"
"nuP11","co",2,"e","place",604.0283,638303027272275286,638303027278315569,"Network Red CubeClone HB 1_1 was dropped in DropzonePlaceHolderClone1"
"nuP11","co",2,"e","place",930.9646,638303027466823028,638303027476132674,"Network Red CubeClone170 was dropped in DropzonePlaceHolderClone1"
"nuP11","co",2,"e","place",863.6525,638303027582793545,638303027591430070,"Network Neutral CubeClone188 was dropped in DropzonePlaceHolderClone5"
"nuP11","co",2,"e","place",765.0012,638303027672660811,638303027680310823,"Network Red CubeClone200 was dropped in DropzonePlaceHolderClone5"
"nuP11","co",2,"e","place",995.0059,638303027782203513,638303027792153572,"Network Red CubeClone213 was dropped in DropzonePlaceHolderClone2"
"nuP11","co",2,"e","place",595.5424,638303028037572822,638303028043528246,"Network Red CubeClone251 was dropped in DropzonePlaceHolderClone1"
"nuP11","co",2,"e","place",917.1375,638303028066641949,638303028075813324,"Network Red CubeClone256 was dropped in DropzonePlaceHolderClone5"
"nuP11","co",2,"e","place",938.1505,638303028318231701,638303028327613206,"Network Red CubeClone292 was dropped in DropzonePlaceHolderClone4"
"nuP11","co",2,"e","place",877.9592,638303028387045591,638303028395825183,"Network Red CubeClone300 was dropped in DropzonePlaceHolderClone3"
"nuP11","co",2,"e","place",996.8453,638303028552715424,638303028562683877,"Network Red CubeClone322 was dropped in DropzonePlaceHolderClone2"
"nuP11","co",2,"e","place",565.3714,638303028660706728,638303028666360442,"Network Neutral CubeClone340 was dropped in DropzonePlaceHolderClone5"
"nuP11","co",2,"e","place",587.1018,638303028746847059,638303028752718077,"Network Neutral CubeClone353 was dropped in DropzonePlaceHolderClone4"
"nuP11","co",2,"e","place",701.1189,638303028807846365,638303028814857554,"Network Red CubeClone355 was dropped in DropzonePlaceHolderClone3"
"nuP11","co",2,"e","place",542.4064,638303028972537017,638303028977961081,"Network Neutral CubeClone384 was dropped in DropzonePlaceHolderClone5"
"nuP11","co",2,"e","place",602.5373,638303029049611746,638303029055637119,"Network Red CubeClone395 was dropped in DropzonePlaceHolderClone2"
"nuP11","co",2,"e","place",637.6162,638303029081204409,638303029087580571,"Network Red CubeClone396 was dropped in DropzonePlaceHolderClone1"
"nuP11","comp",1,"e","grab",227.2772,638303031091619870,638303031093892642,"Network Neutral CubeClone15 was picked up"
"nuP11","comp",1,"e","grab",519.0001,638303031297512208,638303031302702209,"Network Red CubeClone46 was picked up"
"nuP11","comp",1,"e","grab",362.4166,638303031360441822,638303031364065988,"Network Blue CubeClone51 was picked up"
"nuP11","comp",1,"e","grab",450.4103,638303031490944885,638303031495448988,"Network Red CubeClone69 was picked up"
"nuP11","comp",1,"e","grab",487.8999,638303031575788730,638303031580667729,"Network Blue CubeClone84 was picked up"
"nuP11","comp",1,"e","grab",123.0539,638303031610201298,638303031611431837,"Network Neutral CubeClone88 was picked up"
"nuP11","comp",1,"e","grab",311.0624,638303031705823376,638303031708934000,"Network Neutral CubeClone103 was picked up"
"nuP11","comp",1,"e","grab",216.6437,638303031759167027,638303031761333464,"Network Blue CubeClone107 was picked up"
"nuP11","comp",1,"e","grab",164.9684,638303031857461156,638303031859110840,"Network Red CubeClone124 was picked up"
"nuP11","comp",1,"e","grab",74.9984,638303031966686032,638303031967436016,"Network Neutral CubeClone139 was picked up"
"nuP11","comp",1,"e","grab",281.0076,638303032127212117,638303032130022193,"Network Red CubeClone159 was picked up"
"nuP11","comp",1,"e","grab",145.6237,638303032220353506,638303032221809743,"Network Blue CubeClone172 was picked up"
"nuP11","comp",1,"e","grab",181.9646,638303032312432609,638303032314252255,"Network Neutral CubeClone187 was picked up"
"nuP11","comp",1,"e","grab",314.9985,638303032455614655,638303032458764640,"Network Red CubeClone204 was picked up"
"nuP11","comp",1,"e","grab",50.9995,638303032538376291,638303032538886286,"Network Blue CubeClone216 was picked up"
"nuP11","comp",1,"e","grab",163.6713,638303032718494676,638303032720131389,"Network Neutral CubeClone244 was picked up"
"nuP11","comp",1,"e","grab",232.387,638303032741798446,638303032744122316,"Network Neutral CubeClone247 was picked up"
"nuP11","comp",1,"e","grab",226.9986,638303032893193850,638303032895463836,"Network Blue CubeClone264 was picked up"
"nuP11","comp",1,"e","grab",106.9978,638303033222198830,638303033223268808,"Network Blue CubeClone310 was picked up"
"nuP11","comp",1,"e","grab",497.9168,638303033380649792,638303033385628960,"Network Red CubeClone333 was picked up"
"nuP11","comp",1,"e","grab",491.9968,638303033529111701,638303033534031669,"Network Red CubeClone354 was picked up"
"nuP11","comp",1,"e","grab",114.7477,638303033609423406,638303033610570883,"Network Red CubeClone363 was picked up"
"nuP11","comp",1,"e","grab",289.6632,638303033665390429,638303033668287061,"Network Red CubeClone374 was picked up"
"nuP11","comp",1,"e","grab",290.9976,638303033679847279,638303033682757255,"Network Red CubeClone376 was picked up"
"nuP11","comp",1,"e","grab",228.5886,638303033801476755,638303033803762641,"Network Blue CubeClone392 was picked up"
"nuP11","comp",1,"e","grab",188.1266,638303033843192962,638303033845074228,"Network Blue CubeClone398 was picked up"
"nuP11","comp",1,"e","grab",178.9991,638303033900973096,638303033902763087,"Network Blue CubeClone408 was picked up"
"nuP11","comp",1,"e","grab",82.5194,638303033932973330,638303033933798524,"Network Neutral CubeClone413 was picked up"
"nuP11","comp",1,"e","place",399.8226,638303030994284454,638303030998282680,"Network Neutral CubeClone1 was dropped in DropzonePlaceHolderClone4"
"nuP11","comp",1,"e","place",996.2342,638303031035589730,638303031045552072,"Network Gold Cube WholeClone5 was dropped in DropzonePlaceHolderClone5"
"nuP11","comp",1,"e","place",587.9861,638303031153969019,638303031159848880,"Network Neutral CubeClone15 was dropped in DropzonePlaceHolderClone4"
"nuP11","comp",1,"e","place",991.3588,638303031229822914,638303031239736502,"Network Gold Cube WholeClone32 was dropped in DropzonePlaceHolderClone4"
"nuP11","comp",1,"e","place",994.1245,638303031337702636,638303031347643881,"Network Red CubeClone46 was dropped in DropzonePlaceHolderClone5"
"nuP11","comp",1,"e","place",998.6314,638303031372123458,638303031382109772,"Network Blue CubeClone51 was dropped in DropzonePlaceHolderClone5"
"nuP11","comp",1,"e","place",990.4411,638303031433987000,638303031443891411,"Network Neutral CubeClone60 was dropped in DropzonePlaceHolderClone5"
"nuP11","comp",1,"e","place",958.8197,638303031470588154,638303031480176351,"Network Gold Cube WholeClone66 was dropped in DropzonePlaceHolderClone5"
"nuP11","comp",1,"e","place",992.9496,638303031505122612,638303031515052108,"Network Red CubeClone69 was dropped in DropzonePlaceHolderClone4"
"nuP11","comp",1,"e","place",990.4122,638303031587810412,638303031597714534,"Network Blue CubeClone84 was dropped in DropzonePlaceHolderClone4"
"nuP11","comp",1,"e","place",995.8565,638303031666330650,638303031676289215,"Network Neutral CubeClone95 was dropped in DropzonePlaceHolderClone4"
"nuP11","comp",1,"e","place",997.9502,638303031771850240,638303031781829742,"Network Blue CubeClone107 was dropped in DropzonePlaceHolderClone3"
"nuP11","comp",1,"e","place",633.9847,638303031828571574,638303031834911421,"Network Gold Cube WholeClone100 was dropped in DropzonePlaceHolderClone1"
"nuP11","comp",1,"e","place",709.0606,638303031865468232,638303031872558838,"Network Red CubeClone124 was dropped in DropzonePlaceHolderClone2"
"nuP11","comp",1,"e","place",562.6204,638303031921515014,638303031927141218,"Network Gold Cube WholeClone125 was dropped in DropzonePlaceHolderClone2"
"nuP11","comp",1,"e","place",948.8112,638303031974325846,638303031983813958,"Network Neutral CubeClone139 was dropped in DropzonePlaceHolderClone3"
"nuP11","comp",1,"e","place",775.935,638303031990467069,638303031998226419,"Network Gold Cube WholeClone HB 1_3 was dropped in DropzonePlaceHolderClone3"
"nuP11","comp",1,"e","place",642.0036,638303032062122624,638303032068542660,"Network Neutral CubeClone149 was dropped in DropzonePlaceHolderClone2"
"nuP11","comp",1,"e","place",722.9932,638303032153274759,638303032160504691,"Network Red CubeClone159 was dropped in DropzonePlaceHolderClone1"
"nuP11","comp",1,"e","place",826.9906,638303032191854387,638303032200124293,"Network Blue CubeClone168 was dropped in DropzonePlaceHolderClone1"
"nuP11","comp",1,"e","place",698.4783,638303032207364949,638303032214349732,"Network Neutral CubeClone HB 1_3 was dropped in DropzonePlaceHolderClone3"
"nuP11","comp",1,"e","place",643.885,638303032225560504,638303032231999354,"Network Blue CubeClone172 was dropped in DropzonePlaceHolderClone2"
"nuP11","comp",1,"e","place",980.3183,638303032229921730,638303032239724913,"Network Neutral CubeClone HB 2_1 was dropped in DropzonePlaceHolderClone2"
"nuP11","comp",1,"e","place",877.9912,638303032276488661,638303032285268573,"Network Gold Cube WholeClone182 was dropped in DropzonePlaceHolderClone2"
"nuP11","comp",1,"e","place",649.9941,638303032319492191,638303032325992132,"Network Neutral CubeClone187 was dropped in DropzonePlaceHolderClone1"
"nuP11","comp",1,"e","place",935.0712,638303032390537564,638303032399888276,"Network Gold Cube WholeClone188 was dropped in DropzonePlaceHolderClone1"
"nuP11","comp",1,"e","place",921.2402,638303032416864530,638303032426076932,"Network Red CubeClone195 was dropped in DropzonePlaceHolderClone2"
"nuP11","comp",1,"e","place",793.0384,638303032503563959,638303032511494343,"Network Red CubeClone213 was dropped in DropzonePlaceHolderClone3"
"nuP11","comp",1,"e","place",872.852,638303032652407208,638303032661135728,"Network Blue CubeClone230 was dropped in DropzonePlaceHolderClone3"
"nuP11","comp",1,"e","place",915.8435,638303032746062492,638303032755220927,"Network Neutral CubeClone247 was dropped in DropzonePlaceHolderClone1"
"nuP11","comp",1,"e","place",990.6442,638303032864815401,638303032874721843,"Network Neutral CubeClone261 was dropped in DropzonePlaceHolderClone5"
"nuP11","comp",1,"e","place",561.9321,638303032955154756,638303032960774077,"Network Gold Cube WholeClone276 was dropped in DropzonePlaceHolderClone1"
"nuP11","comp",1,"e","place",767.8704,638303033026643716,638303033034322420,"Network Gold Cube WholeClone280 was dropped in DropzonePlaceHolderClone2"
"nuP11","comp",1,"e","place",786.991,638303033191299673,638303033199169583,"Network Neutral CubeClone305 was dropped in DropzonePlaceHolderClone2"
"nuP11","comp",1,"e","place",825.9899,638303033236250267,638303033244510166,"Network Blue CubeClone310 was dropped in DropzonePlaceHolderClone4"
"nuP11","comp",1,"e","place",652.9958,638303033249380125,638303033255910083,"Network Neutral CubeClone HB 1_2 was dropped in DropzonePlaceHolderClone4"
"nuP11","comp",1,"e","place",669.3264,638303033288475576,638303033295168840,"Network Red CubeClone322 was dropped in DropzonePlaceHolderClone3"
"nuP11","comp",1,"e","place",754.3956,638303033321667392,638303033329211348,"Network Blue CubeClone325 was dropped in DropzonePlaceHolderClone3"
"nuP11","comp",1,"e","place",660.5143,638303033356978821,638303033363583964,"Network Neutral CubeClone331 was dropped in DropzonePlaceHolderClone3"
"nuP11","comp",1,"e","place",93.9952,638303033400538847,638303033401478799,"Network Red CubeClone333 was dropped in DropzonePlaceHolderClone4"
"nuP11","comp",1,"e","place",457.6262,638303033441843577,638303033446419839,"Network Gold Cube WholeClone335 was dropped in DropzonePlaceHolderClone3"
"nuP11","comp",1,"e","place",680.6399,638303033468615092,638303033475421491,"Network Gold Cube WholeClone347 was dropped in DropzonePlaceHolderClone4"
"nuP11","comp",1,"e","place",991.0615,638303033580263047,638303033590173662,"Network Red CubeClone359 was dropped in DropzonePlaceHolderClone4"
"nuP11","comp",1,"e","place",989.1283,638303033645622299,638303033655513582,"Network Gold Cube WholeClone371 was dropped in DropzonePlaceHolderClone5"
"nuP11","comp",1,"e","place",809.2079,638303033716029192,638303033724121271,"Network Red CubeClone376 was dropped in DropzonePlaceHolderClone5"
"nuP11","comp",1,"e","place",999.7097,638303033854906367,638303033864903464,"Network Blue CubeClone398 was dropped in DropzonePlaceHolderClone5"
"nuP11","comp",1,"e","place",994.9922,638303033909173007,638303033919122929,"Network Blue CubeClone408 was dropped in DropzonePlaceHolderClone4"
"nuP11","comp",1,"e","place",879.6843,638303033943543526,638303033952340369,"Network Neutral CubeClone413 was dropped in DropzonePlaceHolderClone5"
