"TimeEpoch","MeanPercentChange","Meanpupil","condition","group","Participant"
1,12.971858667188,3.40748842352941,"solo","c","sdP3"
-1,-0.895693873227246,3.08553016008772,"co","c","sdP3"
-0.9,-0.176936755450524,3.13537620435464,"co","c","sdP3"
-0.8,0.42670134555378,3.11279164849624,"co","c","sdP3"
-0.7,0.708792811434864,3.14388034138471,"co","c","sdP3"
-0.6,0.845012961661637,3.18141937183584,"co","c","sdP3"
-0.5,0.672638387915122,3.19294409596909,"co","c","sdP3"
-0.4,0.97644440731959,3.1787140718985,"co","c","sdP3"
-0.3,2.19343832409149,3.15119022120927,"co","c","sdP3"
-0.2,2.84107907568425,3.14204621870301,"co","c","sdP3"
-0.1,2.84552516188362,3.24452544360902,"co","c","sdP3"
0,4.03408641900776,3.29271505564954,"co","c","sdP3"
0.1,4.97533918254686,3.32718507988722,"co","c","sdP3"
0.2,5.62170060805984,3.33015854498747,"co","c","sdP3"
0.3,6.46247576351423,3.35303625493943,"co","c","sdP3"
0.4,7.69824673398032,3.38564558925439,"co","c","sdP3"
0.5,8.27246759550902,3.40656071167502,"co","c","sdP3"
0.6,8.91408652203251,3.41632472833125,"co","c","sdP3"
0.7,9.06859285471256,3.43793648151629,"co","c","sdP3"
0.8,9.31834052250524,3.44139293536967,"co","c","sdP3"
0.9,9.93471305612316,3.48654236954887,"co","c","sdP3"
1,9.84764055860222,3.47098961315789,"co","c","sdP3"
-1,-2.78929117027723,3.06183453645833,"co","c","sdP3"
-0.9,-2.62789191660596,3.00125197328042,"co","c","sdP3"
-0.8,-1.75986036483828,3.02311390793651,"co","c","sdP3"
-0.7,-0.617803671659558,3.15175467566964,"co","c","sdP3"
-0.6,0.371627761486349,3.15696754310516,"co","c","sdP3"
-0.5,0.903438157476932,3.20052617842262,"co","c","sdP3"
-0.4,1.96304057877094,3.19869292694279,"co","c","sdP3"
-0.3,2.6555093720399,3.25613149893353,"co","c","sdP3"
-0.2,3.41415121988617,3.23656207177579,"co","c","sdP3"
-0.1,4.57002584477345,3.31347469484127,"co","c","sdP3"
0,5.32357208842951,3.33829555026455,"co","c","sdP3"
0.1,6.35343688830192,3.36613972566138,"co","c","sdP3"
0.2,6.94811387483554,3.38289536817956,"co","c","sdP3"
0.3,7.32310390260215,3.39921667730655,"co","c","sdP3"
0.4,7.51559988568471,3.41252240343915,"co","c","sdP3"
0.5,7.46929873890388,3.41229763712798,"co","c","sdP3"
0.6,6.90855357564343,3.40102964471726,"co","c","sdP3"
0.7,6.76509896016419,3.4021266452629,"co","c","sdP3"
0.8,6.67929438533697,3.40187486458333,"co","c","sdP3"
0.9,6.7610919092589,3.40188415513393,"co","c","sdP3"
1,6.98481063617492,3.36063395659722,"co","c","sdP3"
-1,-2.40434801346464,2.85186001026273,"comp","c","sdP3"
-0.9,-2.1890092802329,2.82366869389368,"comp","c","sdP3"
-0.8,-1.80947501002066,2.85644099899083,"comp","c","sdP3"
-0.7,-0.963783223943566,2.97945211234606,"comp","c","sdP3"
-0.6,-0.460082192350083,3.01437997722701,"comp","c","sdP3"
-0.5,0.607338831524156,3.02911835012657,"comp","c","sdP3"
-0.4,1.15929821870398,3.07272172985427,"comp","c","sdP3"
-0.3,2.54848416933079,3.11702350882594,"comp","c","sdP3"
-0.2,4.10678011522578,3.10024790168651,"comp","c","sdP3"
-0.1,5.18485371807973,3.21253234670224,"comp","c","sdP3"
0,6.37076343265439,3.27781131065271,"comp","c","sdP3"
0.1,7.83790817597621,3.31799037035099,"comp","c","sdP3"
0.2,8.994330044092,3.35411568583402,"comp","c","sdP3"
0.3,10.1933756934503,3.3895187780104,"comp","c","sdP3"
