TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos
637953181316944483,,,,0,,,RightPupil,3.326981,3.565033,
637953181317354583,,,,0,,,RightPupil,3.30159,3.569839,
637953181317444590,,,,0,,,RightPupil,3.297638,3.565521,
637953181317564629,,,,0,,,RightPupil,3.297638,3.565521,
637953181317654646,,,,0,,,RightPupil,3.294724,3.563232,
637953181317744662,,,,0,,,RightPupil,3.283279,3.56076,
637953181317834682,,,,0,,,RightPupil,3.283279,3.56076,
637953181317924703,,,,0,,,RightPupil,3.314331,3.55809,
637953181318014722,,,,0,,,RightPupil,3.314331,3.55809,
637953181318104743,,,,0,,,RightPupil,3.314133,3.551331,
637953181318194765,,,,0,,,RightPupil,3.314133,3.551331,
637953181318314791,,,,0,,,RightPupil,3.320221,3.540909,
637953181318404811,,,,0,,,RightPupil,3.314362,3.541351,
637953181318504833,,,,0,,,RightPupil,3.314362,3.541351,
637953181318614859,,,,0,,,RightPupil,3.314514,3.538406,
637953181318724884,,,,0,,,RightPupil,3.315811,3.527283,
637953181318834908,,,,0,,,RightPupil,3.316467,3.512039,
637953181318944931,,,,0,,,RightPupil,3.316467,3.512039,
637953181319054961,,,,0,,,RightPupil,3.31665,3.511627,
637953181319174986,,,,0,,,RightPupil,3.321899,3.509338,
637953181319285009,,,,0,,,RightPupil,3.321899,3.509338,
637953181319395032,,,,0,,,RightPupil,3.321747,3.511536,
637953181319505062,,,,0,,,RightPupil,3.324219,3.509338,
637953181319625086,,,,0,,,RightPupil,3.324219,3.509338,
637953181319725108,,,,0,,,RightPupil,3.324509,3.495041,
637953181319845136,,,,0,,,RightPupil,3.331772,3.495255,
637953181319945158,,,,0,,,RightPupil,3.355362,3.554825,
637953181320065184,,,,0,,,RightPupil,3.355362,3.554825,
637953181320175208,,,,0,,,RightPupil,3.355927,3.55426,
637953181320285233,,,,0,,,RightPupil,3.35611,3.554352,
637953181320385251,,,,0,,,RightPupil,3.35611,3.554352,
637953181320505277,,,,0,,,RightPupil,3.357422,3.551376,
637953181320615301,,,,0,,,RightPupil,3.35347,3.530685,
637953181320725326,,,,0,,,RightPupil,3.35347,3.530685,
637953181320835351,,,,0,,,RightPupil,3.337631,3.529968,
637953181320945378,,,,0,,,RightPupil,3.339218,3.484192,
637953181321065403,,,,0,,,RightPupil,3.339218,3.484192,
637953181321175428,,,,0,,,RightPupil,3.264633,3.483765,
637953181321285452,,,,0,,,RightPupil,3.227875,3.450012,
637953181321395482,,,,0,,,RightPupil,3.188385,3.356827,
