TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos, Group
638004786259866204,P30,s,1,18,f,300,Game Start,,,,,,,c
638004786342798434,P30,s,1,18,f,,looking at Play wall,2.802482,7.043648,2.367829,,,,c
638004786343031306,P30,s,1,18,f,,looking at Play wall,2.802482,8.150752,0.2021472,,,,c
638004786343251305,P30,s,1,18,f,,looking at Play wall,2.802482,8.362304,-2.131437,,,,c
638004786343461304,P30,s,1,18,f,,looking at Play wall,2.802482,8.361341,-3.747671,,,,c
638004786343681308,P30,s,1,18,f,,looking at View wall,2.910943,7.70907,-6.427931,,,,c
638004786343911307,P30,s,1,18,f,,looking at View wall,3.480126,7.660912,-7.150525,,,,c
638004786344120422,P30,s,1,18,f,,looking at View wall,3.829571,7.239934,-7.594155,,,,c
638004786344340430,P30,s,1,18,f,,looking at View wall,3.570223,7.226944,-7.264906,,,,c
638004786344560422,P30,s,1,18,f,,looking at View wall,3.611346,7.155422,-7.317113,,,,c
638004786344800425,P30,s,1,18,f,,looking at View wall,3.429783,7.121462,-7.086614,,,,c
638004786345030458,P30,s,1,18,f,,looking at View wall,3.538001,7.283566,-7.223999,,,,c
638004786345250459,P30,s,1,18,f,,looking at View wall,3.206589,7.167069,-6.803262,,,,c
638004786345460710,P30,s,1,18,f,,looking at View wall,3.445329,7.386178,-7.106349,,,,c
638004786345680747,P30,s,1,18,f,,looking at View wall,3.49398,7.682296,-7.168113,,,,c
638004786345900829,P30,s,1,18,f,,looking at View wall,3.558129,7.514373,-7.249552,,,,c
638004786346160801,P30,s,1,18,f,,looking at View wall,3.15827,7.53725,-6.74192,,,,c
638004786346230801,P30,s,1,18,f,,looking at View wall,3.211617,7.537741,-6.809645,,,,c
638004786346340797,P30,s,1,18,f,,looking at View wall,3.197283,7.484058,-6.791448,,,,c
638004786346451041,P30,s,1,18,f,,looking at View wall,3.147295,7.44456,-6.727986,,,,c
638004786346560799,P30,s,1,18,f,,looking at View wall,3.263983,7.097322,-6.876125,,,,c
638004786346681027,P30,s,1,18,f,,looking at View wall,3.871872,5.757442,-7.647858,,,,c
638004786346780805,P30,s,1,18,f,,looking at View wall,4.351234,5.169353,-8.256421,,,,c
638004786346920799,P30,s,1,18,f,,looking at View wall,3.884296,5.417681,-7.663631,,,,c
638004786347010798,P30,s,1,18,f,,looking at View wall,4.107921,4.911342,-7.947528,,,,c
638004786347130798,P30,s,1,18,f,,looking at View wall,3.873992,4.880429,-7.650549,,,,c
638004786347251084,P30,s,1,18,f,,looking at View wall,4.075672,5.255453,-7.906587,,,,c
638004786347340812,P30,s,1,18,f,,looking at View wall,3.991703,4.979665,-7.799986,,,,c
638004786347450797,P30,s,1,18,f,,looking at View wall,3.972386,5.096121,-7.775464,,,,c
638004786347561137,P30,s,1,18,f,,looking at View wall,4.105221,5.436219,-7.944101,,,,c
638004786347670793,P30,s,1,18,f,,looking at View wall,4.166108,4.833112,-8.021399,,,,c
638004786347791115,P30,s,1,18,f,,looking at View wall,4.860221,4.943156,-8.902595,,,,c
638004786347920798,P30,s,1,18,f,,looking at View wall,5.121534,4.766255,-9.234339,,,,c
638004786348030846,P30,s,1,18,f,,looking at View wall,4.889293,4.865661,-8.939503,,,,c
638004786348120842,P30,s,1,18,f,,looking at View wall,5.179642,4.849326,-9.308108,,,,c
638004786348230848,P30,s,1,18,f,,looking at View wall,5.045057,4.845143,-9.137249,,,,c
638004786348340853,P30,s,1,18,f,,looking at View wall,4.944099,4.885217,-9.009081,,,,c
638004786348450845,P30,s,1,18,f,,looking at View wall,4.829375,4.976581,-8.863435,,,,c
638004786348580843,P30,s,1,18,f,,looking at View wall,4.929508,4.890768,-8.990556,,,,c
638004786348670849,P30,s,1,18,f,,looking at View wall,4.916979,5.051859,-8.974651,,,,c
638004786348780845,P30,s,1,18,f,,looking at View wall,4.951664,4.982218,-9.018683,,,,c
638004786348900845,P30,s,1,18,f,,looking at View wall,4.794451,4.884197,-8.819098,,,,c
638004786349000842,P30,s,1,18,f,,looking at View wall,4.724983,4.832639,-8.730906,,,,c
