TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos
637959043113179808,P11,tut,1,22,m,300,Game Start
637959043184332672,P11,tut,1,22,m,,looking at invis cube,1.390015,9.022326,-3.12
637959043184452704,P11,tut,1,22,m,,looking at invis cube,1.390015,8.985905,-3.12
637959043184582731,P11,tut,1,22,m,,looking at invis cube,1.390015,8.947222,-3.12
637959043184702759,P11,tut,1,22,m,,looking at invis cube,1.390015,8.909831,-3.12
637959043184822786,P11,tut,1,22,m,,looking at invis cube,1.390015,8.875266,-3.12
637959043184942812,P11,tut,1,22,m,,looking at invis cube,1.390015,8.838152,-3.12
637959043185062843,P11,tut,1,22,m,,looking at invis cube,1.390015,8.803835,-3.12
637959043185182870,P11,tut,1,22,m,,looking at invis cube,1.390015,8.766348,-3.12
637959043185302895,P11,tut,1,22,m,,looking at invis cube,1.390015,8.730297,-3.12
637959043185412923,P11,tut,1,22,m,,looking at invis cube,1.390015,8.695352,-3.12
637959043185532945,P11,tut,1,22,m,,looking at invis cube,1.390015,8.660236,-3.12
637959043185642973,P11,tut,1,22,m,,looking at invis cube,1.390015,8.627042,-3.12
637959043185763002,P11,tut,1,22,m,,looking at invis cube,1.390015,8.592174,-3.12
637959043185893027,P11,tut,1,22,m,,looking at invis cube,1.390015,8.554722,-3.12
637959043186013056,P11,tut,1,22,m,,looking at invis cube,1.390015,8.517657,-3.12
637959043186143086,P11,tut,1,22,m,,looking at invis cube,1.390015,8.479678,-3.12
637959043186353157,P11,tut,1,22,m,,looking at invis cube,1.390015,8.41423,-3.12
637959043186583188,P11,tut,1,22,m,,looking at invis cube,1.390015,8.3473,-3.12
637959043186803238,P11,tut,1,22,m,,looking at invis cube,1.390015,8.280807,-3.12
637959043187023287,P11,tut,1,22,m,,looking at invis cube,1.390015,8.214113,-3.12
637959043187253337,P11,tut,1,22,m,,looking at invis cube,1.390015,8.147,-3.12
637959043187473386,P11,tut,1,22,m,,looking at invis cube,1.390015,8.080361,-3.12
637959043187693435,P11,tut,1,22,m,,looking at invis cube,1.390015,8.014144,-3.12
637959043187913485,P11,tut,1,22,m,,looking at invis cube,1.390015,7.947758,-3.12
637959043188133535,P11,tut,1,22,m,,looking at invis cube,1.390015,7.880551,-3.12
637959043188353581,P11,tut,1,22,m,,looking at invis cube,1.390015,7.814107,-3.12
637959043188573634,P11,tut,1,22,m,,looking at invis cube,1.390015,7.747799,-3.12
637959043188803688,P11,tut,1,22,m,,looking at invis cube,1.390015,7.681193,-3.12
637959043189023737,P11,tut,1,22,m,,looking at invis cube,1.390015,7.614629,-3.12
637959043189243788,P11,tut,1,22,m,,looking at invis cube,1.390015,7.54794,-3.12
637959043189473850,P11,tut,1,22,m,,looking at invis cube,1.390015,7.480862,-3.12
637959043189683887,P11,tut,1,22,m,,looking at invis cube,1.390015,7.414481,-3.12
637959043189914688,P11,tut,1,22,m,,looking at invis cube,1.390015,7.34761,-3.12
637959043190134739,P11,tut,1,22,m,,looking at invis cube,1.390015,7.281171,-3.12
637959043320528092,P11,tut,1,22,m,,looking at invis cube,1.390015,10.95384,-1.813
637959043321648350,P11,tut,1,22,m,,looking at invis cube,1.390015,10.61773,-1.813
637959043322168464,P11,tut,1,22,m,,looking at invis cube,1.390015,10.46369,-1.813
637959043322298489,P11,tut,1,22,m,,looking at invis cube,1.390015,10.424,-1.813
637959043322428525,P11,tut,1,22,m,,looking at invis cube,1.390015,10.38639,-1.813
637959043322568554,P11,tut,1,22,m,,looking at invis cube,1.390015,10.3452,-1.813
637959043322698576,P11,tut,1,22,m,,looking at invis cube,1.390015,10.30333,-1.813
637959043322838615,P11,tut,1,22,m,,looking at invis cube,1.390015,10.26102,-1.813
637959043322968643,P11,tut,1,22,m,,looking at invis cube,1.390015,10.22317,-1.813
637959043323098673,P11,tut,1,22,m,,looking at invis cube,1.390015,10.18429,-1.813
637959043323228700,P11,tut,1,22,m,,looking at invis cube,1.390015,10.14531,-1.813
637959043323368739,P11,tut,1,22,m,,looking at invis cube,1.390015,10.10522,-1.813
637959043323498760,P11,tut,1,22,m,,looking at invis cube,1.390015,10.06343,-1.813
637959043323628791,P11,tut,1,22,m,,looking at invis cube,1.390015,10.02603,-1.813
637959043323758821,P11,tut,1,22,m,,looking at invis cube,1.390015,9.986394,-1.813
637959043323888848,P11,tut,1,22,m,,looking at invis cube,1.390015,9.948018,-1.813
637959043324028877,P11,tut,1,22,m,,looking at invis cube,1.390015,9.90519,-1.813
637959043324178917,P11,tut,1,22,m,,looking at invis cube,1.390015,9.860673,-1.813
637959043324318944,P11,tut,1,22,m,,looking at invis cube,1.390015,9.818125,-1.813
637959043324448980,P11,tut,1,22,m,,looking at invis cube,1.390015,9.777728,-1.813
637959043324589008,P11,tut,1,22,m,,looking at invis cube,1.390015,9.738712,-1.813
637959043324739047,P11,tut,1,22,m,,looking at invis cube,1.390015,9.692992,-1.813
637959043324879078,P11,tut,1,22,m,,looking at invis cube,1.390015,9.650753,-1.813
637959043325009103,P11,tut,1,22,m,,looking at invis cube,1.390015,9.609712,-1.813
637959043325149139,P11,tut,1,22,m,,looking at invis cube,1.390015,9.569633,-1.813
637959043325289174,P11,tut,1,22,m,,looking at invis cube,1.390015,9.527731,-1.813
637959043325419198,P11,tut,1,22,m,,looking at invis cube,1.390015,9.487344,-1.813
637959043325559232,P11,tut,1,22,m,,looking at invis cube,1.390015,9.447763,-1.813
637959043325699258,P11,tut,1,22,m,,looking at invis cube,1.390015,9.40556,-1.813
637959043325829291,P11,tut,1,22,m,,looking at invis cube,1.390015,9.365257,-1.813
637959043325969320,P11,tut,1,22,m,,looking at invis cube,1.390015,9.323763,-1.813
637959043326099351,P11,tut,1,22,m,,looking at invis cube,1.390015,9.284049,-1.813
637959043326229385,P11,tut,1,22,m,,looking at invis cube,1.390015,9.244703,-1.813
637959043326369434,P11,tut,1,22,m,,looking at invis cube,1.390015,9.204652,-1.813
637959043326509444,P11,tut,1,22,m,,looking at invis cube,1.390015,9.162399,-1.813
637959043326639480,P11,tut,1,22,m,,looking at invis cube,1.390015,9.120927,-1.813
637959043326789509,P11,tut,1,22,m,,looking at invis cube,1.390015,9.078087,-1.813
637959043326939540,P11,tut,1,22,m,,looking at invis cube,1.390015,9.034461,-1.813
637959043327079572,P11,tut,1,22,m,,looking at invis cube,1.390015,8.990811,-1.813
637959043327229608,P11,tut,1,22,m,,looking at invis cube,1.390015,8.945567,-1.813
637959043327369638,P11,tut,1,22,m,,looking at invis cube,1.390015,8.902791,-1.813
637959043327519687,P11,tut,1,22,m,,looking at invis cube,1.390015,8.858048,-1.813
637959043327659708,P11,tut,1,22,m,,looking at invis cube,1.390015,8.814833,-1.813
637959043327799734,P11,tut,1,22,m,,looking at invis cube,1.390015,8.775654,-1.813
