TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos
637959112506024298,P12,tut,1,22,m,300,Game Start
637959112561366814,P12,tut,1,22,m,,looking at invis cube,1.390015,10.68817,-1.813
637959112561506846,P12,tut,1,22,m,,looking at invis cube,1.390015,10.64666,-1.813
637959112561636877,P12,tut,1,22,m,,looking at invis cube,1.390015,10.60529,-1.813
637959112561776910,P12,tut,1,22,m,,looking at invis cube,1.390015,10.56747,-1.813
637959112561906948,P12,tut,1,22,m,,looking at invis cube,1.390015,10.52828,-1.813
637959112562036964,P12,tut,1,22,m,,looking at invis cube,1.390015,10.48771,-1.813
637959112562166997,P12,tut,1,22,m,,looking at invis cube,1.390015,10.45061,-1.813
637959112562297024,P12,tut,1,22,m,,looking at invis cube,1.390015,10.40892,-1.813
637959112562427125,P12,tut,1,22,m,,looking at invis cube,1.390015,10.36948,-1.813
637959112562557082,P12,tut,1,22,m,,looking at invis cube,1.390015,10.3323,-1.813
637959112562687115,P12,tut,1,22,m,,looking at invis cube,1.390015,10.29054,-1.813
637959112562817146,P12,tut,1,22,m,,looking at invis cube,1.390015,10.25265,-1.813
637959112562957175,P12,tut,1,22,m,,looking at invis cube,1.390015,10.21161,-1.813
637959112563107223,P12,tut,1,22,m,,looking at invis cube,1.390015,10.16679,-1.813
637959112563287257,P12,tut,1,22,m,,looking at invis cube,1.390015,10.1116,-1.813
637959112563437284,P12,tut,1,22,m,,looking at invis cube,1.390015,10.06891,-1.813
637959112563657338,P12,tut,1,22,m,,looking at invis cube,1.390015,10.00241,-1.813
637959112563877384,P12,tut,1,22,m,,looking at invis cube,1.390015,9.935594,-1.813
637959112564097431,P12,tut,1,22,m,,looking at invis cube,1.390015,9.868973,-1.813
637959112564317485,P12,tut,1,22,m,,looking at invis cube,1.390015,9.802208,-1.813
637959112564537543,P12,tut,1,22,m,,looking at invis cube,1.390015,9.736085,-1.813
637959112564757589,P12,tut,1,22,m,,looking at invis cube,1.390015,9.669324,-1.813
637959112564987632,P12,tut,1,22,m,,looking at invis cube,1.390015,9.602832,-1.813
637959112565207695,P12,tut,1,22,m,,looking at invis cube,1.390015,9.5358,-1.813
637959112565427729,P12,tut,1,22,m,,looking at invis cube,1.390015,9.468596,-1.813
637959112565647780,P12,tut,1,22,m,,looking at invis cube,1.390015,9.403117,-1.813
637959112565867837,P12,tut,1,22,m,,looking at invis cube,1.390015,9.336464,-1.813
637959112566097888,P12,tut,1,22,m,,looking at invis cube,1.390015,9.269708,-1.813
637959112566317939,P12,tut,1,22,m,,looking at invis cube,1.390015,9.202874,-1.813
637959112566537985,P12,tut,1,22,m,,looking at invis cube,1.390015,9.135806,-1.813
637959112566748033,P12,tut,1,22,m,,looking at invis cube,1.390015,9.069854,-1.813
637959112566988084,P12,tut,1,22,m,,looking at invis cube,1.390015,9.002847,-1.813
637959112567208139,P12,tut,1,22,m,,looking at invis cube,1.390015,8.93643,-1.813
637959112567428189,P12,tut,1,22,m,,looking at invis cube,1.390015,8.869125,-1.813
637959112567638235,P12,tut,1,22,m,,looking at invis cube,1.390015,8.802555,-1.813
637959112567868288,P12,tut,1,22,m,,looking at invis cube,1.390015,8.736432,-1.813
637959112567998316,P12,tut,1,22,m,,looking at invis cube,1.390015,8.700803,-1.813
637959112568128345,P12,tut,1,22,m,,looking at invis cube,1.390015,8.660885,-1.813
637959112568248373,P12,tut,1,22,m,,looking at invis cube,1.390015,8.622643,-1.813
637959112568498424,P12,tut,1,22,m,,looking at invis cube,1.390015,8.548808,-1.813
637959112570508886,P12,tut,1,22,m,,looking at blue cube,1.390015,11.01223,-1.813
637959112570738934,P12,tut,1,22,m,,looking at blue cube,1.390015,10.94183,-1.813
637959112570898977,P12,tut,1,22,m,,looking at blue cube,1.390015,10.89259,-1.813
637959112571129026,P12,tut,1,22,m,,looking at blue cube,1.390015,10.82508,-1.813
637959112571249055,P12,tut,1,22,m,,looking at blue cube,1.390015,10.78874,-1.813
637959112571379084,P12,tut,1,22,m,,looking at blue cube,1.390015,10.75095,-1.813
637959112571509107,P12,tut,1,22,m,,looking at blue cube,1.390015,10.71175,-1.813
637959112571629134,P12,tut,1,22,m,,looking at blue cube,1.390015,10.67273,-1.813
637959112571759166,P12,tut,1,22,m,,looking at blue cube,1.390015,10.63716,-1.813
637959112571879197,P12,tut,1,22,m,,looking at blue cube,1.390015,10.59784,-1.813
637959112571999230,P12,tut,1,22,m,,looking at blue cube,1.390015,10.56298,-1.813
637959112572129253,P12,tut,1,22,m,,looking at blue cube,1.390015,10.52743,-1.813
637959112572249280,P12,tut,1,22,m,,looking at blue cube,1.390015,10.48866,-1.813
637959112572369308,P12,tut,1,22,m,,looking at blue cube,1.390015,10.45259,-1.813
637959112572489333,P12,tut,1,22,m,,looking at blue cube,1.390015,10.41692,-1.813
637959112572609356,P12,tut,1,22,m,,looking at blue cube,1.390015,10.38132,-1.813
637959112572739386,P12,tut,1,22,m,,looking at blue cube,1.390015,10.34282,-1.813
637959112572859416,P12,tut,1,22,m,,looking at blue cube,1.390015,10.30482,-1.813
637959112572979443,P12,tut,1,22,m,,looking at blue cube,1.390015,10.2683,-1.813
637959112573109470,P12,tut,1,22,m,,looking at blue cube,1.390015,10.23175,-1.813
637959112573219500,P12,tut,1,22,m,,looking at blue cube,1.390015,10.19621,-1.813
637959112573339520,P12,tut,1,22,m,,looking at blue cube,1.390015,10.16165,-1.813
637959112573459552,P12,tut,1,22,m,,looking at blue cube,1.390015,10.12481,-1.813
637959112573589575,P12,tut,1,22,m,,looking at blue cube,1.390015,10.08814,-1.813
637959112573709608,P12,tut,1,22,m,,looking at blue cube,1.390015,10.05038,-1.813
637959112573829633,P12,tut,1,22,m,,looking at blue cube,1.390015,10.01278,-1.813
637959112573959665,P12,tut,1,22,m,,looking at blue cube,1.390015,9.976806,-1.813
637959112574089695,P12,tut,1,22,m,,looking at blue cube,1.390015,9.936857,-1.813
637959112574209728,P12,tut,1,22,m,,looking at blue cube,1.390015,9.899817,-1.813
637959112574329757,P12,tut,1,22,m,,looking at blue cube,1.390015,9.865126,-1.813
637959112574449779,P12,tut,1,22,m,,looking at blue cube,1.390015,9.828182,-1.813
637959112574569807,P12,tut,1,22,m,,looking at blue cube,1.390015,9.793324,-1.813
637959112574689827,P12,tut,1,22,m,,looking at blue cube,1.390015,9.756667,-1.813
637959112574809858,P12,tut,1,22,m,,looking at blue cube,1.390015,9.721092,-1.813
637959112574929886,P12,tut,1,22,m,,looking at blue cube,1.390015,9.684246,-1.813
637959112575059911,P12,tut,1,22,m,,looking at blue cube,1.390015,9.645347,-1.813
637959112577350433,P12,tut,1,22,m,,looking at gold cube,1.389999,12.01783,0.944
637959112577580482,P12,tut,1,22,m,,looking at gold cube,1.389999,11.94904,0.944
637959112577720514,P12,tut,1,22,m,,looking at gold cube,1.389999,11.90796,0.944
637959112577850547,P12,tut,1,22,m,,looking at gold cube,1.389999,11.86702,0.944
637959112577970572,P12,tut,1,22,m,,looking at gold cube,1.389999,11.83153,0.944
637959112578100602,P12,tut,1,22,m,,looking at gold cube,1.389999,11.79325,0.944
637959112578230639,P12,tut,1,22,m,,looking at gold cube,1.389999,11.75192,0.944
637959112578360661,P12,tut,1,22,m,,looking at gold cube,1.389999,11.71533,0.944
637959112578480689,P12,tut,1,22,m,,looking at gold cube,1.389999,11.67768,0.944
637959112578600715,P12,tut,1,22,m,,looking at gold cube,1.389999,11.64294,0.944
637959112578720743,P12,tut,1,22,m,,looking at gold cube,1.389999,11.60627,0.944
637959112578850771,P12,tut,1,22,m,,looking at gold cube,1.389999,11.56897,0.944
637959112578980806,P12,tut,1,22,m,,looking at gold cube,1.389999,11.52974,0.944
637959112579110833,P12,tut,1,22,m,,looking at gold cube,1.389999,11.48882,0.944
637959112579230859,P12,tut,1,22,m,,looking at gold cube,1.389999,11.45201,0.944
637959112579360887,P12,tut,1,22,m,,looking at gold cube,1.389999,11.41634,0.944
637959112579480916,P12,tut,1,22,m,,looking at gold cube,1.389999,11.37902,0.944
637959112579600950,P12,tut,1,22,m,,looking at gold cube,1.389999,11.34295,0.944
637959112579720968,P12,tut,1,22,m,,looking at gold cube,1.389999,11.30691,0.944
637959112579851001,P12,tut,1,22,m,,looking at gold cube,1.389999,11.26589,0.944
637959112579991042,P12,tut,1,22,m,,looking at gold cube,1.389999,11.2275,0.944
637959112580121058,P12,tut,1,22,m,,looking at gold cube,1.389999,11.18765,0.944
637959112580251085,P12,tut,1,22,m,,looking at gold cube,1.389999,11.14813,0.944
637959112580381117,P12,tut,1,22,m,,looking at gold cube,1.389999,11.10887,0.944
637959112580511143,P12,tut,1,22,m,,looking at gold cube,1.389999,11.07126,0.944
637959112580631175,P12,tut,1,22,m,,looking at gold cube,1.389999,11.03308,0.944
637959112580761205,P12,tut,1,22,m,,looking at gold cube,1.389999,10.99533,0.944
637959112580891231,P12,tut,1,22,m,,looking at gold cube,1.389999,10.9551,0.944
637959112581021265,P12,tut,1,22,m,,looking at gold cube,1.389999,10.91688,0.944
637959112581151293,P12,tut,1,22,m,,looking at gold cube,1.389999,10.87863,0.944
637959112581291320,P12,tut,1,22,m,,looking at gold cube,1.389999,10.83698,0.944
637959112583961928,P12,tut,1,22,m,,looking at invis cube,1.390015,13.09265,-1.813
637959112584081952,P12,tut,1,22,m,,looking at invis cube,1.390015,13.0528,-1.813
637959112584201982,P12,tut,1,22,m,,looking at invis cube,1.390015,13.01878,-1.813
637959112584322012,P12,tut,1,22,m,,looking at invis cube,1.390015,12.98303,-1.813
637959112584452037,P12,tut,1,22,m,,looking at invis cube,1.390015,12.94515,-1.813
637959112584582075,P12,tut,1,22,m,,looking at invis cube,1.390015,12.90529,-1.813
637959112584722099,P12,tut,1,22,m,,looking at invis cube,1.390015,12.86375,-1.813
637959112584852131,P12,tut,1,22,m,,looking at invis cube,1.390015,12.8246,-1.813
637959112584982161,P12,tut,1,22,m,,looking at invis cube,1.390015,12.78489,-1.813
637959112585112186,P12,tut,1,22,m,,looking at invis cube,1.390015,12.74791,-1.813
637959112585232217,P12,tut,1,22,m,,looking at invis cube,1.390015,12.7101,-1.813
637959112585362242,P12,tut,1,22,m,,looking at invis cube,1.390015,12.67095,-1.813
637959112585502279,P12,tut,1,22,m,,looking at invis cube,1.390015,12.63007,-1.813
637959112585642312,P12,tut,1,22,m,,looking at invis cube,1.390015,12.5874,-1.813
637959112585772335,P12,tut,1,22,m,,looking at invis cube,1.390015,12.54866,-1.813
637959112585892367,P12,tut,1,22,m,,looking at invis cube,1.390015,12.51199,-1.813
