TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos, Group
637987621123522521,P23,tut,1,29,m,,looking at gold cube,1.390015,10.28713,-1.813
637987621123642202,P23,tut,1,29,m,,looking at gold cube,1.390015,10.25403,-1.813
637987621123761875,P23,tut,1,29,m,,looking at gold cube,1.390015,10.22052,-1.813
637987621123871593,P23,tut,1,29,m,,looking at gold cube,1.390015,10.18739,-1.813
637987621124001239,P23,tut,1,29,m,,looking at gold cube,1.390015,10.15372,-1.813
637987621124100981,P23,tut,1,29,m,,looking at gold cube,1.390015,10.11983,-1.813
637987621124210690,P23,tut,1,29,m,,looking at gold cube,1.390015,10.08541,-1.813
637987621124320390,P23,tut,1,29,m,,looking at gold cube,1.390015,10.0535,-1.813
637987621124410150,P23,tut,1,29,m,,looking at gold cube,1.390015,10.02056,-1.813
637987621124539806,P23,tut,1,29,m,,looking at gold cube,1.390015,9.9876,-1.813
637987621124659488,P23,tut,1,29,m,,looking at gold cube,1.390015,9.953944,-1.813
637987621124759213,P23,tut,1,29,m,,looking at gold cube,1.390015,9.920393,-1.813
637987621124868931,P23,tut,1,29,m,,looking at gold cube,1.390015,9.88767,-1.813
637987621124978628,P23,tut,1,29,m,,looking at gold cube,1.390015,9.853811,-1.813
637987621125098302,P23,tut,1,29,m,,looking at gold cube,1.390015,9.820077,-1.813
637987621125193131,P23,tut,1,29,m,,looking at gold cube,1.390015,9.786109,-1.813
637987621125312808,P23,tut,1,29,m,,looking at gold cube,1.390015,9.754139,-1.813
637987621125422528,P23,tut,1,29,m,,looking at gold cube,1.390015,9.720781,-1.813
637987621125532226,P23,tut,1,29,m,,looking at gold cube,1.390015,9.687795,-1.813
637987621125641940,P23,tut,1,29,m,,looking at gold cube,1.390015,9.654321,-1.813
637987621125761617,P23,tut,1,29,m,,looking at gold cube,1.390015,9.621129,-1.813
637987621125871314,P23,tut,1,29,m,,looking at gold cube,1.390015,9.586671,-1.813
637987621125981018,P23,tut,1,29,m,,looking at gold cube,1.390015,9.554317,-1.813
637987621126090727,P23,tut,1,29,m,,looking at gold cube,1.390015,9.520049,-1.813
637987621126205508,P23,tut,1,29,m,,looking at gold cube,1.390015,9.487462,-1.813
637987621126315211,P23,tut,1,29,m,,looking at gold cube,1.390015,9.454286,-1.813
637987621126424917,P23,tut,1,29,m,,looking at gold cube,1.390015,9.420002,-1.813
637987621126534622,P23,tut,1,29,m,,looking at gold cube,1.390015,9.387062,-1.813
637987621126644339,P23,tut,1,29,m,,looking at gold cube,1.390015,9.354235,-1.813
637987621126754040,P23,tut,1,29,m,,looking at gold cube,1.390015,9.32087,-1.813
637987621126873725,P23,tut,1,29,m,,looking at gold cube,1.390015,9.287804,-1.813
637987621126983424,P23,tut,1,29,m,,looking at gold cube,1.390015,9.253287,-1.813
637987621127312542,P23,tut,1,29,m,,looking at gold cube,1.390015,9.154568,-1.813
637987621127531965,P23,tut,1,29,m,,looking at gold cube,1.390015,9.088041,-1.813
637987621128190197,P23,tut,1,29,m,,looking at gold cube,1.390015,8.888116,-1.813
637987621128319851,P23,tut,1,29,m,,looking at gold cube,1.390015,8.852545,-1.813
637987621128539269,P23,tut,1,29,m,,looking at gold cube,1.390015,8.788147,-1.813
637987621128648963,P23,tut,1,29,m,,looking at gold cube,1.390015,8.754542,-1.813
637987621128758670,P23,tut,1,29,m,,looking at gold cube,1.390015,8.721272,-1.813
637987621128868390,P23,tut,1,29,m,,looking at gold cube,1.390015,8.687946,-1.813
637987621129207474,P23,tut,1,29,m,,looking at gold cube,1.390015,8.587422,-1.813
637987621129317184,P23,tut,1,29,m,,looking at gold cube,1.390015,8.554533,-1.813
637987621129426893,P23,tut,1,29,m,,looking at gold cube,1.390015,8.521144,-1.813
637987621129536601,P23,tut,1,29,m,,looking at gold cube,1.390015,8.488176,-1.813
637987621129646305,P23,tut,1,29,m,,looking at gold cube,1.390015,8.454753,-1.813
637987621129756009,P23,tut,1,29,m,,looking at gold cube,1.390015,8.420568,-1.813
637987621129865714,P23,tut,1,29,m,,looking at gold cube,1.390015,8.387853,-1.813
637987621129985402,P23,tut,1,29,m,,looking at gold cube,1.390015,8.354195,-1.813
637987621130085138,P23,tut,1,29,m,,looking at gold cube,1.390015,8.321367,-1.813
637987621130202489,P23,tut,1,29,m,,looking at gold cube,1.390015,8.287545,-1.813
637987621130312194,P23,tut,1,29,m,,looking at gold cube,1.390015,8.254102,-1.813
637987621130651287,P23,tut,1,29,m,,looking at gold cube,1.390015,8.154932,-1.813
637987621130760983,P23,tut,1,29,m,,looking at gold cube,1.390015,8.120901,-1.813
637987621130870697,P23,tut,1,29,m,,looking at gold cube,1.390015,8.087498,-1.813
637987621130990369,P23,tut,1,29,m,,looking at gold cube,1.390015,8.054592,-1.813
637987621131090108,P23,tut,1,29,m,,looking at gold cube,1.390015,8.020448,-1.813
637987621131206244,P23,tut,1,29,m,,looking at gold cube,1.390015,7.988306,-1.813
637987621131315945,P23,tut,1,29,m,,looking at gold cube,1.390015,7.954195,-1.813
637987621131425655,P23,tut,1,29,m,,looking at gold cube,1.390015,7.921085,-1.813
637987621131535359,P23,tut,1,29,m,,looking at gold cube,1.390015,7.888036,-1.813
637987621131645063,P23,tut,1,29,m,,looking at gold cube,1.390015,7.854794,-1.813
637987621131754778,P23,tut,1,29,m,,looking at gold cube,1.390015,7.821517,-1.813
637987621131864486,P23,tut,1,29,m,,looking at gold cube,1.390015,7.788421,-1.813
637987621131974182,P23,tut,1,29,m,,looking at gold cube,1.390015,7.755032,-1.813
637987621132083889,P23,tut,1,29,m,,looking at gold cube,1.390015,7.721323,-1.813
637987621132196012,P23,tut,1,29,m,,looking at gold cube,1.390015,7.688472,-1.813
637987621132315695,P23,tut,1,29,m,,looking at gold cube,1.390015,7.654942,-1.813
637987621132425404,P23,tut,1,29,m,,looking at gold cube,1.390015,7.62104,-1.813
637987621132535107,P23,tut,1,29,m,,looking at gold cube,1.390015,7.586813,-1.813
637987621132644814,P23,tut,1,29,m,,looking at gold cube,1.390015,7.555064,-1.813
637987621132754519,P23,tut,1,29,m,,looking at gold cube,1.390015,7.520997,-1.813
637987621132864226,P23,tut,1,29,m,,looking at gold cube,1.390015,7.488213,-1.813
637987621132983907,P23,tut,1,29,m,,looking at gold cube,1.390015,7.454332,-1.813
637987621133083645,P23,tut,1,29,m,,looking at gold cube,1.390015,7.421498,-1.813
637987621133642139,P23,tut,1,29,m,,looking at red cube,1.390015,10.32107,-3.12
637987621133751851,P23,tut,1,29,m,,looking at red cube,1.390015,10.2875,-3.12
637987621133861546,P23,tut,1,29,m,,looking at red cube,1.390015,10.25441,-3.12
637987621133981240,P23,tut,1,29,m,,looking at red cube,1.390015,10.22071,-3.12
637987621134090945,P23,tut,1,29,m,,looking at red cube,1.390015,10.18736,-3.12
637987621134195748,P23,tut,1,29,m,,looking at red cube,1.390015,10.15432,-3.12
637987621134315430,P23,tut,1,29,m,,looking at red cube,1.390015,10.12088,-3.12
637987621134425128,P23,tut,1,29,m,,looking at red cube,1.390015,10.08671,-3.12
637987621134534840,P23,tut,1,29,m,,looking at red cube,1.390015,10.05452,-3.12
637987621134973671,P23,tut,1,29,m,,looking at red cube,1.390015,9.921266,-3.12
637987621135093350,P23,tut,1,29,m,,looking at red cube,1.390015,9.885646,-3.12
637987621135203055,P23,tut,1,29,m,,looking at red cube,1.390015,9.854352,-3.12
637987621135312760,P23,tut,1,29,m,,looking at red cube,1.390015,9.821201,-3.12
637987621135422469,P23,tut,1,29,m,,looking at red cube,1.390015,9.787704,-3.12
637987621135532172,P23,tut,1,29,m,,looking at red cube,1.390015,9.754538,-3.12
637987621135641879,P23,tut,1,29,m,,looking at red cube,1.390015,9.720432,-3.12
637987621135771528,P23,tut,1,29,m,,looking at red cube,1.390015,9.687335,-3.12
637987621135871267,P23,tut,1,29,m,,looking at red cube,1.390015,9.65403,-3.12
637987621135980959,P23,tut,1,29,m,,looking at red cube,1.390015,9.620602,-3.12
637987621136090669,P23,tut,1,29,m,,looking at red cube,1.390015,9.587231,-3.12
637987621136210349,P23,tut,1,29,m,,looking at red cube,1.390015,9.554615,-3.12
637987621136310092,P23,tut,1,29,m,,looking at red cube,1.390015,9.520413,-3.12
637987621136419801,P23,tut,1,29,m,,looking at red cube,1.390015,9.487887,-3.12
637987621136529506,P23,tut,1,29,m,,looking at red cube,1.390015,9.454709,-3.12
637987621136639209,P23,tut,1,29,m,,looking at red cube,1.390015,9.421311,-3.12
637987621136758895,P23,tut,1,29,m,,looking at red cube,1.390015,9.387069,-3.12
637987621136868597,P23,tut,1,29,m,,looking at red cube,1.390015,9.352353,-3.12
637987621136978302,P23,tut,1,29,m,,looking at red cube,1.390015,9.321577,-3.12
637987621137097971,P23,tut,1,29,m,,looking at red cube,1.390015,9.28806,-3.12
637987621137197707,P23,tut,1,29,m,,looking at red cube,1.390015,9.254218,-3.12
637987621137307418,P23,tut,1,29,m,,looking at red cube,1.390015,9.221189,-3.12
637987621137417126,P23,tut,1,29,m,,looking at red cube,1.390015,9.187675,-3.12
637987621137536798,P23,tut,1,29,m,,looking at red cube,1.390015,9.154191,-3.12
637987621137646506,P23,tut,1,29,m,,looking at red cube,1.390015,9.121449,-3.12
637987621137756223,P23,tut,1,29,m,,looking at red cube,1.390015,9.087486,-3.12
637987621137865926,P23,tut,1,29,m,,looking at red cube,1.390015,9.054091,-3.12
637987621137975639,P23,tut,1,29,m,,looking at red cube,1.390015,9.021593,-3.12
637987621140419093,P23,tut,1,29,m,,looking at invis cube,1.390015,11.35423,-1.813
637987621140528810,P23,tut,1,29,m,,looking at invis cube,1.390015,11.32084,-1.813
637987621140628538,P23,tut,1,29,m,,looking at invis cube,1.390015,11.28785,-1.813
637987621140758195,P23,tut,1,29,m,,looking at invis cube,1.390015,11.25397,-1.813
637987621140867887,P23,tut,1,29,m,,looking at invis cube,1.390015,11.22041,-1.813
637987621140977603,P23,tut,1,29,m,,looking at invis cube,1.390015,11.18731,-1.813
637987621141087307,P23,tut,1,29,m,,looking at invis cube,1.390015,11.15456,-1.813
637987621141197007,P23,tut,1,29,m,,looking at invis cube,1.390015,11.12054,-1.813
637987621141306724,P23,tut,1,29,m,,looking at invis cube,1.390015,11.08672,-1.813
637987621141416426,P23,tut,1,29,m,,looking at invis cube,1.390015,11.05441,-1.813
637987621141566037,P23,tut,1,29,m,,looking at invis cube,1.390015,11.01419,-1.813
637987621141685705,P23,tut,1,29,m,,looking at invis cube,1.390015,10.97804,-1.813
637987621141805383,P23,tut,1,29,m,,looking at invis cube,1.390015,10.93881,-1.813
637987621141905129,P23,tut,1,29,m,,looking at invis cube,1.390015,10.90936,-1.813
637987621142014829,P23,tut,1,29,m,,looking at invis cube,1.390015,10.87972,-1.813
637987621142114562,P23,tut,1,29,m,,looking at invis cube,1.390015,10.84676,-1.813
637987621142214296,P23,tut,1,29,m,,looking at invis cube,1.390015,10.81853,-1.813
637987621142304053,P23,tut,1,29,m,,looking at invis cube,1.390015,10.78871,-1.813
637987621142393816,P23,tut,1,29,m,,looking at invis cube,1.390015,10.76234,-1.813
637987621142483576,P23,tut,1,29,m,,looking at invis cube,1.390015,10.73384,-1.813
637987621142593285,P23,tut,1,29,m,,looking at invis cube,1.390015,10.70122,-1.813
637987621142712955,P23,tut,1,29,m,,looking at invis cube,1.390015,10.66741,-1.813
637987621142812688,P23,tut,1,29,m,,looking at invis cube,1.390015,10.63458,-1.813
637987621142932366,P23,tut,1,29,m,,looking at invis cube,1.390015,10.60078,-1.813
637987621143042073,P23,tut,1,29,m,,looking at invis cube,1.390015,10.56685,-1.813
637987621143151789,P23,tut,1,29,m,,looking at invis cube,1.390015,10.53427,-1.813
637987621143266600,P23,tut,1,29,m,,looking at invis cube,1.390015,10.5007,-1.813
637987621143376317,P23,tut,1,29,m,,looking at invis cube,1.390015,10.46817,-1.813
637987621143486016,P23,tut,1,29,m,,looking at invis cube,1.390015,10.43491,-1.813
637987621143585748,P23,tut,1,29,m,,looking at invis cube,1.390015,10.40146,-1.813
637987621143705426,P23,tut,1,29,m,,looking at invis cube,1.390015,10.36806,-1.813
637987621143815133,P23,tut,1,29,m,,looking at invis cube,1.390015,10.33367,-1.813
637987621143924839,P23,tut,1,29,m,,looking at invis cube,1.390015,10.3017,-1.813
637987621144034546,P23,tut,1,29,m,,looking at invis cube,1.390015,10.2682,-1.813
637987621144154226,P23,tut,1,29,m,,looking at invis cube,1.390015,10.23474,-1.813
637987621144263945,P23,tut,1,29,m,,looking at invis cube,1.390015,10.20147,-1.813
637987621144373640,P23,tut,1,29,m,,looking at invis cube,1.390015,10.16833,-1.813
637987621144483360,P23,tut,1,29,m,,looking at invis cube,1.390015,10.13506,-1.813
637987621144593053,P23,tut,1,29,m,,looking at invis cube,1.390015,10.10146,-1.813
637987621144702766,P23,tut,1,29,m,,looking at invis cube,1.390015,10.06834,-1.813
637987621144812477,P23,tut,1,29,m,,looking at invis cube,1.390015,10.03469,-1.813
637987621144932145,P23,tut,1,29,m,,looking at invis cube,1.390015,10.00095,-1.813
637987621151538168,P23,tut,1,29,m,,looking at invis cube,1.390015,8.022443,-1.813
637987621151647875,P23,tut,1,29,m,,looking at invis cube,1.390015,7.988002,-1.813
637987621151757589,P23,tut,1,29,m,,looking at invis cube,1.390015,7.954428,-1.813
637987621151867289,P23,tut,1,29,m,,looking at invis cube,1.390015,7.922083,-1.813
637987621151976992,P23,tut,1,29,m,,looking at invis cube,1.390015,7.88863,-1.813
637987621152086696,P23,tut,1,29,m,,looking at invis cube,1.390015,7.854194,-1.813
637987621152196400,P23,tut,1,29,m,,looking at invis cube,1.390015,7.822121,-1.813
637987621152301207,P23,tut,1,29,m,,looking at invis cube,1.390015,7.788966,-1.813
637987621152410921,P23,tut,1,29,m,,looking at invis cube,1.390015,7.755789,-1.813
637987621159531866,P23,tut,1,29,m,,looking at invis cube,1.390015,5.623541,-1.813
637987621159631608,P23,tut,1,29,m,,looking at invis cube,1.390015,5.589994,-1.813
637987621159751288,P23,tut,1,29,m,,looking at invis cube,1.390015,5.556344,-1.813
637987621159851011,P23,tut,1,29,m,,looking at invis cube,1.390015,5.522903,-1.813
637987621159980671,P23,tut,1,29,m,,looking at invis cube,1.390015,5.490399,-1.813
637987621160080398,P23,tut,1,29,m,,looking at invis cube,1.390015,5.45671,-1.813
637987621160190107,P23,tut,1,29,m,,looking at invis cube,1.390015,5.423605,-1.813
637987621160289848,P23,tut,1,29,m,,looking at invis cube,1.390015,5.390558,-1.813
637987621160409517,P23,tut,1,29,m,,looking at invis cube,1.390015,5.356994,-1.813
637987621160519234,P23,tut,1,29,m,,looking at invis cube,1.390015,5.323608,-1.813
637987621160628935,P23,tut,1,29,m,,looking at invis cube,1.390015,5.290105,-1.813
637987621160748607,P23,tut,1,29,m,,looking at invis cube,1.390015,5.257153,-1.813
637987621160848347,P23,tut,1,29,m,,looking at invis cube,1.390015,5.22378,-1.813
637987621160968022,P23,tut,1,29,m,,looking at invis cube,1.390015,5.190087,-1.813
637987621161077727,P23,tut,1,29,m,,looking at invis cube,1.390015,5.157264,-1.813
637987621161197415,P23,tut,1,29,m,,looking at invis cube,1.390015,5.123702,-1.813
637987621161297155,P23,tut,1,29,m,,looking at invis cube,1.390015,5.090014,-1.813
637987621161406862,P23,tut,1,29,m,,looking at invis cube,1.390015,5.056086,-1.813
637987621161526532,P23,tut,1,29,m,,looking at invis cube,1.390015,5.023305,-1.813
637987621161636243,P23,tut,1,29,m,,looking at invis cube,1.390015,4.987686,-1.813
637987621161745959,P23,tut,1,29,m,,looking at invis cube,1.390015,4.956464,-1.813
637987621161855655,P23,tut,1,29,m,,looking at invis cube,1.390015,4.923831,-1.813
637987621161965366,P23,tut,1,29,m,,looking at invis cube,1.390015,4.89074,-1.813
637987621162075070,P23,tut,1,29,m,,looking at invis cube,1.390015,4.85739,-1.813
637987621162184773,P23,tut,1,29,m,,looking at invis cube,1.390015,4.824051,-1.813
637987621162294476,P23,tut,1,29,m,,looking at invis cube,1.390015,4.790778,-1.813
637987621162404194,P23,tut,1,29,m,,looking at invis cube,1.390015,4.757409,-1.813
637987621162523861,P23,tut,1,29,m,,looking at invis cube,1.390015,4.723936,-1.813
637987621162633581,P23,tut,1,29,m,,looking at invis cube,1.390015,4.690825,-1.813
637987621162743277,P23,tut,1,29,m,,looking at invis cube,1.390015,4.657339,-1.813
637987621162852991,P23,tut,1,29,m,,looking at invis cube,1.390015,4.624056,-1.813
637987621162962692,P23,tut,1,29,m,,looking at invis cube,1.390015,4.590343,-1.813
637987621163072410,P23,tut,1,29,m,,looking at invis cube,1.390015,4.557276,-1.813
637987621163851252,P23,tut,1,29,m,,looking at blue cube,1.389999,7.389586,-0.46
637987621163970935,P23,tut,1,29,m,,looking at blue cube,1.389999,7.355638,-0.46
637987621164080632,P23,tut,1,29,m,,looking at blue cube,1.389999,7.322301,-0.46
637987621164529428,P23,tut,1,29,m,,looking at blue cube,1.389999,7.188846,-0.46
637987621164629180,P23,tut,1,29,m,,looking at blue cube,1.389999,7.155994,-0.46
637987621164748849,P23,tut,1,29,m,,looking at blue cube,1.389999,7.122115,-0.46
637987621164848582,P23,tut,1,29,m,,looking at blue cube,1.389999,7.089446,-0.46
637987621164968262,P23,tut,1,29,m,,looking at blue cube,1.389999,7.055574,-0.46
637987621165077968,P23,tut,1,29,m,,looking at blue cube,1.389999,7.022076,-0.46
637987621165197643,P23,tut,1,29,m,,looking at blue cube,1.389999,6.989521,-0.46
637987621179513804,P23,tut,1,29,m,,looking at gold cube,1.390015,11.88674,-3.12
637987621186725173,P23,tut,1,29,m,,looking at gold cube,1.389999,12.78737,-0.46
637987621186844844,P23,tut,1,29,m,,looking at gold cube,1.389999,12.75385,-0.46
637987621186954550,P23,tut,1,29,m,,looking at gold cube,1.389999,12.72072,-0.46
637987621187064257,P23,tut,1,29,m,,looking at gold cube,1.389999,12.68688,-0.46
637987621187193916,P23,tut,1,29,m,,looking at gold cube,1.389999,12.65107,-0.46
637987621187732469,P23,tut,1,29,m,,looking at gold cube,1.389999,12.48701,-0.46
637987621191612098,P23,tut,1,29,m,,looking at gold cube,1.389999,11.32115,-0.46
637987621191721799,P23,tut,1,29,m,,looking at gold cube,1.389999,11.28695,-0.46
637987621191841483,P23,tut,1,29,m,,looking at gold cube,1.389999,11.25451,-0.46
637987621193951033,P23,tut,1,29,m,,looking at gold cube,1.389999,10.62164,-0.46
637987621194080692,P23,tut,1,29,m,,looking at gold cube,1.389999,10.58817,-0.46
637987621194615754,P23,tut,1,29,m,,looking at gold cube,1.389999,10.42145,-0.46
637987621194835179,P23,tut,1,29,m,,looking at gold cube,1.389999,10.35496,-0.46
637987621194954860,P23,tut,1,29,m,,looking at gold cube,1.389999,10.32094,-0.46
637987621195064845,P23,tut,1,29,m,,looking at gold cube,1.389999,10.28774,-0.46
637987621200508866,P23,tut,1,29,m,,looking at gold cube,1.389999,8.655196,-0.46
637987621200608592,P23,tut,1,29,m,,looking at gold cube,1.389999,8.622025,-0.46
637987621200738245,P23,tut,1,29,m,,looking at gold cube,1.389999,8.588176,-0.46
637987621200847946,P23,tut,1,29,m,,looking at gold cube,1.389999,8.555505,-0.46
637987621204498195,P23,tut,1,29,m,,looking at red cube,1.390015,13.58608,-1.813
637987621204607898,P23,tut,1,29,m,,looking at red cube,1.390015,13.55279,-1.813
637987621218159057,P23,tut,1,29,m,,looking at red cube,1.390015,9.488039,-1.813
637987621218268758,P23,tut,1,29,m,,looking at red cube,1.390015,9.454446,-1.813
637987621218388444,P23,tut,1,29,m,,looking at red cube,1.390015,9.421131,-1.813
637987621218498139,P23,tut,1,29,m,,looking at red cube,1.390015,9.387954,-1.813
637987621218607853,P23,tut,1,29,m,,looking at red cube,1.390015,9.3546,-1.813
637987621218717553,P23,tut,1,29,m,,looking at red cube,1.390015,9.320925,-1.813
637987621218827275,P23,tut,1,29,m,,looking at red cube,1.390015,9.287539,-1.813
637987621218936972,P23,tut,1,29,m,,looking at red cube,1.390015,9.254564,-1.813
637987621219046683,P23,tut,1,29,m,,looking at red cube,1.390015,9.221229,-1.813
637987621219156392,P23,tut,1,29,m,,looking at red cube,1.390015,9.188065,-1.813
637987621219266088,P23,tut,1,29,m,,looking at red cube,1.390015,9.154747,-1.813
637987621219385771,P23,tut,1,29,m,,looking at red cube,1.390015,9.121388,-1.813
637987621219495485,P23,tut,1,29,m,,looking at red cube,1.390015,9.088075,-1.813
637987621219605186,P23,tut,1,29,m,,looking at red cube,1.390015,9.054158,-1.813
637987621219714898,P23,tut,1,29,m,,looking at red cube,1.390015,9.021126,-1.813
637987621219824604,P23,tut,1,29,m,,looking at red cube,1.390015,8.988091,-1.813
637987621219934309,P23,tut,1,29,m,,looking at red cube,1.390015,8.954823,-1.813
637987621220492815,P23,tut,1,29,m,,looking at red cube,1.390015,8.787996,-1.813
637987621220602520,P23,tut,1,29,m,,looking at red cube,1.390015,8.754794,-1.813
637987621220722200,P23,tut,1,29,m,,looking at red cube,1.390015,8.720784,-1.813
637987621220821922,P23,tut,1,29,m,,looking at red cube,1.390015,8.688333,-1.813
637987621220951582,P23,tut,1,29,m,,looking at red cube,1.390015,8.654034,-1.813
637987621221051313,P23,tut,1,29,m,,looking at red cube,1.390015,8.620642,-1.813
637987621221190941,P23,tut,1,29,m,,looking at red cube,1.390015,8.583853,-1.813
637987621221300646,P23,tut,1,29,m,,looking at red cube,1.390015,8.549037,-1.813
637987621228708670,P23,tut,1,29,m,,looking at blue cube,1.389999,9.387891,-0.46
637987621228828548,P23,tut,1,29,m,,looking at blue cube,1.389999,9.353854,-0.46
637987621228948227,P23,tut,1,29,m,,looking at blue cube,1.389999,9.320614,-0.46
637987621229057924,P23,tut,1,29,m,,looking at blue cube,1.389999,9.28786,-0.46
637987621229377083,P23,tut,1,29,m,,looking at blue cube,1.389999,9.187909,-0.46
637987621229606462,P23,tut,1,29,m,,looking at blue cube,1.389999,9.120865,-0.46
637987621229716163,P23,tut,1,29,m,,looking at blue cube,1.389999,9.088056,-0.46
637987621229830945,P23,tut,1,29,m,,looking at blue cube,1.389999,9.054672,-0.46
637987621229930669,P23,tut,1,29,m,,looking at blue cube,1.389999,9.021141,-0.46
637987621237485539,P23,tut,1,29,m,,looking at blue cube,1.389999,6.755835,-0.46
637987621237595242,P23,tut,1,29,m,,looking at blue cube,1.389999,6.722522,-0.46
637987621237814663,P23,tut,1,29,m,,looking at blue cube,1.389999,6.655602,-0.46
637987621237944318,P23,tut,1,29,m,,looking at blue cube,1.389999,6.622435,-0.46
637987621238153757,P23,tut,1,29,m,,looking at blue cube,1.389999,6.556006,-0.46
637987621238263460,P23,tut,1,29,m,,looking at blue cube,1.389999,6.522866,-0.46
637987621238482871,P23,tut,1,29,m,,looking at blue cube,1.389999,6.455838,-0.46
637987621238592578,P23,tut,1,29,m,,looking at blue cube,1.389999,6.422461,-0.46
637987621239370497,P23,tut,1,29,m,,looking at gold cube,1.389999,9.255278,0.944
637987621239480206,P23,tut,1,29,m,,looking at gold cube,1.389999,9.221802,0.944
637987621239599887,P23,tut,1,29,m,,looking at gold cube,1.389999,9.18856,0.944
637987621239709586,P23,tut,1,29,m,,looking at gold cube,1.389999,9.154881,0.944
637987621239932253,P23,tut,1,29,m,,looking at gold cube,1.389999,9.088472,0.944
637987621240041947,P23,tut,1,29,m,,looking at gold cube,1.389999,9.055346,0.944
637987621240151662,P23,tut,1,29,m,,looking at gold cube,1.389999,9.022118,0.944
637987621240261367,P23,tut,1,29,m,,looking at gold cube,1.389999,8.988218,0.944
637987621240371072,P23,tut,1,29,m,,looking at gold cube,1.389999,8.955265,0.944
637987621240480779,P23,tut,1,29,m,,looking at gold cube,1.389999,8.921921,0.944
637987621240600465,P23,tut,1,29,m,,looking at gold cube,1.389999,8.888686,0.944
637987621240700199,P23,tut,1,29,m,,looking at gold cube,1.389999,8.854885,0.944
637987621242151661,P23,tut,1,29,m,,looking at gold cube,1.389999,8.422279,0.944
637987621242271340,P23,tut,1,29,m,,looking at gold cube,1.389999,8.385746,0.944
637987621242371078,P23,tut,1,29,m,,looking at gold cube,1.389999,8.355063,0.944
637987621242480774,P23,tut,1,29,m,,looking at gold cube,1.389999,8.322291,0.944
637987621242600458,P23,tut,1,29,m,,looking at gold cube,1.389999,8.288436,0.944
637987621242720134,P23,tut,1,29,m,,looking at gold cube,1.389999,8.255515,0.944
637987621243151665,P23,tut,1,29,m,,looking at red cube,1.389999,11.18728,-0.46
637987621243261366,P23,tut,1,29,m,,looking at red cube,1.389999,11.15396,-0.46
637987621243371081,P23,tut,1,29,m,,looking at red cube,1.389999,11.11996,-0.46
637987621255225199,P23,tut,1,29,m,,Regular Red Cube(Clone) was picked up,1.389999,7.58827,-0.46
637987621263921950,P23,tut,1,29,m,,looking at gold cube,1.389999,11.08695,-0.46
637987621264031658,P23,tut,1,29,m,,looking at gold cube,1.389999,11.05393,-0.46
637987621264141357,P23,tut,1,29,m,,looking at gold cube,1.389999,11.02037,-0.46
637987621264251064,P23,tut,1,29,m,,looking at gold cube,1.389999,10.98677,-0.46
637987621264360776,P23,tut,1,29,m,,looking at gold cube,1.389999,10.95401,-0.46
637987621264470479,P23,tut,1,29,m,,looking at gold cube,1.389999,10.92052,-0.46
