TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos, Group
637982390347933090,P22,tut,1,32,f,,Game Start,c
637982390400827051,P22,tut,1,32,f,,looking at gold cube,1.390015,11.45555,-1.813,c
637982390400936957,P22,tut,1,32,f,,looking at gold cube,1.390015,11.42189,-1.813,c
637982390401066877,P22,tut,1,32,f,,looking at gold cube,1.390015,11.38803,-1.813,c
637982390401166791,P22,tut,1,32,f,,looking at gold cube,1.390015,11.35514,-1.813,c
637982390401266720,P22,tut,1,32,f,,looking at gold cube,1.390015,11.32198,-1.813,c
637982390401386632,P22,tut,1,32,f,,looking at gold cube,1.390015,11.28717,-1.813,c
637982390401496552,P22,tut,1,32,f,,looking at gold cube,1.390015,11.25379,-1.813,c
637982390401606476,P22,tut,1,32,f,,looking at gold cube,1.390015,11.22116,-1.813,c
637982390401726390,P22,tut,1,32,f,,looking at gold cube,1.390015,11.18867,-1.813,c
637982390401826316,P22,tut,1,32,f,,looking at gold cube,1.390015,11.15507,-1.813,c
637982390401946231,P22,tut,1,32,f,,looking at gold cube,1.390015,11.12232,-1.813,c
637982390402046157,P22,tut,1,32,f,,looking at gold cube,1.390015,11.08871,-1.813,c
637982390402156078,P22,tut,1,32,f,,looking at gold cube,1.390015,11.0553,-1.813,c
637982390402275994,P22,tut,1,32,f,,looking at gold cube,1.390015,11.02145,-1.813,c
637982390402385920,P22,tut,1,32,f,,looking at gold cube,1.390015,10.98852,-1.813,c
637982390402485842,P22,tut,1,32,f,,looking at gold cube,1.390015,10.9558,-1.813,c
637982390402605769,P22,tut,1,32,f,,looking at gold cube,1.390015,10.92224,-1.813,c
637982390402715673,P22,tut,1,32,f,,looking at gold cube,1.390015,10.88905,-1.813,c
637982390402825597,P22,tut,1,32,f,,looking at gold cube,1.390015,10.85477,-1.813,c
637982390402935521,P22,tut,1,32,f,,looking at gold cube,1.390015,10.82238,-1.813,c
637982390403055433,P22,tut,1,32,f,,looking at gold cube,1.390015,10.78796,-1.813,c
637982390403165350,P22,tut,1,32,f,,looking at gold cube,1.390015,10.75576,-1.813,c
637982390403275284,P22,tut,1,32,f,,looking at gold cube,1.390015,10.7212,-1.813,c
637982390403395187,P22,tut,1,32,f,,looking at gold cube,1.390015,10.68842,-1.813,c
637982390403505109,P22,tut,1,32,f,,looking at gold cube,1.390015,10.65499,-1.813,c
637982390403615036,P22,tut,1,32,f,,looking at gold cube,1.390015,10.6206,-1.813,c
637982390403714957,P22,tut,1,32,f,,looking at gold cube,1.390015,10.58782,-1.813,c
637982390403834882,P22,tut,1,32,f,,looking at gold cube,1.390015,10.55348,-1.813,c
637982390403944796,P22,tut,1,32,f,,looking at gold cube,1.390015,10.52011,-1.813,c
637982390404054716,P22,tut,1,32,f,,looking at gold cube,1.390015,10.48723,-1.813,c
637982390404164628,P22,tut,1,32,f,,looking at gold cube,1.390015,10.45394,-1.813,c
637982390404274554,P22,tut,1,32,f,,looking at gold cube,1.390015,10.42038,-1.813,c
637982390404384475,P22,tut,1,32,f,,looking at gold cube,1.390015,10.38766,-1.813,c
637982390404494398,P22,tut,1,32,f,,looking at gold cube,1.390015,10.35452,-1.813,c
637982390404624305,P22,tut,1,32,f,,looking at gold cube,1.390015,10.32126,-1.813,c
637982390404724227,P22,tut,1,32,f,,looking at gold cube,1.390015,10.28768,-1.813,c
637982390404834155,P22,tut,1,32,f,,looking at gold cube,1.390015,10.25466,-1.813,c
637982390404944070,P22,tut,1,32,f,,looking at gold cube,1.390015,10.22083,-1.813,c
637982390405053994,P22,tut,1,32,f,,looking at gold cube,1.390015,10.18797,-1.813,c
637982390405193900,P22,tut,1,32,f,,looking at gold cube,1.390015,10.15432,-1.813,c
