TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos
637956619825066460,P4,tut,1,22,m,300,Game Start
637956619873717390,P4,tut,1,22,m,2
637956619875987902,P4,tut,1,22,m,,looking at gold cube,1.389999,12.0048,0.944
637956619876117937,P4,tut,1,22,m,,looking at gold cube,1.389999,11.96643,0.944
637956619876197954,P4,tut,1,22,m,,Regular Gold Cube(Clone) was picked up,1.389999,11.96643,0.944
637956619882569381,P4,tut,1,22,m,,looking at red cube,1.389999,13.09453,-0.46
637956619882809439,P4,tut,1,22,m,,looking at red cube,1.389999,13.02413,-0.46
637956619882919456,P4,tut,1,22,m,,looking at red cube,1.389999,12.98898,-0.46
637956619883039488,P4,tut,1,22,m,,looking at red cube,1.389999,12.95302,-0.46
637956619883149509,P4,tut,1,22,m,,looking at red cube,1.389999,12.92037,-0.46
637956619883379569,P4,tut,1,22,m,,looking at red cube,1.389999,12.85208,-0.46
637956619883489587,P4,tut,1,22,m,,looking at red cube,1.389999,12.81902,-0.46
637956619883599611,P4,tut,1,22,m,,looking at red cube,1.389999,12.78559,-0.46
637956619883709636,P4,tut,1,22,m,,looking at red cube,1.389999,12.75237,-0.46
637956619883819663,P4,tut,1,22,m,,looking at red cube,1.389999,12.71703,-0.46
637956619883939694,P4,tut,1,22,m,,looking at red cube,1.389999,12.68522,-0.46
637956619884039712,P4,tut,1,22,m,,looking at red cube,1.389999,12.65245,-0.46
637956619884159738,P4,tut,1,22,m,,looking at red cube,1.389999,12.61854,-0.46
637956619884269762,P4,tut,1,22,m,,looking at red cube,1.389999,12.58555,-0.46
637956619884379786,P4,tut,1,22,m,,looking at red cube,1.389999,12.55229,-0.46
637956619884489822,P4,tut,1,22,m,,looking at red cube,1.389999,12.51904,-0.46
637956619884709863,P4,tut,1,22,m,,looking at red cube,1.389999,12.45227,-0.46
637956619884859896,P4,tut,1,22,m,,looking at red cube,1.389999,12.40807,-0.46
637956619884979921,P4,tut,1,22,m,,looking at red cube,1.389999,12.37133,-0.46
637956619885089948,P4,tut,1,22,m,,looking at red cube,1.389999,12.33947,-0.46
637956619885199968,P4,tut,1,22,m,,looking at red cube,1.389999,12.30666,-0.46
637956619885309998,P4,tut,1,22,m,,looking at red cube,1.389999,12.27339,-0.46
637956619885420023,P4,tut,1,22,m,,looking at red cube,1.389999,12.23917,-0.46
637956619885470053,P4,tut,1,22,m,,Regular Red Cube(Clone) was picked up,1.389999,12.23917,-0.46
637956619888550741,P4,tut,1,22,m,,looking at invis cube,1.390015,14.36667,-3.12
637956619888670757,P4,tut,1,22,m,,looking at invis cube,1.390015,14.32999,-3.12
637956619888800778,P4,tut,1,22,m,,looking at invis cube,1.390015,14.2916,-3.12
637956619888920808,P4,tut,1,22,m,,looking at invis cube,1.390015,14.2575,-3.12
637956619889030831,P4,tut,1,22,m,,looking at invis cube,1.390015,14.22117,-3.12
637956619889150867,P4,tut,1,22,m,,looking at invis cube,1.390015,14.18743,-3.12
637956619889260887,P4,tut,1,22,m,,looking at invis cube,1.390015,14.15222,-3.12
637956619889380926,P4,tut,1,22,m,,looking at invis cube,1.390015,14.11867,-3.12
637956619889500940,P4,tut,1,22,m,,looking at invis cube,1.390015,14.08181,-3.12
637956619889610966,P4,tut,1,22,m,,looking at invis cube,1.390015,14.04789,-3.12
637956619889720988,P4,tut,1,22,m,,looking at invis cube,1.390015,14.01474,-3.12
637956619889831013,P4,tut,1,22,m,,looking at invis cube,1.390015,13.98036,-3.12
637956619889951040,P4,tut,1,22,m,,looking at invis cube,1.390015,13.94722,-3.12
637956619890061063,P4,tut,1,22,m,,looking at invis cube,1.390015,13.91243,-3.12
637956619890171089,P4,tut,1,22,m,,looking at invis cube,1.390015,13.87944,-3.12
637956619890281122,P4,tut,1,22,m,,looking at invis cube,1.390015,13.84647,-3.12
637956619890401136,P4,tut,1,22,m,,looking at invis cube,1.390015,13.81236,-3.12
637956619890511167,P4,tut,1,22,m,,looking at invis cube,1.390015,13.77789,-3.12
637956619890621199,P4,tut,1,22,m,,looking at invis cube,1.390015,13.74418,-3.12
637956619890731219,P4,tut,1,22,m,,looking at invis cube,1.390015,13.71209,-3.12
637956619890841241,P4,tut,1,22,m,,looking at invis cube,1.390015,13.67704,-3.12
637956619890961275,P4,tut,1,22,m,,looking at invis cube,1.390015,13.64423,-3.12
637956619891071299,P4,tut,1,22,m,,looking at invis cube,1.390015,13.60991,-3.12
637956619891191315,P4,tut,1,22,m,,looking at invis cube,1.390015,13.57553,-3.12
637956619891301341,P4,tut,1,22,m,,looking at invis cube,1.390015,13.54025,-3.12
637956619891411371,P4,tut,1,22,m,,looking at invis cube,1.390015,13.50846,-3.12
637956619891521392,P4,tut,1,22,m,,looking at invis cube,1.390015,13.47504,-3.12
637956619891631416,P4,tut,1,22,m,,looking at invis cube,1.390015,13.44155,-3.12
637956619891741446,P4,tut,1,22,m,,looking at invis cube,1.390015,13.40803,-3.12
637956619891851466,P4,tut,1,22,m,,looking at invis cube,1.390015,13.37647,-3.12
637956619891971492,P4,tut,1,22,m,,looking at invis cube,1.390015,13.3407,-3.12
637956619892021504,P4,tut,1,22,m,,Regular Neutral Cube(Clone) was picked up,1.390015,13.3407,-3.12
637956619895092195,P4,tut,1,22,m,,looking at blue cube,1.390015,15.4638,-1.813
637956619895322246,P4,tut,1,22,m,,looking at blue cube,1.390015,15.39668,-1.813
637956619895432267,P4,tut,1,22,m,,looking at blue cube,1.390015,15.36288,-1.813
637956619895552296,P4,tut,1,22,m,,looking at blue cube,1.390015,15.32931,-1.813
637956619895662319,P4,tut,1,22,m,,looking at blue cube,1.390015,15.29493,-1.813
637956619895772353,P4,tut,1,22,m,,looking at blue cube,1.390015,15.26167,-1.813
637956619895882376,P4,tut,1,22,m,,looking at blue cube,1.390015,15.22797,-1.813
637956619895992399,P4,tut,1,22,m,,looking at blue cube,1.390015,15.19543,-1.813
637956619896102421,P4,tut,1,22,m,,looking at blue cube,1.390015,15.1627,-1.813
637956619896212445,P4,tut,1,22,m,,looking at blue cube,1.390015,15.12984,-1.813
