"Participant","Condition","Trial","Age","Gender","Group","MovementTime","grabTime","TimeStamp","currentColor"
"P30","s","1",18,"f","c",832.9985,638004787442175902,638004787450505887,"blue"
"P30","s","1",18,"f","c",1077.9978,638004787491265821,638004787502045799,"blue"
"P30","s","1",18,"f","c",1510.9981,638004787576335665,638004787591445646,"red"
"P30","s","1",18,"f","c",1033.0003,638004787615545596,638004787625875599,"blue"
"P30","s","1",18,"f","c",637.9993,638004787646415541,638004787652795534,"red"
"P30","s","2",18,"f","c",964.9972,638004788209289590,638004788218939562,"red"
"P30","s","2",18,"f","c",1022.0286,638004788240259527,638004788250479813,"red"
"P30","s","2",18,"f","c",993.9972,638004788309619683,638004788319559655,"blue"
"P30","s","2",18,"f","c",1498.9978,638004788335769365,638004788350759343,"blue"
"P30","s","2",18,"f","c",693.9988,638004788364429310,638004788371369298,"red"
"P30","s","2",18,"f","c",976.9973,638004788402969249,638004788412739222,"blue"
"P30","s","2",18,"f","c",1032.9977,638004788451829160,638004788462159137,"red"
"P30","s","2",18,"f","c",887.9984,638004788474819114,638004788483699098,"blue"
"P30","s","2",18,"f","c",1087.998,638004788503699063,638004788514579043,"red"
"P30","s","2",18,"f","c",966.0293,638004788526019028,638004788535679321,"blue"
"P30","s","2",18,"f","c",1044.0641,638004788545899963,638004788556340604,"red"
"P30","s","2",18,"f","c",944.0588,638004788574671749,638004788584112337,"gray"
"P30","s","2",18,"f","c",950.0596,638004788600883383,638004788610383979,"gray"
"P30","s","2",18,"f","c",1077.0673,638004788626204966,638004788636975639,"gray"
"P30","s","2",18,"f","c",856.0532,638004788660627105,638004788669187637,"blue"
"P30","s","2",18,"f","c",1188.0851,638004788696509347,638004788708390198,"gray"
"P30","s","2",18,"f","c",1099.0689,638004788746602465,638004788757593154,"gray"
"P30","s","2",18,"f","c",833.0518,638004788776804349,638004788785134867,"gold"
"P30","s","2",18,"f","c",605.0375,638004788817456884,638004788823507259,"gold"
"P30","s","2",18,"f","c",933.0583,638004788841228363,638004788850558946,"gray"
"P30","s","2",18,"f","c",999.063,638004788865999911,638004788875990541,"gray"
"P30","s","2",18,"f","c",956.0608,638004788894981716,638004788904542324,"gray"
"P30","s","2",18,"f","c",777.0481,638004788932754076,638004788940524557,"red"
"P30","s","2",18,"f","c",955.059,638004788968626315,638004788978176905,"blue"
"P30","s","2",18,"f","c",778.0842,638004788993167836,638004789000948678,"blue"
"P30","s","2",18,"f","c",678.0422,638004789020379538,638004789027159960,"red"
"P30","s","2",18,"f","c",789.0502,638004789036040510,638004789043931012,"blue"
"P30","s","2",18,"f","c",577.0742,638004789074362899,638004789080133641,"blue"
"P30","s","2",18,"f","c",460.0285,638004789140777044,638004789145377329,"red"
"P30","co","1",18,"f","c",724.9983,638004793371591896,638004793378841879,"red"
"P30","co","1",18,"f","c",976.9981,638004793431871804,638004793441641785,"gray"
"P30","co","1",18,"f","c",481.9996,638004793456311766,638004793461131762,"gray"
"P30","co","1",18,"f","c",899.9985,638004793487291719,638004793496291704,"gray"
"P30","co","1",18,"f","c",1576.9963,638004793522281680,638004793538051643,"red"
"P30","co","1",18,"f","c",1554.9977,638004793571701600,638004793587251577,"red"
"P30","co","1",18,"f","c",2653.9966,638004793637561501,638004793664101467,"gray"
"P30","co","1",18,"f","c",1169.9979,638004793838981209,638004793850681188,"red"
"P30","co","1",18,"f","c",1698.997,638004793893331131,638004793910321101,"red"
"P30","co","1",18,"f","c",754.9998,638004794036930915,638004794044480913,"gray"
"P30","co","1",18,"f","c",877.0242,638004794062480883,638004794071251125,"gray"
"P30","co","1",18,"f","c",2309.9966,638004794097130832,638004794120230798,"red"
"P30","co","1",18,"f","c",393.9996,638004794144550758,638004794148490754,"red"
"P30","co","1",18,"f","c",626.9982,638004794180090717,638004794186360699,"red"
"P30","co","2",18,"f","c",1108.998,638004794981634388,638004794992724368,"red"
"P30","co","2",18,"f","c",865.9978,638004795038144297,638004795046804275,"red"
"P30","co","2",18,"f","c",732.0533,638004795080244228,638004795087564761,"red"
"P30","co","2",18,"f","c",854.9993,638004795146654113,638004795155204106,"red"
"P30","co","2",18,"f","c",954.9971,638004795259043939,638004795268593910,"red"
"P30","co","2",18,"f","c",887.9987,638004795290703875,638004795299583862,"red"
"P30","co","2",18,"f","c",1009.9971,638004795322463829,638004795332563800,"red"
"P30","co","2",18,"f","c",920.9977,638004795460513595,638004795469723572,"red"
"P30","co","2",18,"f","c",1162.9983,638004795512483506,638004795524113489,"gray"
"P4","s","2",22,"m","e",1451.3255,637956623384690329,637956623399203584,"red"
"P4","s","2",22,"m","e",689.1546,637956623429243987,637956623436135533,"gray"
"P4","s","2",22,"m","e",658.1459,637956623450480002,637956623457061461,"gold"
"P4","s","2",22,"m","e",314.0692,637956623463682962,637956623466823654,"gold"
"P4","s","2",22,"m","e",712.1564,637956623485487882,637956623492609446,"blue"
"P4","s","2",22,"m","e",442.0997,637956623505622368,637956623510043365,"gray"
"P4","s","2",22,"m","e",782.175,637956623524326584,637956623532148334,"red"
"P4","s","2",22,"m","e",1143.2577,637956623544201044,637956623555633621,"red"
"P4","s","2",22,"m","e",1421.3188,637956623574907936,637956623589121124,"gray"
"P4","s","2",22,"m","e",502.1121,637956623599843547,637956623604864668,"gray"
"P4","s","2",22,"m","e",1457.326,637956623657896591,637956623672469851,"blue"
"P4","s","2",22,"m","e",1294.449,637956623689463677,637956623702408167,"gray"
"P4","s","2",22,"m","e",1095.1213,637956623718886982,637956623729838195,"blue"
"P4","s","2",22,"m","e",547.122,637956623744741546,637956623750212766,"red"
"P4","s","2",22,"m","e",1194.6942,637956623773367986,637956623785314928,"blue"
"P4","s","2",22,"m","e",609.1402,637956623796497441,637956623802588843,"gray"
"P4","s","2",22,"m","e",1104.2476,637956623817252166,637956623828294642,"gray"
"P4","s","2",22,"m","e",926.208,637956623844018150,637956623853280230,"gray"
"P4","s","2",22,"m","e",810.183,637956623862732358,637956623870834188,"gray"
"P4","s","2",22,"m","e",861.1909,637956623897820260,637956623906432169,"gray"
"P4","s","2",22,"m","e",1407.3138,637956623926006586,637956623940079724,"red"
"P4","s","2",22,"m","e",1079.2397,637956623962944888,637956623973737285,"blue"
"P4","s","2",22,"m","e",1567.3508,637956623989430830,637956624005104338,"blue"
"P4","s","2",22,"m","e",628.1397,637956624018767415,637956624025048812,"blue"
"P4","s","2",22,"m","e",588.1306,637956624038241792,637956624044123098,"blue"
"P4","s","2",22,"m","e",750.1681,637956624059911726,637956624067413407,"red"
"P4","s","2",22,"m","e",610.137,637956624077485662,637956624083587032,"red"
"P4","s","2",22,"m","e",905.7093,637956624097440161,637956624106497254,"red"
"P4","co","1",23,"m","e",780.1753,637956626816943712,637956626824745465,"red"
"P4","co","1",23,"m","e",700.1563,637956626839058688,637956626846060251,"red"
"P4","co","1",23,"m","e",2067.1111,637956626903363124,637956626924034235,"red"
"P4","co","1",23,"m","e",1858.7604,637956626950920011,637956626969507615,"gray"
"P4","co","1",23,"m","e",2002.4485,637956626993685230,637956627013709715,"red"
"P4","co","1",23,"m","e",717.1614,637956627157922119,637956627165093733,"red"
"P4","co","1",23,"m","e",673.1499,637956627189289173,637956627196020672,"red"
"P4","co","1",23,"m","e",1713.9101,637956627302214534,637956627319353635,"red"
"P4","co","1",23,"m","e",450.1007,637956627388847685,637956627393348692,"red"
"P4","co","1",23,"m","e",1453.3259,637956627410162480,637956627424695739,"red"
"P4","co","1",23,"m","e",1246.28,637956627449501312,637956627461964112,"red"
"P5","s","1",28,"m","e",1078.2406,637957488347728468,637957488358510874,"blue"
"P5","s","1",28,"m","e",923.2067,637957488374094382,637957488383326449,"blue"
"P5","s","1",28,"m","e",2673.5998,637957488416703956,637957488443439954,"gray"
"P5","s","1",28,"m","e",997.2243,637957488513915787,637957488523888030,"red"
"P5","s","1",28,"m","e",930.2074,637957488550544026,637957488559846100,"red"
"P5","s","1",28,"m","e",622.1651,637957488582083982,637957488588305633,"red"
"P5","s","1",28,"m","e",1625.3651,637957488608627177,637957488624880828,"red"
"P5","s","1",28,"m","e",2103.9153,637957488668171909,637957488689211062,"blue"
"P5","s","1",28,"m","e",1637.3665,637957488739452373,637957488755826038,"gray"
"P5","s","1",28,"m","e",1218.2746,637957488782331985,637957488794514731,"gray"
"P5","s","1",28,"m","e",3581.8063,637957488847636658,637957488883454721,"gray"
"P5","s","1",28,"m","e",1659.3734,637957488906499877,637957488923093611,"gray"
"P5","s","1",28,"m","e",840.1873,637957488949919642,637957488958321515,"gold"
"P5","s","1",28,"m","e",3729.0023,637957488994684791,637957489031974814,"gray"
"P5","s","1",28,"m","e",1675.3763,637957489049956576,637957489066710339,"gray"
"P5","s","1",28,"m","e",1994.4491,637957489091946004,637957489111890495,"gray"
"P5","s","1",28,"m","e",1721.3859,637957489135955888,637957489153169747,"gray"
"P5","s","1",28,"m","e",1477.333,637957489170053537,637957489184826867,"gray"
"P5","s","1",28,"m","e",1427.3192,637957489210792714,637957489225065906,"gray"
"P5","s","1",28,"m","e",1774.9015,637957489321727637,637957489339476652,"blue"
"P5","s","1",28,"m","e",1291.2908,637957489361995932,637957489374908840,"red"
"P5","s","1",28,"m","e",1128.4645,637957489399834445,637957489411119090,"blue"
"P5","s","1",28,"m","e",1188.1307,637957489430601840,637957489442483147,"red"
"P5","s","1",28,"m","e",1128.2537,637957489462817757,637957489474100294,"red"
"P5","s","1",28,"m","e",1292.2916,637957489574002726,637957489586925642,"blue"
"P5","s","1",28,"m","e",1546.3495,637957489588015884,637957489603479379,"blue"
"P5","s","1",28,"m","e",934.2062,637957489622003538,637957489631345600,"blue"
"P5","s","1",28,"m","e",871.1936,637957489665403273,637957489674115209,"red"
"P5","s","1",28,"m","e",1318.297,637957489689498671,637957489702681641,"blue"
"P5","s","1",28,"m","e",1526.3434,637957489730817960,637957489746081394,"red"
"P5","s","1",28,"m","e",1016.2256,637957489759124337,637957489769286593,"blue"
"P5","s","1",28,"m","e",1013.9217,637957489786548466,637957489796687683,"red"
"P5","s","1",28,"m","e",787.1775,637957489813221404,637957489821093179,"red"
"P5","s","1",28,"m","e",1148.2568,637957489858717792,637957489870200360,"red"
"P5","s","2",28,"m","e",1250.2802,637957490982861374,637957490995364176,"blue"
"P5","s","2",28,"m","e",1389.3121,637957491028631666,637957491042524787,"red"
"P5","s","2",28,"m","e",1076.2421,637957491059128499,637957491069890920,"red"
"P5","s","2",28,"m","e",1030.2309,637957491088585123,637957491098887432,"red"
"P5","s","2",28,"m","e",1011.2251,637957491122572781,637957491132685032,"blue"
"P5","s","2",28,"m","e",1355.3037,637957491155420141,637957491168973178,"blue"
"P5","s","2",28,"m","e",1274.2851,637957491218174236,637957491230917087,"blue"
"P5","s","2",28,"m","e",1089.245,637957491251831790,637957491262724240,"red"
"P5","s","2",28,"m","e",799.1791,637957491276377303,637957491284369094,"red"
"P5","s","2",28,"m","e",1438.3242,637957491303137527,637957491317520769,"gray"
"P5","s","2",28,"m","e",1202.2014,637957491336885130,637957491348907144,"gold"
"P5","s","2",28,"m","e",1012.7663,637957491363781407,637957491373909070,"gray"
"P5","s","2",28,"m","e",937.2117,637957491385101576,637957491394473693,"gray"
"P5","s","2",28,"m","e",1296.2913,637957491433302409,637957491446265322,"blue"
"P5","s","2",28,"m","e",914.2055,637957491458177995,637957491467320050,"red"
"P5","s","2",28,"m","e",1725.3874,637957491498226997,637957491515480871,"blue"
"P5","s","2",28,"m","e",814.1831,637957491565362072,637957491573503903,"gray"
"P5","s","2",28,"m","e",804.1823,637957491583686189,637957491591728012,"gray"
"P5","s","2",28,"m","e",948.213,637957491600239908,637957491609722038,"gray"
"P5","s","2",28,"m","e",1493.3376,637957491630796774,637957491645730150,"red"
"P5","s","2",28,"m","e",1046.2341,637957491666204729,637957491676667070,"red"
"P5","s","2",28,"m","e",880.0743,637957491689465029,637957491698265772,"gray"
"P5","s","2",28,"m","e",1200.9344,637957491718862637,637957491730871981,"gray"
"P5","s","2",28,"m","e",852.2015,637957491745015167,637957491753537182,"blue"
"P5","s","2",28,"m","e",1014.226,637957491781452825,637957491791595085,"blue"
"P5","s","2",28,"m","e",848.1898,637957491802867627,637957491811349525,"red"
"P5","s","2",28,"m","e",1083.2429,637957491854119134,637957491864951563,"blue"
"P5","s","2",28,"m","e",979.2202,637957491882135437,637957491891927639,"red"
"P5","co","1",28,"m","e",7402.2386,637957494413643287,637957494487665673,"red"
"P5","co","1",28,"m","e",1344.3024,637957494508990462,637957494522433486,"red"
"P5","co","1",28,"m","e",1512.3393,637957494564973045,637957494580096438,"gray"
"P5","co","1",28,"m","e",2521.5627,637957494639259757,637957494664475384,"red"
"P5","co","1",28,"m","e",4210.7553,637957494720105615,637957494762213168,"gray"
"P5","co","1",28,"m","e",1526.3433,637957494855734185,637957494870997618,"gray"
"P5","co","1",28,"m","e",1516.3389,637957494899203959,637957494914367348,"gray"
"P5","co","1",28,"m","e",1460.3292,637957494935952198,637957494950555490,"gray"
"P5","co","1",28,"m","e",1193.2668,637957494978791833,637957494990724501,"red"
"P5","co","1",28,"m","e",1097.2445,637957495031583697,637957495042556142,"red"
"P5","co","1",28,"m","e",1250.352,637957495122701714,637957495135205234,"red"
"P5","co","1",28,"m","e",1154.259,637957495145267502,637957495156810092,"red"
"P5","co","2",28,"m","e",1427.7577,637957496228674707,637957496242952284,"red"
"P5","co","2",28,"m","e",1326.2982,637957496255855171,637957496269118153,"red"
"P5","co","2",28,"m","e",527.1183,637957496279570499,637957496284841682,"red"
"P5","co","2",28,"m","e",605.1343,637957496296784382,637957496302835725,"red"
"P5","co","2",28,"m","e",910.2049,637957496320789769,637957496329891818,"red"
"P5","co","2",28,"m","e",1430.324,637957496341754463,637957496356057703,"red"
"P5","co","2",28,"m","e",1065.2398,637957496583434968,637957496594087366,"red"
"P5","co","2",28,"m","e",3084.6916,637957496749072196,637957496779919112,"red"
"P5","co","2",28,"m","e",840.1927,637957496804734691,637957496813136618,"red"
"P5","co","2",28,"m","e",1092.2464,637957496915263081,637957496926185545,"red"
"P5","co","2",28,"m","e",866.1954,637957496942619219,637957496951281173,"red"
"P5","co","2",28,"m","e",732.1635,637957496986889181,637957496994210816,"red"
"P5","co","2",28,"m","e",693.1563,637957497017406031,637957497024337594,"red"
"P5","co","2",28,"m","e",1143.2557,637957497087441763,637957497098874320,"red"
"P6","s","1",23,"m","e",1018.2287,637958193752983609,637958193763165896,"red"
"P6","s","1",23,"m","e",876.1968,637958193786381112,637958193795143080,"blue"
"P6","s","1",23,"m","e",758.169,637958193812506995,637958193820088685,"gray"
"P6","s","1",23,"m","e",940.2106,637958193842453711,637958193851855817,"red"
"P6","s","1",23,"m","e",841.1876,637958193869449791,637958193877861667,"red"
"P6","s","1",23,"m","e",855.191,637958193898606327,637958193907158237,"blue"
"P6","s","1",23,"m","e",912.2041,637958193922321655,637958193931443696,"gray"
"P6","s","1",23,"m","e",1808.4063,637958193991687232,637958194009771295,"blue"
"P6","s","1",23,"m","e",1182.2655,637958194026941164,637958194038763819,"gray"
"P6","s","1",23,"m","e",462.1031,637958194047705832,637958194052326863,"gold"
"P6","s","1",23,"m","e",1137.2563,637958194071259618,637958194082632181,"gray"
"P6","s","1",23,"m","e",748.1671,637958194092694438,637958194100176109,"gray"
"P6","s","1",23,"m","e",550.1237,637958194118240171,637958194123741408,"red"
"P6","s","1",23,"m","e",761.1708,637958194143675889,637958194151287597,"blue"
"P6","s","1",23,"m","e",1195.2667,637958194164870670,637958194176823337,"red"
"P6","s","1",23,"m","e",1134.2539,637958194192896957,637958194204239496,"blue"
"P6","s","1",23,"m","e",1094.246,637958194213971678,637958194224914138,"red"
"P6","s","1",23,"m","e",844.1896,637958194238847261,637958194247289157,"gray"
"P6","s","1",23,"m","e",687.1543,637958194264733078,637958194271604621,"gray"
"P6","s","1",23,"m","e",650.1457,637958194284827603,637958194291329060,"gray"
"P6","s","1",23,"m","e",939.7186,637958194335588992,637958194344986178,"blue"
"P6","s","1",23,"m","e",671.6553,637958194363580358,637958194370296911,"blue"
"P6","s","1",23,"m","e",1070.9798,637958194385678820,637958194396388618,"red"
"P6","s","1",23,"m","e",776.1744,637958194408781403,637958194416543147,"blue"
"P6","s","1",23,"m","e",983.3113,637958194428655874,637958194438488987,"red"
"P6","s","2",26,"m","e",628.1397,637958195723370228,637958195729651625,"red"
"P6","s","2",26,"m","e",1008.2267,637958195744424940,637958195754507207,"blue"
"P6","s","2",26,"m","e",495.1112,637958195766529910,637958195771481022,"blue"
"P6","s","2",26,"m","e",875.1947,637958195786604432,637958195795356379,"blue"
"P6","s","2",26,"m","e",905.2043,637958195804688496,637958195813740539,"red"
"P6","s","2",26,"m","e",825.186,637958195826063284,637958195834315144,"red"
"P6","s","2",26,"m","e",1047.2347,637958195844497428,637958195854969775,"gray"
"P6","s","2",26,"m","e",1388.3121,637958195874924255,637958195888807376,"red"
"P6","s","2",26,"m","e",1159.2604,637958195907141496,637958195918734100,"gray"
"P6","s","2",26,"m","e",957.2142,637958195934327612,637958195943899754,"gray"
"P6","s","2",26,"m","e",1065.7445,637958195962483938,637958195973141383,"blue"
"P6","s","2",26,"m","e",862.1924,637958195988214866,637958195996836790,"red"
"P6","s","2",26,"m","e",809.1813,637958196010759927,637958196018851740,"gold"
"P6","s","2",26,"m","e",561.9893,637958196031750211,637958196037370104,"gray"
"P6","s","2",26,"m","e",1061.1238,637958196062950817,637958196073562055,"gray"
"P6","s","2",26,"m","e",944.2111,637958196086287140,637958196095729251,"gray"
"P6","s","2",26,"m","e",1273.2856,637958196109592374,637958196122325230,"gray"
"P6","s","2",26,"m","e",720.1619,637958196137388606,637958196144590225,"gray"
"P6","s","2",26,"m","e",846.1898,637958196168945698,637958196177407596,"blue"
"P6","s","2",26,"m","e",980.2206,637958196190570554,637958196200372760,"red"
"P6","s","2",26,"m","e",696.1564,637958196209004689,637958196215966253,"blue"
"P6","s","2",26,"m","e",1052.2363,637958196229219235,637958196239741598,"blue"
"P6","s","2",26,"m","e",1222.2745,637958196248703612,637958196260926357,"red"
"P6","s","2",26,"m","e",1101.2457,637958196277960201,637958196288972658,"blue"
"P6","s","2",26,"m","e",1191.2676,637958196300855325,637958196312768001,"red"
"P6","co","1",23,"m","e",627.1406,637958198448185512,637958198454456918,"red"
"P6","co","1",23,"m","e",1774.1032,637958198473961322,637958198491702354,"red"
"P6","co","1",23,"m","e",1317.2975,637958198506469628,637958198519642603,"red"
"P6","co","1",23,"m","e",1817.4087,637958198580042661,637958198598216748,"red"
"P6","co","1",23,"m","e",2317.5196,637958198628513547,637958198651688743,"red"
"P6","co","1",23,"m","e",1429.3233,637958198669592778,637958198683886011,"gray"
"P6","co","1",23,"m","e",1052.2361,637958198700749770,637958198711272131,"red"
"P6","co","1",23,"m","e",3311.7426,637958198797091419,637958198830208845,"red"
"P6","co","1",23,"m","e",1084.2463,637958198912777172,637958198923619635,"gray"
"P6","co","1",23,"m","e",1192.0304,637958198945886264,637958198957806568,"gray"
"P6","co","1",23,"m","e",1047.427,637958198974747757,637958198985222027,"red"
"P6","co","1",23,"m","e",1031.2313,637958199002475899,637958199012788212,"red"
"P6","co","1",23,"m","e",1411.3165,637958199035733389,637958199049846554,"gray"
"P6","co","1",23,"m","e",1554.3462,637958199067120442,637958199082663904,"gray"
"P6","co","1",23,"m","e",969.2156,637958199103828681,637958199113520837,"red"
"P6","co","2",23,"m","e",963.2169,637958199923450998,637958199933083167,"red"
"P6","co","2",23,"m","e",740.1633,637958199969101279,637958199976502912,"red"
"P6","co","2",23,"m","e",662.1506,637958199993166654,637958199999788160,"gray"
"P6","co","2",23,"m","e",897.1997,637958200231840292,637958200240812289,"gray"
"P6","co","2",23,"m","e",925.2082,637958200252504921,637958200261757003,"red"
"P6","co","2",23,"m","e",988.2219,637958200274489863,637958200284372082,"red"
"P6","co","2",23,"m","e",1204.2681,637958200297645077,637958200309687758,"gray"
"P6","co","2",23,"m","e",1304.2941,637958200339334428,637958200352377369,"gray"
"P6","co","2",23,"m","e",1281.2878,637958200373122008,637958200385934886,"gray"
"P6","co","2",23,"m","e",1252.2782,637958200404249030,637958200416771812,"red"
"P6","co","2",23,"m","e",845.9644,637958200428409986,637958200436869630,"red"
"P6","co","2",23,"m","e",899.2016,637958200447682057,637958200456674073,"red"
"P6","co","2",23,"m","e",1599.8678,637958200471407394,637958200487406072,"red"
"P6","co","2",23,"m","e",948.2109,637958200540442339,637958200549924448,"red"
"P7","s","1",26,"f","e",1111.616,637958336805710985,637958336816827145,"red"
"P7","s","1",26,"f","e",652.5997,637958336832016873,637958336838542870,"blue"
"P7","s","1",26,"f","e",979.2209,637958336852375783,637958336862167992,"red"
"P7","s","1",26,"f","e",947.2126,637958336872910443,637958336882382569,"blue"
"P7","s","1",26,"f","e",992.2239,637958336891034537,637958336900956776,"red"
"P7","s","1",26,"f","e",877.1987,637958336920451177,637958336929223164,"gray"
"P7","s","1",26,"f","e",1004.227,637958336942666213,637958336952708483,"gray"
"P7","s","1",26,"f","e",1222.2754,637958336984755739,637958336996978493,"blue"
"P7","s","1",26,"f","e",586.13,637958337011601822,637958337017463122,"blue"
"P7","s","1",26,"f","e",969.2188,637958337050220540,637958337059912728,"gold"
"P7","s","1",26,"f","e",1120.2509,637958337071945474,637958337083147983,"blue"
"P7","s","1",26,"f","e",952.2153,637958337101842218,637958337111364371,"red"
"P7","s","1",26,"f","e",1138.257,637958337119536227,637958337130918797,"gray"
"P7","s","1",26,"f","e",849.1917,637958337138190442,637958337146682359,"gold"
"P7","s","1",26,"f","e",835.1879,637958337158054940,637958337166406819,"gray"
"P7","s","1",26,"f","e",737.6764,637958337175788950,637958337183165714,"blue"
"P7","s","1",26,"f","e",781.1762,637958337194519025,637958337202330787,"red"
"P7","s","1",26,"f","e",900.2034,637958337218344411,637958337227346445,"red"
"P7","s","1",26,"f","e",950.0776,637958337236867465,637958337246368241,"blue"
"P7","s","1",26,"f","e",1046.2361,637958337270891355,637958337281353716,"gray"
"P7","s","1",26,"f","e",967.2181,637958337310830383,637958337320502564,"red"
"P7","s","1",26,"f","e",699.1563,637958337330994954,637958337337986517,"gray"
"P7","s","1",26,"f","e",1013.2292,637958337349179058,637958337359311350,"gray"
"P7","s","1",26,"f","e",972.219,637958337368583462,637958337378305652,"blue"
"P7","s","1",26,"f","e",960.2178,637958337389138091,637958337398740269,"red"
"P7","s","1",26,"f","e",1081.2444,637958337414133750,637958337424946194,"gray"
"P7","s","1",26,"f","e",1644.3717,637958337440899804,637958337457343521,"red"
"P7","s","1",26,"f","e",1249.2827,637958337491431237,637958337503924064,"blue"
"P7","s","1",26,"f","e",1786.4046,637958337513316192,637958337531180238,"red"
"P7","s","2",26,"f","e",898.203,637958338182591873,637958338191573903,"blue"
"P7","s","2",26,"f","e",988.2237,637958338205126970,637958338215009207,"blue"
"P7","s","2",26,"f","e",822.1857,637958338238444510,637958338246666367,"red"
"P7","s","2",26,"f","e",1033.2328,637958338259049191,637958338269381519,"red"
"P7","s","2",26,"f","e",1010.228,637958338277823428,637958338287925708,"red"
"P7","s","2",26,"f","e",1038.2349,637958338308810423,637958338319192772,"blue"
"P7","s","2",26,"f","e",1122.7993,637958338328894986,637958338340122979,"blue"
"P7","s","2",26,"f","e",763.678,637958338350845408,637958338358482188,"gray"
"P7","s","2",26,"f","e",1016.1783,637958338371164236,637958338381326019,"gray"
"P7","s","2",26,"f","e",816.1851,637958338391378282,637958338399540133,"red"
"P7","s","2",26,"f","e",831.9221,637958338413443281,637958338421762502,"red"
"P7","s","2",26,"f","e",650.0418,637958338433639190,637958338440139608,"red"
"P7","s","2",26,"f","e",1047.237,637958338461694732,637958338472167102,"gray"
"P7","s","2",26,"f","e",1121.2542,637958338483569682,637958338494782224,"gold"
"P7","s","2",26,"f","e",853.1882,637958338510525833,637958338519057715,"gray"
"P7","s","2",26,"f","e",950.2138,637958338532030651,637958338541532789,"gray"
"P7","s","2",26,"f","e",892.2018,637958338554645761,637958338563567779,"gray"
"P7","s","2",26,"f","e",1898.4292,637958338574390226,637958338593374518,"red"
"P7","s","2",26,"f","e",849.193,637958338603626835,637958338612118765,"blue"
"P7","s","2",26,"f","e",960.2176,637958338621730955,637958338631333131,"blue"
"P7","s","2",26,"f","e",866.1958,637958338650053154,637958338658715112,"gray"
"P7","s","2",26,"f","e",926.21,637958338675488910,637958338684751010,"red"
"P7","s","2",26,"f","e",991.2254,637958338693623012,637958338703535266,"blue"
"P7","s","2",26,"f","e",1025.2318,637958338713687550,637958338723939868,"gray"
"P7","s","2",26,"f","e",1008.2259,637958338734302243,637958338744384502,"red"
"P7","s","2",26,"f","e",631.1412,637958338753136488,637958338759447900,"blue"
"P7","co","1",26,"f","e",1519.3448,637958340964441074,637958340979634522,"red"
"P7","co","1",26,"f","e",2088.4701,637958341005220320,637958341026105021,"red"
"P7","co","1",26,"f","e",1616.3655,637958341108233602,637958341124397257,"gray"
"P7","co","1",26,"f","e",1568.3539,637958341227294162,637958341242977701,"red"
"P7","co","1",26,"f","e",1805.4089,637958341411534692,637958341429588781,"red"
"P7","co","1",26,"f","e",1151.2605,637958341469217736,637958341480730341,"red"
"P7","co","1",26,"f","e",1382.3132,637958341499624614,637958341513447746,"red"
"P7","co","1",26,"f","e",1168.3754,637958341619411725,637958341631095479,"red"
"P7","co","1",26,"f","e",1119.253,637958341653106726,637958341664299256,"red"
"P7","co","1",26,"f","e",1512.133,637958341710912755,637958341726034085,"gray"
"P7","co","1",26,"f","e",1325.2982,637958341744924751,637958341758177733,"red"
"P7","co","1",26,"f","e",1826.4139,637958341785723961,637958341803988100,"gray"
"P7","co","1",26,"f","e",1123.2535,637958341878564969,637958341889797504,"gray"
"P7","co","1",26,"f","e",891.2021,637958341924665392,637958341933577413,"gray"
"P7","co","1",26,"f","e",73.018,637958341945280056,637958341946010236,"red"
"P7","co","1",26,"f","e",1311.2966,637958341954872228,637958341967985194,"gray"
"P7","co","1",26,"f","e",1052.2371,637958341996101571,637958342006623942,"gray"
"P7","co","2",26,"f","e",1637.3703,637958342936375546,637958342952749249,"red"
"P7","co","2",26,"f","e",907.206,637958343069098372,637958343078170432,"red"
"P7","co","2",26,"f","e",744.1683,637958343133582953,637958343141024636,"red"
"P7","co","2",26,"f","e",784.176,637958343160919151,637958343168760911,"red"
"P7","co","2",26,"f","e",2018.456,637958343191556089,637958343211740649,"red"
"P7","co","2",26,"f","e",4347.9844,637958343232715389,637958343276195233,"gray"
"P7","co","2",26,"f","e",1335.3019,637958343315174041,637958343328527060,"red"
"P7","co","2",26,"f","e",1762.3983,637958343496723700,637958343514347683,"red"
"P7","co","2",26,"f","e",5573.2601,637958343565389222,637958343621121823,"gray"
"P7","co","2",26,"f","e",1203.7741,637958343761883673,637958343773921414,"red"
"P7","co","2",26,"f","e",1204.2727,637958343897359728,637958343909402455,"gray"
"P7","co","2",26,"f","e",3671.8295,637958343947801152,637958343984519447,"gray"
"P9","s","1",18,"m","e",930.2106,637958991810691160,637958991819993266,"blue"
"P9","s","1",18,"m","e",899.2034,637958991854601101,637958991863593135,"red"
"P9","s","1",18,"m","e",1593.3607,637958991881857275,637958991897790882,"red"
"P9","s","1",18,"m","e",2021.4564,637958991913784497,637958991933999061,"red"
"P9","s","1",18,"m","e",965.2163,637958991946061809,637958991955713972,"blue"
"P9","s","1",18,"m","e",845.1903,637958992023119230,637958992031571133,"gray"
"P9","s","1",18,"m","e",824.184,637958992065843265,637958992074085105,"blue"
"P9","s","1",18,"m","e",784.0413,637958992092817802,637958992100658215,"gray"
"P9","s","1",18,"m","e",756.0169,637958992117308370,637958992124868539,"blue"
"P9","s","1",18,"m","e",1176.2649,637958992158743860,637958992170506509,"gold"
"P9","s","1",18,"m","e",1068.2414,637958992211505797,637958992222188211,"red"
