"Time","Participant","Age","Sex","Handedness","Task","Group","Condition","Trial","Event","CurrentGazeTarget","CurrentGazeArea","EyePos_X","EyePos_Y","EyePos_Z","eyeAngleX","eyeAngleY","eyeAngleZ","HeadPos_X","HeadPos_Y","HeadPos_Z","HeadRot_X","HeadRot_Y","HeadRot_Z","HandPos_X","HandPos_Y","HandPos_Z","HandRot_X","HandRot_Y","HandRot_Z","RayCast_StartPos_X","RayCast_StartPos_Y","RayCast_StartPos_Z","RayCast_EndPos_X","RayCast_EndPos_Y","RayCast_EndPos_Z","Partner_HeadPos_X","Partner_HeadPos_Y","Partner_HeadPos_Z","Partner_HeadRot_X","Partner_HeadRot_Y","Partner_HeadRot_Z","Partner_HandPos_X","Partner_HandPos_Y","Partner_HandPos_Z","Partner_HandRot_X","Partner_HandRot_Y","Partner_HandRot_Z","Partner_RayCast_StartPos_X","Partner_RayCast_StartPos_Y","Partner_RayCast_StartPos_Z","Partner_RayCast_EndPos_X","Partner_RayCast_EndPos_Y","Partner_RayCast_EndPos_Z","RightPupil","LeftPupil","xHeadRot","yHeadRot","zHeadRot","xHandRot","yHandRot","zHandRot","ModTime","ActionEvent","cubeColor","sequenceType","sequenceNum","Size","delta_t","v_x","v_y","v_z","hand_velocity","gazeDirX","gazeDirY","gazeDirZ","dir_mag","normX","normY","normZ","dotProd","theta_radians","degrees","gaze_velocity","dt","dx","dy","dz","head_rot_velocity_x","head_rot_velocity_y","head_rot_velocity_z","head_rot_velocity","head_rot_smooth_x","head_rot_smooth_y","head_rot_smooth_z","head_rot_Vel_smooth","head_a_x","head_a_y","head_a_z","head_ROT_acceleration","hand_a_x_smooth","hand_a_y_smooth","hand_a_z_smooth","head_ROT_acceleration_smooth","handDt","handDx","handDy","handDz","hand_rot_velocity_x","hand_rot_velocity_y","hand_rot_velocity_z","hand_rot_velocity","hand_rot_smooth_x","hand_rot_smooth_y","hand_rot_smooth_z","hand_rot_Vel_smooth","hand_a_x","hand_a_y","hand_a_z","hand_ROT_acceleration","hand_ROT_acceleration_smooth","gaze_velocity_filt_bf","gaze_velocity_filt","gaze_vel_dt","gaze_vel_dv","gaze_accel","gaze_accel_filt_bf","gaze_accel_filt","v_x_smooth","v_y_smooth","v_z_smooth","velocity_smooth","a_x","a_y","a_z","acceleration","a_x_smooth","a_y_smooth","a_z_smooth","acceleration_smooth"
638338370249812467,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","none","play_wall",1.635337,13.53023,13.53023,-21.26538,12.20894,4.869853,12.3335,7.445473,0.1799394,0.1283963,0.6068714,0.1584707,12.19899,6.885874,0.3804954,0.1106231,0.5637665,0.1380675,12.2037,6.883657,0.3810917,3.374018,10.10773,3.793128,-10.1549,5.082724,-0.4871063,0.1378753,-0.679256,-0.18209,-10.02333,4.657928,0.2655514,-0.6500946,-0.1534773,-0.662056,-10.02333,4.657928,-0.662056,-1.792452,10.33568,-0.5365012,4.165054,4.015533,0.2819881,76.67669,23.53534,0.9051923,73.65833,22.16266,68.0544463,"play_wall","none","none",0,1,0.0125207999999901,-0.373778033352833,0.19112197303706,-0.0340074116670155,0.421181826344609,-10.698163,6.084757,13.3502906,18.157786716119,-0.589177699201801,0.335104552946338,0.735237769267811,0.999970680092845,0.00765768247349496,0.438752886582562,35.0419211698061,125208,-0.1965866,0.776669999999996,0.777640000000002,0,0,0,0,-1.00154784847025e-38,2.14317231343869e-06,-1.63333057615131e-07,2.11603562164229e-06,-2.92872719119439e-37,-0.000101559331113463,-1.86161020349963e-05,0.000103251426097616,-2.10011286015998e-85,-1.16490717960849e-05,-8.49032446867056e-06,5.35736821356636e-05,125208,-0.1911947,0.549970000000002,0.704969999999999,0,0,0,0,-3.13588890815507e-89,-1.70149106746492e-08,-4.4207104928262e-08,-2.48167753397088e-08,-2.2007741681397e-87,-3.97333631944859e-05,-1.92299386155589e-05,4.41421645357711e-05,1.9123748129624e-05,37.6297749193054,16.6631709475389,125208,-18.3787502222672,0.000143760782058654,2.67628667236889e-05,3.58467908160522e-05,-0.380529033517754,0.212572793820815,-0.0282522629394953,0.436287248272674,1.22949632668878,-0.133066295891947,0.422728620223859,1.30693050419675,1.19067690387028,1.19067690387028,1.19067690387028,1.20932772406846
638338370249922746,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","none","play_wall",1.635337,13.15472,13.15472,-21.45491,11.56062,5.570278,12.33447,7.446328,0.1796943,0.1318461,0.6108608,0.1632411,12.19469,6.888344,0.3802589,0.1154294,0.5630701,0.1417372,12.19948,6.885995,0.3807954,3.408344,10.22761,3.779258,-10.15514,5.082767,-0.4868774,0.1380574,-0.6788973,-0.1822941,-10.02309,4.658165,0.2662033,-0.6493874,-0.15355,-0.6615524,-10.02309,4.658165,-0.6615524,-1.799269,10.34588,-0.5245282,4.213486,4.04451,0.1073766,77.35371,24.22523,0.7905179,74.11913,22.84513,68.0654742,"play_wall","none","none",0,1,0.011027900000002,-0.389920111716634,0.223977366497638,-0.0214456061444092,0.450181594745088,-10.699133,5.708392,12.9750257,17.7597431876988,-0.602437371245926,0.321423116295617,0.730586335785931,0.999807681777509,0.0196124647706641,1.12371145720807,101.897138821341,110279,-0.1746115,0.677020000000013,0.689889999999998,0,0,0,0,-1.42124352451685e-38,1.15183137507358e-06,-2.70364606563434e-07,1.08678693366328e-06,-3.80576243932688e-37,-8.98938998689624e-05,-9.70552407514431e-06,9.04163172841288e-05,-7.05223290425355e-86,-2.46054014141181e-06,-3.14962721055213e-06,3.76538198545187e-05,110279,-0.1146744,0.460799999999992,0.682470000000002,0,0,0,0,-7.35523195475573e-89,-2.8997470754733e-07,-1.71487459899091e-07,-3.50450858145113e-07,-3.82606212116532e-87,-2.47517475559836e-05,-1.15416674952444e-05,2.73104210082144e-05,1.06141547104726e-05,33.4344231236355,20.1259577746565,110279,3.46278682711757,2.72037287244172e-05,1.68146313730798e-05,2.72037287244172e-05,-0.365445754849102,0.21002373329031,-0.0246466191632825,0.42168803136205,1.36773807058911,-0.231146503913177,0.326956517216534,1.42514444887543,1.11451154707776,1.11451154707776,1.11451154707776,1.11955294057623
638338370250032461,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","none","play_wall",1.635337,13.09604,13.09604,-21.55178,11.4922,5.333482,12.33528,7.44701,0.1796571,0.1345592,0.6140797,0.1673532,12.19128,6.89055,0.3801536,0.1193476,0.5626535,0.1447621,12.19525,6.888258,0.3804294,3.446404,10.34497,3.772882,-10.15538,5.082811,-0.4866409,0.1382397,-0.678538,-0.1824982,-10.02285,4.658401,0.2668558,-0.6486786,-0.1536227,-0.6610565,-10.02285,4.658401,-0.6610565,-1.806116,10.35606,-0.5125844,4.113098,3.926971,359.9341,77.90108,24.80047,0.6921002,74.52017,23.44955,68.0764457,"play_wall","none","none",0,1,0.0109714999999966,-0.310805268194856,0.201066399307373,-0.00959759376567135,0.370296807269789,-10.699943,5.64903,12.9163829,17.6983973105918,-0.604571296045915,0.319183138499173,0.729805228876294,0.999994909368207,0.00319081059031796,0.182819980050866,16.6631709475389,109715,-0.173276600000008,0.547369999999987,0.575240000000001,0,0,0,0,-1.83485867623797e-38,4.48676020847683e-07,-2.93279156312361e-07,3.71396740836505e-07,-3.7699052246388e-37,-6.40892634759253e-05,-2.08855213498011e-06,6.41232854968232e-05,1.97913288442433e-85,3.61107580781967e-06,5.75402874477022e-07,2.47488985048599e-05,109715,-0.0984176999999999,0.401039999999995,0.604419999999998,0,0,0,0,-1.31961955182341e-88,-4.02054026892453e-07,-2.18883325475261e-07,-4.83550465371511e-07,-5.32376025473291e-87,-1.02154964540089e-05,-4.31990754009802e-06,1.10913465799633e-05,5.22428549600163e-06,28.50928483639,20.4969474334406,109715,0.370989658784111,0,1.63356606671255e-05,2.30854469342526e-05,-0.350950936247359,0.206971892238684,-0.0226380256051348,0.407574512288863,1.32113371934083,-0.278160784908785,0.183073741799049,1.36245503469902,1.03996338009683,1.03996338009683,1.03996338009683,1.03907323672103
638338370250152465,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","none","play_wall",1.635337,13.11467,13.11467,-21.45461,11.4759,5.744833,12.336,7.447601,0.1797123,0.1370079,0.6170185,0.1710377,12.1871,6.892931,0.379812,0.1235593,0.5629656,0.1471198,12.19141,6.89061,0.3802154,3.476838,10.44139,3.763729,-10.15562,5.082855,-0.4864044,0.1384229,-0.6781768,-0.1827034,-10.02261,4.658638,0.2675076,-0.6479696,-0.1536952,-0.6605606,-10.02261,4.658638,-0.6605606,-1.813001,10.36625,-0.5006433,4.160248,4.00972,359.7731,78.40248,25.31683,0.578222,74.87751,23.96378,68.0884461,"play_wall","none","none",0,1,0.0120004000000051,-0.348321722609233,0.198410052998127,-0.028465717809394,0.401876683402493,-10.700663,5.667069,12.9349577,17.7181542602812,-0.603937794129477,0.319845335848773,0.730039794776837,0.999999552574415,0.000945965769232819,0.0541998461408869,4.51650329496215,120004,-0.161000000000001,0.501400000000004,0.516359999999999,0,0,0,0,-2.1370928155914e-38,-6.10144614011665e-10,-2.66575329218449e-07,-7.42790685887112e-08,-2.51853387681496e-37,-3.74392658129315e-05,2.22524474966672e-06,3.75053374709155e-05,6.34017770958123e-85,7.04138652443886e-06,2.84814547277369e-06,1.50663373045649e-05,120004,-0.1138782,0.357340000000008,0.514230000000001,0,0,0,0,-2.05504416068886e-88,-4.10076603764196e-07,-2.15716539472031e-07,-4.92257379741331e-07,-6.12833412940515e-87,-6.68525788451996e-07,2.63890037267843e-07,7.18724343260048e-07,2.16749631803102e-06,23.927620188131,20.4969474334406,120004,0,0,2.77317643120887e-05,2.30854469342526e-05,-0.337406537154773,0.203816697947677,-0.0220372070785886,0.394394466176971,1.12866230230491,-0.262924093447351,0.050066541660772,1.15996307275413,0.967394386669595,0.967394386669595,0.967394386669595,0.968777734769528
638338370250262808,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","none","play_wall",1.635337,13.1885,13.1885,-21.27513,11.52521,6.286833,12.33697,7.447992,0.1799318,0.138777,0.6189512,0.1741221,12.18361,6.895164,0.3796315,0.1260222,0.564105,0.1490443,12.18778,6.892844,0.3800043,3.500591,10.53571,3.735933,-10.15586,5.082899,-0.4861717,0.1386067,-0.6778139,-0.1829093,-10.02236,4.658875,0.2681615,-0.6472571,-0.1537678,-0.6600609,-10.02236,4.658875,-0.6600609,-1.819911,10.37642,-0.4887233,4.224991,3.985596,359.6281,78.73864,25.72815,0.4689165,75.22636,24.43001,68.0994804,"play_wall","none","none",0,1,0.0110343000000057,-0.316286488494741,0.202368976736106,-0.0163580834307458,0.375842962476457,-10.701633,5.740508,13.0085682,17.7961014713561,-0.601347043183863,0.322571098464441,0.730978535997788,0.999992488496311,0.00387595487416836,0.222075855873007,20.1259577746565,110343,-0.144999999999982,0.336160000000007,0.41132,0,0,0,0,-2.16465594384705e-38,-2.491047436946e-07,-2.16001342626257e-07,-3.10885248812596e-07,-2.49794987046123e-38,-2.25201960324134e-05,4.58334344654086e-06,2.29818682114244e-05,1.26713591408307e-84,8.41747515698248e-06,3.94075320962738e-06,8.38452591008457e-06,110343,-0.1093055,0.348849999999999,0.466229999999999,0,0,0,0,-2.8854858930323e-88,-3.594575740515e-07,-1.84998751933242e-07,-4.30979932808577e-07,-7.52600284878068e-87,4.58742554694637e-06,2.78384560314407e-06,5.36602921077781e-06,6.6443426580755e-07,21.0110223071423,20.1259577746565,110343,-0.370989658784111,0,5.32128074958096e-05,0,-0.324940342391924,0.200914219182976,-0.0225206959146522,0.38238865547822,1.12976761215866,-0.263041494675689,-0.0438169014856711,1.16081247678499,0.896540549606084,0.896540549606084,0.896540549606084,0.909664889552415
638338370250392760,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","none","play_wall",1.635337,13.10233,13.10233,-21.36622,11.40035,6.205461,12.33802,7.44835,0.1801845,0.1404179,0.6203682,0.1769206,12.18001,6.897391,0.37932,0.127269,0.5661384,0.1508259,12.1839,6.895159,0.3796664,3.507866,10.59882,3.697707,-10.1561,5.082943,-0.485939,0.1387905,-0.677451,-0.1831151,-10.02213,4.659111,0.2688137,-0.6465455,-0.1538401,-0.659565,-10.02213,4.659111,-0.659565,-1.826881,10.38664,-0.4767752,4.273499,3.934357,359.5083,78.99707,26.104,0.3518722,75.51143,24.82058,68.1124756,"play_wall","none","none",0,1,0.0129951999999918,-0.277025363211245,0.171370967742008,-0.0239703890667491,0.326627677944117,-10.702683,5.65398,12.9221455,17.7058396457796,-0.6044719264444,0.319328544317169,0.729823931455303,0.99998919391778,0.00464889270292692,0.266361931286878,20.4969474334406,129952,-0.119799999999998,0.25842999999999,0.37585,0,0,0,0,-1.68907875553148e-38,-3.53137772809112e-07,-1.5900576929547e-07,-4.0005269797402e-07,3.65963731466903e-37,-8.00549657678051e-06,4.38589427872008e-06,9.12820048338959e-06,2.10262178447914e-84,8.344417132292e-06,4.16584130009197e-06,4.18305722602282e-06,129952,-0.1170443,0.285070000000005,0.39057,0,0,0,0,-3.68610383964981e-88,-2.83201868170555e-07,-1.43159625758763e-07,-3.39222533273784e-07,-6.16087437375351e-87,5.86799017183217e-06,3.21958309025682e-06,6.69320729783462e-06,8.23235572451728e-08,20.8783666705056,16.6631709475389,129952,-3.46278682711757,2.30854469342526e-05,9.44151298121665e-05,0,-0.313391097898745,0.198491089919731,-0.0236810210161208,0.37149823223413,0.888731569593888,-0.186463406738359,-0.0892887451881661,0.912460894977186,0.827693572490676,0.827693572490676,0.827693572490676,0.863773744662182
638338370250491387,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","none","play_wall",1.635337,12.86665,12.86665,-21.44951,10.96986,6.676682,12.33874,7.448792,0.1806251,0.1421299,0.6214506,0.179611,12.17624,6.899749,0.378931,0.1281424,0.5682777,0.1541909,12.18049,6.897309,0.3793174,3.502321,10.64221,3.645068,-10.15642,5.082993,-0.4857025,0.1390114,-0.6769093,-0.1832941,-10.02186,4.659239,0.2693172,-0.6460891,-0.1537605,-0.6590462,-10.02186,4.659239,-0.6590462,-1.833863,10.39674,-0.4648555,4.228912,3.892578,359.4119,79.21021,26.4755,0.2460062,75.77556,25.19139,68.1223383,"play_wall","none","none",0,1,0.00986269999999934,-0.382248268729622,0.239082604155073,-0.0394415322376224,0.452581335255461,-10.703403,5.417858,12.6860249,17.4599899442123,-0.613024579865124,0.310301324188102,0.72657687321322,0.99991740901449,0.0128524022979337,0.73638840827584,74.6639772350259,98627,-0.0964000000000169,0.21314000000001,0.371500000000001,0,0,0,0,-4.19537576159981e-39,-3.63274267818679e-07,-1.06101570143051e-07,-3.95682222276286e-07,1.28721463632837e-36,-1.02776065474649e-06,5.36406857680173e-06,5.46164111417774e-06,3.10129845170104e-84,7.37181370446321e-06,3.82334959807949e-06,1.81500984931895e-06,98627,-0.105866,0.264129999999994,0.370809999999999,0,0,0,0,-4.23849472637106e-88,-2.03016193009663e-07,-1.00780289244043e-07,-2.42939124481223e-07,-5.60080796051072e-87,8.13019509474051e-06,4.29693050733808e-06,9.19585145940469e-06,-2.81382810433071e-08,24.5541881912032,20.1259577746565,98627,3.46278682711757,3.04176341164184e-05,0.000151422419926056,0,-0.302364871444404,0.196600840790346,-0.0250927567489164,0.361388956482729,1.11797240657651,-0.191656354688352,-0.143138869964185,1.14327739252271,0.76210980399897,0.76210980399897,0.76210980399897,0.833965849037294
638338370250611518,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","none","play_wall",1.635337,12.81923,12.81923,-21.48236,10.8896,6.702171,12.33959,7.449203,0.1810674,0.1441957,0.6219178,0.1821462,12.17288,6.901952,0.3786264,0.1268677,0.5712286,0.1587549,12.17665,6.899723,0.3789681,3.501637,10.6974,3.591717,-10.15673,5.083042,-0.4854736,0.1392324,-0.6763667,-0.1834732,-10.02161,4.659367,0.2698205,-0.6456324,-0.1536808,-0.6585312,-10.02161,4.659367,-0.6585312,-1.837908,10.40278,-0.4579578,4.126862,3.895309,359.3759,79.34688,26.85994,0.1505717,76.04712,25.57217,68.1343514,"play_wall","none","none",0,1,0.0120131000000043,-0.279694666655525,0.183383140072,-0.0253556534116867,0.335412271358913,-10.704253,5.370027,12.6381626,17.4109556364025,-0.614799854961421,0.308428044510804,0.72587414866398,0.999996422699895,0.00267480924087821,0.153255280504913,12.7573466053607,120131,-0.0360000000000014,0.136669999999995,0.384440000000001,0,0,0,0,1.97690536461738e-38,-3.20099443724634e-07,-6.25524579774864e-08,-3.40159836177301e-07,1.9948580639273e-36,3.593978581218e-06,3.62513524115751e-06,5.10473187924066e-06,4.15319496504934e-84,5.94926954283876e-06,3.16705970806764e-06,6.6156205246942e-07,120131,-0.0954345,0.271560000000008,0.380780000000001,0,0,0,0,-4.20815716159574e-88,-1.31440730595773e-07,-6.37845855999433e-08,-1.57100922837583e-07,2.52537353183682e-88,5.95811758945347e-06,3.07961339238718e-06,6.70695041403508e-06,5.0040946298126e-08,33.3785555972624,20.1259577746565,120131,0,0,0.000221617712445323,0,-0.291601906230699,0.195288252761246,-0.0264118281656991,0.351849896641197,0.89593570466416,-0.109263056921192,-0.10980275006303,0.909228159716379,0.702336044740605,0.702336044740605,0.702336044740605,0.823332351559865
638338370250741843,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","none","play_wall",1.635337,12.80192,12.80192,-21.46034,10.84185,6.848316,12.34039,7.4497,0.181505,0.1462701,0.622117,0.1852487,12.16975,6.90449,0.3782411,0.1256138,0.5741786,0.1647726,12.17337,6.902163,0.3786037,3.490897,10.73355,3.530624,-10.15705,5.083092,-0.4852371,0.139453,-0.6758244,-0.183652,-10.02135,4.659494,0.2703242,-0.6451749,-0.1536009,-0.6580162,-10.02135,4.659494,-0.6580162,-1.84196,10.40883,-0.4510731,4.264862,3.941376,359.306,79.44586,27.29702,0.1002561,76.29906,25.97987,68.1473839,"play_wall","none","none",0,1,0.0130324999999942,-0.240168808747372,0.194743909457241,-0.0295645501630653,0.310612796890544,-10.705053,5.35222,12.620415,17.3930817692965,-0.615477644617144,0.307721200359566,0.725599704951566,0.999999482826588,0.0010170284716945,0.0582714390727351,4.47124028948865,130325,-0.0699000000000183,0.0989799999999974,0.437079999999998,0,0,0,0,5.82849718325263e-38,-2.53226900416035e-07,-3.00114545537991e-08,-2.63808455383832e-07,2.95537450116014e-36,5.13121375857497e-06,2.49691182994067e-06,5.706480817692e-06,5.04726309849034e-84,4.41344431904462e-06,2.39157755748606e-06,2.25989817840032e-07,130325,-0.0503156,0.251939999999991,0.407699999999998,0,0,0,0,-3.13193852771523e-88,-7.42583137019742e-08,-3.47238287401044e-08,-8.85906585549204e-08,8.25795997606744e-87,4.3876782577268e-06,2.22986816496081e-06,4.92179159721683e-06,1.66006345802626e-07,49.0409876662864,20.4969474334406,130325,0.370989658784111,0,0.000298244492368581,2.30854469342526e-05,-0.281324995861475,0.194802611730143,-0.0274553626096897,0.343206527457601,0.788560166447578,-0.0372638427855754,-0.0800717010543683,0.793490521302379,0.652638917677634,0.652638917677634,0.652638917677634,0.834708937460478
638338370250841512,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","none","play_wall",1.635337,12.87849,12.87849,-21.38749,10.9564,6.893971,12.34102,7.450345,0.1819592,0.148321,0.6221722,0.1888444,12.16672,6.906525,0.3780731,0.1263653,0.5763462,0.1688561,12.1699,6.904464,0.37824,3.487944,10.78655,3.469027,-10.15736,5.083141,-0.4850082,0.1396738,-0.6752812,-0.1838308,-10.02109,4.659624,0.2708273,-0.6447173,-0.153521,-0.6575012,-10.02109,4.659624,-0.6575012,-1.846032,10.41488,-0.4441857,4.172363,3.933304,359.2009,79.52404,27.77758,0.02548002,76.47987,26.42944,68.1573508,"play_wall","none","none",0,1,0.0099669000000091,-0.304006260722791,0.20417582197056,-0.0168557926737349,0.366594722524298,-10.705683,5.428145,12.6965308,17.4722151140851,-0.612726144343868,0.310672972176501,0.726669784975622,0.999991285609064,0.00417478229188651,0.23919740571105,23.9991778497659,99669,-0.105099999999993,0.0781800000000032,0.480560000000001,0,0,0,0,1.13753362404407e-37,-1.82223238941085e-07,-7.91337431157403e-09,-1.86203405143117e-07,5.56526006800807e-36,7.12394641010597e-06,2.21714678006249e-06,7.46098869442939e-06,5.4411301413453e-84,2.99147816959151e-06,1.63111558870353e-06,1.58268468908169e-07,99669,-0.07477608,0.180810000000008,0.449570000000001,0,0,0,0,-4.26571699353687e-89,-3.2733086749945e-08,-1.39410484962133e-08,-3.88881858776559e-08,2.71435133126556e-86,4.1663131918642e-06,2.0851799700882e-06,4.6589849882092e-06,2.58774075784499e-07,72.9230336421041,12.7573466053607,99669,-7.73960082807993,7.02324694739588e-05,0.000368433232206471,1.64106603649731e-05,-0.27191857582083,0.195556016948574,-0.0281394894442363,0.336032256507835,0.943765869090415,0.075590727149848,-0.0686398814622363,0.949273094013613,0.617852456588998,0.617852456588998,0.617852456588998,0.869093162502311
638338370250961547,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","none","play_wall",1.635337,12.90576,12.90576,-21.43081,11.03123,6.635064,12.34174,7.451001,0.1824565,0.1505125,0.6219702,0.1930085,12.16361,6.908675,0.3776766,0.1277927,0.5792284,0.1724808,12.16685,6.906529,0.3780271,3.492836,10.84827,3.415168,-10.15768,5.083191,-0.4847755,0.1398945,-0.6747378,-0.1840095,-10.02083,4.659752,0.2713309,-0.6442589,-0.153441,-0.6569901,-10.02083,4.659752,-0.6569901,-1.850108,10.42092,-0.4373152,4.214966,3.884491,359.0725,79.57071,28.32109,359.9078,76.67805,26.93374,68.1693543,"play_wall","none","none",0,1,0.0120034999999916,-0.259091098429764,0.179114424959464,-0.0330320323239304,0.316703788536782,-10.706403,5.454759,12.7233035,17.5003975069026,-0.611780560743099,0.311693434269051,0.727029400045434,0.999998967602886,0.00143693931062996,0.0823305579155346,6.85887931983105,120035,-0.128399999999999,0.046670000000006,0.543510000000001,0,0,0,0,1.86399220295247e-37,-1.18468805932718e-07,5.45533618270225e-09,-1.18341972009364e-07,6.05205630781777e-36,5.31132028228531e-06,1.11373436866627e-06,5.42683401118588e-06,4.83831688904419e-84,1.81301976931501e-06,9.65076696053537e-07,2.36916528453174e-07,120035,-0.117680019999966,0.198179999999994,0.504300000000001,0,0,0,0,4.56674171772993e-88,-5.45368560183682e-09,-5.12595258123911e-10,-6.27936291599237e-09,4.15988121555138e-86,2.27262058134105e-06,1.11871147899352e-06,2.53304553452298e-06,3.1592056647186e-07,105.194093971578,12.7573466053607,120035,0,0,0.000415596572398477,1.64106603649731e-05,-0.263581689296225,0.197981228300866,-0.0283442734269938,0.33077405394751,0.694537970142866,0.202042017102885,-0.0170603559593149,0.723529560136028,0.601213207714277,0.601213207714277,0.601213207714277,0.924081239209199
638338370251081886,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","none","play_wall",1.635337,12.99059,12.99059,-21.21926,11.08906,7.194833,12.34235,7.451558,0.1829303,0.152124,0.6215494,0.1973982,12.16094,6.910803,0.3773761,0.1308983,0.5816844,0.174635,12.16391,6.90865,0.3777108,3.494697,10.91665,3.340943,-10.158,5.083241,-0.4845428,0.1401164,-0.6741909,-0.1841891,-10.02057,4.659882,0.2718329,-0.6438015,-0.1533611,-0.6564713,-10.02057,4.659882,-0.6564713,-1.854204,10.42697,-0.4304421,4.15419,3.84906,358.8868,79.56596,28.84242,359.7725,76.82562,27.49418,68.1813882,"play_wall","none","none",0,1,0.0120339000000058,-0.221873208186779,0.176833777910642,-0.0249711232434902,0.284818297370948,-10.707013,5.539032,12.8076597,17.5885516706236,-0.60874898630129,0.314922575987384,0.728181600159343,0.999989527317532,0.00457661463258033,0.262220702904669,21.790168017396,120339,-0.185699999999997,-0.00475000000000136,0.521329999999999,0,0,0,0,2.72459970063351e-37,-6.72864958676437e-08,1.22084166160696e-08,-6.49936118385069e-08,7.1515260861452e-36,4.2531772796059e-06,5.61171393593437e-07,4.29003849688362e-06,2.58457143328051e-84,9.29896499914824e-07,4.29081293994666e-07,3.39865112152023e-07,120339,-0.135300000000029,0.147570000000002,0.56044,0,0,0,0,1.2483417411093e-87,1.02903047269336e-08,7.05942168766394e-09,1.24960303862391e-08,6.57864507213729e-86,1.30830323741786e-06,6.29223854758989e-07,1.45175067433627e-06,3.44062352104398e-07,143.966061730049,21.790168017396,120339,9.03282141203539,7.47887218607434e-05,0.000431152648977308,1.64106603649731e-05,-0.256438804456927,0.202385590492049,-0.0278590280645434,0.327751001971852,0.593563586143753,0.365996243211305,0.0403232004961124,0.698496199945905,0.603284049592019,0.603284049592019,0.603284049592019,0.994617600414803
638338370251203758,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","none","play_wall",1.635337,12.96592,12.96592,-21.22412,11.04061,7.255319,12.34309,7.452155,0.1833611,0.1539098,0.621351,0.2015971,12.15792,6.913062,0.3770069,0.1339066,0.5829953,0.1781496,12.16105,6.910796,0.3773722,3.5022,10.99384,3.267543,-10.15832,5.083288,-0.484314,0.1403396,-0.6736398,-0.1843698,-10.02031,4.660009,0.2723351,-0.6433434,-0.1532811,-0.6559525,-10.02031,4.660009,-0.6559525,-1.858295,10.43301,-0.4235913,4.268005,3.939072,358.7208,79.60027,29.3598,359.5848,76.9023,28.0284,68.1935754,"play_wall","none","none",0,1,0.0121871999999996,-0.247800971511049,0.185358408822414,-0.0302940790337424,0.310935350881014,-10.707753,5.513765,12.7825589,17.5627842558122,-0.609684253022491,0.313945950692602,0.727820755172677,0.999999020635045,0.00139954643739685,0.0801881040954097,6.57969870810458,121872,-0.165999999999997,0.0343099999999907,0.517379999999999,0,0,0,0,3.61878993200182e-37,-2.99329919231132e-08,1.43896112120096e-08,-2.68340718797842e-08,7.3371260943313e-36,3.06497833337696e-06,1.78974218519438e-07,3.0701993347281e-06,-2.10057187967418e-84,3.37730274798383e-07,2.79268424095311e-08,4.15527013084388e-07,121872,-0.187700000000007,0.0766799999999961,0.534220000000001,0,0,0,0,2.37623830142037e-87,1.75750448457573e-08,1.03850415794727e-08,2.11283218762266e-08,9.25476368904347e-86,5.97736979685565e-07,2.72878092737372e-07,6.5707834417184e-07,3.52860250321499e-07,184.295686104124,23.9991778497659,121872,2.20900983236982,1.64106603649731e-05,0.000422018227369895,1.64106603649731e-05,-0.250449741238134,0.208659442357747,-0.0264269679848679,0.326909712981727,0.491422411939819,0.514790260740632,0.117505257948957,0.721326892023172,0.622397899376421,0.622397899376421,0.622397899376421,1.07552840697595
