"Participant","Condition","Trial","Group","Event","viewSwitchCounter","startTime","endTime","eventDuration"
"nuP16","comp",2,"e","view_wall",1,638343606579162921,638343606586772869,760.9948
"nuP16","comp",2,"e","play_wall",2,638343606588422859,638343606614412667,2598.9808
"nuP16","comp",2,"e","build_wall",4,638343606614552665,638343606625283084,1073.0419
"nuP16","comp",2,"e","play_wall",6,638343606627653071,638343606631903277,425.0206
"nuP16","comp",2,"e","view_wall",9,638343606632073269,638343606637604041,553.0772
"nuP16","comp",2,"e","play_wall",10,638343606638074200,638343606647335544,926.1344
"nuP16","comp",2,"e","build_wall",13,638343606647850678,638343606659780601,1192.9923
"nuP16","comp",2,"e","play_wall",14,638343606660620588,638343606674350491,1372.9903
"nuP16","comp",2,"e","build_wall",15,638343606674590500,638343606684780659,1019.0159
"nuP16","comp",2,"e","play_wall",16,638343606686371329,638343606689831557,346.0228
"nuP16","comp",2,"e","view_wall",17,638343606691281770,638343606697881716,659.9946
"nuP16","comp",2,"e","play_wall",18,638343606699011709,638343606713335754,1432.4045
"nuP16","comp",2,"e","build_wall",19,638343606713725526,638343606724565675,1084.0149
"nuP16","comp",2,"e","play_wall",20,638343606724675673,638343606758578733,3390.306
"nuP16","comp",2,"e","build_wall",21,638343606759288731,638343606771899474,1261.0743
"nuP16","comp",2,"e","play_wall",22,638343606773179476,638343606776590046,341.057
"nuP16","comp",2,"e","view_wall",24,638343606777880264,638343606783380796,550.0532
"nuP16","comp",2,"e","play_wall",25,638343606784300792,638343606801681268,1738.0476
"nuP16","comp",2,"e","build_wall",26,638343606802051278,638343606815538286,1348.7008
"nuP16","comp",2,"e","play_wall",27,638343606815648286,638343606817268278,161.9992
"nuP16","comp",2,"e","view_wall",28,638343606819748261,638343606825068220,531.9959
"nuP16","comp",2,"e","play_wall",29,638343606826548212,638343606838388134,1183.9922
"nuP16","comp",2,"e","view_wall",30,638343606838538124,638343606846138070,759.9946
"nuP16","comp",2,"e","play_wall",31,638343606849688046,638343606851898032,220.9986
"nuP16","comp",2,"e","build_wall",32,638343606852108060,638343606866217928,1410.9868
"nuP16","comp",2,"e","play_wall",33,638343606866577925,638343606888150330,2157.2405
"nuP16","comp",2,"e","build_wall",34,638343606890470697,638343606906672182,1620.1485
"nuP16","comp",2,"e","play_wall",35,638343606909117290,638343606910237277,111.9987
"nuP16","comp",2,"e","view_wall",36,638343606910727472,638343606919977409,924.9937
"nuP16","comp",2,"e","play_wall",37,638343606922797386,638343606923287383,48.9997
"nuP16","comp",2,"e","build_wall",38,638343606925377370,638343606946698004,2132.0634
"nuP16","comp",2,"e","play_wall",39,638343606946828021,638343606958197924,1136.9903
"nuP16","comp",2,"e","view_wall",40,638343606958307923,638343606964237880,592.9957
"nuP16","comp",2,"e","play_wall",41,638343606968117863,638343606969097840,97.9977
"nuP16","comp",2,"e","build_wall",43,638343606969347843,638343606984394361,1504.6518
"nuP16","comp",2,"e","play_wall",44,638343606986009457,638343606989105099,309.5642
"nuP16","comp",2,"e","view_wall",45,638343606992321273,638343606995636877,331.5604
"nuP16","comp",2,"e","play_wall",47,638343606997167104,638343607006997281,983.0177
"nuP16","comp",2,"e","build_wall",49,638343607007377274,638343607021078191,1370.0917
"nuP16","comp",2,"e","play_wall",50,638343607021828190,638343607026188157,435.9967
"nuP16","comp",2,"e","view_wall",51,638343607027698144,638343607032518109,481.9965
"nuP16","comp",2,"e","play_wall",52,638343607034168098,638343607058110516,2394.2418
"nuP16","comp",2,"e","build_wall",53,638343607058650512,638343607071611199,1296.0687
"nuP16","comp",2,"e","play_wall",54,638343607073761168,638343607076431156,266.9988
"nuP16","comp",2,"e","view_wall",55,638343607078601163,638343607081351120,274.9957
"nuP16","comp",2,"e","play_wall",57,638343607082841109,638343607117350863,3450.9754
"nuP16","comp",2,"e","build_wall",60,638343607117710857,638343607132543924,1483.3067
"nuP16","comp",2,"e","play_wall",61,638343607133959344,638343607136576531,261.7187
"nuP16","comp",2,"e","view_wall",62,638343607138767425,638343607148498441,973.1016
"nuP16","comp",2,"e","play_wall",63,638343607151248608,638343607154248585,299.9977
"nuP16","comp",2,"e","build_wall",64,638343607154648584,638343607163468522,881.9938
"nuP16","comp",2,"e","play_wall",65,638343607163588521,638343607174198639,1061.0118
"nuP16","comp",2,"e","build_wall",68,638343607176328626,638343607189148525,1281.9899
"nuP16","comp",2,"e","play_wall",69,638343607191498668,638343607193818651,231.9983
"nuP16","comp",2,"e","view_wall",70,638343607193978651,638343607201168598,718.9947
"nuP16","comp",2,"e","play_wall",71,638343607201658609,638343607221768452,2010.9843
"nuP16","comp",2,"e","build_wall",72,638343607224618433,638343607238129006,1351.0573
"nuP16","comp",2,"e","play_wall",74,638343607238239002,638343607256866225,1862.7223
"nuP16","comp",2,"e","build_wall",75,638343607257086226,638343607274098380,1701.2154
"nuP16","comp",2,"e","play_wall",77,638343607274268374,638343607277108369,283.9995
"nuP16","comp",2,"e","view_wall",78,638343607278148577,638343607283748535,559.9958
"nuP16","comp",2,"e","play_wall",79,638343607284378532,638343607301318417,1693.9885
"nuP16","comp",2,"e","build_wall",80,638343607301678407,638343607317098297,1541.989
