"Participant","Condition","Trial","Group","Event","viewSwitchCounter","startTime","endTime","eventDuration"
"P9","comp",2,"e","play_wall",1,638249420696166931,638249420711506908,1533.9977
"P9","comp",2,"e","view_wall",3,638249420711607191,638249420721136933,952.9742
"P9","comp",2,"e","build_wall",4,638249420723836917,638249420733576934,974.0017
"P9","comp",2,"e","play_wall",5,638249420733686924,638249420745036914,1134.999
"P9","comp",2,"e","build_wall",7,638249420745486919,638249420751166911,567.9992
"P9","comp",2,"e","play_wall",8,638249420753006912,638249420765676917,1267.0005
"P9","comp",2,"e","build_wall",9,638249420765906927,638249420773156936,725.0009
"P9","comp",2,"e","play_wall",10,638249420774226911,638249420783916919,969.0008
"P9","comp",2,"e","build_wall",12,638249420784016936,638249420791006937,699.0001
"P9","comp",2,"e","play_wall",13,638249420792666935,638249420803106929,1043.9994
"P9","comp",2,"e","view_wall",16,638249420803676912,638249420812996924,932.0012
"P9","comp",2,"e","build_wall",17,638249420813106920,638249420823236925,1013.0005
"P9","comp",2,"e","play_wall",18,638249420823346910,638249420912425181,8907.8271
"P9","comp",2,"e","build_wall",21,638249420912535179,638249420921935174,939.9995
"P9","comp",2,"e","play_wall",22,638249420923825174,638249421006403459,8257.8285
"P9","comp",2,"e","build_wall",25,638249421006503462,638249421013793458,728.9996
"P9","comp",2,"e","play_wall",26,638249421015413463,638249421033703448,1828.9985
"P9","comp",2,"e","build_wall",28,638249421033813442,638249421082314587,4850.1145
"P9","comp",2,"e","play_wall",29,638249421084254582,638249421097744591,1349.0009
"P9","comp",2,"e","build_wall",30,638249421097834605,638249421106744591,890.9986
"P9","comp",2,"e","play_wall",31,638249421108754580,638249421120734595,1198.0015
"P9","comp",2,"e","build_wall",32,638249421120854586,638249421165755439,4490.0853
"P9","comp",2,"e","play_wall",33,638249421167135430,638249421174375692,724.0262
"P9","comp",2,"e","build_wall",36,638249421174485428,638249421192435437,1795.0009
"P9","comp",2,"e","play_wall",37,638249421192535425,638249421202245435,971.001
"P9","comp",2,"e","build_wall",39,638249421202585433,638249421212495428,990.9995
"P9","comp",2,"e","play_wall",40,638249421212635435,638249421275659879,6302.4444
"P9","comp",2,"e","build_wall",41,638249421275769878,638249421283899883,813.0005
"P9","comp",2,"e","play_wall",43,638249421285549880,638249421325199896,3965.0016
"P9","comp",2,"e","build_wall",46,638249421325799882,638249421334199886,840.0004
"P9","comp",2,"e","play_wall",47,638249421335629884,638249421343639882,800.9998
"P9","comp",2,"e","build_wall",48,638249421343739882,638249421348279874,453.9992
"P9","comp",2,"e","play_wall",49,638249421348659879,638249421353909883,525.0004
"P9","comp",2,"e","build_wall",50,638249421354329869,638249421366979881,1265.0012
"P9","comp",2,"e","play_wall",51,638249421368539884,638249421376509895,797.0011
"P9","comp",2,"e","build_wall",52,638249421376849877,638249421385309881,846.0004
"P9","comp",2,"e","play_wall",53,638249421385369887,638249421399159883,1378.9996
"P9","comp",2,"e","build_wall",54,638249421399289886,638249421408429884,913.9998
"P9","comp",2,"e","play_wall",55,638249421408529881,638249421420829880,1229.9999
"P9","comp",2,"e","build_wall",56,638249421420929885,638249421432561345,1163.146
"P9","comp",2,"e","play_wall",57,638249421432681344,638249421442307313,962.5969
"P9","comp",2,"e","build_wall",59,638249421442407315,638249421453704847,1129.7532
"P9","comp",2,"e","play_wall",60,638249421454955180,638249421474790409,1983.5229
"P9","comp",2,"e","build_wall",61,638249421474910416,638249421484140398,922.9982
"P9","comp",2,"e","play_wall",62,638249421484240402,638249421527240404,4300.0002
"P9","comp",2,"e","build_wall",64,638249421527360396,638249421537585869,1022.5473
"P9","comp",2,"e","play_wall",66,638249421537685848,638249421560755875,2307.0027
"P9","comp",2,"e","build_wall",67,638249421560865863,638249421573005854,1213.9991
"P9","comp",2,"e","play_wall",69,638249421573105861,638249421593525864,2042.0003
"P9","comp",2,"e","build_wall",70,638249421593635857,638249421606995881,1336.0024
"P9","comp",2,"e","play_wall",71,638249421607115876,638249421620730993,1361.5117
"P9","comp",2,"e","build_wall",72,638249421620850973,638249421630632801,978.1828
"P9","comp",2,"e","play_wall",73,638249421631732789,638249421649302787,1756.9998
"P9","comp",2,"e","build_wall",74,638249421650322794,638249421659832801,951.0007
"P9","comp",2,"e","play_wall",76,638249421659932790,638249421681202791,2127.0001
"P9","comp",2,"e","view_wall",78,638249421681302796,638249421686722796,542
"P9","comp",2,"e","play_wall",79,638249421687182789,638249421696422810,924.0021
"P9","comp",2,"e","view_wall",80,638249421698282786,638249421701362802,308.0016
"P9","comp",2,"e","play_wall",81,638249421701952802,638249421725678073,2372.5271
"P9","comp",2,"e","build_wall",83,638249421725798071,638249421730976923,517.8852
"P9","comp",2,"e","play_wall",84,638249421731486921,638249421738196921,671
"P9","comp",2,"e","build_wall",85,638249421738296918,638249421746826915,852.9997
"P9","comp",2,"e","play_wall",86,638249421747156914,638249421759696938,1254.0024
"P9","comp",2,"e","build_wall",87,638249421759756928,638249421770006919,1024.9991
"P9","comp",2,"e","play_wall",90,638249421770546918,638249421842626910,7207.9992
"P9","comp",2,"e","build_wall",94,638249421843356914,638249421854346915,1099.0001
"P9","comp",2,"e","play_wall",95,638249421856636918,638249421873626928,1699.001
