"Participant","Condition","Trial","Group","Event","viewSwitchCounter","startTime","endTime","eventDuration"
"nuP23","comp",2,"c","play_wall",1,638472431592831573,638472431597731693,490.012
"nuP23","comp",2,"c","view_wall",2,638472431597841683,638472431615401844,1756.0161
"nuP23","comp",2,"c","play_wall",3,638472431617242542,638472431627962776,1072.0234
"nuP23","comp",2,"c","build_wall",4,638472431628082751,638472431651908083,2382.5332
"nuP23","comp",2,"c","play_wall",5,638472431652838170,638472431672608296,1977.0126
"nuP23","comp",2,"c","build_wall",6,638472431672708269,638472431683368380,1066.0111
"nuP23","comp",2,"c","play_wall",7,638472431685598393,638472431693488474,789.0081
"nuP23","comp",2,"c","build_wall",8,638472431693598475,638472431701488571,789.0096
"nuP23","comp",2,"c","play_wall",9,638472431702068551,638472431706988598,492.0047
"nuP23","comp",2,"c","build_wall",10,638472431707118604,638472431719612444,1249.384
"nuP23","comp",2,"c","play_wall",11,638472431719962467,638472431727723612,776.1145
"nuP23","comp",2,"c","build_wall",12,638472431728450518,638472431735470399,701.9881
"nuP23","comp",2,"c","play_wall",13,638472431738021089,638472431745143912,712.2823
"nuP23","comp",2,"c","build_wall",15,638472431745263569,638472431764964195,1970.0626
"nuP23","comp",2,"c","play_wall",17,638472431766684196,638472431778624347,1194.0151
"nuP23","comp",2,"c","build_wall",18,638472431778724320,638472431790044444,1132.0124
"nuP23","comp",2,"c","play_wall",19,638472431791804524,638472431799534594,773.007
"nuP23","comp",2,"c","build_wall",20,638472431799674518,638472431808874654,920.0136
"nuP23","comp",2,"c","play_wall",22,638472431809334621,638472431817644711,831.009
"nuP23","comp",2,"c","build_wall",23,638472431817754712,638472431829220273,1146.5561
"nuP23","comp",2,"c","play_wall",26,638472431830930277,638472431839230447,830.017
"nuP23","comp",2,"c","build_wall",27,638472431839340445,638472431872494457,3315.4012
"nuP23","comp",2,"c","play_wall",28,638472431872964435,638472431894524913,2156.0478
"nuP23","comp",2,"c","build_wall",29,638472431894664921,638472431939342580,4467.7659
"nuP23","comp",2,"c","play_wall",30,638472431940672575,638472431948741758,806.9183
"nuP23","comp",2,"c","build_wall",31,638472431948861765,638472431961841868,1298.0103
"nuP23","comp",2,"c","play_wall",32,638472431961961887,638472431966021942,406.0055
"nuP23","comp",2,"c","build_wall",34,638472431966531938,638472431974202014,767.0076
"nuP23","comp",2,"c","play_wall",35,638472431975722007,638472431989762493,1404.0486
"nuP23","comp",2,"c","build_wall",36,638472431989872450,638472432005382954,1551.0504
"nuP23","comp",2,"c","play_wall",37,638472432007083309,638472432016801982,971.8673
"nuP23","comp",2,"c","build_wall",39,638472432016921942,638472432164136641,14721.4699
"nuP23","comp",2,"c","play_wall",40,638472432164246552,638472432177206681,1296.0129
"nuP23","comp",2,"c","build_wall",41,638472432177336693,638472432211747023,3441.033
"nuP23","comp",2,"c","play_wall",42,638472432213207039,638472432224027138,1082.0099
"nuP23","comp",2,"c","build_wall",43,638472432224127143,638472432254565697,3043.8554
"nuP23","comp",2,"c","play_wall",44,638472432255025752,638472432277968509,2294.2757
"nuP23","comp",2,"c","build_wall",45,638472432278368513,638472432294689904,1632.1391
"nuP23","comp",2,"c","play_wall",47,638472432296209548,638472432306668688,1045.914
"nuP23","comp",2,"c","build_wall",49,638472432306979222,638472432334746929,2776.7707
"nuP23","comp",2,"c","play_wall",50,638472432334876991,638472432343866511,898.952
"nuP23","comp",2,"c","build_wall",51,638472432343977192,638472432362019578,1804.2386
"nuP23","comp",2,"c","play_wall",53,638472432362349567,638472432375379432,1302.9865
"nuP23","comp",2,"c","build_wall",55,638472432375489456,638472432385169256,967.98
"nuP23","comp",2,"c","play_wall",56,638472432387057231,638472432395398564,834.1333
"nuP23","comp",2,"c","build_wall",57,638472432395509063,638472432412327128,1681.8065
"nuP23","comp",2,"c","play_wall",58,638472432413077054,638472432424026448,1094.9394
"nuP23","comp",2,"c","build_wall",60,638472432424136535,638472432478193031,5405.6496
"nuP23","comp",2,"c","play_wall",61,638472432479788496,638472432487489043,770.0547
"nuP23","comp",2,"c","build_wall",62,638472432487989044,638472432505936429,1794.7385
"nuP23","comp",2,"c","play_wall",63,638472432507536635,638472432516587813,905.1178
"nuP23","comp",2,"c","build_wall",64,638472432516717825,638472432530576737,1385.8912
"nuP23","comp",2,"c","play_wall",65,638472432530686997,638472432541638603,1095.1606
"nuP23","comp",2,"c","build_wall",66,638472432541748612,638472432553958010,1220.9398
"nuP23","comp",2,"c","play_wall",67,638472432554067993,638472432562068680,800.0687
"nuP23","comp",2,"c","build_wall",68,638472432562168993,638472432568843266,667.4273
"nuP23","comp",2,"c","play_wall",70,638472432568923294,638472432595052618,2612.9324
"nuP23","comp",2,"c","build_wall",72,638472432595162626,638472432604999339,983.6713
"nuP23","comp",2,"c","play_wall",73,638472432606309389,638472432615089802,878.0413
"nuP23","comp",2,"c","build_wall",74,638472432615189299,638472432628648994,1345.9695
"nuP23","comp",2,"c","play_wall",76,638472432630088987,638472432638973177,888.419
"nuP23","comp",2,"c","build_wall",77,638472432639093185,638472432656993555,1790.037
"nuP23","comp",2,"c","play_wall",78,638472432658613499,638472432673103535,1449.0036
"nuP23","comp",2,"c","build_wall",79,638472432673213281,638472432686229510,1301.6229
"nuP23","comp",2,"c","play_wall",80,638472432686359509,638472432711188505,2482.8996
"nuP23","comp",2,"c","build_wall",81,638472432711298503,638472432727493942,1619.5439
"nuP23","comp",2,"c","play_wall",82,638472432727563559,638472432769172632,4160.9073
"nuP23","comp",2,"c","build_wall",83,638472432769512568,638472432792572769,2306.0201
"nuP23","comp",2,"c","play_wall",84,638472432792692761,638472432797272709,457.9948
"nuP23","comp",2,"c","build_wall",85,638472432797923048,638472432833644924,3572.1876
"nuP23","comp",2,"c","play_wall",86,638472432833975088,638472432857197417,2322.2329
"nuP23","comp",2,"c","build_wall",87,638472432858137397,638472432877598024,1946.0627
"nuP23","comp",2,"c","play_wall",88,638472432877727731,638472432900187589,2245.9858
"nuP23","comp",2,"c","build_wall",89,638472432900287457,638472432924943966,2465.6509
"nuP23","comp",2,"c","play_wall",90,638472432925079547,638472432992989552,6791.0005
"nuP23","comp",2,"c","build_wall",92,638472432993149553,638472433018958032,2580.8479
"nuP23","comp",2,"c","play_wall",93,638472433019088044,638472433036601396,1751.3352
"nuP23","comp",2,"c","build_wall",95,638472433036741316,638472433049857855,1311.6539
"nuP23","comp",2,"c","play_wall",96,638472433049967985,638472433065598806,1563.0821
"nuP23","comp",2,"c","view_wall",97,638472433066078819,638472433075271230,919.2411
"nuP23","comp",2,"c","play_wall",98,638472433075391126,638472433088817808,1342.6682
"nuP23","comp",2,"c","build_wall",99,638472433088917889,638472433104774041,1585.6152
"nuP23","comp",2,"c","play_wall",101,638472433106264057,638472433120130679,1386.6622
"nuP23","comp",2,"c","build_wall",102,638472433122100684,638472433132930825,1083.0141
"nuP23","comp",2,"c","play_wall",103,638472433133800772,638472433142470817,867.0045
"nuP23","comp",2,"c","build_wall",104,638472433142590811,638472433162210904,1962.0093
"nuP23","comp",2,"c","play_wall",105,638472433163600928,638472433183613600,2001.2672
"nuP23","comp",2,"c","build_wall",106,638472433183753666,638472433196894315,1314.0649
"nuP23","comp",2,"c","play_wall",107,638472433198024305,638472433215920263,1789.5958
"nuP23","comp",2,"c","build_wall",108,638472433215989885,638472433230839940,1485.0055
"nuP23","comp",2,"c","play_wall",110,638472433230959868,638472433241013757,1005.3889
"nuP23","comp",2,"c","build_wall",111,638472433241243762,638472433252451089,1120.7327
"nuP23","comp",2,"c","play_wall",112,638472433253841113,638472433263956907,1011.5794
"nuP23","comp",2,"c","build_wall",113,638472433264076901,638472433278734826,1465.7925
"nuP23","comp",2,"c","play_wall",114,638472433280074575,638472433289137815,906.324
"nuP23","comp",2,"c","build_wall",115,638472433289247817,638472433301681080,1243.3263
"nuP23","comp",2,"c","play_wall",116,638472433303245153,638472433322720227,1947.5074
"nuP23","comp",2,"c","build_wall",117,638472433322830293,638472433341819725,1898.9432
"nuP23","comp",2,"c","play_wall",118,638472433343369971,638472433354700363,1133.0392
"nuP23","comp",2,"c","build_wall",119,638472433354769798,638472433365379853,1061.0055
"nuP23","comp",2,"c","play_wall",120,638472433367109925,638472433376269903,915.9978
"nuP23","comp",2,"c","build_wall",121,638472433376389967,638472433387499958,1110.9991
"nuP23","comp",2,"c","play_wall",122,638472433387620099,638472433397250115,963.0016
"nuP23","comp",2,"c","build_wall",124,638472433397350110,638472433416051655,1870.1545
"nuP23","comp",2,"c","play_wall",125,638472433416271486,638472433441731335,2545.9849
"nuP23","comp",2,"c","build_wall",127,638472433441851340,638472433453511487,1166.0147
"nuP23","comp",2,"c","play_wall",128,638472433454931483,638472433463161340,822.9857
"nuP23","comp",2,"c","build_wall",129,638472433463291291,638472433473261645,997.0354
"nuP23","comp",2,"c","play_wall",130,638472433475431345,638472433485778341,1034.6996
"nuP23","comp",2,"c","build_wall",132,638472433485878342,638472433503475472,1759.713
"nuP23","comp",2,"c","play_wall",134,638472433504825561,638472433529918139,2509.2578
"nuP23","comp",2,"c","build_wall",135,638472433530038228,638472433541345538,1130.731
"nuP23","comp",2,"c","play_wall",137,638472433541455457,638472433554970938,1351.5481
"nuP23","comp",2,"c","build_wall",138,638472433555080423,638472433570550572,1547.0149
"nuP23","comp",2,"c","play_wall",139,638472433570660565,638472433579982818,932.2253
"nuP23","comp",2,"c","build_wall",140,638472433580222719,638472433662979431,8275.6712
"nuP23","comp",2,"c","play_wall",141,638472433664370256,638472433679759016,1538.876
"nuP23","comp",2,"c","build_wall",142,638472433681249759,638472433697939513,1668.9754
"nuP23","comp",2,"c","play_wall",143,638472433698010705,638472433718292637,2028.1932
"nuP23","comp",2,"c","build_wall",144,638472433718402711,638472433754509671,3610.696
"nuP23","comp",2,"c","play_wall",145,638472433754649759,638472433766259229,1160.947
"nuP23","comp",2,"c","build_wall",146,638472433766369239,638472433781094017,1472.4778
"nuP23","comp",2,"c","play_wall",148,638472433782707931,638472433790805414,809.7483
"nuP23","comp",2,"c","build_wall",149,638472433790935420,638472433800525387,958.9967
"nuP23","comp",2,"c","play_wall",150,638472433801685398,638472433809973119,828.7721
"nuP23","comp",2,"c","build_wall",151,638472433810073003,638472433820533039,1046.0036
"nuP23","comp",2,"c","play_wall",152,638472433820653042,638472433851183292,3053.025
"nuP23","comp",2,"c","build_wall",153,638472433851783806,638472433878130987,2634.7181
"nuP23","comp",2,"c","play_wall",154,638472433878620991,638472433893230171,1460.918
"nuP23","comp",2,"c","build_wall",155,638472433894840171,638472433908838255,1399.8084
"nuP23","comp",2,"c","play_wall",158,638472433910340040,638472433921858225,1151.8185
"nuP23","comp",2,"c","build_wall",159,638472433921978243,638472433942919521,2094.1278
"nuP23","comp",2,"c","play_wall",160,638472433943979248,638472433962929933,1895.0685
"nuP23","comp",2,"c","build_wall",161,638472433963059352,638472433978155149,1509.5797
"nuP23","comp",2,"c","play_wall",162,638472433979825158,638472433997118772,1729.3614
"nuP23","comp",2,"c","build_wall",163,638472433997248788,638472434009141152,1189.2364
"nuP23","comp",2,"c","play_wall",164,638472434010280624,638472434029434111,1915.3487
"nuP23","comp",2,"c","build_wall",165,638472434029557298,638472434053962620,2440.5322
"nuP23","comp",2,"c","play_wall",166,638472434055032619,638472434061732752,670.0133
"nuP23","comp",2,"c","build_wall",167,638472434062392661,638472434070732796,834.0135
"nuP23","comp",2,"c","play_wall",168,638472434071972820,638472434108545489,3657.2669
"nuP23","comp",2,"c","build_wall",169,638472434108675487,638472434128772802,2009.7315
"nuP23","comp",2,"c","play_wall",170,638472434128902789,638472434156498875,2759.6086
"nuP23","comp",2,"c","build_wall",171,638472434156618805,638472434206835960,5021.7155
"nuP23","comp",2,"c","play_wall",172,638472434207636037,638472434240712773,3307.6736
"nuP23","comp",2,"c","build_wall",174,638472434240832833,638472434257455401,1662.2568
"nuP23","comp",2,"c","view_wall",175,638472434262845450,638472434280901599,1805.6149
"nuP23","comp",2,"c","build_wall",176,638472434286089145,638472434297000688,1091.1543
"nuP23","comp",2,"c","view_wall",177,638472434297120567,638472434301493243,437.2676
"nuP23","comp",2,"c","play_wall",178,638472434303371191,638472434313131242,976.0051
"nuP23","comp",2,"c","build_wall",179,638472434313251368,638472434348267214,3501.5846
"nuP23","comp",2,"c","play_wall",180,638472434350087383,638472434370497394,2041.0011
"nuP23","comp",2,"c","build_wall",181,638472434372087414,638472434389967807,1788.0393
"nuP23","comp",2,"c","play_wall",182,638472434390087431,638472434406007538,1592.0107
"nuP23","comp",2,"c","build_wall",184,638472434406117551,638472434474824043,6870.6492
"nuP23","comp",2,"c","play_wall",185,638472434475954098,638472434487874062,1191.9964
"nuP23","comp",2,"c","build_wall",186,638472434488334178,638472434506305482,1797.1304
"nuP23","comp",2,"c","play_wall",187,638472434506435485,638472434514865549,843.0064
"nuP23","comp",2,"c","build_wall",188,638472434514975607,638472434532491269,1751.5662
"nuP23","comp",2,"c","play_wall",189,638472434532601191,638472434550651343,1805.0152
"nuP23","comp",2,"c","build_wall",191,638472434550781360,638472434554371298,358.9938
"nuP23","comp",2,"c","play_wall",192,638472434556361381,638472434572681402,1632.0021
"nuP23","comp",2,"c","build_wall",193,638472434572801403,638472434589541579,1674.0176
"nuP23","solo",1,"c","play_wall",1,638472390863564260,638472390870475835,691.1575
"nuP23","solo",1,"c","view_wall",2,638472390871585469,638472390876974438,538.8969
"nuP23","solo",1,"c","play_wall",5,638472390881605885,638472390890208608,860.2723
"nuP23","solo",1,"c","build_wall",6,638472390890318675,638472390903904533,1358.5858
"nuP23","solo",1,"c","play_wall",7,638472390905024532,638472390916018431,1099.3899
"nuP23","solo",1,"c","build_wall",8,638472390916538448,638472390937290626,2075.2178
"nuP23","solo",1,"c","play_wall",9,638472390938710601,638472390945475305,676.4704
"nuP23","solo",1,"c","build_wall",11,638472390945825196,638472390969458599,2363.3403
"nuP23","solo",1,"c","play_wall",12,638472390970396619,638472390976887591,649.0972
"nuP23","solo",1,"c","build_wall",13,638472390977247496,638472390990989200,1374.1704
"nuP23","solo",1,"c","play_wall",14,638472390992978331,638472391017985520,2500.7189
"nuP23","solo",1,"c","build_wall",15,638472391018095957,638472391038236911,2014.0954
