"Participant","Condition","Trial","Group","Event","viewSwitchCounter","startTime","endTime","eventDuration"
"sdP14","comp",2,"e","play_wall",2,638266728598712983,638266728607265219,855.2236
"sdP14","comp",2,"e","view_wall",5,638266728608083035,638266728612214154,413.1119
"sdP14","comp",2,"e","play_wall",6,638266728613871131,638266728623106233,923.5102
"sdP14","comp",2,"e","view_wall",8,638266728623375509,638266728628398951,502.3442
"sdP14","comp",2,"e","play_wall",10,638266728628917563,638266728641909933,1299.237
"sdP14","comp",2,"e","build_wall",12,638266728648157693,638266728653913508,575.5815
"sdP14","comp",2,"e","play_wall",13,638266728654452068,638266728658341663,388.9595
"sdP14","comp",2,"e","view_wall",15,638266728658760544,638266728664166938,540.6394
"sdP14","comp",2,"e","play_wall",16,638266728664675575,638266728673612140,893.6565
"sdP14","comp",2,"e","build_wall",17,638266728674429969,638266728682768381,833.8412
"sdP14","comp",2,"e","play_wall",18,638266728683858658,638266728697222207,1336.3549
"sdP14","comp",2,"e","build_wall",21,638266728697981295,638266728706421531,844.0236
"sdP14","comp",2,"e","play_wall",22,638266728708366327,638266728719664569,1129.8242
"sdP14","comp",2,"e","view_wall",24,638266728720083442,638266728726459055,637.5613
"sdP14","comp",2,"e","play_wall",25,638266728726982711,638266728758511292,3152.8581
"sdP14","comp",2,"e","build_wall",26,638266728759505202,638266728773243735,1373.8533
"sdP14","comp",2,"e","play_wall",28,638266728773951841,638266728799746577,2579.4736
"sdP14","comp",2,"e","build_wall",30,638266728800715004,638266728808504615,778.9611
"sdP14","comp",2,"e","play_wall",31,638266728808938544,638266728864648044,5570.95
"sdP14","comp",2,"e","build_wall",32,638266728865715188,638266728874646352,893.1164
"sdP14","comp",2,"e","play_wall",33,638266728875703527,638266728886744534,1104.1007
"sdP14","comp",2,"e","build_wall",34,638266728887303042,638266728899410031,1210.6989
"sdP14","comp",2,"e","play_wall",36,638266728900119323,638266728924327677,2420.8354
"sdP14","comp",2,"e","build_wall",38,638266728925146399,638266728943393441,1824.7042
"sdP14","comp",2,"e","play_wall",39,638266728945168717,638266728972000851,2683.2134
"sdP14","comp",2,"e","build_wall",40,638266728972548835,638266728997511476,2496.2641
"sdP14","comp",2,"e","play_wall",41,638266728998788059,638266729051017082,5222.9023
"sdP14","comp",2,"e","build_wall",43,638266729051600599,638266729061814117,1021.3518
"sdP14","comp",2,"e","play_wall",44,638266729062604419,638266729086675775,2407.1356
"sdP14","comp",2,"e","build_wall",47,638266729088235096,638266729149679540,6144.4444
"sdP14","comp",2,"e","play_wall",48,638266729150736309,638266729189686826,3895.0517
"sdP14","comp",2,"e","build_wall",49,638266729190769002,638266729205174601,1440.5599
"sdP14","comp",2,"e","play_wall",51,638266729206769409,638266729214748130,797.8721
"sdP14","comp",2,"e","build_wall",52,638266729215286689,638266729225000857,971.4168
"sdP14","comp",2,"e","play_wall",53,638266729226097917,638266729246020917,1992.3
"sdP14","comp",2,"e","build_wall",54,638266729246589395,638266729259347989,1275.8594
"sdP14","comp",2,"e","play_wall",57,638266729260749771,638266729353356387,9260.6616
"sdP14","comp",2,"e","build_wall",58,638266729353934573,638266729366105721,1217.1148
"sdP14","comp",2,"e","play_wall",59,638266729367063168,638266729414290012,4722.6844
"sdP14","comp",2,"e","build_wall",62,638266729415881141,638266729442408344,2652.7203
"sdP14","comp",2,"e","play_wall",65,638266729443062232,638266729465794131,2273.1899
"sdP14","comp",2,"e","build_wall",66,638266729468981015,638266729476909799,792.8784
"sdP14","comp",2,"e","play_wall",67,638266729477587989,638266729506083554,2849.5565
"sdP14","comp",2,"e","build_wall",69,638266729507355244,638266729520211817,1285.6573
"sdP14","comp",2,"e","play_wall",70,638266729521677892,638266729547684423,2600.6531
"sdP14","comp",2,"e","build_wall",72,638266729548352352,638266729558073295,972.0943
"sdP14","comp",2,"e","play_wall",74,638266729558482242,638266729605210865,4672.8623
"sdP14","comp",2,"e","build_wall",76,638266729605470176,638266729617181125,1171.0949
"sdP14","comp",2,"e","play_wall",77,638266729617590032,638266729691517312,7392.728
"sdP14","comp",2,"e","build_wall",78,638266729692953462,638266729741824796,4887.1334
"sdP14","comp",2,"e","play_wall",79,638266729742373327,638266729749409571,703.6244
"sdP14","comp",2,"e","build_wall",81,638266729749958109,638266729784709549,3475.144
"sdP14","comp",2,"e","play_wall",82,638266729785108486,638266729788203003,309.4517
"sdP14","comp",2,"e","view_wall",83,638266729788856723,638266729791704170,284.7447
"sdP14","comp",2,"e","play_wall",84,638266729793596455,638266729801732683,813.6228
"sdP14","comp",2,"e","view_wall",85,638266729801872306,638266729808512102,663.9796
"sdP14","comp",2,"e","play_wall",86,638266729810217538,638266729811997748,178.021
"sdP14","comp",2,"e","build_wall",89,638266729812970456,638266729920912139,10794.1683
"sdP14","comp",2,"e","play_wall",90,638266729921051764,638266729977727444,5667.568
"sdP14","comp",2,"e","build_wall",91,638266729978405626,638266730009748580,3134.2954
"sdP14","comp",2,"e","play_wall",92,638266730010287136,638266730019488712,920.1576
"sdP14","comp",2,"e","build_wall",93,638266730020314217,638266730030107611,979.3394
"sdP14","comp",2,"e","play_wall",94,638266730031503885,638266730043344329,1184.0444
"sdP14","comp",2,"e","build_wall",96,638266730044421455,638266730053382577,896.1122
"sdP14","comp",2,"e","play_wall",97,638266730053921131,638266730065567428,1164.6297
"sdP14","comp",2,"e","build_wall",98,638266730066095956,638266730078909503,1281.3547
"sdP14","comp",2,"e","play_wall",99,638266730079418145,638266730091733032,1231.4887
"sdP14","comp",2,"e","build_wall",101,638266730092241671,638266730099808058,756.6387
"sdP14","comp",2,"e","play_wall",102,638266730101493551,638266730111929397,1043.5846
"sdP14","comp",2,"e","build_wall",105,638266730112069023,638266730123777206,1170.8183
"sdP14","comp",2,"e","play_wall",109,638266730124046485,638266730179973034,5592.6549
"sdP14","comp",2,"e","build_wall",110,638266730180381945,638266730191205930,1082.3985
"sdP14","comp",2,"e","play_wall",111,638266730192143425,638266730262111560,6996.8135
"sdP14","comp",2,"e","build_wall",114,638266730262650118,638266730272427300,977.7182
"sdP14","comp",2,"e","play_wall",115,638266730274480694,638266730299178254,2469.756
"sdP14","comp",2,"e","build_wall",116,638266730299876389,638266730316741309,1686.492
"sdP14","comp",2,"e","play_wall",117,638266730317160184,638266730354024512,3686.4328
"sdP14","comp",2,"e","build_wall",118,638266730354742589,638266730398361390,4361.8801
"sdP14","comp",2,"e","play_wall",119,638266730399009652,638266730409719339,1070.9687
"sdP14","comp",2,"e","build_wall",122,638266730411170527,638266730417718074,654.7547
"sdP14","comp",2,"e","play_wall",123,638266730418530971,638266730425502956,697.1985
