"Participant","Condition","Trial","Group","Event","viewSwitchCounter","startTime","endTime","eventDuration"
"P6","comp",2,"e","view_wall",1,638248556755150885,638248556763170668,801.9783
"P6","comp",2,"e","play_wall",2,638248556763650657,638248556781609716,1795.9059
"P6","comp",2,"e","view_wall",3,638248556783829739,638248556785496737,166.6998
"P6","comp",2,"e","play_wall",4,638248556786386754,638248556788410979,202.4225
"P6","comp",2,"e","build_wall",6,638248556788720974,638248556800045054,1132.408
"P6","comp",2,"e","play_wall",8,638248556800706072,638248556809283773,857.7701
"P6","comp",2,"e","build_wall",11,638248556809813784,638248556820040429,1022.6645
"P6","comp",2,"e","play_wall",12,638248556820990435,638248556852355983,3136.5548
"P6","comp",2,"e","build_wall",13,638248556852917124,638248556863435465,1051.8341
"P6","comp",2,"e","play_wall",14,638248556866243849,638248556866463850,22.0001
"P6","comp",2,"e","view_wall",15,638248556867253849,638248556871373901,412.0052
"P6","comp",2,"e","play_wall",17,638248556871793911,638248556885904080,1411.0169
"P6","comp",2,"e","build_wall",19,638248556886004070,638248556899334230,1333.016
"P6","comp",2,"e","play_wall",20,638248556901114255,638248556909224355,811.01
"P6","comp",2,"e","build_wall",24,638248556910324374,638248556923334516,1301.0142
"P6","comp",2,"e","play_wall",25,638248556925734545,638248556946534953,2080.0408
"P6","comp",2,"e","build_wall",26,638248556947094974,638248556965045586,1795.0612
"P6","comp",2,"e","play_wall",27,638248556965155594,638248556985445976,2029.0382
"P6","comp",2,"e","build_wall",29,638248556985935994,638248557001178279,1524.2285
"P6","comp",2,"e","view_wall",32,638248557004408302,638248557007288346,288.0044
"P6","comp",2,"e","play_wall",33,638248557008618357,638248557026280066,1766.1709
"P6","comp",2,"e","build_wall",34,638248557026608090,638248557037238207,1063.0117
"P6","comp",2,"e","play_wall",35,638248557037728215,638248557064250012,2652.1797
"P6","comp",2,"e","build_wall",38,638248557064550009,638248557083585826,1903.5817
"P6","comp",2,"e","play_wall",39,638248557084145839,638248557099669204,1552.3365
"P6","comp",2,"e","build_wall",41,638248557100369194,638248557105447745,507.8551
"P6","comp",2,"e","play_wall",42,638248557107947449,638248557137897177,2994.9728
"P6","comp",2,"e","build_wall",44,638248557138347176,638248557157775352,1942.8176
"P6","comp",2,"e","play_wall",45,638248557158215345,638248557170956123,1274.0778
"P6","comp",2,"e","build_wall",46,638248557171405067,638248557190546655,1914.1588
"P6","comp",2,"e","play_wall",47,638248557192747014,638248557201046828,829.9814
"P6","comp",2,"e","view_wall",48,638248557203416838,638248557207416861,400.0023
"P6","comp",2,"e","play_wall",49,638248557208676874,638248557217499178,882.2304
"P6","comp",2,"e","build_wall",51,638248557218139176,638248557223407735,526.8559
