"Participant","Condition","Trial","Group","Event","viewSwitchCounter","startTime","endTime","eventDuration"
"P31","comp",2,"c","view_wall",1,638603878077361147,638603878085931146,856.9999
"P31","comp",2,"c","play_wall",4,638603878086421144,638603878102591150,1617.0006
"P31","comp",2,"c","view_wall",6,638603878102721145,638603878110011155,729.001
"P31","comp",2,"c","build_wall",8,638603878111261146,638603878123401135,1213.9989
"P31","comp",2,"c","play_wall",9,638603878123541152,638603878138211154,1467.0002
"P31","comp",2,"c","view_wall",10,638603878138921151,638603878143071163,415.0012
"P31","comp",2,"c","build_wall",14,638603878149111153,638603878173541153,2443
"P31","comp",2,"c","play_wall",15,638603878175911156,638603878176481138,56.9982
"P31","comp",2,"c","view_wall",16,638603878176911154,638603878181781150,486.9996
"P31","comp",2,"c","play_wall",17,638603878181911160,638603878200131153,1821.9993
"P31","comp",2,"c","build_wall",18,638603878200271159,638603878213221155,1294.9996
"P31","comp",2,"c","view_wall",19,638603878213371169,638603878217161159,378.999
"P31","comp",2,"c","play_wall",20,638603878219011158,638603878233071146,1405.9988
"P31","comp",2,"c","build_wall",21,638603878233611159,638603878247431165,1382.0006
"P31","comp",2,"c","view_wall",22,638603878247571146,638603878251041160,347.0014
"P31","comp",2,"c","play_wall",23,638603878252681157,638603878273741176,2106.0019
"P31","comp",2,"c","view_wall",24,638603878275411162,638603878281161164,575.0002
"P31","comp",2,"c","build_wall",25,638603878281291166,638603878292601168,1131.0002
"P31","comp",2,"c","play_wall",26,638603878292751167,638603878309481163,1672.9996
"P31","comp",2,"c","view_wall",27,638603878309611154,638603878312121162,251.0008
"P31","comp",2,"c","build_wall",29,638603878316211186,638603878322331169,611.9983
"P31","comp",2,"c","play_wall",30,638603878322481179,638603878356156351,3367.5172
"P31","comp",2,"c","view_wall",31,638603878356276349,638603878360116347,383.9998
"P31","comp",2,"c","build_wall",32,638603878363786342,638603878378026355,1424.0013
"P31","comp",2,"c","play_wall",33,638603878378176346,638603878391066349,1289.0003
"P31","comp",2,"c","build_wall",34,638603878393146338,638603878422586357,2944.0019
"P31","comp",2,"c","play_wall",35,638603878422726352,638603878426136353,341.0001
"P31","comp",2,"c","view_wall",36,638603878428396353,638603878432456357,406.0004
"P31","comp",2,"c","play_wall",38,638603878433816346,638603878444886355,1107.0009
"P31","comp",2,"c","build_wall",40,638603878446076356,638603878461356358,1528.0002
"P31","comp",2,"c","play_wall",41,638603878461486363,638603878464046354,255.9991
"P31","comp",2,"c","view_wall",42,638603878466636356,638603878468026367,139.0011
"P31","comp",2,"c","play_wall",43,638603878470086358,638603878480286353,1019.9995
"P31","comp",2,"c","build_wall",44,638603878480426361,638603878491986360,1155.9999
"P31","comp",2,"c","view_wall",45,638603878494276366,638603878498746362,446.9996
"P31","comp",2,"c","play_wall",46,638603878499976362,638603878524376365,2440.0003
"P31","comp",2,"c","build_wall",48,638603878534856354,638603878546516358,1166.0004
"P31","comp",2,"c","view_wall",50,638603878546936369,638603878553036367,609.9998
"P31","comp",2,"c","play_wall",51,638603878553596367,638603878568706378,1511.0011
"P31","comp",2,"c","build_wall",52,638603878569106366,638603878580886388,1178.0022
"P31","comp",2,"c","play_wall",53,638603878582946375,638603878583356370,40.9995
"P31","comp",2,"c","view_wall",54,638603878584196380,638603878590536369,633.9989
"P31","comp",2,"c","play_wall",55,638603878590676364,638603878607176372,1650.0008
"P31","comp",2,"c","build_wall",57,638603878608776373,638603878632556376,2378.0003
"P31","comp",2,"c","view_wall",58,638603878632816388,638603878639596372,677.9984
"P31","comp",2,"c","play_wall",59,638603878639726375,638603878679726379,4000.0004
"P31","comp",2,"c","view_wall",61,638603878679876379,638603878687806382,793.0003
"P31","comp",2,"c","play_wall",62,638603878687946381,638603878691836381,389
"P31","comp",2,"c","build_wall",63,638603878691976383,638603878698706389,673.0006
"P31","comp",2,"c","play_wall",64,638603878698836391,638603878713956387,1511.9996
"P31","comp",2,"c","build_wall",66,638603878714646370,638603878730816401,1617.0031
"P31","comp",2,"c","view_wall",67,638603878730956390,638603878735586384,462.9994
"P31","comp",2,"c","play_wall",68,638603878737766375,638603878749396396,1163.0021
"P31","comp",2,"c","build_wall",69,638603878749556390,638603878765186395,1563.0005
