"Participant","Condition","Trial","Group","Event","viewSwitchCounter","startTime","endTime","eventDuration"
"sdP11","comp",2,"e","play_wall",1,638265734848791955,638265734855166241,637.4286
"sdP11","comp",2,"e","view_wall",2,638265734858974610,638265734864237263,526.2653
"sdP11","comp",2,"e","play_wall",4,638265734864595987,638265734880952174,1635.6187
"sdP11","comp",2,"e","build_wall",5,638265734881081827,638265734883051882,197.0055
"sdP11","comp",2,"e","play_wall",7,638265734884462873,638265734912207584,2774.4711
"sdP11","comp",2,"e","build_wall",8,638265734912656385,638265734917289072,463.2687
"sdP11","comp",2,"e","play_wall",10,638265734918864889,638265734935560773,1669.5884
"sdP11","comp",2,"e","view_wall",11,638265734936019546,638265734940497644,447.8098
"sdP11","comp",2,"e","play_wall",12,638265734942450548,638265734944505055,205.4507
"sdP11","comp",2,"e","build_wall",14,638265734944913961,638265734955258465,1034.4504
"sdP11","comp",2,"e","play_wall",15,638265734955672938,638265734965093013,942.0075
"sdP11","comp",2,"e","build_wall",16,638265734965761218,638265734969986427,422.5209
"sdP11","comp",2,"e","play_wall",17,638265734970265408,638265734974000464,373.5056
"sdP11","comp",2,"e","view_wall",18,638265734975271356,638265734979330251,405.8895
"sdP11","comp",2,"e","play_wall",19,638265734980955902,638265734985259079,430.3177
"sdP11","comp",2,"e","build_wall",20,638265734985508414,638265734991638613,613.0199
"sdP11","comp",2,"e","play_wall",21,638265734992017601,638265735001257624,924.0023
"sdP11","comp",2,"e","build_wall",23,638265735001676501,638265735020339217,1866.2716
"sdP11","comp",2,"e","play_wall",24,638265735022144389,638265735051015988,2887.1599
"sdP11","comp",2,"e","build_wall",26,638265735051145643,638265735067276286,1613.0643
"sdP11","comp",2,"e","play_wall",27,638265735067495983,638265735096059991,2856.4008
"sdP11","comp",2,"e","view_wall",29,638265735096897749,638265735101481028,458.3279
"sdP11","comp",2,"e","play_wall",31,638265735101610681,638265735106135765,452.5084
"sdP11","comp",2,"e","build_wall",32,638265735106554640,638265735115515782,896.1142
"sdP11","comp",2,"e","play_wall",33,638265735116054339,638265735127024731,1097.0392
"sdP11","comp",2,"e","build_wall",34,638265735127694123,638265735143019581,1532.5458
"sdP11","comp",2,"e","play_wall",36,638265735143288858,638265735146795335,350.6477
"sdP11","comp",2,"e","view_wall",37,638265735149919265,638265735158808264,888.8999
"sdP11","comp",2,"e","play_wall",38,638265735161586823,638265735200480479,3889.3656
"sdP11","comp",2,"e","build_wall",39,638265735201832087,638265735211520605,968.8518
"sdP11","comp",2,"e","play_wall",40,638265735213684815,638265735225462167,1177.7352
"sdP11","comp",2,"e","build_wall",41,638265735227127929,638265735240670755,1354.2826
"sdP11","comp",2,"e","play_wall",43,638265735241063542,638265735252059888,1099.6346
"sdP11","comp",2,"e","build_wall",44,638265735252448845,638265735261407689,895.8844
"sdP11","comp",2,"e","play_wall",45,638265735261751917,638265735268916702,716.4785
"sdP11","comp",2,"e","build_wall",46,638265735269475749,638265735274324462,484.8713
"sdP11","comp",2,"e","play_wall",47,638265735274723395,638265735279402478,467.9083
"sdP11","comp",2,"e","view_wall",48,638265735279532134,638265735286059102,652.6968
"sdP11","comp",2,"e","play_wall",49,638265735286863604,638265735298889073,1202.5469
"sdP11","comp",2,"e","build_wall",50,638265735299018722,638265735312439246,1342.0524
"sdP11","comp",2,"e","play_wall",51,638265735312688574,638265735318420784,573.221
"sdP11","comp",2,"e","build_wall",52,638265735319001308,638265735335607715,1660.6407
"sdP11","comp",2,"e","play_wall",53,638265735337758622,638265735404260362,6650.174
"sdP11","comp",2,"e","build_wall",54,638265735405705300,638265735417610514,1190.5214
"sdP11","comp",2,"e","play_wall",55,638265735418069594,638265735425472952,740.3358
"sdP11","comp",2,"e","build_wall",56,638265735426789431,638265735445277035,1848.7604
"sdP11","comp",2,"e","play_wall",59,638265735447299733,638265735476054795,2875.5062
"sdP11","comp",2,"e","build_wall",60,638265735476184439,638265735486531984,1034.7545
"sdP11","comp",2,"e","play_wall",61,638265735486960845,638265735508061952,2110.1107
"sdP11","comp",2,"e","build_wall",62,638265735508191607,638265735522827074,1463.5467
"sdP11","comp",2,"e","play_wall",63,638265735523226009,638265735528480586,525.4577
"sdP11","comp",2,"e","build_wall",64,638265735529158764,638265735540359419,1120.0655
"sdP11","comp",2,"e","play_wall",65,638265735540598778,638265735543836774,323.7996
"sdP11","comp",2,"e","build_wall",66,638265735544076917,638265735553419928,934.3011
"sdP11","comp",2,"e","view_wall",67,638265735558116775,638265735571911505,1379.473
"sdP11","comp",2,"e","play_wall",69,638265735576503710,638265735588294709,1179.0999
"sdP11","comp",2,"e","build_wall",70,638265735588444306,638265735602857883,1441.3577
"sdP11","comp",2,"e","play_wall",72,638265735602992580,638265735620610164,1761.7584
"sdP11","comp",2,"e","build_wall",74,638265735620779703,638265735636998345,1621.8642
"sdP11","comp",2,"e","play_wall",76,638265735638799002,638265735653870738,1507.1736
"sdP11","comp",2,"e","build_wall",77,638265735654018775,638265735666850695,1283.192
"sdP11","comp",2,"e","play_wall",78,638265735669364309,638265735678369366,900.5057
"sdP11","comp",2,"e","build_wall",79,638265735680606567,638265735691948046,1134.1479
"sdP11","comp",2,"e","play_wall",80,638265735692819504,638265735700571572,775.2068
"sdP11","comp",2,"e","build_wall",81,638265735702027110,638265735711205796,917.8686
"sdP11","comp",2,"e","view_wall",82,638265735715762736,638265735719448953,368.6217
"sdP11","comp",2,"e","play_wall",83,638265735721000506,638265735723154776,215.427
"sdP11","comp",2,"e","build_wall",84,638265735725509646,638265735738667363,1315.7717
"sdP11","comp",2,"e","play_wall",85,638265735738986499,638265735745834138,684.7639
"sdP11","comp",2,"e","build_wall",86,638265735746362720,638265735753246230,688.351
"sdP11","comp",2,"e","play_wall",87,638265735753919514,638265735764246414,1032.69
"sdP11","comp",2,"e","build_wall",88,638265735764366090,638265735777379307,1301.3217
"sdP11","comp",2,"e","play_wall",89,638265735779369067,638265735797860555,1849.1488
"sdP11","comp",2,"e","build_wall",90,638265735800913618,638265735814003504,1308.9886
"sdP11","comp",2,"e","play_wall",91,638265735814681684,638265735822617155,793.5471
"sdP11","comp",2,"e","build_wall",93,638265735824332610,638265735844382998,2005.0388
"sdP11","comp",2,"e","play_wall",94,638265735844515374,638265735856272107,1175.6733
"sdP11","comp",2,"e","view_wall",96,638265735856800008,638265735862642118,584.211
"sdP11","comp",2,"e","play_wall",98,638265735864226248,638265735879423393,1519.7145
"sdP11","comp",2,"e","build_wall",99,638265735879543079,638265735896045900,1650.2821
"sdP11","comp",2,"e","play_wall",100,638265735897910914,638265735941053442,4314.2528
"sdP11","comp",2,"e","build_wall",101,638265735941196735,638265735957908843,1671.2108
"sdP11","comp",2,"e","play_wall",102,638265735958627546,638265735993764825,3513.7279
"sdP11","comp",2,"e","build_wall",104,638265735993884512,638265736008127985,1424.3473
"sdP11","comp",2,"e","play_wall",105,638265736008657526,638265736015827496,716.997
"sdP11","comp",2,"e","build_wall",107,638265736016072824,638265736022955096,688.2272
"sdP11","comp",2,"e","play_wall",108,638265736023503622,638265736034070974,1056.7352
"sdP11","comp",2,"e","build_wall",109,638265736036477673,638265736052494885,1601.7212
"sdP11","comp",2,"e","play_wall",110,638265736052634516,638265736071019686,1838.517
"sdP11","comp",2,"e","view_wall",111,638265736071159308,638265736080540806,938.1498
"sdP11","comp",2,"e","play_wall",113,638265736081095075,638265736102437190,2134.2115
"sdP11","comp",2,"e","build_wall",114,638265736102566846,638265736109675564,710.8718
"sdP11","comp",2,"e","play_wall",115,638265736110353742,638265736117725401,737.1659
"sdP11","comp",2,"e","build_wall",116,638265736118358805,638265736126344683,798.5878
"sdP11","comp",2,"e","play_wall",117,638265736127002913,638265736135712357,870.9444
"sdP11","comp",2,"e","view_wall",118,638265736137319515,638265736141209650,389.0135
"sdP11","comp",2,"e","play_wall",119,638265736142526254,638265736146889292,436.3038
"sdP11","comp",2,"e","build_wall",120,638265736147018951,638265736154556471,753.752
"sdP11","comp",2,"e","play_wall",121,638265736154965379,638265736162034592,706.9213
"sdP11","comp",2,"e","build_wall",122,638265736163669374,638265736175220665,1155.1291
"sdP11","comp",2,"e","play_wall",123,638265736175350315,638265736183122213,777.1898
"sdP11","comp",2,"e","view_wall",124,638265736186597800,638265736194077843,748.0043
"sdP11","comp",2,"e","play_wall",125,638265736194885684,638265736208279581,1339.3897
"sdP11","comp",2,"e","build_wall",126,638265736208419204,638265736216329005,790.9801
"sdP11","comp",2,"e","play_wall",127,638265736216717997,638265736223443989,672.5992
"sdP11","comp",2,"e","build_wall",128,638265736224162066,638265736238360385,1419.8319
"sdP11","comp",2,"e","play_wall",129,638265736238727019,638265736246568631,784.1612
"sdP11","comp",2,"e","build_wall",130,638265736248006442,638265736268037358,2003.0916
"sdP11","comp",2,"e","play_wall",131,638265736268674447,638265736275140089,646.5642
"sdP11","comp",2,"e","view_wall",132,638265736276560608,638265736279755880,319.5272
"sdP11","comp",2,"e","play_wall",134,638265736279895510,638265736283640425,374.4915
"sdP11","comp",2,"e","build_wall",136,638265736284049333,638265736295381076,1133.1743
"sdP11","comp",2,"e","play_wall",137,638265736296650277,638265736327502246,3085.1969
"sdP11","comp",2,"e","view_wall",139,638265736327631900,638265736332367014,473.5114
"sdP11","comp",2,"e","play_wall",140,638265736335234282,638265736339034119,379.9837
"sdP11","comp",2,"e","build_wall",141,638265736339163771,638265736357214730,1805.0959
"sdP11","comp",2,"e","play_wall",142,638265736358272450,638265736371070173,1279.7723
"sdP11","comp",2,"e","view_wall",143,638265736372695546,638265736375331255,263.5709
"sdP11","comp",2,"e","play_wall",144,638265736380481156,638265736392513046,1203.189
"sdP11","comp",2,"e","build_wall",145,638265736392622754,638265736404822526,1219.9772
"sdP11","comp",2,"e","play_wall",147,638265736404952174,638265736444450066,3949.7892
"sdP11","comp",2,"e","build_wall",148,638265736444569747,638265736476696878,3212.7131
"sdP11","comp",2,"e","play_wall",149,638265736478991923,638265736490737348,1174.5425
"sdP11","comp",2,"e","build_wall",151,638265736490906894,638265736505698832,1479.1938
"sdP11","comp",2,"e","play_wall",152,638265736507288033,638265736519436955,1214.8922
"sdP11","comp",2,"e","build_wall",153,638265736519566611,638265736530318168,1075.1557
"sdP11","comp",2,"e","play_wall",154,638265736531999770,638265736551727714,1972.7944
"sdP11","comp",2,"e","build_wall",155,638265736551877307,638265736574879335,2300.2028
"sdP11","comp",2,"e","play_wall",156,638265736575378204,638265736601619759,2624.1555
"sdP11","comp",2,"e","build_wall",157,638265736601739440,638265736615473432,1373.3992
"sdP11","comp",2,"e","play_wall",158,638265736616041912,638265736633426304,1738.4392
"sdP11","comp",2,"e","build_wall",159,638265736633555953,638265736648050860,1449.4907
"sdP11","comp",2,"e","play_wall",160,638265736649930056,638265736673218416,2328.836
"sdP11","comp",2,"e","build_wall",161,638265736673358039,638265736686649470,1329.1431
"sdP11","comp",2,"e","play_wall",162,638265736687048401,638265736705521382,1847.2981
"sdP11","comp",2,"e","build_wall",163,638265736705651025,638265736719663414,1401.2389
"sdP11","comp",2,"e","play_wall",164,638265736721658277,638265736730077086,841.8809
"sdP11","comp",2,"e","build_wall",165,638265736731792498,638265736741875884,1008.3386
"sdP11","comp",2,"e","play_wall",166,638265736742374557,638265736757240353,1486.5796
"sdP11","comp",2,"e","build_wall",167,638265736757649262,638265736771485237,1383.5975
"sdP11","comp",2,"e","play_wall",168,638265736772003852,638265736785133146,1312.9294
"sdP11","comp",2,"e","build_wall",169,638265736785262801,638265736795225356,996.2555
"sdP11","comp",2,"e","play_wall",171,638265736795534566,638265736812128806,1659.424
"sdP11","comp",2,"e","build_wall",172,638265736812258457,638265736824455009,1219.6552
"sdP11","comp",2,"e","play_wall",173,638265736825508425,638265736838683582,1317.5157
"sdP11","comp",2,"e","build_wall",174,638265736838823217,638265736852041048,1321.7831
"sdP11","comp",2,"e","play_wall",175,638265736852320302,638265736856760032,443.973
"sdP11","comp",2,"e","view_wall",176,638265736856899658,638265736863877754,697.8096
"sdP11","comp",2,"e","play_wall",177,638265736864585860,638265736942653528,7806.7668
"sdP11","comp",2,"e","build_wall",178,638265736942783174,638265736951530672,874.7498
"sdP11","comp",2,"e","play_wall",179,638265736951954606,638265736976686868,2473.2262
"sdP11","comp",2,"e","build_wall",180,638265736977260550,638265736987664131,1040.3581
"sdP11","comp",2,"e","play_wall",181,638265736988322362,638265737011524099,2320.1737
"sdP11","comp",2,"e","build_wall",182,638265737011653752,638265737025198668,1354.4916
