"Participant","Condition","Trial","Group","Event","viewSwitchCounter","startTime","endTime","eventDuration"
"nuP37","comp",2,"c","view_wall",3,638761848804501944,638761848810067856,556.5912
"nuP37","comp",2,"c","play_wall",7,638761848810501030,638761848824390616,1388.9586
"nuP37","comp",2,"c","build_wall",9,638761848824860376,638761848834343351,948.2975
"nuP37","comp",2,"c","play_wall",10,638761848835793387,638761848841772246,597.8859
"nuP37","comp",2,"c","view_wall",11,638761848843485100,638761848845261122,177.6022
"nuP37","comp",2,"c","play_wall",12,638761848845611125,638761848855156798,954.5673
"nuP37","comp",2,"c","build_wall",15,638761848855276800,638761848864051689,877.4889
"nuP37","comp",2,"c","play_wall",16,638761848864171963,638761848874681817,1050.9854
"nuP37","comp",2,"c","build_wall",18,638761848875351840,638761848882772045,742.0205
"nuP37","comp",2,"c","play_wall",19,638761848883092049,638761848885312103,222.0054
"nuP37","comp",2,"c","view_wall",21,638761848886222135,638761848890930975,470.884
"nuP37","comp",2,"c","play_wall",22,638761848891480978,638761848900371916,889.0938
"nuP37","comp",2,"c","build_wall",23,638761848900841927,638761848906573390,573.1463
"nuP37","comp",2,"c","play_wall",24,638761848906891665,638761848928738054,2184.6389
"nuP37","comp",2,"c","view_wall",25,638761848929243180,638761848933287169,404.3989
"nuP37","comp",2,"c","play_wall",26,638761848934867619,638761848937153303,228.5684
"nuP37","comp",2,"c","build_wall",27,638761848937458486,638761848941617213,415.8727
"nuP37","comp",2,"c","play_wall",28,638761848942133204,638761848975530119,3339.6915
"nuP37","comp",2,"c","build_wall",29,638761848975640087,638761848984155490,851.5403
"nuP37","comp",2,"c","play_wall",30,638761848984465481,638761848996051105,1158.5624
"nuP37","comp",2,"c","view_wall",33,638761848996161115,638761849000275132,411.4017
"nuP37","comp",2,"c","play_wall",34,638761849000825144,638761849003445150,262.0006
"nuP37","comp",2,"c","build_wall",37,638761849003545155,638761849014702317,1115.7162
"nuP37","comp",2,"c","play_wall",38,638761849014812309,638761849021412493,660.0184
"nuP37","comp",2,"c","build_wall",39,638761849021532500,638761849027302650,577.015
"nuP37","comp",2,"c","play_wall",40,638761849028262689,638761849039380513,1111.7824
"nuP37","comp",2,"c","build_wall",41,638761849039480507,638761849046110784,663.0277
"nuP37","comp",2,"c","play_wall",42,638761849046580798,638761849055378175,879.7377
"nuP37","comp",2,"c","build_wall",43,638761849057487377,638761849062251038,476.3661
"nuP37","comp",2,"c","play_wall",44,638761849062741066,638761849076321871,1358.0805
"nuP37","comp",2,"c","build_wall",45,638761849076421887,638761849117499489,4107.7602
"nuP37","comp",2,"c","play_wall",46,638761849118555635,638761849132337884,1378.2249
"nuP37","comp",2,"c","view_wall",48,638761849132447890,638761849143038451,1059.0561
"nuP37","comp",2,"c","play_wall",49,638761849143498188,638761849174129550,3063.1362
"nuP37","comp",2,"c","build_wall",51,638761849174249861,638761849224021051,4977.119
"nuP37","comp",2,"c","play_wall",52,638761849224131363,638761849239161579,1503.0216
"nuP37","comp",2,"c","view_wall",54,638761849239590387,638761849245790553,620.0166
"nuP37","comp",2,"c","play_wall",55,638761849247130589,638761849250270681,314.0092
"nuP37","comp",2,"c","view_wall",56,638761849250700694,638761849256590869,589.0175
"nuP37","comp",2,"c","play_wall",57,638761849256960867,638761849265901108,894.0241
"nuP37","comp",2,"c","build_wall",58,638761849266711138,638761849275771392,906.0254
"nuP37","comp",2,"c","play_wall",59,638761849276151387,638761849288691987,1254.06
"nuP37","comp",2,"c","build_wall",60,638761849288791990,638761849299273340,1048.135
"nuP37","comp",2,"c","play_wall",61,638761849299593338,638761849334134307,3454.0969
"nuP37","comp",2,"c","build_wall",62,638761849334254024,638761849349613639,1535.9615
"nuP37","comp",2,"c","play_wall",63,638761849350333658,638761849360033924,970.0266
"nuP37","comp",2,"c","build_wall",64,638761849361113951,638761849371141889,1002.7938
"nuP37","comp",2,"c","play_wall",65,638761849372381924,638761849381269565,888.7641
"nuP37","comp",2,"c","build_wall",67,638761849382709468,638761849423718841,4100.9373
"nuP37","comp",2,"c","play_wall",68,638761849425154427,638761849428436727,328.23
"nuP37","comp",2,"c","view_wall",69,638761849428536461,638761849434035717,549.9256
"nuP37","comp",2,"c","play_wall",70,638761849434685736,638761849451663917,1697.8181
"nuP37","comp",2,"c","build_wall",71,638761849451763919,638761849460854173,909.0254
"nuP37","comp",2,"c","play_wall",72,638761849461624204,638761849474344824,1272.062
"nuP37","comp",2,"c","build_wall",73,638761849474464813,638761849481981742,751.6929
"nuP37","comp",2,"c","play_wall",74,638761849483412131,638761849496810724,1339.8593
"nuP37","comp",2,"c","build_wall",75,638761849497470745,638761849506796844,932.6099
