"Participant","Condition","Trial","Group","Event","viewSwitchCounter","startTime","endTime","eventDuration"
"sdP9","comp",2,"e","view_wall",1,638264870331609347,638264870344655354,1304.6007
"sdP9","comp",2,"e","play_wall",2,638264870345335106,638264870354608515,927.3409
"sdP9","comp",2,"e","build_wall",3,638264870358294119,638264870365718872,742.4753
"sdP9","comp",2,"e","play_wall",5,638264870366257431,638264870389621550,2336.4119
"sdP9","comp",2,"e","build_wall",6,638264870389920752,638264870401399346,1147.8594
"sdP9","comp",2,"e","play_wall",7,638264870401499501,638264870411936804,1043.7303
"sdP9","comp",2,"e","build_wall",8,638264870412143136,638264870421343587,920.0451
"sdP9","comp",2,"e","play_wall",9,638264870421582949,638264870424026231,244.3282
"sdP9","comp",2,"e","view_wall",11,638264870424594680,638264870429381452,478.6772
"sdP9","comp",2,"e","play_wall",12,638264870430944769,638264870458550430,2760.5661
"sdP9","comp",2,"e","build_wall",15,638264870459013787,638264870464681885,566.8098
"sdP9","comp",2,"e","play_wall",17,638264870465230124,638264870493144283,2791.4159
"sdP9","comp",2,"e","build_wall",19,638264870493263891,638264870501318286,805.4395
"sdP9","comp",2,"e","play_wall",20,638264870501797230,638264870509903920,810.669
"sdP9","comp",2,"e","build_wall",21,638264870510013920,638264870522793780,1277.986
"sdP9","comp",2,"e","play_wall",22,638264870523302133,638264870535419550,1211.7417
"sdP9","comp",2,"e","build_wall",23,638264870535529266,638264870545947296,1041.803
"sdP9","comp",2,"e","play_wall",24,638264870546535732,638264870561424750,1488.9018
"sdP9","comp",2,"e","build_wall",26,638264870562003201,638264870573867849,1186.4648
"sdP9","comp",2,"e","play_wall",27,638264870574516117,638264870608105934,3358.9817
"sdP9","comp",2,"e","build_wall",28,638264870608405049,638264870618136955,973.1906
"sdP9","comp",2,"e","play_wall",29,638264870618635614,638264870626286586,765.0972
"sdP9","comp",2,"e","build_wall",30,638264870626386598,638264870638827868,1244.127
"sdP9","comp",2,"e","play_wall",31,638264870639266703,638264870664847792,2558.1089
"sdP9","comp",2,"e","build_wall",33,638264870665176912,638264870678568103,1339.1191
"sdP9","comp",2,"e","play_wall",34,638264870679246284,638264870710349648,3110.3364
"sdP9","comp",2,"e","build_wall",36,638264870710469359,638264870725909878,1544.0519
"sdP9","comp",2,"e","play_wall",37,638264870727232602,638264870729488479,225.5877
"sdP9","comp",2,"e","view_wall",39,638264870730036997,638264870733926623,388.9626
"sdP9","comp",2,"e","play_wall",40,638264870735158427,638264870750670870,1551.2443
"sdP9","comp",2,"e","build_wall",42,638264870752097054,638264870768662533,1656.5479
"sdP9","comp",2,"e","play_wall",43,638264870769115027,638264870782439326,1332.4299
"sdP9","comp",2,"e","build_wall",44,638264870782758464,638264870792967842,1020.9378
"sdP9","comp",2,"e","play_wall",46,638264870793440865,638264870801996112,855.5247
"sdP9","comp",2,"e","build_wall",47,638264870802075896,638264870807712550,563.6654
"sdP9","comp",2,"e","play_wall",50,638264870808011740,638264870820853813,1284.2073
"sdP9","comp",2,"e","build_wall",51,638264870820953556,638264870828850299,789.6743
"sdP9","comp",2,"e","play_wall",52,638264870829289359,638264870835493086,620.3727
"sdP9","comp",2,"e","build_wall",60,638264870835991756,638264870864857556,2886.58
"sdP9","comp",2,"e","play_wall",61,638264870866240018,638264870876830963,1059.0945
"sdP9","comp",2,"e","build_wall",66,638264870876936711,638264870896090866,1915.4155
"sdP9","comp",2,"e","play_wall",67,638264870897866113,638264870914481031,1661.4918
"sdP9","comp",2,"e","build_wall",69,638264870914919850,638264870930127792,1520.7942
"sdP9","comp",2,"e","play_wall",70,638264870930242530,638264870941279195,1103.6665
"sdP9","comp",2,"e","build_wall",71,638264870943133220,638264870952135322,900.2102
"sdP9","comp",2,"e","play_wall",72,638264870952255008,638264870974698760,2244.3752
"sdP9","comp",2,"e","build_wall",74,638264870975362414,638264870989007701,1364.5287
"sdP9","comp",2,"e","play_wall",75,638264870990490323,638264871000269125,977.8802
"sdP9","comp",2,"e","build_wall",76,638264871000358882,638264871009324128,896.5246
"sdP9","comp",2,"e","play_wall",77,638264871009774165,638264871016113939,633.9774
"sdP9","comp",2,"e","build_wall",79,638264871016213635,638264871026305053,1009.1418
"sdP9","comp",2,"e","play_wall",80,638264871026554380,638264871035748662,919.4282
"sdP9","comp",2,"e","build_wall",83,638264871035868336,638264871045773035,990.4699
"sdP9","comp",2,"e","play_wall",84,638264871046101920,638264871055109253,900.7333
"sdP9","comp",2,"e","build_wall",85,638264871055218927,638264871063201492,798.2565
"sdP9","comp",2,"e","play_wall",86,638264871063540588,638264871075084750,1154.4162
"sdP9","comp",2,"e","build_wall",90,638264871075184486,638264871101765410,2658.0924
"sdP9","comp",2,"e","play_wall",91,638264871102672982,638264871103984554,131.1572
"sdP9","comp",2,"e","build_wall",92,638264871105343071,638264871110664831,532.176
"sdP9","comp",2,"e","play_wall",94,638264871111104261,638264871132178812,2107.4551
"sdP9","comp",2,"e","build_wall",95,638264871132648780,638264871148526496,1587.7716
"sdP9","comp",2,"e","play_wall",97,638264871149791126,638264871171061327,2127.0201
"sdP9","comp",2,"e","build_wall",99,638264871171390445,638264871186394982,1500.4537
"sdP9","comp",2,"e","play_wall",100,638264871186933541,638264871231460963,4452.7422
"sdP9","comp",2,"e","build_wall",101,638264871231570658,638264871239570907,800.0249
"sdP9","comp",2,"e","play_wall",102,638264871240009741,638264871252859927,1285.0186
"sdP9","comp",2,"e","build_wall",104,638264871254337843,638264871265545287,1120.7444
"sdP9","comp",2,"e","play_wall",105,638264871266332936,638264871305233938,3890.1002
"sdP9","comp",2,"e","build_wall",106,638264871308122074,638264871312580212,445.8138
"sdP9","comp",2,"e","play_wall",109,638264871313258397,638264871340089394,2683.0997
"sdP9","comp",2,"e","build_wall",111,638264871340288860,638264871351506311,1121.7451
"sdP9","comp",2,"e","play_wall",112,638264871351855377,638264871379496833,2764.1456
