"Participant","Condition","Trial","Group","Event","viewSwitchCounter","startTime","endTime","eventDuration"
"nuP27","comp",2,"c","view_wall",1,638536284571009741,638536284587469752,1646.0011
"nuP27","comp",2,"c","play_wall",2,638536284588909751,638536284602349767,1344.0016
"nuP27","comp",2,"c","view_wall",7,638536284602479765,638536284607619764,513.9999
"nuP27","comp",2,"c","play_wall",8,638536284608179759,638536284611070094,289.0335
"nuP27","comp",2,"c","build_wall",10,638536284611189763,638536284621660096,1047.0333
"nuP27","comp",2,"c","play_wall",11,638536284622219762,638536284638729776,1651.0014
"nuP27","comp",2,"c","build_wall",15,638536284640319768,638536284651639782,1132.0014
"nuP27","comp",2,"c","play_wall",18,638536284653049786,638536284662429789,938.0003
"nuP27","comp",2,"c","build_wall",19,638536284662559791,638536284672719782,1015.9991
"nuP27","comp",2,"c","play_wall",20,638536284674389786,638536284693599816,1921.003
"nuP27","comp",2,"c","build_wall",21,638536284695709823,638536284709929811,1421.9988
"nuP27","comp",2,"c","play_wall",22,638536284710159815,638536284712669815,251
"nuP27","comp",2,"c","view_wall",24,638536284713369820,638536284717629821,426.0001
"nuP27","comp",2,"c","play_wall",25,638536284718609810,638536284732704969,1409.5159
"nuP27","comp",2,"c","build_wall",27,638536284733084971,638536284754454994,2137.0023
"nuP27","comp",2,"c","view_wall",30,638536284758334995,638536284773795004,1546.0009
"nuP27","comp",2,"c","play_wall",31,638536284775374991,638536284784544994,917.0003
"nuP27","comp",2,"c","view_wall",34,638536284785095007,638536284788635009,354.0002
"nuP27","comp",2,"c","play_wall",35,638536284789025007,638536284797325010,830.0003
"nuP27","comp",2,"c","build_wall",38,638536284797995008,638536284810825021,1283.0013
"nuP27","comp",2,"c","play_wall",39,638536284812785022,638536284824935030,1215.0008
"nuP27","comp",2,"c","build_wall",41,638536284827695028,638536284833685018,598.999
"nuP27","comp",2,"c","play_wall",45,638536284834455021,638536284875200196,4074.5175
"nuP27","comp",2,"c","build_wall",46,638536284875740203,638536284885550205,981.0002
"nuP27","comp",2,"c","play_wall",47,638536284886120212,638536284893070214,695.0002
"nuP27","comp",2,"c","view_wall",49,638536284893520209,638536284900830209,731
"nuP27","comp",2,"c","play_wall",50,638536284901420213,638536284906080211,465.9998
"nuP27","comp",2,"c","view_wall",51,638536284906490217,638536284915490219,900.0002
"nuP27","comp",2,"c","play_wall",52,638536284916380220,638536284919030229,265.0009
"nuP27","comp",2,"c","build_wall",53,638536284919150217,638536284932530232,1338.0015
"nuP27","comp",2,"c","play_wall",54,638536284934430234,638536284936690233,225.9999
"nuP27","comp",2,"c","view_wall",56,638536284937310230,638536284941660240,435.001
"nuP27","comp",2,"c","play_wall",57,638536284942450235,638536284964310241,2186.0006
"nuP27","comp",2,"c","build_wall",59,638536284965060247,638536284976020244,1095.9997
"nuP27","comp",2,"c","play_wall",60,638536284976450245,638536284978770258,232.0013
