TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos
637959021914118916,P9,tut,1,25,f,300,Game Start
637959021967891071,P9,tut,1,25,f,,looking at gold cube,1.389999,11.16065,2.336
637959021968021095,P9,tut,1,25,f,,looking at gold cube,1.389999,11.12032,2.336
637959021968151124,P9,tut,1,25,f,,looking at gold cube,1.389999,11.08119,2.336
637959021968821274,P9,tut,1,25,f,,looking at gold cube,1.389999,10.87839,2.336
637959021968951312,P9,tut,1,25,f,,looking at gold cube,1.389999,10.84207,2.336
637959021969631461,P9,tut,1,25,f,,looking at gold cube,1.389999,10.63708,2.336
637959021969761492,P9,tut,1,25,f,,looking at gold cube,1.389999,10.59698,2.336
637959021969881519,P9,tut,1,25,f,,looking at gold cube,1.389999,10.56156,2.336
637959021970451645,P9,tut,1,25,f,,looking at gold cube,1.389999,10.39208,2.336
637959021970571674,P9,tut,1,25,f,,looking at gold cube,1.389999,10.3541,2.336
637959021970691701,P9,tut,1,25,f,,looking at gold cube,1.389999,10.32014,2.336
637959021971061784,P9,tut,1,25,f,,looking at gold cube,1.389999,10.20687,2.336
637959021972082020,P9,tut,1,25,f,,looking at gold cube,1.389999,9.902546,2.336
637959021972302064,P9,tut,1,25,f,,looking at gold cube,1.389999,9.835714,2.336
637959021974302523,P9,tut,1,25,f,,looking at gold cube,1.389999,9.234978,2.336
637959021974522565,P9,tut,1,25,f,,looking at gold cube,1.389999,9.16823,2.336
637959021974742621,P9,tut,1,25,f,,looking at gold cube,1.389999,9.102771,2.336
637959021974962665,P9,tut,1,25,f,,looking at gold cube,1.389999,9.036313,2.336
637959021975192724,P9,tut,1,25,f,,looking at gold cube,1.389999,8.969318,2.336
637959021975413032,P9,tut,1,25,f,,looking at gold cube,1.389999,8.902878,2.336
637959021975632824,P9,tut,1,25,f,,looking at gold cube,1.389999,8.836369,2.336
637959021975852868,P9,tut,1,25,f,,looking at gold cube,1.389999,8.769665,2.336
637959021975982906,P9,tut,1,25,f,,looking at gold cube,1.389999,8.733164,2.336
637959021976112930,P9,tut,1,25,f,,looking at gold cube,1.389999,8.692489,2.336
637959021976242960,P9,tut,1,25,f,,looking at gold cube,1.389999,8.652999,2.336
637959021976382994,P9,tut,1,25,f,,looking at gold cube,1.389999,8.615985,2.336
637959021976513015,P9,tut,1,25,f,,looking at gold cube,1.389999,8.57254,2.336
637959021976643058,P9,tut,1,25,f,,looking at gold cube,1.389999,8.53468,2.336
637959021976773089,P9,tut,1,25,f,,looking at gold cube,1.389999,8.49525,2.336
637959021976903108,P9,tut,1,25,f,,looking at gold cube,1.389999,8.457444,2.336
637959021977033135,P9,tut,1,25,f,,looking at gold cube,1.389999,8.417577,2.336
637959021977163163,P9,tut,1,25,f,,looking at gold cube,1.389999,8.379468,2.336
637959021977293194,P9,tut,1,25,f,,looking at gold cube,1.389999,8.338501,2.336
637959021977423225,P9,tut,1,25,f,,looking at gold cube,1.389999,8.299428,2.336
637959021977553250,P9,tut,1,25,f,,looking at gold cube,1.389999,8.26006,2.336
637959021977673278,P9,tut,1,25,f,,looking at gold cube,1.389999,8.224595,2.336
637959021977793310,P9,tut,1,25,f,,looking at gold cube,1.389999,8.188479,2.336
637959021977913337,P9,tut,1,25,f,,looking at gold cube,1.389999,8.152042,2.336
637959021978043367,P9,tut,1,25,f,,looking at gold cube,1.389999,8.114731,2.336
