TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos
637958990586040848,P8,tut,1,18,m,300,Game Start
637958990633846702,P8,tut,1,18,m,,looking at blue cube,1.389999,14.13084,0.944
637958990633966728,P8,tut,1,18,m,,looking at blue cube,1.389999,14.09354,0.944
637958990634136768,P8,tut,1,18,m,,looking at blue cube,1.389999,14.05466,0.944
637958990634256795,P8,tut,1,18,m,,looking at blue cube,1.389999,14.00548,0.944
637958990634386821,P8,tut,1,18,m,,looking at blue cube,1.389999,13.96909,0.944
637958990634506857,P8,tut,1,18,m,,looking at blue cube,1.389999,13.93126,0.944
637958990634636876,P8,tut,1,18,m,,looking at blue cube,1.389999,13.89134,0.944
637958990634756907,P8,tut,1,18,m,,looking at blue cube,1.389999,13.8565,0.944
637958990634876935,P8,tut,1,18,m,,looking at blue cube,1.389999,13.81961,0.944
637958990634996961,P8,tut,1,18,m,,looking at blue cube,1.389999,13.7851,0.944
637958990635126990,P8,tut,1,18,m,,looking at blue cube,1.389999,13.74579,0.944
637958990635247019,P8,tut,1,18,m,,looking at blue cube,1.389999,13.70956,0.944
637958990635377047,P8,tut,1,18,m,,looking at blue cube,1.389999,13.67133,0.944
637958990635557084,P8,tut,1,18,m,,looking at blue cube,1.389999,13.6165,0.944
637958990635777139,P8,tut,1,18,m,,looking at blue cube,1.389999,13.54974,0.944
637958990636007194,P8,tut,1,18,m,,looking at blue cube,1.389999,13.48289,0.944
637958990636227236,P8,tut,1,18,m,,looking at blue cube,1.389999,13.41667,0.944
637958990636447288,P8,tut,1,18,m,,looking at blue cube,1.389999,13.35012,0.944
637958990636667339,P8,tut,1,18,m,,looking at blue cube,1.389999,13.28334,0.944
637958990636887385,P8,tut,1,18,m,,looking at blue cube,1.389999,13.21647,0.944
637958990637117439,P8,tut,1,18,m,,looking at blue cube,1.389999,13.14994,0.944
637958990637337487,P8,tut,1,18,m,,looking at blue cube,1.389999,13.08213,0.944
637958990637557543,P8,tut,1,18,m,,looking at blue cube,1.389999,13.0168,0.944
637958990637777591,P8,tut,1,18,m,,looking at blue cube,1.389999,12.95011,0.944
637958990637997639,P8,tut,1,18,m,,looking at blue cube,1.389999,12.88312,0.944
637958990638227697,P8,tut,1,18,m,,looking at blue cube,1.389999,12.81687,0.944
637958990638447741,P8,tut,1,18,m,,looking at blue cube,1.389999,12.74972,0.944
637958990638667790,P8,tut,1,18,m,,looking at blue cube,1.389999,12.68331,0.944
637958990638887841,P8,tut,1,18,m,,looking at blue cube,1.389999,12.61701,0.944
637958990639107892,P8,tut,1,18,m,,looking at blue cube,1.389999,12.55002,0.944
637958990639337938,P8,tut,1,18,m,,looking at blue cube,1.389999,12.48296,0.944
637958990639557996,P8,tut,1,18,m,,looking at blue cube,1.389999,12.41649,0.944
637958990639778053,P8,tut,1,18,m,,looking at blue cube,1.389999,12.34977,0.944
637958990639998099,P8,tut,1,18,m,,looking at blue cube,1.389999,12.28333,0.944
637958990640218140,P8,tut,1,18,m,,looking at blue cube,1.389999,12.21707,0.944
