TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos
637980746289495717,P20,tut,1,25,m,300,Game Start
637980746340630481,P20,tut,1,25,m,,looking at blue cube,1.390015,11.9538,-3.12
637980746340740192,P20,tut,1,25,m,,looking at blue cube,1.390015,11.92037,-3.12
637980746340859867,P20,tut,1,25,m,,looking at blue cube,1.390015,11.88692,-3.12
637980746340969566,P20,tut,1,25,m,,looking at blue cube,1.390015,11.85332,-3.12
637980746341079276,P20,tut,1,25,m,,looking at blue cube,1.390015,11.8198,-3.12
637980746341188992,P20,tut,1,25,m,,looking at blue cube,1.390015,11.78699,-3.12
637980746341298689,P20,tut,1,25,m,,looking at blue cube,1.390015,11.75283,-3.12
637980746341398423,P20,tut,1,25,m,,looking at blue cube,1.390015,11.71993,-3.12
637980746341518098,P20,tut,1,25,m,,looking at blue cube,1.390015,11.68707,-3.12
637980746341637777,P20,tut,1,25,m,,looking at blue cube,1.390015,11.65281,-3.12
637980746341747484,P20,tut,1,25,m,,looking at blue cube,1.390015,11.61986,-3.12
637980746341847221,P20,tut,1,25,m,,looking at blue cube,1.390015,11.58638,-3.12
637980746341966900,P20,tut,1,25,m,,looking at blue cube,1.390015,11.55328,-3.12
637980746342066633,P20,tut,1,25,m,,looking at blue cube,1.390015,11.52021,-3.12
637980746342176335,P20,tut,1,25,m,,looking at blue cube,1.390015,11.48728,-3.12
637980746342296010,P20,tut,1,25,m,,looking at blue cube,1.390015,11.45372,-3.12
637980746342415697,P20,tut,1,25,m,,looking at blue cube,1.390015,11.42011,-3.12
637980746342515426,P20,tut,1,25,m,,looking at blue cube,1.390015,11.38636,-3.12
637980746342625134,P20,tut,1,25,m,,looking at blue cube,1.390015,11.3536,-3.12
637980746342744812,P20,tut,1,25,m,,looking at blue cube,1.390015,11.32037,-3.12
637980746342854515,P20,tut,1,25,m,,looking at blue cube,1.390015,11.28658,-3.12
637980746342954246,P20,tut,1,25,m,,looking at blue cube,1.390015,11.25369,-3.12
637980746343073932,P20,tut,1,25,m,,looking at blue cube,1.390015,11.22029,-3.12
637980746343183631,P20,tut,1,25,m,,looking at blue cube,1.390015,11.18688,-3.12
637980746343313577,P20,tut,1,25,m,,looking at blue cube,1.390015,11.15336,-3.12
637980746343413015,P20,tut,1,25,m,,looking at blue cube,1.390015,11.11956,-3.12
637980746343512744,P20,tut,1,25,m,,looking at blue cube,1.390015,11.08686,-3.12
637980746343632440,P20,tut,1,25,m,,looking at blue cube,1.390015,11.0538,-3.12
637980746343742131,P20,tut,1,25,m,,looking at blue cube,1.390015,11.01807,-3.12
637980746343861809,P20,tut,1,25,m,,looking at blue cube,1.390015,10.98439,-3.12
637980746343961849,P20,tut,1,25,m,,looking at blue cube,1.390015,10.95346,-3.12
637980746344061282,P20,tut,1,25,m,,looking at blue cube,1.390015,10.9209,-3.12
637980746344180957,P20,tut,1,25,m,,looking at blue cube,1.390015,10.88618,-3.12
637980746344300638,P20,tut,1,25,m,,looking at blue cube,1.390015,10.85287,-3.12
637980746344410345,P20,tut,1,25,m,,looking at blue cube,1.390015,10.82023,-3.12
637980746344520046,P20,tut,1,25,m,,looking at blue cube,1.390015,10.78754,-3.12
