TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos, group
637959031052701022,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031052791038,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031052881083,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031052971082,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031053061098,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031053151124,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031053241143,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031053321164,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031053411182,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031053531211,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031053641237,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031053761261,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031053870232,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031053980178,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031054100195,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031054210225,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031054320249,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031054430271,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031054540299,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031054650320,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031054760345,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031054870375,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031054980402,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031055100424,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031055200443,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031055320472,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031055420488,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031055540514,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031055650548,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031055760571,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031055870589,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031055980623,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031056090638,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031056200663,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031061031760,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031061141791,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031061251814,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031061361840,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031061471867,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031061581883,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031061701915,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031061811936,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031061921962,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031062031986,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031062142012,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031062252038,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031062362061,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031062472086,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031062582114,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031062692141,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031062812164,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031062919334,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031063029368,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031063139392,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031063249412,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031063359443,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031063479469,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031063589493,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031063699520,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031063809544,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031063919568,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031064029590,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031064139617,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031064249642,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031064359672,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031064479696,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031064589714,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031064699737,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031064809762,P10,tut,1,18,f,,looking at View wall,4.97,5,-9.85,e
637959031065029812,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031065139841,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031065249863,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031065359892,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031065479922,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031065579942,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031065699963,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031065809992,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031065920018,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031066030041,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031066140066,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031066250092,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031066360115,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031066480155,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031066590180,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031066700196,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031066810220,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031066920238,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031067030264,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031067140288,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031067250315,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031067360336,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031067470363,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031067580386,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031067700427,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031067810444,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031067920471,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031068030493,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959031068140520,P10,tut,1,18,f,,looking at Play wall,1.26,11.20539,-0.3032137,e
