TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos
637980723451980525,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723452090219,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723452199924,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723452319605,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723452419340,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723453985808,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723454085536,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723454195242,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723454314922,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723454424623,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723454534332,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723454644035,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723454753745,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723454863449,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723454973157,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723455092836,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723455202537,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723455312239,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723455421952,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723459034594,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723459134334,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723459263969,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723459354014,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723459473734,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723459583131,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723461797176,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723461916858,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723462126296,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723462265920,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723462355681,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723462495298,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723462575093,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723462684791,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723462804470,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723462914180,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723463023891,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723463133897,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723463253278,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723463353003,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723463462708,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723463582388,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723463692126,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723463801830,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723463911536,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723464031217,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723464150898,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723464240659,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723464370312,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723464460059,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723464589721,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723464689451,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
637980723464814201,P19,tut,1,30,f,,looking at View wall,4.97,5,-9.85,,,
