TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos, group
637958990456235131,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990456355160,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990456445187,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990456545201,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990456635219,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990456725238,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990456815258,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990456925296,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990457045312,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990457135332,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990457225364,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990457525437,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990457745476,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990457855497,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990457965523,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990458075548,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990458185573,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990458305598,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990458405621,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990458515647,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990458625680,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990458745696,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990458855730,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990458965745,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990461516332,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990461626349,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990461746382,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990462736596,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990462846628,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990462966651,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990463116692,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990463236713,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990463346738,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990463456776,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990463566792,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990463706825,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990463806847,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990463906863,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990464016890,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990464126918,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990464236943,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990464346966,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637958990464456990,P8,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
