TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos, group
637956619694617082,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619699178188,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619699278209,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619699398236,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619699508257,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619699618284,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619699728314,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619699838337,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619699958360,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619700068389,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619700168406,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619700288439,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619700398456,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619700498478,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619700618504,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619700728532,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619700838559,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619700958581,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619701068610,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619701178637,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619701278660,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619701398680,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619701498706,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619701668749,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619701778767,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619701888791,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619701998819,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619702108843,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619702218869,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619702338896,P4,tut,1,22,m,,looking at View wall,4.97,5,-9.85,e
637956619705659642,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619705779670,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619705889695,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619706009722,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619706119745,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619706219771,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619706339807,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619706449824,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619706569843,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619706659872,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619706779893,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619706889929,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619707009945,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619707119968,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619707230000,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619707340021,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619707450050,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619707560065,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619707670097,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619707780124,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619707900146,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619708000163,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619708120191,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619708230223,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619708340247,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619708450268,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619708560293,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619708670314,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619708790344,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619708900369,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619709040406,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619709130425,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619709230443,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619709340463,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619709450494,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619709560515,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619709670542,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619709770564,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619709890590,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619710000616,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619710120648,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619710220666,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619710330692,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619710450720,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619710560741,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619710670774,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619710770794,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619710890811,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619710990837,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619711110864,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619711230895,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619711340916,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619711450940,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619711560967,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619711660989,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619711781027,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619711891040,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619712001067,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619712121100,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619712221117,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619712341142,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619712451167,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619712561192,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619712671216,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619712781244,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619712881268,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619713001290,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619713121333,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619713221341,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619713331365,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619713451390,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619713561418,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619713661438,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619713781465,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619713921497,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619714011516,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619714121540,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619714221564,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619714341587,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619714451615,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619714561642,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619714671673,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619714781687,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619714891711,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619715021740,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619715111763,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619715221790,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619715341816,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619715451856,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619715561866,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619715661889,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619715781919,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619715891934,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619716011971,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619716111997,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619716222014,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619716342041,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619716442065,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619716552087,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619716662112,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619716772141,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619716892168,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619717002185,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619717102214,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619717222236,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619717322257,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619717452293,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619717562313,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619717672340,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619717782368,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619717892385,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619718002412,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619718122441,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619718222473,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619718332485,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619718442512,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637956619718562539,P4,tut,1,22,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
