"Participant","Condition","Trial","Age","Gender","Group","MovementTime","grabTime","TimeStamp","currentColor"
"P6","s",2,26,"m","e",825.186,637958195826063232,637958195834315144,"red"
"P6","s",2,26,"m","e",1047.2347,637958195844497408,637958195854969775,"gray"
"P6","s",2,26,"m","e",1388.3121,637958195874924288,637958195888807376,"red"
"P6","s",2,26,"m","e",1159.2604,637958195907141504,637958195918734100,"gray"
"P6","s",2,26,"m","e",957.2142,637958195934327552,637958195943899754,"gray"
"P6","s",2,26,"m","e",1065.7445,637958195962483968,637958195973141383,"blue"
"P6","s",2,26,"m","e",862.1924,637958195988214912,637958195996836790,"red"
"P6","s",2,26,"m","e",809.1813,637958196010759936,637958196018851740,"gold"
"P6","s",2,26,"m","e",561.9893,637958196031750272,637958196037370104,"gray"
"P6","s",2,26,"m","e",1061.1238,637958196062950784,637958196073562055,"gray"
"P6","s",2,26,"m","e",944.2111,637958196086287104,637958196095729251,"gray"
"P6","s",2,26,"m","e",1273.2856,637958196109592320,637958196122325230,"gray"
"P6","s",2,26,"m","e",720.1619,637958196137388544,637958196144590225,"gray"
"P6","s",2,26,"m","e",846.1898,637958196168945664,637958196177407596,"blue"
"P6","s",2,26,"m","e",980.2206,637958196190570496,637958196200372760,"red"
"P6","s",2,26,"m","e",696.1564,637958196209004672,637958196215966253,"blue"
"P6","s",2,26,"m","e",1052.2363,637958196229219200,637958196239741598,"blue"
"P6","s",2,26,"m","e",1222.2745,637958196248703616,637958196260926357,"red"
"P6","s",2,26,"m","e",1101.2457,637958196277960192,637958196288972658,"blue"
"P6","s",2,26,"m","e",1191.2676,637958196300855296,637958196312768001,"red"
"P6","co",1,23,"m","e",627.1406,637958198448185472,637958198454456918,"red"
"P6","co",1,23,"m","e",1774.1032,637958198473961344,637958198491702354,"red"
"P6","co",1,23,"m","e",1317.2975,637958198506469632,637958198519642603,"red"
"P6","co",1,23,"m","e",1817.4087,637958198580042624,637958198598216748,"red"
"P6","co",1,23,"m","e",1429.3233,637958198669592832,637958198683886011,"gray"
"P6","co",1,23,"m","e",1052.2361,637958198700749824,637958198711272131,"red"
"P6","co",1,23,"m","e",1084.2463,637958198912777216,637958198923619635,"gray"
"P6","co",1,23,"m","e",1192.0304,637958198945886208,637958198957806568,"gray"
"P6","co",1,23,"m","e",1047.427,637958198974747776,637958198985222027,"red"
"P6","co",1,23,"m","e",1031.2313,637958199002475904,637958199012788212,"red"
"P6","co",1,23,"m","e",1411.3165,637958199035733376,637958199049846554,"gray"
"P6","co",1,23,"m","e",1554.3462,637958199067120384,637958199082663904,"gray"
"P6","co",1,23,"m","e",969.2156,637958199103828736,637958199113520837,"red"
"P6","co",2,23,"m","e",963.2169,637958199923451008,637958199933083167,"red"
"P6","co",2,23,"m","e",740.1633,637958199969101312,637958199976502912,"red"
"P6","co",2,23,"m","e",662.1506,637958199993166592,637958199999788160,"gray"
"P6","co",2,23,"m","e",897.1997,637958200231840256,637958200240812289,"gray"
"P6","co",2,23,"m","e",925.2082,637958200252504960,637958200261757003,"red"
"P6","co",2,23,"m","e",988.2219,637958200274489856,637958200284372082,"red"
"P6","co",2,23,"m","e",1204.2681,637958200297645056,637958200309687758,"gray"
"P6","co",2,23,"m","e",1304.2941,637958200339334400,637958200352377369,"gray"
"P6","co",2,23,"m","e",1281.2878,637958200373122048,637958200385934886,"gray"
"P6","co",2,23,"m","e",1252.2782,637958200404249088,637958200416771812,"red"
"P6","co",2,23,"m","e",845.9644,637958200428409984,637958200436869630,"red"
"P6","co",2,23,"m","e",899.2016,637958200447682048,637958200456674073,"red"
"P6","co",2,23,"m","e",1599.8678,637958200471407360,637958200487406072,"red"
"P6","co",2,23,"m","e",948.2109,637958200540442368,637958200549924448,"red"
"P7","s",1,26,"f","e",1111.616,637958336805710976,637958336816827145,"red"
"P7","s",1,26,"f","e",652.5997,637958336832016896,637958336838542870,"blue"
"P7","s",1,26,"f","e",979.2209,637958336852375808,637958336862167992,"red"
"P7","s",1,26,"f","e",947.2126,637958336872910464,637958336882382569,"blue"
"P7","s",1,26,"f","e",992.2239,637958336891034496,637958336900956776,"red"
"P7","s",1,26,"f","e",877.1987,637958336920451200,637958336929223164,"gray"
"P7","s",1,26,"f","e",1004.227,637958336942666240,637958336952708483,"gray"
"P7","s",1,26,"f","e",1222.2754,637958336984755712,637958336996978493,"blue"
"P7","s",1,26,"f","e",586.13,637958337011601792,637958337017463122,"blue"
"P7","s",1,26,"f","e",969.2188,637958337050220544,637958337059912728,"gold"
"P7","s",1,26,"f","e",1120.2509,637958337071945472,637958337083147983,"blue"
"P7","s",1,26,"f","e",952.2153,637958337101842176,637958337111364371,"red"
"P7","s",1,26,"f","e",1138.257,637958337119536256,637958337130918797,"gray"
"P7","s",1,26,"f","e",849.1917,637958337138190464,637958337146682359,"gold"
"P7","s",1,26,"f","e",835.1879,637958337158054912,637958337166406819,"gray"
"P7","s",1,26,"f","e",737.6764,637958337175788928,637958337183165714,"blue"
"P7","s",1,26,"f","e",781.1762,637958337194519040,637958337202330787,"red"
"P7","s",1,26,"f","e",900.2034,637958337218344448,637958337227346445,"red"
"P7","s",1,26,"f","e",950.0776,637958337236867456,637958337246368241,"blue"
"P7","s",1,26,"f","e",1046.2361,637958337270891392,637958337281353716,"gray"
"P7","s",1,26,"f","e",967.2181,637958337310830336,637958337320502564,"red"
"P7","s",1,26,"f","e",699.1563,637958337330994944,637958337337986517,"gray"
"P7","s",1,26,"f","e",1013.2292,637958337349179008,637958337359311350,"gray"
"P7","s",1,26,"f","e",972.219,637958337368583424,637958337378305652,"blue"
"P7","s",1,26,"f","e",960.2178,637958337389138048,637958337398740269,"red"
"P7","s",1,26,"f","e",1081.2444,637958337414133760,637958337424946194,"gray"
"P7","s",1,26,"f","e",1644.3717,637958337440899840,637958337457343521,"red"
"P7","s",1,26,"f","e",1249.2827,637958337491431296,637958337503924064,"blue"
"P7","s",1,26,"f","e",1786.4046,637958337513316224,637958337531180238,"red"
"P7","s",2,26,"f","e",898.203,637958338182591872,637958338191573903,"blue"
"P7","s",2,26,"f","e",988.2237,637958338205126912,637958338215009207,"blue"
"P7","s",2,26,"f","e",822.1857,637958338238444544,637958338246666367,"red"
"P7","s",2,26,"f","e",1033.2328,637958338259049216,637958338269381519,"red"
"P7","s",2,26,"f","e",1010.228,637958338277823488,637958338287925708,"red"
"P7","s",2,26,"f","e",1038.2349,637958338308810368,637958338319192772,"blue"
"P7","s",2,26,"f","e",1122.7993,637958338328894976,637958338340122979,"blue"
"P7","s",2,26,"f","e",763.678,637958338350845440,637958338358482188,"gray"
"P7","s",2,26,"f","e",1016.1783,637958338371164288,637958338381326019,"gray"
"P7","s",2,26,"f","e",816.1851,637958338391378304,637958338399540133,"red"
"P7","s",2,26,"f","e",831.9221,637958338413443328,637958338421762502,"red"
"P7","s",2,26,"f","e",650.0418,637958338433639168,637958338440139608,"red"
"P7","s",2,26,"f","e",1047.237,637958338461694720,637958338472167102,"gray"
"P7","s",2,26,"f","e",1121.2542,637958338483569664,637958338494782224,"gold"
"P7","s",2,26,"f","e",853.1882,637958338510525824,637958338519057715,"gray"
"P7","s",2,26,"f","e",950.2138,637958338532030592,637958338541532789,"gray"
"P7","s",2,26,"f","e",892.2018,637958338554645760,637958338563567779,"gray"
"P7","s",2,26,"f","e",1898.4292,637958338574390272,637958338593374518,"red"
"P7","s",2,26,"f","e",849.193,637958338603626880,637958338612118765,"blue"
"P7","s",2,26,"f","e",960.2176,637958338621730944,637958338631333131,"blue"
"P7","s",2,26,"f","e",866.1958,637958338650053120,637958338658715112,"gray"
"P7","s",2,26,"f","e",926.21,637958338675488896,637958338684751010,"red"
"P7","s",2,26,"f","e",991.2254,637958338693623040,637958338703535266,"blue"
"P7","s",2,26,"f","e",1025.2318,637958338713687552,637958338723939868,"gray"
"P7","s",2,26,"f","e",1008.2259,637958338734302208,637958338744384502,"red"
"P7","s",2,26,"f","e",631.1412,637958338753136512,637958338759447900,"blue"
"P7","co",1,26,"f","e",1519.3448,637958340964441088,637958340979634522,"red"
"P7","co",1,26,"f","e",1616.3655,637958341108233600,637958341124397257,"gray"
"P7","co",1,26,"f","e",1568.3539,637958341227294208,637958341242977701,"red"
"P7","co",1,26,"f","e",1805.4089,637958341411534720,637958341429588781,"red"
"P7","co",1,26,"f","e",1151.2605,637958341469217792,637958341480730341,"red"
"P7","co",1,26,"f","e",1382.3132,637958341499624576,637958341513447746,"red"
"P7","co",1,26,"f","e",1168.3754,637958341619411712,637958341631095479,"red"
"P7","co",1,26,"f","e",1119.253,637958341653106688,637958341664299256,"red"
"P7","co",1,26,"f","e",1512.133,637958341710912768,637958341726034085,"gray"
"P7","co",1,26,"f","e",1325.2982,637958341744924800,637958341758177733,"red"
"P7","co",1,26,"f","e",1826.4139,637958341785723904,637958341803988100,"gray"
"P7","co",1,26,"f","e",1123.2535,637958341878564992,637958341889797504,"gray"
"P7","co",1,26,"f","e",891.2021,637958341924665344,637958341933577413,"gray"
"P7","co",1,26,"f","e",73.018,637958341945280000,637958341946010236,"red"
"P7","co",1,26,"f","e",1311.2966,637958341954872192,637958341967985194,"gray"
"P7","co",1,26,"f","e",1052.2371,637958341996101632,637958342006623942,"gray"
"P7","co",2,26,"f","e",1637.3703,637958342936375552,637958342952749249,"red"
"P7","co",2,26,"f","e",907.206,637958343069098368,637958343078170432,"red"
"P7","co",2,26,"f","e",744.1683,637958343133582976,637958343141024636,"red"
"P7","co",2,26,"f","e",784.176,637958343160919168,637958343168760911,"red"
"P7","co",2,26,"f","e",1335.3019,637958343315174016,637958343328527060,"red"
"P7","co",2,26,"f","e",1762.3983,637958343496723712,637958343514347683,"red"
"P7","co",2,26,"f","e",1203.7741,637958343761883648,637958343773921414,"red"
"P7","co",2,26,"f","e",1204.2727,637958343897359744,637958343909402455,"gray"
"P9","s",1,18,"m","e",930.2106,637958991810691200,637958991819993266,"blue"
"P9","s",1,18,"m","e",899.2034,637958991854601088,637958991863593135,"red"
"P9","s",1,18,"m","e",1593.3607,637958991881857280,637958991897790882,"red"
"P9","s",1,18,"m","e",965.2163,637958991946061824,637958991955713972,"blue"
"P9","s",1,18,"m","e",845.1903,637958992023119232,637958992031571133,"gray"
"P9","s",1,18,"m","e",824.184,637958992065843328,637958992074085105,"blue"
"P9","s",1,18,"m","e",784.0413,637958992092817792,637958992100658215,"gray"
"P9","s",1,18,"m","e",756.0169,637958992117308416,637958992124868539,"blue"
"P9","s",1,18,"m","e",1176.2649,637958992158743808,637958992170506509,"gold"
"P9","s",1,18,"m","e",1068.2414,637958992211505792,637958992222188211,"red"
"P9","s",1,18,"m","e",939.2115,637958992235371136,637958992244763300,"red"
"P9","s",1,18,"m","e",684.1544,637958992260026752,637958992266868305,"gray"
"P9","s",1,18,"m","e",854.1928,637958992282356480,637958992290898449,"gray"
"P9","s",1,18,"m","e",606.1369,637958992303121280,637958992309182586,"gray"
"P9","s",1,18,"m","e",932.21,637958992326446464,637958992335768603,"gray"
"P9","s",1,18,"m","e",427.0962,637958992351102080,637958992355373043,"blue"
"P9","s",1,18,"m","e",922.2058,637958992370976640,637958992380198653,"blue"
"P9","s",1,18,"m","e",568.1266,637958992401793536,637958992407474821,"gray"
"P9","s",1,18,"m","e",52.0109,637958992445553408,637958992446073563,"gray"
"P9","s",1,18,"m","e",1671.6172,637958992486278784,637958992502994932,"red"
"P9","s",1,18,"m","e",709.16,637958992516032256,637958992523123792,"red"
"P9","s",1,18,"m","e",727.1629,637958992547609344,637958992554880971,"gray"
"P9","s",1,18,"m","e",700.19,637958992579896576,637958992586898535,"gray"
"P9","s",1,18,"m","e",543.1228,637958992607883008,637958992613314189,"red"
"P9","s",1,18,"m","e",878.1992,637958992633868800,637958992642650829,"red"
"P9","s",1,18,"m","e",528.1181,637958992662635392,637958992667916544,"blue"
"P9","s",1,18,"m","e",988.2234,637958992693502336,637958992703384571,"blue"
"P9","s",2,18,"m","e",654.148,637958993340042112,637958993346583592,"blue"
"P9","s",2,18,"m","e",753.1696,637958993378790912,637958993386322584,"red"
"P9","s",2,18,"m","e",1007.2276,637958993407987456,637958993418059764,"red"
"P9","s",2,18,"m","e",999.7301,637958993433863296,637958993443860640,"red"
"P9","s",2,18,"m","e",987.2236,637958993460194304,637958993470066573,"blue"
"P9","s",2,18,"m","e",497.1118,637958993485170048,637958993490141103,"gray"
"P9","s",2,18,"m","e",1366.9684,637958993586904704,637958993600574447,"gray"
"P9","s",2,18,"m","e",513.1139,637958993618395136,637958993623526222,"blue"
"P9","s",2,18,"m","e",539.1224,637958993646661504,637958993652052673,"red"
"P9","s",2,18,"m","e",954.2169,637958993664935552,637958993674477752,"gray"
"P9","s",2,18,"m","e",874.1975,637958993683959936,637958993692701869,"gold"
"P9","s",2,18,"m","e",1064.2405,637958993709745664,637958993720388132,"blue"
"P9","s",2,18,"m","e",834.1901,637958993737512064,637958993745853908,"red"
"P9","s",2,18,"m","e",975.2201,637958993757946624,637958993767698833,"gray"
"P9","s",2,18,"m","e",1199.2714,637958993798745856,637958993810738577,"blue"
"P9","s",2,18,"m","e",1324.2992,637958993851417728,637958993864660771,"red"
"P9","s",2,18,"m","e",788.574,637958993880449408,637958993888335130,"gold"
"P9","s",2,18,"m","e",540.1216,637958993904218752,637958993909619948,"gray"
"P9","s",2,18,"m","e",967.2162,637958993925586432,637958993935258614,"gray"
"P9","s",2,18,"m","e",926.2103,637958993947871488,637958993957133575,"blue"
"P9","s",2,18,"m","e",340.0761,637958993991948160,637958993995348945,"blue"
"P9","s",2,18,"m","e",1168.265,637958994018204160,637958994029886780,"gray"
"P9","s",2,18,"m","e",844.1906,637958994041159296,637958994049601222,"gray"
"P9","s",2,18,"m","e",1326.3003,637958994066264960,637958994079527997,"red"
"P9","s",2,18,"m","e",933.2115,637958994097692160,637958994107024220,"blue"
"P9","s",2,18,"m","e",1059.2397,637958994120357248,637958994130949628,"red"
"P9","s",2,18,"m","e",699.1573,637958994147183360,637958994154174878,"blue"
"P8","co",1,18,"m","e",907.2034,637958996450401024,637958996459473051,"red"
"P8","co",1,18,"m","e",1335.3015,637958996474151168,637958996487504150,"red"
"P8","co",1,18,"m","e",811.1837,637958996498336640,637958996506448438,"red"
"P8","co",1,18,"m","e",914.7127,637958996529843712,637958996538990860,"gray"
"P8","co",1,18,"m","e",822.1853,637958996554313216,637958996562535058,"gray"
"P8","co",1,18,"m","e",1093.248,637958996577638528,637958996588570963,"gray"
"P8","co",1,18,"m","e",495.117,637958996602077184,637958996607028404,"red"
"P8","co",1,18,"m","e",742.1671,637958996624405760,637958996631827454,"gray"
"P8","co",1,18,"m","e",539.1224,637958996659933824,637958996665325032,"gray"
"P8","co",1,18,"m","e",1461.3314,637958996782331520,637958996796944818,"gray"
"P8","co",1,18,"m","e",1182.2664,637958996810487936,637958996822310544,"gray"
"P8","co",1,18,"m","e",980.2223,637958996834763392,637958996844565585,"red"
"P8","co",1,18,"m","e",1309.2994,637958996950426112,637958996963519123,"red"
"P8","co",1,18,"m","e",1320.9909,637958996987132032,637958997000341963,"red"
"P8","co",1,18,"m","e",1180.1962,637958997018923392,637958997030725329,"red"
"P8","co",1,18,"m","e",1050.2371,637958997057368576,637958997067870955,"red"
"P8","co",2,18,"m","e",1007.2265,637958997991962496,637958998002034820,"red"
"P8","co",2,18,"m","e",1161.358,637958998046683264,637958998058296872,"red"
"P8","co",2,18,"m","e",822.1846,637958998075450752,637958998083672598,"red"
"P8","co",2,18,"m","e",749.1687,637958998130433152,637958998137924879,"red"
"P8","co",2,18,"m","e",1077.2423,637958998181954816,637958998192727270,"red"
"P8","co",2,18,"m","e",858.1913,637958998212971904,637958998221553798,"gray"
"P8","co",2,18,"m","e",1215.2748,637958998292349824,637958998304502556,"red"
"P8","co",2,18,"m","e",1192.2688,637958998337009920,637958998348932615,"red"
"P8","co",2,18,"m","e",991.7309,637958998361435392,637958998371352753,"gray"
"P8","co",2,18,"m","e",520.1167,637958998387868160,637958998393069357,"gray"
"P8","co",2,18,"m","e",992.0086,637958998414448384,637958998424368461,"gray"
"P8","co",2,18,"m","e",1064.2414,637958998501895424,637958998512537837,"gray"
"P8","co",2,18,"m","e",846.1901,637958998536643328,637958998545105196,"gray"
"P8","co",2,18,"m","e",643.1448,637958998559978624,637958998566410015,"gray"
"P8","co",2,18,"m","e",889.2005,637958998583343872,637958998592235861,"red"
"P9","s",1,25,"f","c",942.2137,637959023001280640,637959023010702728,"blue"
"P9","s",1,25,"f","c",566.1272,637959023031747456,637959023037408766,"blue"
"P9","s",1,25,"f","c",461.104,637959023055112832,637959023059723812,"gray"
"P9","s",1,25,"f","c",577.0836,637959023084934656,637959023090705532,"red"
"P9","s",1,25,"f","c",1244.2798,637959023102355840,637959023114798692,"red"
"P9","s",1,25,"f","c",1316.2221,637959023125091072,637959023138253251,"gold"
"P9","s",1,25,"f","c",1093.1795,637959023157070592,637959023168002358,"gray"
"P9","s",1,25,"f","c",300.0676,637959023172784128,637959023175784851,"gold"
"P9","s",1,25,"f","c",922.2085,637959023189718016,637959023198940088,"red"
"P9","s",1,25,"f","c",920.2068,637959023219664768,637959023228866868,"blue"
"P9","s",1,25,"f","c",959.2172,637959023238589056,637959023248181232,"blue"
"P9","s",1,25,"f","c",1088.2456,637959023277577856,637959023288460347,"red"
"P9","s",1,25,"f","c",865.1949,637959023296752256,637959023305404178,"gray"
"P9","s",1,25,"f","c",972.2201,637959023315646464,637959023325368697,"gray"
"P9","s",1,25,"f","c",936.2116,637959023334860800,637959023344222961,"red"
"P9","s",1,25,"f","c",699.1574,637959023355655552,637959023362647126,"blue"
"P9","s",1,25,"f","c",783.1782,637959023373199488,637959023381031292,"red"
"P9","s",1,25,"f","c",943.2127,637959023389573248,637959023399005354,"gray"
"P9","s",1,25,"f","c",921.2074,637959023407557248,637959023416769374,"gray"
"P9","s",1,25,"f","c",850.1933,637959023441665024,637959023450166934,"gray"
"P9","s",1,25,"f","c",1123.2538,637959023462739840,637959023473972316,"gray"
"P9","s",1,25,"f","c",934.2109,637959023485844992,637959023495187118,"blue"
"P9","s",1,25,"f","c",717.1823,637959023506924800,637959023514096671,"gray"
"P9","s",1,25,"f","c",1140.2581,637959023529226112,637959023540628750,"red"
"P9","s",1,25,"f","c",1236.2789,637959023555682176,637959023568044952,"blue"
"P9","s",1,25,"f","c",1038.5645,637959023579590144,637959023589975744,"red"
"P9","s",1,25,"f","c",1107.2505,637959023602598656,637959023613671107,"blue"
"P9","s",2,25,"f","c",813.1837,637959024088585728,637959024096717623,"blue"
"P9","s",2,25,"f","c",505.1146,637959024105659648,637959024110710793,"gold"
"P9","s",2,25,"f","c",561.1261,637959024122773504,637959024128384783,"red"
"P9","s",2,25,"f","c",1115.2528,637959024139437312,637959024150589819,"gray"
"P9","s",2,25,"f","c",966.22,637959024161692288,637959024171354526,"red"
"P9","s",2,25,"f","c",927.2093,637959024178856192,637959024188128310,"blue"
"P9","s",2,25,"f","c",860.1949,637959024197180288,637959024205782298,"red"
"P9","s",2,25,"f","c",1858.4188,637959024214734336,637959024233318528,"red"
"P9","s",2,25,"f","c",239.0528,637959024240110080,637959024242500603,"gray"
"P9","s",2,25,"f","c",959.7,637959024308342912,637959024317939909,"gray"
"P9","s",2,25,"f","c",276.0617,637959024329362560,637959024332123120,"gold"
"P9","s",2,25,"f","c",1167.2622,637959024338974720,637959024350647309,"gold"
"P9","s",2,25,"f","c",576.1302,637959024368781440,637959024374542719,"gray"
"P9","s",2,25,"f","c",599.1355,637959024400098560,637959024406089861,"blue"
"P9","s",2,25,"f","c",270.0614,637959024413271424,637959024415972097,"red"
"P9","s",2,25,"f","c",1106.2499,637959024422353536,637959024433416037,"red"
"P9","s",2,25,"f","c",876.1968,637959024446148992,637959024454910897,"gray"
"P9","s",2,25,"f","c",697.1573,637959024466583552,637959024473555131,"blue"
"P9","s",2,25,"f","c",855.1925,637959024481226880,637959024489778791,"gray"
"P9","s",2,25,"f","c",927.211,637959024498610816,637959024507882899,"gray"
"P9","s",2,25,"f","c",899.2027,637959024516964992,637959024525956976,"blue"
"P9","s",2,25,"f","c",1216.2733,637959024542870784,637959024555033552,"red"
"P9","s",2,25,"f","c",804.183,637959024569046784,637959024577088557,"gray"
"P9","s",2,25,"f","c",1563.3556,637959024595452672,637959024611086253,"blue"
"P9","s",2,25,"f","c",1138.0299,637959024623389056,637959024634769329,"gray"
"P9","s",2,25,"f","c",1092.2458,637959024653550592,637959024664473085,"gray"
"P9","s",2,25,"f","c",332.0751,637959024678936320,637959024682257118,"red"
"P9","s",2,25,"f","c",893.9883,637959024692971264,637959024701911141,"blue"
"P9","s",2,25,"f","c",1184.2186,637959024721939584,637959024733781812,"blue"
"P9","s",2,25,"f","c",935.2126,637959024782596992,637959024791949063,"red"
"P9","s",2,25,"f","c",1004.2269,637959024864675584,637959024874717792,"red"
"P9","co",1,25,"f","c",1027.2326,637959026963344896,637959026973617259,"red"
"P9","co",1,25,"f","c",1116.2525,637959026989550848,637959027000713395,"red"
"P9","co",1,25,"f","c",1466.2534,637959027074404608,637959027089067156,"red"
"P9","co",1,25,"f","c",1757.3978,637959027193686400,637959027211260342,"gray"
"P9","co",1,25,"f","c",949.2147,637959027223233024,637959027232725200,"gray"
"P9","co",1,25,"f","c",954.2156,637959027242347392,637959027251889537,"gray"
"P9","co",1,25,"f","c",965.2176,637959027263212160,637959027272864279,"red"
"P9","co",1,25,"f","c",1002.2254,637959027343090176,637959027353112426,"red"
"P9","co",1,25,"f","c",1836.4165,637959027364945152,637959027383309272,"gray"
"P9","co",1,25,"f","c",1025.2323,637959027397842560,637959027408094877,"gray"
"P9","co",1,25,"f","c",990.2232,637959027417927040,637959027427829331,"gray"
"P9","co",1,25,"f","c",1013.2287,637959027447153664,637959027457285997,"red"
"P9","co",1,25,"f","c",1019.2303,637959027466478080,637959027476670396,"red"
"P9","co",2,25,"f","c",1036.1463,637959028282376448,637959028292737868,"red"
"P9","co",2,25,"f","c",1298.292,637959028320762752,637959028333745690,"gray"
"P9","co",2,25,"f","c",876.1967,637959028353860224,637959028362622210,"red"
"P9","co",2,25,"f","c",1083.244,637959028382316672,637959028393149115,"gray"
"P9","co",2,25,"f","c",995.2244,637959028520337920,637959028530290144,"gray"
"P9","co",2,25,"f","c",1103.2493,637959028547063936,637959028558096445,"gray"
"P9","co",2,25,"f","c",1061.2392,637959028574080128,637959028584692467,"red"
"P9","co",2,25,"f","c",860.195,637959028595084800,637959028603686764,"red"
"P9","co",2,25,"f","c",892.2021,637959028616629632,637959028625551697,"gray"
"P9","co",2,25,"f","c",1060.0274,637959028634509056,637959028645109280,"red"
"P9","co",2,25,"f","c",1174.2656,637959028658832384,637959028670575023,"red"
"P9","co",2,25,"f","c",857.6454,637959028683718016,637959028692294479,"red"
"P9","co",2,25,"f","c",1035.8551,637959028703144448,637959028713503004,"gray"
"P9","co",2,25,"f","c",850.1931,637959028726365952,637959028734867841,"red"
"P9","co",2,25,"f","c",935.2101,637959028764574592,637959028773926666,"gray"
"P9","co",2,25,"f","c",233.0526,637959028799822592,637959028802153068,"red"
"P9","co",2,25,"f","c",946.2145,637959028826218496,637959028835680638,"red"
