TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xRotation, yRotation, zRotation, xPos, yPos, Zpos
637959021927521935,P9,tut,1,25,f,,HeadPos,-0.07218861,0.7263258,-0.06224923,12.20065,7.179917,0.08930176
637959021927621959,P9,tut,1,25,f,,HeadPos,-0.07151131,0.7281445,-0.06144139,12.20074,7.180116,0.08893371
637959021927721985,P9,tut,1,25,f,,HeadPos,-0.07074736,0.7301956,-0.06042505,12.20073,7.180335,0.08844975
637959021927812007,P9,tut,1,25,f,,HeadPos,-0.07010846,0.7322904,-0.05948757,12.20055,7.180693,0.08817907
637959021927902022,P9,tut,1,25,f,,HeadPos,-0.06926368,0.7344375,-0.05855832,12.20063,7.180913,0.08762255
637959021927992040,P9,tut,1,25,f,,HeadPos,-0.06856775,0.736588,-0.05776823,12.20068,7.181137,0.08709798
637959021928112078,P9,tut,1,25,f,,HeadPos,-0.06779899,0.7387762,-0.05710996,12.20067,7.181374,0.08675728
637959021928252097,P9,tut,1,25,f,,HeadPos,-0.06690873,0.7410931,-0.05656857,12.20075,7.18158,0.08620732
637959021928352120,P9,tut,1,25,f,,HeadPos,-0.06590471,0.7433918,-0.05609701,12.20068,7.181795,0.08575896
637959021928482150,P9,tut,1,25,f,,HeadPos,-0.06488508,0.745811,-0.0557179,12.20074,7.181988,0.08517248
637959021928582174,P9,tut,1,25,f,,HeadPos,-0.06387704,0.748136,-0.05534589,12.20063,7.182263,0.0847969
637959021928702219,P9,tut,1,25,f,,HeadPos,-0.06286661,0.7504193,-0.05510893,12.20056,7.182517,0.08447502
637959021928822238,P9,tut,1,25,f,,HeadPos,-0.06176484,0.7526485,-0.05486853,12.20069,7.182673,0.08385719
637959021928922256,P9,tut,1,25,f,,HeadPos,-0.06069691,0.7547811,-0.05470986,12.20097,7.182743,0.08315779
637959021929022274,P9,tut,1,25,f,,HeadPos,-0.05967106,0.756899,-0.05456986,12.20107,7.182879,0.08257879
637959021929132299,P9,tut,1,25,f,,HeadPos,-0.05860764,0.7589876,-0.05433364,12.2013,7.182982,0.08197788
637959021929252333,P9,tut,1,25,f,,HeadPos,-0.05766959,0.7610918,-0.05427295,12.20143,7.183115,0.08140605
637959021929352352,P9,tut,1,25,f,,HeadPos,-0.05676787,0.7631075,-0.05405429,12.20153,7.183261,0.08101653
637959021929452374,P9,tut,1,25,f,,HeadPos,-0.05590054,0.7651736,-0.05379278,12.20164,7.183369,0.0805392
637959021929562411,P9,tut,1,25,f,,HeadPos,-0.05496255,0.7672431,-0.05361474,12.2018,7.183514,0.07994287
637959021929662418,P9,tut,1,25,f,,HeadPos,-0.0540347,0.7693938,-0.05328646,12.2018,7.183715,0.07960067
637959021929782451,P9,tut,1,25,f,,HeadPos,-0.05294202,0.7716263,-0.05286641,12.20197,7.183888,0.07897792
637959021929882483,P9,tut,1,25,f,,HeadPos,-0.05177928,0.7739262,-0.05227926,12.20212,7.184161,0.07851487
637959021930002511,P9,tut,1,25,f,,HeadPos,-0.05057067,0.7762834,-0.05170382,12.20231,7.184388,0.0778481
637959021930112529,P9,tut,1,25,f,,HeadPos,-0.04935411,0.7787023,-0.05082933,12.20259,7.184526,0.07712208
637959021930222549,P9,tut,1,25,f,,HeadPos,-0.04813225,0.7811264,-0.04999928,12.20268,7.184847,0.07674562
637959021930332571,P9,tut,1,25,f,,HeadPos,-0.04689822,0.7835111,-0.04926912,12.20294,7.185103,0.07606026
637959021930442597,P9,tut,1,25,f,,HeadPos,-0.0456918,0.7861064,-0.04834492,12.20198,7.18611,0.077609
637959021930562621,P9,tut,1,25,f,,HeadPos,-0.044267,0.7885194,-0.04753328,12.20224,7.186417,0.07694047
637959021930662644,P9,tut,1,25,f,,HeadPos,-0.04294336,0.7911019,-0.04658306,12.20253,7.186712,0.07628509
637959021930772672,P9,tut,1,25,f,,HeadPos,-0.04163618,0.7936036,-0.0455411,12.20285,7.186956,0.07565408
637959021930892700,P9,tut,1,25,f,,HeadPos,-0.04051787,0.7961168,-0.04445027,12.20315,7.187263,0.07495507
637959021930992725,P9,tut,1,25,f,,HeadPos,-0.03948404,0.7986124,-0.04335715,12.20351,7.187496,0.07429821
637959021931102746,P9,tut,1,25,f,,HeadPos,-0.03849282,0.8010718,-0.04219368,12.20384,7.187746,0.07358918
637959021931222775,P9,tut,1,25,f,,HeadPos,-0.03749216,0.8035877,-0.04116973,12.20425,7.187977,0.07295517
637959021931342804,P9,tut,1,25,f,,HeadPos,-0.03658513,0.8060703,-0.0403045,12.20463,7.188227,0.07224866
637959021931452829,P9,tut,1,25,f,,HeadPos,-0.03549877,0.8085837,-0.03948384,12.20501,7.188415,0.07155237
637959021931562849,P9,tut,1,25,f,,HeadPos,-0.03442264,0.8111396,-0.0387336,12.20538,7.188672,0.07076662
637959021931692879,P9,tut,1,25,f,,HeadPos,-0.03340124,0.813702,-0.03791666,12.20569,7.188848,0.07003703
637959021931792905,P9,tut,1,25,f,,HeadPos,-0.03235956,0.8162531,-0.03705537,12.20614,7.189071,0.06929553
637959021931902931,P9,tut,1,25,f,,HeadPos,-0.03146871,0.8187926,-0.03625418,12.20653,7.18928,0.06854285
637959021932012951,P9,tut,1,25,f,,HeadPos,-0.03062793,0.8212717,-0.03544616,12.20694,7.18947,0.06780984
637959021932132979,P9,tut,1,25,f,,HeadPos,-0.02992003,0.8237419,-0.03467326,12.20747,7.18967,0.06705368
637959021932243005,P9,tut,1,25,f,,HeadPos,-0.02918266,0.8262104,-0.03390753,12.20791,7.189829,0.06627203
637959021932363029,P9,tut,1,25,f,,HeadPos,-0.02889931,0.8286918,-0.03297262,12.20714,7.190846,0.06772432
637959021932473057,P9,tut,1,25,f,,HeadPos,-0.0280742,0.8312019,-0.03216917,12.20755,7.19104,0.06701874
637959021932593083,P9,tut,1,25,f,,HeadPos,-0.0272542,0.833724,-0.03145035,12.20805,7.191281,0.06630247
637959021932713105,P9,tut,1,25,f,,HeadPos,-0.02650636,0.8362901,-0.03054221,12.20843,7.191522,0.06573018
637959021932813134,P9,tut,1,25,f,,HeadPos,-0.02569225,0.8388311,-0.02968817,12.20887,7.191704,0.06499387
637959021932923159,P9,tut,1,25,f,,HeadPos,-0.02513495,0.8413697,-0.02876259,12.20923,7.191944,0.06436991
637959021933043190,P9,tut,1,25,f,,HeadPos,-0.02445497,0.8439294,-0.02781679,12.20968,7.192134,0.06363895
637959021933153209,P9,tut,1,25,f,,HeadPos,-0.02391182,0.8464218,-0.02671095,12.21021,7.19233,0.06278347
637959021933263230,P9,tut,1,25,f,,HeadPos,-0.02317998,0.848934,-0.02577705,12.21071,7.192512,0.06205111
637959021933373268,P9,tut,1,25,f,,HeadPos,-0.02266709,0.8514036,-0.02475723,12.21106,7.19279,0.06149692
637959021933493284,P9,tut,1,25,f,,HeadPos,-0.02197954,0.8538212,-0.02357875,12.21146,7.19297,0.06087203
637959021933603309,P9,tut,1,25,f,,HeadPos,-0.02129269,0.8562115,-0.02246244,12.21194,7.193207,0.06015208
637959021933713334,P9,tut,1,25,f,,HeadPos,-0.02061832,0.8585737,-0.02123146,12.21241,7.193495,0.05950005
637959021933823361,P9,tut,1,25,f,,HeadPos,-0.01996733,0.8608232,-0.01995927,12.21294,7.193667,0.0588169
637959021933943391,P9,tut,1,25,f,,HeadPos,-0.01937753,0.8630762,-0.01865026,12.2134,7.193934,0.0581523
637959021934053412,P9,tut,1,25,f,,HeadPos,-0.01880699,0.8651912,-0.01729815,12.21387,7.1942,0.05754819
637959021934163436,P9,tut,1,25,f,,HeadPos,-0.01835043,0.8672672,-0.01589233,12.21434,7.19447,0.05694889
637959021934263462,P9,tut,1,25,f,,HeadPos,-0.01796186,0.8692086,-0.014359,12.21474,7.19473,0.05641717
637959021934383489,P9,tut,1,25,f,,HeadPos,-0.01750671,0.8710859,-0.0129341,12.21519,7.195006,0.05580202
637959021934543533,P9,tut,1,25,f,,HeadPos,-0.0170447,0.8728365,-0.01127166,12.21557,7.195359,0.05525237
637959021934643555,P9,tut,1,25,f,,HeadPos,-0.01649013,0.8744994,-0.009706741,12.21601,7.195621,0.05471832
637959021934753575,P9,tut,1,25,f,,HeadPos,-0.0159882,0.876112,-0.008184214,12.21644,7.195969,0.05420313
637959021934883602,P9,tut,1,25,f,,HeadPos,-0.01534056,0.8776069,-0.006677503,12.21688,7.196187,0.05368005
637959021935003635,P9,tut,1,25,f,,HeadPos,-0.01478424,0.879065,-0.005308912,12.21728,7.1965,0.05317309
637959021935103650,P9,tut,1,25,f,,HeadPos,-0.0141725,0.8804725,-0.003921723,12.2177,7.196732,0.05268476
637959021935213680,P9,tut,1,25,f,,HeadPos,-0.01349647,0.8817386,-0.002698893,12.21802,7.19696,0.05227793
637959021935313699,P9,tut,1,25,f,,HeadPos,-0.01298715,0.8829561,-0.001442515,12.21833,7.197211,0.05189482
637959021935413718,P9,tut,1,25,f,,HeadPos,-0.01248046,0.8840035,-0.0004200614,12.21867,7.197416,0.05148373
637959021935523746,P9,tut,1,25,f,,HeadPos,-0.01209313,0.8849998,0.0006229253,12.21897,7.197604,0.05114939
637959021935623764,P9,tut,1,25,f,,HeadPos,-0.01174997,0.8859137,0.001600023,12.21927,7.197807,0.05075366
637959021935743792,P9,tut,1,25,f,,HeadPos,-0.01129927,0.8867275,0.002511421,12.21955,7.198008,0.0503955
637959021935843819,P9,tut,1,25,f,,HeadPos,-0.01084829,0.8874629,0.003280865,12.21989,7.198154,0.05007675
637959021935953850,P9,tut,1,25,f,,HeadPos,-0.0103503,0.8881834,0.003919426,12.22014,7.198348,0.04982107
637959021936073871,P9,tut,1,25,f,,HeadPos,-0.009879001,0.8888652,0.004617686,12.22039,7.198456,0.04953871
637959021936193895,P9,tut,1,25,f,,HeadPos,-0.009331007,0.8894365,0.005122415,12.22059,7.198635,0.0492674
637959021936303920,P9,tut,1,25,f,,HeadPos,-0.008797346,0.889941,0.005726054,12.22079,7.198757,0.04904733
637959021936413946,P9,tut,1,25,f,,HeadPos,-0.008454157,0.8903511,0.006162794,12.22101,7.198861,0.04882031
637959021936513970,P9,tut,1,25,f,,HeadPos,-0.008137533,0.8907444,0.00666699,12.22114,7.198962,0.04872496
637959021936624008,P9,tut,1,25,f,,HeadPos,-0.007809969,0.8910189,0.007118077,12.22133,7.19898,0.04857523
637959021936734018,P9,tut,1,25,f,,HeadPos,-0.007718719,0.8912017,0.007549848,12.22144,7.199086,0.04846969
637959021936834045,P9,tut,1,25,f,,HeadPos,-0.007543731,0.8912873,0.007962962,12.22157,7.199159,0.04832669
637959021936944065,P9,tut,1,25,f,,HeadPos,-0.007476999,0.8912657,0.008439339,12.22165,7.199232,0.0482442
637959021937054091,P9,tut,1,25,f,,HeadPos,-0.007299784,0.8912106,0.008940928,12.22172,7.199314,0.0481877
637959021937154116,P9,tut,1,25,f,,HeadPos,-0.007076879,0.8910064,0.009289811,12.2218,7.19941,0.04813807
637959021937264138,P9,tut,1,25,f,,HeadPos,-0.006864709,0.8907959,0.009724969,12.22184,7.199484,0.04809941
637959021937364161,P9,tut,1,25,f,,HeadPos,-0.006680182,0.8904359,0.01013178,12.2218,7.199535,0.04807486
637959021937474189,P9,tut,1,25,f,,HeadPos,-0.006403759,0.8900353,0.01063717,12.22178,7.199616,0.04815387
637959021937574213,P9,tut,1,25,f,,HeadPos,-0.006180106,0.8895069,0.01106695,12.2218,7.199689,0.0482045
637959021937694244,P9,tut,1,25,f,,HeadPos,-0.005858433,0.8888842,0.01166318,12.22174,7.19975,0.0482963
637959021937794255,P9,tut,1,25,f,,HeadPos,-0.005631946,0.8882254,0.01227233,12.22169,7.199883,0.04843251
637959021937914298,P9,tut,1,25,f,,HeadPos,-0.005274693,0.887552,0.01269858,12.22158,7.200013,0.04852485
637959021938014308,P9,tut,1,25,f,,HeadPos,-0.004920763,0.8868164,0.01328547,12.22148,7.200153,0.04867993
637959021938114327,P9,tut,1,25,f,,HeadPos,-0.004598675,0.8859994,0.0137461,12.22143,7.200274,0.04880994
637959021938224353,P9,tut,1,25,f,,HeadPos,-0.004120077,0.8851609,0.01427564,12.22134,7.200397,0.04898299
637959021938324383,P9,tut,1,25,f,,HeadPos,-0.003638715,0.8842686,0.01479249,12.22126,7.200518,0.04910428
637959021938434411,P9,tut,1,25,f,,HeadPos,-0.003157712,0.8834566,0.01526644,12.22119,7.200709,0.04925967
637959021938564435,P9,tut,1,25,f,,HeadPos,-0.002717327,0.8827082,0.01571001,12.22109,7.200882,0.04943457
637959021938674454,P9,tut,1,25,f,,HeadPos,-0.002106816,0.8820041,0.01621671,12.22105,7.200974,0.04959578
637959021938784482,P9,tut,1,25,f,,HeadPos,-0.001619255,0.8813815,0.01657225,12.22099,7.201097,0.04972241
