"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"nuP20","comp",2,"c","grab",228.0067,638352098474037099,638352098476317166,"Network Gold Cube WholeClone1 was picked up","Gold"
"nuP20","comp",2,"c","grab",261.4845,638352098500125815,638352098502740660,"Network Red CubeClone2 was picked up","Red"
"nuP20","comp",2,"c","grab",233.0077,638352098552130287,638352098554460364,"Network Blue CubeClone12 was picked up","Blue"
"nuP20","comp",2,"c","grab",300.0069,638352098672093188,638352098675093257,"Network Red CubeClone26 was picked up","Red"
"nuP20","comp",2,"c","grab",272.5281,638352098701150722,638352098703876003,"Network Red CubeClone31 was picked up","Red"
"nuP20","comp",2,"c","grab",177.0055,638352098715862754,638352098717632809,"Network Blue CubeClone35 was picked up","Blue"
"nuP20","comp",2,"c","grab",1144.0302,638352098835188038,638352098846628340,"Network Gold Cube WholeClone55 was picked up","Gold"
"nuP20","comp",2,"c","grab",365.0105,638352098913609828,638352098917259933,"Network Neutral CubeClone62 was picked up","White"
"nuP20","comp",2,"c","grab",131.0062,638352099029645047,638352099030955109,"Network Red CubeClone76 was picked up","Red"
"nuP20","comp",2,"c","grab",211.0064,638352099054706920,638352099056816984,"Network Neutral CubeClone83 was picked up","White"
"nuP20","comp",2,"c","grab",217.0156,638352099083664069,638352099085834225,"Network Blue CubeClone84 was picked up","Blue"
"nuP20","comp",2,"c","grab",495.0117,638352099182861248,638352099187811365,"Network Neutral CubeClone101 was picked up","White"
"nuP20","comp",2,"c","grab",256.007,638352099235235778,638352099237795848,"Network Neutral CubeClone109 was picked up","White"
"nuP20","comp",2,"c","grab",87.6437,638352099253119311,638352099253995748,"Network Neutral CubeClone111 was picked up","White"
"nuP20","comp",2,"c","grab",336.004,638352099265553248,638352099268913288,"Network Neutral CubeClone113 was picked up","White"
"nuP20","comp",2,"c","grab",265.4637,638352099294786237,638352099297440874,"Network Blue CubeClone114 was picked up","Blue"
"nuP20","comp",2,"c","grab",636.7443,638352099325465484,638352099331832927,"Network Blue CubeClone120 was picked up","Blue"
"nuP20","comp",2,"c","grab",258.0071,638352099355450832,638352099358030903,"Network Red CubeClone123 was picked up","Red"
"nuP20","comp",2,"c","grab",216.0062,638352099431561270,638352099433721332,"Network Red CubeClone132 was picked up","Red"
"nuP20","comp",2,"c","grab",652.0188,638352099453261836,638352099459782024,"Network Red CubeClone139 was picked up","Red"
"nuP20","comp",2,"c","grab",330.6047,638352099483922650,638352099487228697,"Network Gold Cube WholeClone132 was picked up","Gold"
"nuP20","comp",2,"c","grab",263.0084,638352099592745295,638352099595375379,"Network Blue CubeClone158 was picked up","Blue"
"nuP20","comp",2,"c","grab",188.0153,638352099628986367,638352099630866520,"Network Neutral CubeClone162 was picked up","White"
"nuP20","comp",2,"c","grab",495.1601,638352099701078578,638352099706030179,"Network Gold Cube WholeClone173 was picked up","Gold"
"nuP20","comp",2,"c","grab",210.0055,638352099784040900,638352099786140955,"Network Blue CubeClone180 was picked up","Blue"
"nuP20","comp",2,"c","grab",268.2859,638352099877455157,638352099880138016,"Network Neutral CubeClone198 was picked up","White"
"nuP20","comp",2,"c","grab",247.208,638352099904895328,638352099907367408,"Network Neutral CubeClone202 was picked up","White"
"nuP20","comp",2,"c","grab",305.4843,638352099934269541,638352099937324384,"Network Blue CubeClone206 was picked up","Blue"
"nuP20","comp",2,"c","grab",80.2461,638352099958907884,638352099959710345,"Network Blue CubeClone204 was picked up","Blue"
"nuP20","comp",2,"c","grab",222.0068,638352099994258101,638352099996478169,"Network Red CubeClone213 was picked up","Red"
"nuP20","comp",2,"c","grab",147.5277,638352100017121301,638352100018596578,"Network Neutral CubeClone216 was picked up","White"
"nuP20","comp",2,"c","grab",211.9926,638352100068718560,638352100070838486,"Network Red CubeClone221 was picked up","Red"
"nuP20","comp",2,"c","grab",597.7382,638352100087091386,638352100093068768,"Network Gold Cube WholeClone225 was picked up","Gold"
"nuP20","comp",2,"c","grab",254.006,638352100137962022,638352100140502082,"Network Gold Cube WholeClone232 was picked up","Gold"
"nuP20","comp",2,"c","grab",93.0034,638352100170993032,638352100171923066,"Network Blue CubeClone238 was picked up","Blue"
"nuP20","comp",2,"c","grab",221.0066,638352100200042671,638352100202252737,"Network Red CubeClone241 was picked up","Red"
"nuP20","comp",2,"c","grab",486.9495,638352100223302384,638352100228171879,"Network Red CubeClone243 was picked up","Red"
"nuP20","comp",2,"c","grab",182.0046,638352100294166090,638352100295986136,"Network Neutral CubeClone255 was picked up","White"
