"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"sdP3","comp",2,"c","grab",115.708,638258816846804782,638258816847961862,"Network Red CubeClone3 was picked up","Red"
"sdP3","comp",2,"c","grab",608.3262,638258816897285820,638258816903369082,"Network Gold Cube WholeClone1 was picked up","Gold"
"sdP3","comp",2,"c","grab",166.2897,638258816958085968,638258816959748865,"Network Neutral CubeClone21 was picked up","White"
"sdP3","comp",2,"c","grab",524.6925,638258817010714392,638258817015961317,"Network Blue CubeClone26 was picked up","Blue"
"sdP3","comp",2,"c","grab",340.5926,638258817072721335,638258817076127261,"Network Blue CubeClone35 was picked up","Blue"
"sdP3","comp",2,"c","grab",1001.3446,638258817132415479,638258817142428925,"Network Red CubeClone44 was picked up","Red"
"sdP3","comp",2,"c","grab",173.409,638258817195994541,638258817197728631,"Network Gold Cube WholeClone26 was picked up","Gold"
"sdP3","comp",2,"c","grab",325.59,638258817256300632,638258817259556532,"Network Red CubeClone62 was picked up","Red"
"sdP3","comp",2,"c","grab",171.5156,638258817351317112,638258817353032268,"Network Neutral CubeClone75 was picked up","White"
"sdP3","comp",2,"c","grab",262.8865,638258817461003227,638258817463632092,"Network Neutral CubeClone90 was picked up","White"
"sdP3","comp",2,"c","grab",461.6403,638258817534695872,638258817539312275,"Network Neutral CubeClone101 was picked up","White"
"sdP3","comp",2,"c","grab",223.9608,638258817591869426,638258817594109034,"Network Blue CubeClone106 was picked up","Blue"
"sdP3","comp",2,"c","grab",321.6408,638258817641986315,638258817645202723,"Network Red CubeClone111 was picked up","Red"
"sdP3","comp",2,"c","grab",395.0648,638258817718137281,638258817722087929,"Network Gold Cube WholeClone100 was picked up","Gold"
"sdP3","comp",2,"c","grab",123.3523,638258817759243109,638258817760476632,"Network Neutral CubeClone132 was picked up","White"
"sdP3","comp",2,"c","grab",221.9582,638258817812401147,638258817814620729,"Network Blue CubeClone138 was picked up","Blue"
"sdP3","comp",2,"c","grab",529.8099,638258817856739796,638258817862037895,"Network Red CubeClone142 was picked up","Red"
"sdP3","comp",2,"c","grab",100.514,638258817901957247,638258817902962387,"Network Gold Cube WholeClone131 was picked up","Gold"
"sdP3","comp",2,"c","grab",120.2718,638258817948471121,638258817949673839,"Network Neutral CubeClone158 was picked up","White"
"sdP3","comp",2,"c","grab",122.3957,638258817998644740,638258817999868697,"Network Blue CubeClone165 was picked up","Blue"
"sdP3","comp",2,"c","grab",369.1485,638258818041956190,638258818045647675,"Network Red CubeClone170 was picked up","Red"
"sdP3","comp",2,"c","grab",248.86,638258818086042505,638258818088531105,"Network Blue CubeClone172 was picked up","Blue"
"sdP3","comp",2,"c","grab",333.639,638258818150738945,638258818154075335,"Network Neutral CubeClone186 was picked up","White"
"sdP3","comp",2,"c","grab",284.1349,638258818196000883,638258818198842232,"Network Gold Cube WholeClone156 was picked up","Gold"
"sdP3","comp",2,"c","grab",147.5518,638258818236228112,638258818237703630,"Network Red CubeClone196 was picked up","Red"
"sdP3","comp",2,"c","grab",463.8373,638258818305511049,638258818310149422,"Network Blue CubeClone205 was picked up","Blue"
"sdP3","comp",2,"c","grab",237.4245,638258818345868352,638258818348242597,"Network Red CubeClone209 was picked up","Red"
"sdP3","comp",2,"c","grab",244.0814,638258818387181708,638258818389622522,"Network Gold Cube WholeClone197 was picked up","Gold"
"sdP3","comp",2,"c","grab",411.5387,638258818441132432,638258818445247819,"Network Neutral CubeClone227 was picked up","White"
"sdP3","comp",2,"c","grab",578.6523,638258818519897924,638258818525684447,"Network Blue CubeClone236 was picked up","Blue"
"sdP3","comp",2,"c","grab",390.5667,638258818566094619,638258818570000286,"Network Red CubeClone241 was picked up","Red"
"sdP3","comp",2,"c","grab",460.8487,638258818608573918,638258818613182405,"Network Gold Cube WholeClone236 was picked up","Gold"
"sdP3","comp",2,"c","grab",619.9575,638258818683690280,638258818689889855,"Network Neutral CubeClone259 was picked up","White"
"sdP3","comp",2,"c","grab",53.1318,638258818748335560,638258818748866878,"Network Blue CubeClone266 was picked up","Blue"
"sdP3","comp",2,"c","grab",181.1809,638258818795306507,638258818797118316,"Network Red CubeClone271 was picked up","Red"
"sdP3","comp",2,"c","grab",108.4888,638258818839358970,638258818840443858,"Network Gold Cube WholeClone273 was picked up","Gold"
"sdP3","comp",2,"c","grab",257.363,638258818887149072,638258818889722702,"Network Red CubeClone284 was picked up","Red"
