"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"nuP24","comp",2,"c","grab",668.5278,638464488005644332,638464488012329610,"Network Gold Cube WholeClone1 was picked up","Gold"
"nuP24","comp",2,"c","grab",186.0013,638464488041279510,638464488043139523,"Network Red CubeClone5 was picked up","Red"
"nuP24","comp",2,"c","grab",342.0011,638464488097846281,638464488101266292,"Network Blue CubeClone13 was picked up","Blue"
"nuP24","comp",2,"c","grab",673.1496,638464488125554111,638464488132285607,"Network Blue CubeClone15 was picked up","Blue"
"nuP24","comp",2,"c","grab",124.0011,638464488217585665,638464488218825676,"Network Gold Cube WholeClone30 was picked up","Gold"
"nuP24","comp",2,"c","grab",35.999,638464488242493275,638464488242853265,"Network Neutral CubeClone35 was picked up","White"
"nuP24","comp",2,"c","grab",339.0099,638464488276996009,638464488280386108,"Network Neutral CubeClone40 was picked up","White"
"nuP24","comp",2,"c","grab",397.7792,638464488312051512,638464488316029304,"Network Neutral CubeClone45 was picked up","White"
"nuP24","comp",2,"c","grab",670.2389,638464488336922547,638464488343624936,"Network Red CubeClone46 was picked up","Red"
"nuP24","comp",2,"c","grab",609.7247,638464488374138580,638464488380235827,"Network Gold Cube WholeClone41 was picked up","Gold"
"nuP24","comp",2,"c","grab",179.0013,638464488422906371,638464488424696384,"Network Neutral CubeClone59 was picked up","White"
"nuP24","comp",2,"c","grab",367.7166,638464488450428105,638464488454105271,"Network Blue CubeClone61 was picked up","Blue"
"nuP24","comp",2,"c","grab",449.0005,638464488503445709,638464488507935714,"Network Gold Cube WholeClone58 was picked up","Gold"
"nuP24","comp",2,"c","grab",341.2833,638464488570765921,638464488574178754,"Network Blue CubeClone76 was picked up","Blue"
"nuP24","comp",2,"c","grab",317.0005,638464488595898060,638464488599068065,"Network Red CubeClone79 was picked up","Red"
"nuP24","comp",2,"c","grab",312.8422,638464488617315035,638464488620443457,"Network Blue CubeClone84 was picked up","Blue"
"nuP24","comp",2,"c","grab",195.0009,638464488682989193,638464488684939202,"Network Red CubeClone93 was picked up","Red"
"nuP24","comp",2,"c","grab",335.0007,638464488704299203,638464488707649210,"Network Gold Cube WholeClone87 was picked up","Gold"
"nuP24","comp",2,"c","grab",375.6255,638464488724131227,638464488727887482,"Network Gold Cube WholeClone103 was picked up","Gold"
"nuP24","comp",2,"c","grab",159.5284,638464488752009027,638464488753604311,"Network Red CubeClone102 was picked up","Red"
"nuP24","comp",2,"c","grab",762.6506,638464488775636069,638464488783262575,"Network Neutral CubeClone109 was picked up","White"
"nuP24","comp",2,"c","grab",667.1008,638464488853456477,638464488860127485,"Network Blue CubeClone120 was picked up","Blue"
"nuP24","comp",2,"c","grab",542.5573,638464488876616193,638464488882041766,"Network Blue CubeClone121 was picked up","Blue"
"nuP24","comp",2,"c","grab",219.0137,638464488902404319,638464488904594456,"Network Red CubeClone126 was picked up","Red"
"nuP24","comp",2,"c","grab",634.602,638464488929494978,638464488935840998,"Network Neutral CubeClone130 was picked up","White"
"nuP24","comp",2,"c","grab",938.3781,638464489013104549,638464489022488330,"Network Red CubeClone139 was picked up","Red"
"nuP24","comp",2,"c","grab",199.0001,638464489041655924,638464489043645925,"Network Gold Cube WholeClone147 was picked up","Gold"
"nuP24","comp",2,"c","grab",157.9252,638464489065744993,638464489067324245,"Network Blue CubeClone145 was picked up","Blue"
"nuP24","comp",2,"c","grab",66.3747,638464489104563132,638464489105226879,"Network Blue CubeClone150 was picked up","Blue"
"nuP24","comp",2,"c","grab",311.0009,638464489174610905,638464489177720914,"Network Blue CubeClone162 was picked up","Blue"
"nuP24","comp",2,"c","grab",249.7981,638464489200082533,638464489202580514,"Network Blue CubeClone166 was picked up","Blue"
"nuP24","comp",2,"c","grab",205.5149,638464489281940645,638464489283995794,"Network Red CubeClone179 was picked up","Red"
"nuP24","comp",2,"c","grab",139.0021,638464489294651790,638464489296041811,"Network Neutral CubeClone180 was picked up","White"
"nuP24","comp",2,"c","grab",239.7828,638464489324115091,638464489326512919,"Network Blue CubeClone181 was picked up","Blue"
"nuP24","comp",2,"c","grab",124.3266,638464489372297126,638464489373540392,"Network Gold Cube WholeClone193 was picked up","Gold"
"nuP24","comp",2,"c","grab",279.0502,638464489418173018,638464489420963520,"Network Neutral CubeClone199 was picked up","White"
"nuP24","comp",2,"c","grab",203.0011,638464489443270014,638464489445300025,"Network Blue CubeClone198 was picked up","Blue"
"nuP24","comp",2,"c","grab",424.8123,638464489478485810,638464489482733933,"Network Red CubeClone202 was picked up","Red"
"nuP24","comp",2,"c","grab",119.9824,638464489501904144,638464489503103968,"Network Gold Cube WholeClone211 was picked up","Gold"
"nuP24","comp",2,"c","grab",143.0012,638464489542461858,638464489543891870,"Network Neutral CubeClone215 was picked up","White"
"nuP24","comp",2,"c","grab",495.8973,638464489576011868,638464489580970841,"Network Blue CubeClone217 was picked up","Blue"
"nuP24","comp",2,"c","grab",229.0013,638464489618446898,638464489620736911,"Network Red CubeClone226 was picked up","Red"
"nuP24","comp",2,"c","grab",289.6,638464489667302741,638464489670198741,"Network Neutral CubeClone233 was picked up","White"
"nuP24","comp",2,"c","grab",281.2604,638464489692640603,638464489695453207,"Network Neutral CubeClone236 was picked up","White"
"nuP24","comp",2,"c","grab",359.3945,638464489723335967,638464489726929912,"Network Red CubeClone237 was picked up","Red"
"nuP24","comp",2,"c","grab",186.6412,638464489753553623,638464489755420035,"Network Blue CubeClone242 was picked up","Blue"
"nuP24","comp",2,"c","grab",236.0436,638464489774046573,638464489776407009,"Network Blue CubeClone243 was picked up","Blue"
"nuP24","comp",2,"c","grab",61.0011,638464489800230753,638464489800840764,"Network Red CubeClone246 was picked up","Red"
"nuP24","comp",2,"c","grab",29.0022,638464489853641568,638464489853931590,"Network Gold Cube WholeClone260 was picked up","Gold"
"nuP24","comp",2,"c","grab",476.6484,638464489869588717,638464489874355201,"Network Neutral CubeClone260 was picked up","White"
"nuP24","comp",2,"c","grab",260.7622,638464489990038676,638464489992646298,"Network Blue CubeClone277 was picked up","Blue"
"nuP24","comp",2,"c","grab",460.6695,638464490022105582,638464490026712277,"Network Blue CubeClone283 was picked up","Blue"
"nuP24","comp",2,"c","grab",253.7677,638464490058361960,638464490060899637,"Network Gold Cube WholeClone289 was picked up","Gold"
