"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"sdP5","comp",2,"e","grab",106.7146,638260527690650861,638260527691718007,"Network Blue CubeClone1 was picked up","Blue"
"sdP5","comp",2,"e","grab",146.846,638260527709215211,638260527710683671,"Network Blue CubeClone4 was picked up","Blue"
"sdP5","comp",2,"e","grab",107.2211,638260527761564613,638260527762636824,"Network Red CubeClone9 was picked up","Red"
"sdP5","comp",2,"e","grab",207.6509,638260527817430316,638260527819506825,"Network Blue CubeClone17 was picked up","Blue"
"sdP5","comp",2,"e","grab",401.1516,638260527863508887,638260527867520403,"Network Red CubeClone23 was picked up","Red"
"sdP5","comp",2,"e","grab",291.2209,638260527883562036,638260527886474245,"Network Red CubeClone26 was picked up","Red"
"sdP5","comp",2,"e","grab",197.9762,638260527933492599,638260527935472361,"Network Gold Cube WholeClone35 was picked up","Gold"
"sdP5","comp",2,"e","grab",141.1984,638260527958015206,638260527959427190,"Network Gold Cube WholeClone39 was picked up","Gold"
"sdP5","comp",2,"e","grab",150.1055,638260528018154545,638260528019655600,"Network Neutral CubeClone46 was picked up","White"
"sdP5","comp",2,"e","grab",276.8767,638260528043818551,638260528046587318,"Network Red CubeClone48 was picked up","Red"
"sdP5","comp",2,"e","grab",341.398,638260528074862983,638260528078276963,"Network Neutral CubeClone54 was picked up","White"
"sdP5","comp",2,"e","grab",140.3607,638260528095761327,638260528097164934,"Network Blue CubeClone52 was picked up","Blue"
"sdP5","comp",2,"e","grab",24.4418,638260528127813284,638260528128057702,"Network Red CubeClone56 was picked up","Red"
"sdP5","comp",2,"e","grab",200.6312,638260528146432747,638260528148439059,"Network Neutral CubeClone64 was picked up","White"
"sdP5","comp",2,"e","grab",211.9391,638260528170393511,638260528172512902,"Network Neutral CubeClone66 was picked up","White"
"sdP5","comp",2,"e","grab",174.0424,638260528189821426,638260528191561850,"Network Gold Cube WholeClone63 was picked up","Gold"
"sdP5","comp",2,"e","grab",389.3016,638260528217072164,638260528220965180,"Network Neutral CubeClone74 was picked up","White"
"sdP5","comp",2,"e","grab",412.2176,638260528244649622,638260528248771798,"Network Red CubeClone77 was picked up","Red"
"sdP5","comp",2,"e","grab",233.6522,638260528307693035,638260528310029557,"Network Blue CubeClone84 was picked up","Blue"
"sdP5","comp",2,"e","grab",24.9334,638260528332196566,638260528332445900,"Network Blue CubeClone86 was picked up","Blue"
"sdP5","comp",2,"e","grab",342.7441,638260528344031887,638260528347459328,"Network Blue CubeClone92 was picked up","Blue"
"sdP5","comp",2,"e","grab",269.8108,638260528374177861,638260528376875969,"Network Neutral CubeClone96 was picked up","White"
"sdP5","comp",2,"e","grab",386.7003,638260528408601533,638260528412468536,"Network Blue CubeClone97 was picked up","Blue"
"sdP5","comp",2,"e","grab",294.8757,638260528426069731,638260528429018488,"Network Red CubeClone101 was picked up","Red"
"sdP5","comp",2,"e","grab",296.5135,638260528461228302,638260528464193437,"Network Red CubeClone108 was picked up","Red"
"sdP5","comp",2,"e","grab",300.854,638260528517569514,638260528520578054,"Network Neutral CubeClone115 was picked up","White"
"sdP5","comp",2,"e","grab",77.7921,638260528558787517,638260528559565438,"Network Red CubeClone117 was picked up","Red"
"sdP5","comp",2,"e","grab",138.6422,638260528579501517,638260528580887939,"Network Gold Cube WholeClone113 was picked up","Gold"
"sdP5","comp",2,"e","grab",79.9637,638260528599009859,638260528599809496,"Network Gold Cube WholeClone128 was picked up","Gold"
"sdP5","comp",2,"e","grab",111.7019,638260528668771000,638260528669888019,"Network Blue CubeClone135 was picked up","Blue"
"sdP5","comp",2,"e","grab",146.1167,638260528692207254,638260528693668421,"Network Blue CubeClone136 was picked up","Blue"
"sdP5","comp",2,"e","grab",153.9719,638260528710607685,638260528712147404,"Network Blue CubeClone140 was picked up","Blue"
"sdP5","comp",2,"e","grab",314.7369,638260528734957984,638260528738105353,"Network Neutral CubeClone146 was picked up","White"
"sdP5","comp",2,"e","grab",291.6844,638260528759488405,638260528762405249,"Network Neutral CubeClone150 was picked up","White"
"sdP5","comp",2,"e","grab",121.1417,638260528786929529,638260528788140946,"Network Red CubeClone148 was picked up","Red"
"sdP5","comp",2,"e","grab",175.5354,638260528842419707,638260528844175061,"Network Neutral CubeClone161 was picked up","White"
"sdP5","comp",2,"e","grab",177.0334,638260528860499076,638260528862269410,"Network Red CubeClone160 was picked up","Red"
"sdP5","comp",2,"e","grab",51.3692,638260528889563293,638260528890076985,"Network Gold Cube WholeClone147 was picked up","Gold"
"sdP5","comp",2,"e","grab",183.4805,638260528928568712,638260528930403517,"Network Blue CubeClone169 was picked up","Blue"
"sdP5","comp",2,"e","grab",175.4021,638260528952648783,638260528954402804,"Network Blue CubeClone173 was picked up","Blue"
"sdP5","comp",2,"e","grab",263.8013,638260528971951384,638260528974589397,"Network Neutral CubeClone179 was picked up","White"
"sdP5","comp",2,"e","grab",90.8723,638260529010189774,638260529011098497,"Network Neutral CubeClone183 was picked up","White"
"sdP5","comp",2,"e","grab",216.4922,638260529029886760,638260529032051682,"Network Neutral CubeClone186 was picked up","White"
"sdP5","comp",2,"e","grab",757.0541,638260529048013082,638260529055583623,"Network Neutral CubeClone190 was picked up","White"
"sdP5","comp",2,"e","grab",380.9474,638260529118177333,638260529121986807,"Network Red CubeClone199 was picked up","Red"
"sdP5","comp",2,"e","grab",236.5851,638260529198930497,638260529201296348,"Network Blue CubeClone207 was picked up","Blue"
"sdP5","comp",2,"e","grab",129.774,638260529223120784,638260529224418524,"Network Gold Cube WholeClone202 was picked up","Gold"
"sdP5","comp",2,"e","grab",190.3854,638260529248391037,638260529250294891,"Network Neutral CubeClone215 was picked up","White"
"sdP5","comp",2,"e","grab",123.6851,638260529272792385,638260529274029236,"Network Blue CubeClone220 was picked up","Blue"
"sdP5","comp",2,"e","grab",267.1643,638260529325476026,638260529328147669,"Network Blue CubeClone227 was picked up","Blue"
"sdP5","comp",2,"e","grab",141.2954,638260529346595975,638260529348008929,"Network Gold Cube WholeClone218 was picked up","Gold"
"sdP5","comp",2,"e","grab",180.0514,638260529369516573,638260529371317087,"Network Gold Cube WholeClone235 was picked up","Gold"
"sdP5","comp",2,"e","grab",668.2947,638260529433458237,638260529440141184,"Network Gold Cube WholeClone242 was picked up","Gold"
"sdP5","comp",2,"e","grab",388.9598,638260529456517024,638260529460406622,"Network Gold Cube WholeClone247 was picked up","Gold"
"sdP5","comp",2,"e","grab",307.1555,638260529481896855,638260529484968410,"Network Neutral CubeClone249 was picked up","White"
"sdP5","comp",2,"e","grab",728.6936,638260529585803927,638260529593090863,"Network Red CubeClone262 was picked up","Red"
"sdP5","comp",2,"e","grab",795.9259,638260529605473058,638260529613432317,"Network Red CubeClone267 was picked up","Red"
"sdP5","comp",2,"e","grab",59.8397,638260529629538545,638260529630136942,"Network Neutral CubeClone269 was picked up","White"
"sdP5","comp",2,"e","grab",324.7968,638260529668830642,638260529672078610,"Network Blue CubeClone275 was picked up","Blue"
"sdP5","comp",2,"e","grab",372.1165,638260529715629700,638260529719350865,"Network Neutral CubeClone281 was picked up","White"
"sdP5","comp",2,"e","grab",93.4456,638260529756050866,638260529756985322,"Network Blue CubeClone284 was picked up","Blue"
"sdP5","comp",2,"e","grab",266.2776,638260529840079019,638260529842741795,"Network Blue CubeClone295 was picked up","Blue"
"sdP5","comp",2,"e","grab",239.3599,638260529867868482,638260529870262081,"Network Blue CubeClone299 was picked up","Blue"
"sdP5","comp",2,"e","grab",23.9364,638260529898471034,638260529898710398,"Network Red CubeClone301 was picked up","Red"
"sdP5","comp",2,"e","grab",339.5758,638260529914152577,638260529917548335,"Network Blue CubeClone307 was picked up","Blue"
"sdP5","comp",2,"e","grab",194.4339,638260529960652510,638260529962596849,"Network Blue CubeClone312 was picked up","Blue"
"sdP5","comp",2,"e","grab",412.1384,638260529990851053,638260529994972437,"Network Gold Cube WholeClone321 was picked up","Gold"
"sdP5","comp",2,"e","grab",248.3353,638260530029369717,638260530031853070,"Network Gold Cube WholeClone324 was picked up","Gold"
"sdP5","comp",2,"e","grab",525.7357,638260530075967516,638260530081224873,"Network Gold Cube WholeClone333 was picked up","Gold"
"sdP5","comp",2,"e","grab",138.6296,638260530140323822,638260530141710118,"Network Gold Cube WholeClone339 was picked up","Gold"
"sdP5","comp",2,"e","grab",243.6454,638260530161767670,638260530164204124,"Network Neutral CubeClone344 was picked up","White"
"sdP5","comp",2,"e","grab",94.7469,638260530201006738,638260530201954207,"Network Red CubeClone345 was picked up","Red"
"sdP5","comp",2,"e","grab",367.116,638260530260553034,638260530264224194,"Network Gold Cube WholeClone356 was picked up","Gold"
"sdP5","comp",2,"e","grab",250.9431,638260530285963648,638260530288473079,"Network Gold Cube WholeClone362 was picked up","Gold"
"sdP5","comp",2,"e","grab",205.9999,638260530309445490,638260530311505489,"Network Neutral CubeClone362 was picked up","White"
"sdP5","comp",2,"e","grab",151.103,638260530327425528,638260530328936558,"Network Gold Cube WholeClone365 was picked up","Gold"
"sdP5","comp",2,"e","place",1290.3266,638260527706461981,638260527719365247,"Network Blue CubeClone4 was dropped in DropzonePlaceHolderClone4","Blue"
"sdP5","comp",2,"e","place",1235.5098,638260527732519097,638260527744874195,"Network Gold Cube WholeClone7 was dropped in DropzonePlaceHolderClone2","Gold"
"sdP5","comp",2,"e","place",1091.4299,638260527783555364,638260527794469663,"Network Neutral CubeClone12 was dropped in DropzonePlaceHolderClone2","White"
"sdP5","comp",2,"e","place",1193.5803,638260527847233317,638260527859169120,"Network Blue CubeClone17 was dropped in DropzonePlaceHolderClone2","Blue"
"sdP5","comp",2,"e","place",1041.8657,638260527870354111,638260527880772768,"Network Red CubeClone23 was dropped in DropzonePlaceHolderClone1","Red"
"sdP5","comp",2,"e","place",571.6007,638260527890675134,638260527896391141,"Network Red CubeClone26 was dropped in DropzonePlaceHolderClone5","Red"
"sdP5","comp",2,"e","place",481.2974,638260527922196807,638260527927009781,"Network Red CubeClone30 was dropped in DropzonePlaceHolderClone4","Red"
"sdP5","comp",2,"e","place",460.2852,638260527946007509,638260527950610361,"Network Gold Cube WholeClone35 was dropped in DropzonePlaceHolderClone5","Gold"
"sdP5","comp",2,"e","place",410.6722,638260527965997417,638260527970104139,"Network Gold Cube WholeClone39 was dropped in DropzonePlaceHolderClone1","Gold"
"sdP5","comp",2,"e","place",526.1277,638260527983193085,638260527988454362,"Network Gold Cube WholeClone42 was dropped in DropzonePlaceHolderClone4","Gold"
"sdP5","comp",2,"e","place",480.9896,638260528027326152,638260528032136048,"Network Neutral CubeClone46 was dropped in DropzonePlaceHolderClone3","White"
"sdP5","comp",2,"e","place",473.0004,638260528086512214,638260528091242218,"Network Neutral CubeClone54 was dropped in DropzonePlaceHolderClone1","White"
"sdP5","comp",2,"e","place",784.6934,638260528101451606,638260528109298540,"Network Blue CubeClone52 was dropped in DropzonePlaceHolderClone3","Blue"
"sdP5","comp",2,"e","place",265.1512,638260528136708376,638260528139359888,"Network Red CubeClone56 was dropped in DropzonePlaceHolderClone3","Red"
"sdP5","comp",2,"e","place",345.7778,638260528162803045,638260528166260823,"Network Neutral CubeClone64 was dropped in DropzonePlaceHolderClone5","White"
"sdP5","comp",2,"e","place",549.9837,638260528178042670,638260528183542507,"Network Neutral CubeClone66 was dropped in DropzonePlaceHolderClone4","White"
"sdP5","comp",2,"e","place",699.0856,638260528197155084,638260528204145940,"Network Gold Cube WholeClone63 was dropped in DropzonePlaceHolderClone3","Gold"
"sdP5","comp",2,"e","place",730.8397,638260528236533394,638260528243841791,"Network Neutral CubeClone74 was dropped in DropzonePlaceHolderClone3","White"
"sdP5","comp",2,"e","place",774.6904,638260528251147330,638260528258894234,"Network Red CubeClone77 was dropped in DropzonePlaceHolderClone2","Red"
"sdP5","comp",2,"e","place",687.2858,638260528316552588,638260528323425446,"Network Blue CubeClone84 was dropped in DropzonePlaceHolderClone5","Blue"
"sdP5","comp",2,"e","place",536.899,638260528337106909,638260528342475899,"Network Blue CubeClone86 was dropped in DropzonePlaceHolderClone4","Blue"
"sdP5","comp",2,"e","place",603.7696,638260528351855299,638260528357892995,"Network Blue CubeClone92 was dropped in DropzonePlaceHolderClone1","Blue"
"sdP5","comp",2,"e","place",611.7546,638260528393162913,638260528399280459,"Network Gold Cube WholeClone78 was dropped in DropzonePlaceHolderClone2","Gold"
"sdP5","comp",2,"e","place",487.7307,638260528432246857,638260528437124164,"Network Red CubeClone101 was dropped in DropzonePlaceHolderClone1","Red"
"sdP5","comp",2,"e","place",830.0534,638260528467345486,638260528475646020,"Network Red CubeClone108 was dropped in DropzonePlaceHolderClone5","Red"
"sdP5","comp",2,"e","place",304.7405,638260528531175729,638260528534223134,"Network Neutral CubeClone115 was dropped in DropzonePlaceHolderClone4","White"
