"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"P8","comp",2,"e","grab",263.0009,638249313489158514,638249313491788523,"Network Gold Cube WholeClone was picked up","Gold"
"P8","comp",2,"e","grab",506.001,638249313509748523,638249313514808533,"Network Neutral CubeClone6 was picked up","White"
"P8","comp",2,"e","grab",70.0009,638249313545728550,638249313546428559,"Network Neutral CubeClone11 was picked up","White"
"P8","comp",2,"e","grab",141.0265,638249313582788562,638249313584198827,"Network Red CubeClone12 was picked up","Red"
"P8","comp",2,"e","grab",132.0013,638249313620788592,638249313622108605,"Network Gold Cube WholeClone was picked up","Gold"
"P8","comp",2,"e","grab",304.0004,638249313641898595,638249313644938599,"Network Blue CubeClone20 was picked up","Blue"
"P8","comp",2,"e","grab",204.0015,638249313649998595,638249313652038610,"Network Neutral CubeClone25 was picked up","White"
"P8","comp",2,"e","grab",119.016,638249313691423271,638249313692613431,"Network Blue CubeClone27 was picked up","Blue"
"P8","comp",2,"e","grab",151.0011,638249313725271240,638249313726781251,"Network Red CubeClone30 was picked up","Red"
"P8","comp",2,"e","grab",125.0027,638249313804297075,638249313805547102,"Network Blue CubeClone42 was picked up","Blue"
"P8","comp",2,"e","grab",132.0004,638249313888877129,638249313890197133,"Network Red CubeClone58 was picked up","Red"
"P8","comp",2,"e","grab",241.0023,638249313905887132,638249313908297155,"Network Red CubeClone57 was picked up","Red"
"P8","comp",2,"e","grab",362.003,638249313966863700,638249313970483730,"Network Red CubeClone67 was picked up","Red"
"P8","comp",2,"e","grab",178.0011,638249313998533713,638249314000313724,"Network Red CubeClone70 was picked up","Red"
"P8","comp",2,"e","grab",120.9993,638249314073443769,638249314074653762,"Network Red CubeClone81 was picked up","Red"
"P8","comp",2,"e","grab",262.0275,638249314263843669,638249314266463944,"Network Neutral CubeClone110 was picked up","White"
"P8","comp",2,"e","grab",213.9723,638249314284823970,638249314286963693,"Network Neutral CubeClone113 was picked up","White"
"P8","comp",2,"e","grab",195.0094,638249314357894249,638249314359844343,"Network Neutral CubeClone125 was picked up","White"
"P8","comp",2,"e","grab",542.9995,638249314507570336,638249314513000331,"Network Red CubeClone145 was picked up","Red"
"P8","comp",2,"e","grab",219.9765,638249314623730592,638249314625930357,"Network Red CubeClone160 was picked up","Red"
"P8","comp",2,"e","grab",136.0011,638249314725860616,638249314727220627,"Network Gold Cube WholeClone was picked up","Gold"
"P8","comp",2,"e","grab",431.9989,638249314752690649,638249314757010638,"Network Gold Cube WholeClone was picked up","Gold"
"P8","comp",2,"e","grab",42.0023,638249314946609825,638249314947029848,"Network Neutral CubeClone204 was picked up","White"
"P8","comp",2,"e","grab",173.0014,638249315068689852,638249315070419866,"Network Neutral CubeClone223 was picked up","White"
"P8","comp",2,"e","grab",460.0007,638249315185752685,638249315190352692,"Network Neutral CubeClone240 was picked up","White"
