"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"P35","comp",2,"c","grab",301.9477,638749807474654324,638749807477673801,"Network Red CubeClone5 was picked up","Red"
"P35","comp",2,"c","grab",228.961,638749807503109980,638749807505399590,"Network Gold Cube WholeClone11 was picked up","Gold"
"P35","comp",2,"c","grab",209.9822,638749807558173342,638749807560273164,"Network Blue CubeClone15 was picked up","Blue"
"P35","comp",2,"c","grab",207.4728,638749807586975710,638749807589050438,"Network Neutral CubeClone20 was picked up","White"
"P35","comp",2,"c","grab",292.9901,638749807609319821,638749807612249722,"Network Neutral CubeClone24 was picked up","White"
"P35","comp",2,"c","grab",323.9446,638749807629586715,638749807632826161,"Network Neutral CubeClone27 was picked up","White"
"P35","comp",2,"c","grab",158.9731,638749807656222883,638749807657812614,"Network Blue CubeClone28 was picked up","Blue"
"P35","comp",2,"c","grab",76.0098,638749807677216905,638749807677977003,"Network Gold Cube WholeClone17 was picked up","Gold"
"P35","comp",2,"c","grab",226.9619,638749807700213335,638749807702482954,"Network Gold Cube WholeClone38 was picked up","Gold"
"P35","comp",2,"c","grab",199.0039,638749807715090764,638749807717080803,"Network Neutral CubeClone38 was picked up","White"
"P35","comp",2,"c","grab",287.9495,638749807779082762,638749807781962257,"Network Red CubeClone44 was picked up","Red"
"P35","comp",2,"c","grab",286.9513,638749807873347548,638749807876217061,"Network Gold Cube WholeClone63 was picked up","Gold"
"P35","comp",2,"c","grab",253.9561,638749807901339405,638749807903878966,"Network Red CubeClone65 was picked up","Red"
"P35","comp",2,"c","grab",6.9992,638749807938387482,638749807938457474,"Network Neutral CubeClone70 was picked up","White"
"P35","comp",2,"c","grab",1355.8972,638749807972642451,638749807986201423,"Network Red CubeClone74 was picked up","Red"
"P35","comp",2,"c","grab",251.751,638749808015589186,638749808018106696,"Network Gold Cube WholeClone77 was picked up","Gold"
"P35","comp",2,"c","grab",522.4718,638749808038927603,638749808044152321,"Network Gold Cube WholeClone86 was picked up","Gold"
"P35","comp",2,"c","grab",174.5793,638749808153535594,638749808155281387,"Network Red CubeClone97 was picked up","Red"
"P35","comp",2,"c","grab",400.091,638749808301522916,638749808305523826,"Network Red CubeClone118 was picked up","Red"
"P35","comp",2,"c","grab",321.0139,638749808335417591,638749808338627730,"Network Blue CubeClone123 was picked up","Blue"
"P35","comp",2,"c","grab",199.5294,638749808405524392,638749808407519686,"Network Neutral CubeClone135 was picked up","White"
"P35","comp",2,"c","grab",436.9677,638749808423906224,638749808428275901,"Network Gold Cube WholeClone134 was picked up","Gold"
"P35","comp",2,"c","grab",219.0205,638749808446619596,638749808448809801,"Network Gold Cube WholeClone143 was picked up","Gold"
"P35","comp",2,"c","grab",208.9837,638749808497646617,638749808499736454,"Network Blue CubeClone147 was picked up","Blue"
"P35","comp",2,"c","grab",386.5616,638749808522903575,638749808526769191,"Network Neutral CubeClone153 was picked up","White"
"P35","comp",2,"c","grab",234.0182,638749808571769163,638749808574109345,"Network Blue CubeClone156 was picked up","Blue"
"P35","comp",2,"c","grab",399.6065,638749808641147569,638749808645143634,"Network Red CubeClone165 was picked up","Red"
"P35","comp",2,"c","grab",463.0046,638749808761836022,638749808766466068,"Network Neutral CubeClone184 was picked up","White"
"P35","comp",2,"c","grab",273.0336,638749808799302416,638749808802032752,"Network Gold Cube WholeClone192 was picked up","Gold"
"P35","comp",2,"c","grab",332.9917,638749808823819159,638749808827149076,"Network Blue CubeClone194 was picked up","Blue"
"P35","comp",2,"c","grab",676.9501,638749808847007734,638749808853777235,"Network Gold Cube WholeClone195 was picked up","Gold"
"P35","comp",2,"c","grab",138.5213,638749808884720743,638749808886105956,"Network Red CubeClone200 was picked up","Red"
"P35","comp",2,"c","grab",277.9791,638749808932080694,638749808934860485,"Network Red CubeClone205 was picked up","Red"
"P35","comp",2,"c","grab",251.9811,638749808952180292,638749808954700103,"Network Neutral CubeClone211 was picked up","White"
"P35","comp",2,"c","grab",175.0258,638749809000349456,638749809002099714,"Network Gold Cube WholeClone220 was picked up","Gold"
"P35","comp",2,"c","grab",400.0283,638749809030141044,638749809034141327,"Network Gold Cube WholeClone223 was picked up","Gold"
