"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"sdP4","comp",2,"e","grab",1090.4366,638259844707310982,638259844718215348,"Network Gold Cube WholeClone1 was picked up","Gold"
"sdP4","comp",2,"e","grab",907.336,638259844732940856,638259844742014216,"Network Gold Cube WholeClone9 was picked up","Gold"
"sdP4","comp",2,"e","grab",1986.9519,638259844743091325,638259844762960844,"Network Gold Cube WholeClone12 was picked up","Gold"
"sdP4","comp",2,"e","grab",100.2396,638259844804890253,638259844805892649,"Network Blue CubeClone16 was picked up","Blue"
"sdP4","comp",2,"e","grab",191.1252,638259844864249883,638259844866161135,"Network Red CubeClone24 was picked up","Red"
"sdP4","comp",2,"e","grab",254.3229,638259844899674135,638259844902217364,"Network Red CubeClone27 was picked up","Red"
"sdP4","comp",2,"e","grab",782.1961,638259844950886269,638259844958708230,"Network Gold Cube WholeClone34 was picked up","Gold"
"sdP4","comp",2,"e","grab",243.959,638259845018639537,638259845021079127,"Network Neutral CubeClone47 was picked up","White"
"sdP4","comp",2,"e","grab",429.7003,638259845121170725,638259845125467728,"Network Blue CubeClone60 was picked up","Blue"
"sdP4","comp",2,"e","grab",247.3712,638259845175818579,638259845178292291,"Network Blue CubeClone67 was picked up","Blue"
"sdP4","comp",2,"e","grab",237.2692,638259845218009726,638259845220382418,"Network Red CubeClone72 was picked up","Red"
"sdP4","comp",2,"e","grab",10.9701,638259845259148878,638259845259258579,"Network Blue CubeClone78 was picked up","Blue"
"sdP4","comp",2,"e","grab",296.0157,638259845292075282,638259845295035439,"Network Red CubeClone83 was picked up","Red"
"sdP4","comp",2,"e","grab",414.9079,638259845328031801,638259845332180880,"Network Red CubeClone87 was picked up","Red"
"sdP4","comp",2,"e","grab",769.7297,638259845357690649,638259845365387946,"Network Gold Cube WholeClone86 was picked up","Gold"
"sdP4","comp",2,"e","grab",97.7387,638259845531551981,638259845532529368,"Network Neutral CubeClone118 was picked up","White"
"sdP4","comp",2,"e","grab",331.8648,638259845588527795,638259845591846443,"Network Neutral CubeClone126 was picked up","White"
"sdP4","comp",2,"e","grab",225.6482,638259845635694544,638259845637951026,"Network Neutral CubeClone131 was picked up","White"
"sdP4","comp",2,"e","grab",241.5564,638259845679267584,638259845681683148,"Network Neutral CubeClone138 was picked up","White"
"sdP4","comp",2,"e","grab",422.2353,638259845752673348,638259845756895701,"Network Blue CubeClone146 was picked up","Blue"
"sdP4","comp",2,"e","grab",314.6641,638259845832554399,638259845835701040,"Network Blue CubeClone157 was picked up","Blue"
"sdP4","comp",2,"e","grab",209.4391,638259845908056556,638259845910150947,"Network Blue CubeClone169 was picked up","Blue"
"sdP4","comp",2,"e","grab",219.44,638259845999455750,638259846001650150,"Network Blue CubeClone183 was picked up","Blue"
"sdP4","comp",2,"e","grab",100.7303,638259846042367530,638259846043374833,"Network Blue CubeClone185 was picked up","Blue"
"sdP4","comp",2,"e","grab",142.5165,638259846073227379,638259846074652544,"Network Blue CubeClone189 was picked up","Blue"
"sdP4","comp",2,"e","grab",306.7032,638259846082687522,638259846085754554,"Network Red CubeClone192 was picked up","Red"
