"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"P4","comp",2,"e","grab",240.0009,638247734338439199,638247734340839208,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",2,"e","grab",576.0033,638247734357299280,638247734363059313,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",2,"e","grab",694.0009,638247734910630403,638247734917570412,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",2,"e","grab",335.0026,638247734946220539,638247734949570565,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",2,"e","grab",165.0007,638247734971850641,638247734973500648,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",2,"e","grab",116.0009,638247734998030747,638247734999190756,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",2,"e","grab",241.1708,638247735459370212,638247735461781920,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",2,"e","grab",549.0033,638247735706594596,638247735712084629,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",2,"e","grab",119.0033,638247735835960673,638247735837150706,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",2,"e","grab",1574.0418,638247736187818906,638247736203559324,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",2,"e","grab",835.0037,638247736228300106,638247736236650143,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",2,"e","grab",174.0793,638247736259123194,638247736260863987,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",2,"e","grab",41.0011,638247736281225116,638247736281635127,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",2,"e","grab",184.3767,638247736527235212,638247736529078979,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",2,"e","grab",1703.0051,638247736539165261,638247736556195312,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",2,"e","grab",119.0007,638247736819073779,638247736820263786,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",2,"e","grab",1164.0062,638247736911548331,638247736923188393,"Network Gold Cube WholeClone was picked up","Gold"
"P4","solo",1,"e","grab",272.005,638247711054655915,638247711057375965,"Regular Gold CubeClone1 was picked up","Gold"
"P4","solo",1,"e","grab",163.0039,638247711625167541,638247711626797580,"Regular Gold CubeClone172 was picked up","Gold"
"P4","solo",1,"e","grab",918.0124,638247711690690115,638247711699870239,"Regular Gold CubeClone251 was picked up","Gold"
"P4","solo",1,"e","grab",474.0092,638247711774538484,638247711779278576,"Regular Gold CubeClone261 was picked up","Gold"
"P4","solo",1,"e","grab",507.5291,638247712063081733,638247712068157024,"Regular Gold CubeClone273 was picked up","Gold"
"P4","solo",1,"e","grab",385.0439,638247712094072538,638247712097922977,"Regular Gold CubeClone313 was picked up","Gold"
"P4","solo",1,"e","grab",74.0004,638247712383275711,638247712384015715,"Regular Gold CubeClone317 was picked up","Gold"
"P4","solo",1,"e","grab",596.011,638247712504891858,638247712510851968,"Regular Gold CubeClone357 was picked up","Gold"
"P4","solo",1,"e","grab",496.0085,638247712536542322,638247712541502407,"Regular Gold CubeClone374 was picked up","Gold"
"P4","solo",1,"e","grab",342.0051,638247712707348794,638247712710768845,"Regular Gold CubeClone379 was picked up","Gold"
"P4","solo",2,"e","grab",578.0056,638247713639048794,638247713644828850,"Regular Gold CubeClone1 was picked up","Gold"
"P4","solo",2,"e","grab",406.0037,638247713666939097,638247713670999134,"Regular Gold CubeClone10 was picked up","Gold"
"P4","solo",2,"e","grab",307.5946,638247713692362319,638247713695438265,"Regular Gold CubeClone14 was picked up","Gold"
"P4","solo",2,"e","grab",241.0043,638247713714690513,638247713717100556,"Regular Gold CubeClone17 was picked up","Gold"
"P4","solo",2,"e","grab",1706.0195,638247713806317372,638247713823377567,"Regular Gold CubeClone20 was picked up","Gold"
"P4","solo",2,"e","grab",574.0059,638247714083077978,638247714088818037,"Regular Gold CubeClone35 was picked up","Gold"
"P4","solo",2,"e","grab",385.0844,638247714117951080,638247714121801924,"Regular Gold CubeClone72 was picked up","Gold"
"P4","solo",2,"e","grab",217.0039,638247714152392223,638247714154562262,"Regular Gold CubeClone77 was picked up","Gold"
"P4","solo",2,"e","grab",529.1556,638247714180371206,638247714185662762,"Regular Gold CubeClone81 was picked up","Gold"
"P4","solo",2,"e","grab",373.0704,638247714545770554,638247714549501258,"Regular Gold CubeClone86 was picked up","Gold"
"P4","solo",2,"e","grab",163.0033,638247714582969578,638247714584599611,"Regular Gold CubeClone136 was picked up","Gold"
"P4","solo",2,"e","grab",285.0047,638247714750121928,638247714752971975,"Regular Gold CubeClone141 was picked up","Gold"
"P4","solo",2,"e","grab",785.0097,638247714895498575,638247714903348672,"Regular Gold CubeClone165 was picked up","Gold"
"P4","solo",2,"e","grab",218.0031,638247714954029188,638247714956209219,"Regular Gold CubeClone185 was picked up","Gold"
"P4","solo",2,"e","grab",373.004,638247714978019441,638247714981749481,"Regular Gold CubeClone193 was picked up","Gold"
"P4","solo",2,"e","grab",475.003,638247716130052083,638247716134802113,"Regular Gold CubeClone196 was picked up","Gold"
"P4","co",1,"e","grab",690.0331,638247721992424919,638247721999325250,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",1663.7828,638247722014845918,638247722031483746,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",628.0045,638247722151695791,638247722157975836,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",1995.009,638247722204539611,638247722224489701,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",41.0016,638247722514524006,638247722514934022,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",1484.0757,638247722531954083,638247722546794840,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",885.0051,638247722592265238,638247722601115289,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",639.0418,638247722637685431,638247722644075849,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",985.0383,638247722681229111,638247722691079494,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",1893.0382,638247722711659571,638247722730589953,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",638.0036,638247722771970834,638247722778350870,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",1994.0077,638247723031852900,638247723051792977,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",141.0012,638247723108473205,638247723109883217,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",406.0025,638247723331714761,638247723335774786,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",785.0731,638247723744634683,638247723752485414,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",1973.0075,638247723828157012,638247723847887087,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",185.1083,638247723966306071,638247723968157154,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",1096.0058,638247724050385021,638247724061345079,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",1321.0049,638247724228275300,638247724241485349,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",939.0036,638247724497963726,638247724507353762,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",1,"e","grab",1306.0438,638247724903006660,638247724916067098,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",463.0033,638247726496063056,638247726500693089,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",418.5871,638247726743609683,638247726747795554,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",440.0751,638247726805477888,638247726809878639,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",340.0027,638247727202967732,638247727206367759,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",541.0014,638247727240047854,638247727245457868,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",424.0019,638247727281259806,638247727285499825,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",1116.6329,638247727317692582,638247727328858911,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",629.6546,638247727360557818,638247727366854364,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",367.0051,638247727676697436,638247727680367487,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",197.0035,638247727707612884,638247727709582919,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",430.0061,638247727739053140,638247727743353201,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",440.0015,638247727825913859,638247727830313874,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",1995.1876,638247728359889166,638247728379841042,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",790.0076,638247728447297576,638247728455197652,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",139.5179,638247728486840155,638247728488235334,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",328.0046,638247728513385516,638247728516665562,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",1995.7362,638247728547467426,638247728567424788,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",1941.0164,638247728603880245,638247728623290409,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",708.0061,638247728659970712,638247728667050773,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",903.0076,638247728693971612,638247728703001688,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",618.0044,638247728755162104,638247728761342148,"Player 1 hits Network Gold CubeClone","Gold"
"P4","co",2,"e","grab",363.0054,638247729096334797,638247729099964851,"Player 1 hits Network Gold CubeClone","Gold"
"P4","comp",1,"e","grab",160.0025,638247730191072817,638247730192672842,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",1,"e","grab",321.0026,638247730212152997,638247730215363023,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",1,"e","grab",629.0064,638247730342450727,638247730348740791,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",1,"e","grab",208.0013,638247730806354143,638247730808434156,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",1,"e","grab",485.0041,638247730838004322,638247730842854363,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",1,"e","grab",509.0037,638247730868974495,638247730874064532,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",1,"e","grab",129.0018,638247731258602909,638247731259892927,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",1,"e","grab",151.9993,638247731437731288,638247731439251281,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",1,"e","grab",86.0031,638247731554122198,638247731554982229,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",1,"e","grab",297.0019,638247731573892331,638247731576862350,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",1,"e","grab",529.0041,638247731852664441,638247731857954482,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",1,"e","grab",1999.0481,638247731862504502,638247731882494983,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",1,"e","grab",1506.7948,638247732086327971,638247732101395919,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",1,"e","grab",1999.6025,638247732105276635,638247732125272660,"Network Gold Cube WholeClone was picked up","Gold"
"P4","comp",1,"e","grab",1863.0108,638247732130062683,638247732148692791,"Network Gold Cube WholeClone was picked up","Gold"
