"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"nuP16","comp",2,"e","grab",461.9968,638343606605192737,638343606609812705,"Network Red CubeClone4 was picked up","Red"
"nuP16","comp",2,"e","grab",320.0352,638343606640129848,638343606643330200,"Network Neutral CubeClone8 was picked up","White"
"nuP16","comp",2,"e","grab",787.9943,638343606660760593,638343606668640536,"Network Gold Cube WholeClone5 was picked up","Gold"
"nuP16","comp",2,"e","grab",287.8822,638343606704041676,638343606706920498,"Network Red CubeClone15 was picked up","Red"
"nuP16","comp",2,"e","grab",245.0219,638343606753027748,638343606755477967,"Network Blue CubeClone24 was picked up","Blue"
"nuP16","comp",2,"e","grab",150.9998,638343606794841099,638343606796351097,"Network Gold Cube WholeClone31 was picked up","Gold"
"nuP16","comp",2,"e","grab",463.9965,638343606831558176,638343606836198141,"Network Blue CubeClone35 was picked up","Blue"
"nuP16","comp",2,"e","grab",404.0185,638343606877809542,638343606881849727,"Network Blue CubeClone41 was picked up","Blue"
"nuP16","comp",2,"e","grab",420.9987,638343606952277958,638343606956487945,"Network Red CubeClone49 was picked up","Red"
"nuP16","comp",2,"e","grab",57.999,638343607000437331,638343607001017321,"Network Neutral CubeClone59 was picked up","White"
"nuP16","comp",2,"e","grab",428.0177,638343607048078649,638343607052358826,"Network Blue CubeClone63 was picked up","Blue"
"nuP16","comp",2,"e","grab",133.999,638343607107710936,638343607109050926,"Network Red CubeClone72 was picked up","Red"
"nuP16","comp",2,"e","grab",60.0001,638343607168088677,638343607168688678,"Network Gold Cube WholeClone79 was picked up","Gold"
"nuP16","comp",2,"e","grab",541.9972,638343607212938518,638343607218358490,"Network Neutral CubeClone89 was picked up","White"
"nuP16","comp",2,"e","grab",85.0229,638343607249170701,638343607250020930,"Network Neutral CubeClone93 was picked up","White"
"nuP16","comp",2,"e","grab",105.001,638343607293988467,638343607295038477,"Network Blue CubeClone97 was picked up","Blue"
"nuP16","comp",2,"e","grab",273.5465,638343607366089317,638343607368824782,"Network Blue CubeClone107 was picked up","Blue"
"nuP16","comp",2,"e","grab",425.5091,638343607420232218,638343607424487309,"Network Red CubeClone117 was picked up","Red"
"nuP16","comp",2,"e","grab",325.9995,638343607463139417,638343607466399412,"Network Gold Cube WholeClone86 was picked up","Gold"
