"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"P5","comp",1,"e","grab",174.1409,638248505723126843,638248505724868252,"Network Blue CubeClone6 was picked up","Blue"
"P5","comp",1,"e","grab",672.9895,638248505741024428,638248505747754323,"Network Gold Cube WholeClone was picked up","Gold"
"P5","comp",1,"e","grab",264.9964,638248505774063937,638248505776713901,"Network Neutral CubeClone16 was picked up","White"
"P5","comp",1,"e","grab",196.9972,638248505804373487,638248505806343459,"Network Gold Cube WholeClone was picked up","Gold"
"P5","comp",1,"e","grab",534.9914,638248505843472911,638248505848822825,"Network Gold Cube WholeClone was picked up","Gold"
"P5","comp",1,"e","grab",107.9984,638248505886938806,638248505888018790,"Network Red CubeClone29 was picked up","Red"
"P5","comp",1,"e","grab",332.9963,638248505923438512,638248505926768475,"Network Red CubeClone33 was picked up","Red"
"P5","comp",1,"e","grab",1207.0013,638248505965678142,638248505977748155,"Network Gold Cube WholeClone was picked up","Gold"
"P5","comp",1,"e","grab",462.9999,638248506015658133,638248506020288132,"Network Blue CubeClone46 was picked up","Blue"
"P5","comp",1,"e","grab",391.0001,638248506062523294,638248506066433295,"Network Red CubeClone53 was picked up","Red"
"P5","comp",1,"e","grab",473.9998,638248506123275045,638248506128015043,"Network Red CubeClone61 was picked up","Red"
"P5","comp",1,"e","grab",338.9999,638248506205565036,638248506208955035,"Network Blue CubeClone72 was picked up","Blue"
"P5","comp",1,"e","grab",189.0001,638248506233735169,638248506235625170,"Network Neutral CubeClone81 was picked up","White"
"P5","comp",1,"e","grab",173.7907,638248506261436297,638248506263174204,"Network Neutral CubeClone83 was picked up","White"
"P5","comp",1,"e","grab",229.9993,638248506301970080,638248506304270073,"Network Gold Cube WholeClone was picked up","Gold"
"P5","comp",1,"e","grab",237,638248506348870073,638248506351240073,"Network Blue CubeClone94 was picked up","Blue"
"P5","comp",1,"e","grab",139.9993,638248506398000067,638248506399400060,"Network Blue CubeClone100 was picked up","Blue"
"P5","comp",1,"e","grab",298.9998,638248506519400844,638248506522390842,"Network Red CubeClone115 was picked up","Red"
"P5","comp",1,"e","grab",151.0013,638248506543328537,638248506544838550,"Network Neutral CubeClone124 was picked up","White"
"P5","comp",1,"e","grab",1388,638248506620908837,638248506634788837,"Network Gold Cube WholeClone was picked up","Gold"
"P5","comp",1,"e","grab",120.9999,638248506687660039,638248506688870038,"Network Red CubeClone142 was picked up","Red"
"P5","comp",1,"e","grab",160.0002,638248506731802161,638248506733402163,"Network Blue CubeClone144 was picked up","Blue"
"P5","comp",1,"e","grab",73.0008,638248506759330058,638248506760060066,"Network Blue CubeClone149 was picked up","Blue"
"P5","comp",1,"e","grab",641.9999,638248506789821080,638248506796241079,"Network Gold Cube WholeClone was picked up","Gold"
"P5","comp",1,"e","grab",17.0004,638248506830081073,638248506830251077,"Network Neutral CubeClone164 was picked up","White"
"P5","comp",1,"e","grab",330.0005,638248506885709540,638248506889009545,"Network Gold Cube WholeClone was picked up","Gold"
"P5","comp",1,"e","grab",507.6613,638248506902549539,638248506907626152,"Network Blue CubeClone173 was picked up","Blue"
"P5","comp",1,"e","grab",507.0011,638248506944676470,638248506949746481,"Network Red CubeClone176 was picked up","Red"
"P5","comp",1,"e","grab",309.9981,638248506986056486,638248506989156467,"Network Gold Cube WholeClone was picked up","Gold"
"P5","comp",1,"e","grab",384.0005,638248507010846466,638248507014686471,"Network Neutral CubeClone188 was picked up","White"
"P5","comp",1,"e","grab",129.0004,638248507032078346,638248507033368350,"Network Red CubeClone190 was picked up","Red"
"P5","comp",1,"e","grab",86.9992,638248507051364778,638248507052234770,"Network Red CubeClone194 was picked up","Red"
"P5","comp",1,"e","grab",1065.0007,638248507066944755,638248507077594762,"Network Gold Cube WholeClone was picked up","Gold"
"P5","comp",1,"e","grab",407.0001,638248507146924759,638248507150994760,"Network Red CubeClone204 was picked up","Red"
"P5","comp",1,"e","grab",321.0446,638248507166755081,638248507169965527,"Network Blue CubeClone210 was picked up","Blue"
"P5","comp",1,"e","grab",351.0008,638248507204855519,638248507208365527,"Network Blue CubeClone213 was picked up","Blue"
"P5","comp",1,"e","grab",207.0008,638248507233550160,638248507235620168,"Network Blue CubeClone215 was picked up","Blue"
"P5","comp",1,"e","grab",152.9999,638248507272080165,638248507273610164,"Network Red CubeClone222 was picked up","Red"
"P5","comp",1,"e","grab",140.0008,638248507384256821,638248507385656829,"Network Neutral CubeClone240 was picked up","White"
"P5","comp",1,"e","grab",1295.9999,638248507429676816,638248507442636815,"Network Red CubeClone244 was picked up","Red"
"P5","comp",1,"e","grab",196.0028,638248507474746799,638248507476706827,"Network Neutral CubeClone252 was picked up","White"
"P5","comp",1,"e","grab",151.5195,638248507523086814,638248507524602009,"Network Blue CubeClone255 was picked up","Blue"
"P5","comp",1,"e","grab",189.0003,638248507555087605,638248507556977608,"Network Neutral CubeClone265 was picked up","White"
"P5","comp",1,"e","grab",322.8973,638248507575337669,638248507578566642,"Network Neutral CubeClone268 was picked up","White"
"P5","comp",1,"e","grab",317.0001,638248507660466808,638248507663636809,"Network Neutral CubeClone278 was picked up","White"
"P5","comp",1,"e","grab",85.0008,638248507715541415,638248507716391423,"Network Gold Cube WholeClone was picked up","Gold"
"P5","comp",1,"e","grab",199.0835,638248507739960806,638248507741951641,"Network Gold Cube WholeClone was picked up","Gold"
"P5","comp",1,"e","grab",41.0005,638248507765472922,638248507765882927,"Network Gold Cube WholeClone was picked up","Gold"
"P5","comp",1,"e","grab",184.0012,638248507784532916,638248507786372928,"Network Gold Cube WholeClone was picked up","Gold"
"P5","comp",1,"e","grab",228.0123,638248507827614085,638248507829894208,"Network Blue CubeClone302 was picked up","Blue"
"P5","comp",1,"e","grab",341.0385,638248507857012447,638248507860422832,"Network Red CubeClone303 was picked up","Red"
"P5","comp",1,"e","grab",252.0019,638248507888469171,638248507890989190,"Network Red CubeClone307 was picked up","Red"
"P5","comp",1,"e","grab",464.7718,638248507907769169,638248507912416887,"Network Red CubeClone309 was picked up","Red"
"P5","comp",1,"e","grab",284.0573,638248507954006873,638248507956847446,"Network Neutral CubeClone319 was picked up","White"
"P5","comp",1,"e","grab",610.955,638248507968346684,638248507974456234,"Network Blue CubeClone320 was picked up","Blue"
"P5","comp",1,"e","grab",273.9489,638248508032186208,638248508034925697,"Network Blue CubeClone329 was picked up","Blue"
"P5","comp",1,"e","grab",241.0002,638248508085275473,638248508087685475,"Network Neutral CubeClone337 was picked up","White"
"P5","comp",1,"e","grab",485.4929,638248508160114251,638248508164969180,"Network Blue CubeClone347 was picked up","Blue"
"P5","comp",1,"e","grab",582.0758,638248508211638391,638248508217459149,"Network Blue CubeClone354 was picked up","Blue"
"P5","comp",1,"e","grab",263.9994,638248508263739066,638248508266379060,"Network Blue CubeClone359 was picked up","Blue"
"P5","comp",1,"e","grab",298.0005,638248508309684519,638248508312664524,"Network Neutral CubeClone369 was picked up","White"
"P5","comp",1,"e","grab",312.0014,638248508340284508,638248508343404522,"Network Neutral CubeClone374 was picked up","White"
"P5","comp",1,"e","grab",64.0004,638248508377674513,638248508378314517,"Network Gold Cube WholeClone was picked up","Gold"
"P5","comp",1,"e","grab",607.0018,638248508399674830,638248508405744848,"Network Gold Cube WholeClone was picked up","Gold"
"P5","comp",1,"e","grab",384.9997,638248508447329988,638248508451179985,"Network Blue CubeClone385 was picked up","Blue"
"P5","comp",1,"e","grab",168.9995,638248508495882734,638248508497572729,"Network Red CubeClone392 was picked up","Red"
"P5","comp",1,"e","grab",219.9993,638248508529272724,638248508531472717,"Network Red CubeClone398 was picked up","Red"
"P5","comp",1,"e","grab",152.0003,638248508554562725,638248508556082728,"Network Red CubeClone399 was picked up","Red"
"P5","comp",1,"e","grab",440.0003,638248508607918325,638248508612318328,"Network Gold Cube WholeClone was picked up","Gold"
"P5","comp",1,"e","place",908.5967,638248505706140761,638248505715226728,"Network Blue CubeClone4was dropped in DropzonePlaceHolderClone3","Blue"
"P5","comp",1,"e","place",1289.9824,638248505755894202,638248505768794026,"Network Gold Cube WholeClonewas dropped in DropzonePlaceHolderClone1","Gold"
"P5","comp",1,"e","place",583.9927,638248505790423687,638248505796263614,"Network Neutral CubeClone16was dropped in DropzonePlaceHolderClone4","White"
"P5","comp",1,"e","place",1291.9811,638248505864402570,638248505877322381,"Network Gold Cube WholeClonewas dropped in DropzonePlaceHolderClone5","Gold"
"P5","comp",1,"e","place",975.4813,638248505892639157,638248505902393970,"Network Red CubeClone29was dropped in DropzonePlaceHolderClone2","Red"
"P5","comp",1,"e","place",1097.983,638248505935318337,638248505946298167,"Network Red CubeClone33was dropped in DropzonePlaceHolderClone1","Red"
"P5","comp",1,"e","place",341.0005,638248505990838137,638248505994248142,"Network Gold Cube WholeClonewas dropped in DropzonePlaceHolderClone4","Gold"
"P5","comp",1,"e","place",1018.0013,638248506037413290,638248506047593303,"Network Blue CubeClone46was dropped in DropzonePlaceHolderClone2","Blue"
"P5","comp",1,"e","place",1297.9992,638248506086499057,638248506099479049,"Network Red CubeClone53was dropped in DropzonePlaceHolderClone4","Red"
"P5","comp",1,"e","place",1295.0007,638248506153035039,638248506165985046,"Network Red CubeClone61was dropped in DropzonePlaceHolderClone5","Red"
"P5","comp",1,"e","place",575.6889,638248506223203379,638248506228960268,"Network Blue CubeClone72was dropped in DropzonePlaceHolderClone1","Blue"
"P5","comp",1,"e","place",843.9483,638248506239615164,638248506248054647,"Network Neutral CubeClone81was dropped in DropzonePlaceHolderClone2","White"
"P5","comp",1,"e","place",1194.2423,638248506271757654,638248506283700077,"Network Neutral CubeClone83was dropped in DropzonePlaceHolderClone3","White"
"P5","comp",1,"e","place",1110.9998,638248506310580079,638248506321690077,"Network Gold Cube WholeClonewas dropped in DropzonePlaceHolderClone3","Gold"
"P5","comp",1,"e","place",1294.9972,638248506376660100,638248506389610072,"Network Blue CubeClone94was dropped in DropzonePlaceHolderClone3","Blue"
"P5","comp",1,"e","place",1039.0008,638248506464450054,638248506474840062,"Network Blue CubeClone100was dropped in DropzonePlaceHolderClone5","Blue"
"P5","comp",1,"e","place",878.9998,638248506528818537,638248506537608535,"Network Red CubeClone115was dropped in DropzonePlaceHolderClone3","Red"
"P5","comp",1,"e","place",1045.9356,638248506547588549,638248506558047905,"Network Neutral CubeClone124was dropped in DropzonePlaceHolderClone1","White"
"P5","comp",1,"e","place",1295.9997,638248506600358484,638248506613318481,"Network Neutral CubeClone126was dropped in DropzonePlaceHolderClone5","White"
"P5","comp",1,"e","place",1180.8958,638248506647258840,638248506659067798,"Network Gold Cube WholeClonewas dropped in DropzonePlaceHolderClone2","Gold"
"P5","comp",1,"e","place",1112.9719,638248506670870315,638248506682000034,"Network Gold Cube WholeClonewas dropped in DropzonePlaceHolderClone1","Gold"
"P5","comp",1,"e","place",1298.1746,638248506697307668,638248506710289414,"Network Red CubeClone142was dropped in DropzonePlaceHolderClone2","Red"
"P5","comp",1,"e","place",705.9511,638248506742166115,638248506749225626,"Network Blue CubeClone144was dropped in DropzonePlaceHolderClone3","Blue"
"P5","comp",1,"e","place",793.516,638248506767096147,638248506775031307,"Network Blue CubeClone149was dropped in DropzonePlaceHolderClone4","Blue"
"P5","comp",1,"e","place",1296.0003,638248506811291078,638248506824251081,"Network Gold Cube WholeClonewas dropped in DropzonePlaceHolderClone5","Gold"
"P5","comp",1,"e","place",1253.9986,638248506836461091,638248506849001077,"Network Neutral CubeClone164was dropped in DropzonePlaceHolderClone4","White"
"P5","comp",1,"e","place",1087.0004,638248506920556140,638248506931426144,"Network Blue CubeClone173was dropped in DropzonePlaceHolderClone4","Blue"
"P5","comp",1,"e","place",874.0018,638248506969756467,638248506978496485,"Network Red CubeClone176was dropped in DropzonePlaceHolderClone3","Red"
"P5","comp",1,"e","place",595.0006,638248506993836468,638248506999786474,"Network Gold Cube WholeClonewas dropped in DropzonePlaceHolderClone2","Gold"
"P5","comp",1,"e","place",633.0002,638248507020156466,638248507026486468,"Network Neutral CubeClone188was dropped in DropzonePlaceHolderClone1","White"
"P5","comp",1,"e","place",431.0005,638248507040949457,638248507045259462,"Network Red CubeClone190was dropped in DropzonePlaceHolderClone2","Red"
"P5","comp",1,"e","place",1063.0005,638248507086704766,638248507097334771,"Network Gold Cube WholeClonewas dropped in DropzonePlaceHolderClone1","Gold"
"P5","comp",1,"e","place",730.0005,638248507156649929,638248507163949934,"Network Red CubeClone204was dropped in DropzonePlaceHolderClone1","Red"
"P5","comp",1,"e","place",678.0002,638248507212615528,638248507219395530,"Network Blue CubeClone213was dropped in DropzonePlaceHolderClone2","Blue"
"P5","comp",1,"e","place",1048.9988,638248507241860166,638248507252350154,"Network Blue CubeClone215was dropped in DropzonePlaceHolderClone3","Blue"
"P5","comp",1,"e","place",1208.0004,638248507393566830,638248507405646834,"Network Neutral CubeClone240was dropped in DropzonePlaceHolderClone5","White"
