"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"nuP10","comp",2,"c","grab",448.2087,638301227373669936,638301227378152023,"Network Gold Cube WholeClone1 was picked up","Gold"
"nuP10","comp",2,"c","grab",7.0005,638301227436588634,638301227436658639,"Network Gold Cube WholeClone6 was picked up","Gold"
"nuP10","comp",2,"c","grab",126.0018,638301227479920664,638301227481180682,"Network Neutral CubeClone16 was picked up","White"
"nuP10","comp",2,"c","grab",422.4277,638301227502420222,638301227506644499,"Network Gold Cube WholeClone17 was picked up","Gold"
"nuP10","comp",2,"c","grab",226.0025,638301227508940953,638301227511200978,"Network Neutral CubeClone20 was picked up","White"
"nuP10","comp",2,"c","grab",174.0017,638301227539163247,638301227540903264,"Network Neutral CubeClone25 was picked up","White"
"nuP10","comp",2,"c","grab",535.5606,638301227573773391,638301227579128997,"Network Red CubeClone30 was picked up","Red"
"nuP10","comp",2,"c","grab",439.0143,638301227593210976,638301227597601119,"Network Blue CubeClone28 was picked up","Blue"
"nuP10","comp",2,"c","grab",353.0024,638301227624405931,638301227627935955,"Network Blue CubeClone36 was picked up","Blue"
"nuP10","comp",2,"c","grab",467.0016,638301227641796003,638301227646466019,"Network Red CubeClone37 was picked up","Red"
"nuP10","comp",2,"c","grab",272.7449,638301227659733713,638301227662461162,"Network Red CubeClone40 was picked up","Red"
"nuP10","comp",2,"c","grab",189.1305,638301227674685398,638301227676576703,"Network Blue CubeClone41 was picked up","Blue"
"nuP10","comp",2,"c","grab",265.2148,638301227694840044,638301227697492192,"Network Blue CubeClone42 was picked up","Blue"
"nuP10","comp",2,"c","grab",288.9732,638301227780172611,638301227783062343,"Network Red CubeClone57 was picked up","Red"
"nuP10","comp",2,"c","grab",349.0023,638301227843381708,638301227846871731,"Network Gold Cube WholeClone63 was picked up","Gold"
"nuP10","comp",2,"c","grab",242.0031,638301227865316426,638301227867736457,"Network Gold Cube WholeClone71 was picked up","Gold"
"nuP10","comp",2,"c","grab",269.0023,638301227886866497,638301227889556520,"Network Gold Cube WholeClone74 was picked up","Gold"
"nuP10","comp",2,"c","grab",240.002,638301227908316585,638301227910716605,"Network Gold Cube WholeClone77 was picked up","Gold"
"nuP10","comp",2,"c","grab",213.0001,638301227940256715,638301227942386716,"Network Neutral CubeClone79 was picked up","White"
"nuP10","comp",2,"c","grab",284.0024,638301227980036052,638301227982876076,"Network Neutral CubeClone86 was picked up","White"
"nuP10","comp",2,"c","grab",495.0034,638301228009240178,638301228014190212,"Network Neutral CubeClone90 was picked up","White"
"nuP10","comp",2,"c","grab",120.0002,638301228046253744,638301228047453746,"Network Blue CubeClone93 was picked up","Blue"
"nuP10","comp",2,"c","grab",153.0018,638301228131461687,638301228132991705,"Network Blue CubeClone103 was picked up","Blue"
"nuP10","comp",2,"c","grab",282.0025,638301228160871805,638301228163691830,"Network Red CubeClone107 was picked up","Red"
"nuP10","comp",2,"c","grab",103.0005,638301228187186914,638301228188216919,"Network Red CubeClone110 was picked up","Red"
"nuP10","comp",2,"c","grab",1162.1141,638301228275393614,638301228287014755,"Network Red CubeClone126 was picked up","Red"
"nuP10","comp",2,"c","grab",225.5934,638301228307768531,638301228310024465,"Network Blue CubeClone129 was picked up","Blue"
"nuP10","comp",2,"c","grab",84.0638,638301228343965313,638301228344805951,"Network Neutral CubeClone135 was picked up","White"
"nuP10","comp",2,"c","grab",231.5905,638301228363812040,638301228366127945,"Network Red CubeClone136 was picked up","Red"
"nuP10","comp",2,"c","grab",315.4272,638301228386990436,638301228390144708,"Network Gold Cube WholeClone120 was picked up","Gold"
"nuP10","comp",2,"c","grab",237.0012,638301228410359692,638301228412729704,"Network Gold Cube WholeClone147 was picked up","Gold"
"nuP10","comp",2,"c","grab",207.9996,638301228431769787,638301228433849783,"Network Gold Cube WholeClone150 was picked up","Gold"
"nuP10","comp",2,"c","grab",270.3888,638301228453270349,638301228455974237,"Network Gold Cube WholeClone153 was picked up","Gold"
"nuP10","comp",2,"c","grab",260.0035,638301228514806683,638301228517406718,"Network Blue CubeClone158 was picked up","Blue"
"nuP10","comp",2,"c","grab",243.0003,638301228547996816,638301228550426819,"Network Neutral CubeClone164 was picked up","White"
"nuP10","comp",2,"c","grab",237.8626,638301228578106189,638301228580484815,"Network Neutral CubeClone168 was picked up","White"
"nuP10","comp",2,"c","grab",165.9721,638301228600056707,638301228601716428,"Network Neutral CubeClone172 was picked up","White"
"nuP10","comp",2,"c","grab",233.0022,638301228623135933,638301228625465955,"Network Neutral CubeClone175 was picked up","White"
