"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event","cubeColor"
"nuP27","comp",2,"c","grab",108.0006,638536284593129755,638536284594209761,"Network Gold Cube WholeClone1 was picked up","Gold"
"nuP27","comp",2,"c","grab",108.0006,638536284593129755,638536284594209761,"Network Gold Cube WholeClone1 was picked up","Gold"
"nuP27","comp",2,"c","grab",275,638536284631199766,638536284633949766,"Network Red CubeClone5 was picked up","Red"
"nuP27","comp",2,"c","grab",412.9993,638536284653049786,638536284657179779,"Network Neutral CubeClone10 was picked up","White"
"nuP27","comp",2,"c","grab",871.0005,638536284679889802,638536284688599807,"Network Blue CubeClone12 was picked up","Blue"
"nuP27","comp",2,"c","grab",229,638536284725014978,638536284727304978,"Network Red CubeClone17 was picked up","Red"
"nuP27","comp",2,"c","grab",78.0024,638536284792685003,638536284793465027,"Network Gold Cube WholeClone7 was picked up","Gold"
"nuP27","comp",2,"c","grab",78.0024,638536284792685003,638536284793465027,"Network Gold Cube WholeClone7 was picked up","Gold"
"nuP27","comp",2,"c","grab",237.0005,638536284818075019,638536284820445024,"Network Neutral CubeClone34 was picked up","White"
"nuP27","comp",2,"c","grab",329.5146,638536284868365050,638536284871660196,"Network Blue CubeClone41 was picked up","Blue"
"nuP27","comp",2,"c","grab",337.9999,638536284887700212,638536284891080211,"Network Gold Cube WholeClone42 was picked up","Gold"
"nuP27","comp",2,"c","grab",337.9999,638536284887700212,638536284891080211,"Network Gold Cube WholeClone42 was picked up","Gold"
"nuP27","comp",2,"c","grab",276.0014,638536284958030232,638536284960790246,"Network Red CubeClone52 was picked up","Red"
"nuP27","comp",2,"c","grab",280.0012,638536285005520259,638536285008320271,"Network Blue CubeClone58 was picked up","Blue"
"nuP27","comp",2,"c","grab",199.9992,638536285033870282,638536285035870274,"Network Neutral CubeClone62 was picked up","White"
"nuP27","comp",2,"c","grab",239.0026,638536285062690287,638536285065080313,"Network Blue CubeClone66 was picked up","Blue"
"nuP27","comp",2,"c","grab",452.0009,638536285081370311,638536285085890320,"Network Red CubeClone69 was picked up","Red"
"nuP27","comp",2,"c","grab",345.0003,638536285103070313,638536285106520316,"Network Gold Cube WholeClone59 was picked up","Gold"
"nuP27","comp",2,"c","grab",345.0003,638536285103070313,638536285106520316,"Network Gold Cube WholeClone59 was picked up","Gold"
"nuP27","comp",2,"c","grab",376.9997,638536285128310332,638536285132080329,"Network Gold Cube WholeClone78 was picked up","Gold"
"nuP27","comp",2,"c","grab",376.9997,638536285128310332,638536285132080329,"Network Gold Cube WholeClone78 was picked up","Gold"
"nuP27","comp",2,"c","grab",319.0007,638536285155800336,638536285158990343,"Network Gold Cube WholeClone82 was picked up","Gold"
"nuP27","comp",2,"c","grab",319.0007,638536285155800336,638536285158990343,"Network Gold Cube WholeClone82 was picked up","Gold"
"nuP27","comp",2,"c","grab",136.9998,638536285217650377,638536285219020375,"Network Blue CubeClone86 was picked up","Blue"
"nuP27","comp",2,"c","grab",217.0001,638536285241740381,638536285243910382,"Network Red CubeClone88 was picked up","Red"
"nuP27","comp",2,"c","grab",53,638536285263000395,638536285263530395,"Network Gold Cube WholeClone85 was picked up","Gold"
"nuP27","comp",2,"c","grab",53,638536285263000395,638536285263530395,"Network Gold Cube WholeClone85 was picked up","Gold"
"nuP27","comp",2,"c","grab",397.0005,638536285285330397,638536285289300402,"Network Gold Cube WholeClone100 was picked up","Gold"
"nuP27","comp",2,"c","grab",268.9982,638536285328990440,638536285331680422,"Network Neutral CubeClone104 was picked up","White"
"nuP27","comp",2,"c","grab",241.0008,638536285402350461,638536285404760469,"Network Red CubeClone112 was picked up","Red"
"nuP27","comp",2,"c","grab",367.0005,638536285421600472,638536285425270477,"Network Gold Cube WholeClone110 was picked up","Gold"
"nuP27","comp",2,"c","grab",367.0005,638536285421600472,638536285425270477,"Network Gold Cube WholeClone110 was picked up","Gold"
"nuP27","comp",2,"c","grab",374.9993,638536285474410507,638536285478160500,"Network Neutral CubeClone126 was picked up","White"
"nuP27","comp",2,"c","grab",50.0011,638536285502100507,638536285502600518,"Network Blue CubeClone124 was picked up","Blue"
"nuP27","comp",2,"c","grab",170.0007,638536285537540537,638536285539240544,"Network Blue CubeClone131 was picked up","Blue"
"nuP27","comp",2,"c","grab",75.9995,638536285633890584,638536285634650579,"Network Neutral CubeClone146 was picked up","White"
"nuP27","comp",2,"c","grab",132.9992,638536285658590600,638536285659920592,"Network Blue CubeClone149 was picked up","Blue"
"nuP27","comp",2,"c","grab",312.0004,638536285680000614,638536285683120618,"Network Red CubeClone151 was picked up","Red"
"nuP27","comp",2,"c","grab",62.0004,638536285752910640,638536285753530644,"Network Blue CubeClone158 was picked up","Blue"
"nuP27","comp",2,"c","grab",1497.0012,638536285779260650,638536285794230662,"Network Gold Cube WholeClone130 was picked up","Gold"
"nuP27","comp",2,"c","grab",1497.0012,638536285779260650,638536285794230662,"Network Gold Cube WholeClone130 was picked up","Gold"
"nuP27","comp",2,"c","grab",574.0011,638536285827110673,638536285832850684,"Network Blue CubeClone173 was picked up","Blue"
