"Participant","Group","Condition","TimeEpoch","MeanPercentChange","Meanpupil"
"nuP10","c","comp",0.2,1.19336942454889,3.71940285714286
"nuP10","c","comp",0,0.920251545022676,3.7093643
"nuP10","c","comp",0.1,1.51213258817552,3.731119125
"nuP10","c","comp",0,-0.540975886852932,3.6556563
"nuP10","c","comp",0.1,-0.894095420249919,3.64267725
"nuP10","c","comp",0.2,-2.51004312243015,3.58328244444444
"nuP10","c","comp",0,8.83709351178664,4.000351
"nuP10","c","comp",0.1,4.57090551358154,3.84354555
"nuP10","c","comp",0.2,0.160395868040339,3.6814355
"nuP10","c","comp",0.3,-1.83499018620397,3.60809428571429
"nuP10","c","comp",0,-8.53817611202883,3.361716
"nuP10","c","comp",0.1,-8.40436074379755,3.3666344375
"nuP10","c","comp",0.2,-7.29257383195047,3.40749861111111
"nuP10","c","comp",0,-2.00365072506235,3.6018951
"nuP10","c","comp",0.1,-5.35737826251431,3.4786275
"nuP10","c","comp",0.2,-6.78980267110576,3.42597816666667
"nuP10","c","comp",0,-11.083013001908,3.2681795
"nuP10","c","comp",0.1,-13.1815753411606,3.191046
"nuP10","c","comp",0.2,-12.5410385233906,3.2145891875
"nuP10","c","comp",0.3,-12.5507836898603,3.214231
"nuP10","c","comp",0,-6.90953654869123,3.4215773
"nuP10","c","comp",0.1,-6.70671132984842,3.42903222222222
"nuP10","c","comp",0.2,-5.39294219696294,3.47732033333333
"nuP10","c","comp",0.3,-8.10369574647179,3.3776855
"nuP10","c","comp",0,0.00485954230587234,3.6757187
"nuP10","c","comp",0.1,1.75328195562369,3.73998266666667
"nuP10","c","comp",0.2,2.46660871851254,3.76620127777778
"nuP10","c","comp",0,-6.72969087033927,3.4281876
"nuP10","c","comp",0.1,-8.46615948485644,3.364363
"nuP10","c","comp",0.2,-9.29074578494741,3.334055
"nuP10","c","comp",0,-11.8262099026087,3.240863
"nuP10","c","comp",0.1,-13.3926539200129,3.18328772222222
"nuP10","c","comp",0.2,-16.3517761085884,3.074524
"nuP10","c","comp",0,-10.5976312733828,3.2860199
"nuP10","c","comp",0.1,-9.57319256018974,3.32367355555556
"nuP10","c","comp",0.2,-8.59603608953291,3.35958933333333
"nuP10","c","comp",0,-1.27759960390233,3.6285814
"nuP10","c","comp",0.1,-1.4481296444969,3.6223135
"nuP10","c","comp",0,-4.92280607371711,3.494600375
"nuP10","c","comp",0.1,-7.14904352712278,3.412774125
"nuP10","c","comp",0.2,-9.03455554403679,3.343471375
"nuP10","c","comp",0,7.20648961128175,3.9404175
"nuP10","c","comp",0.1,8.74799096022278,3.997076
"nuP10","c","comp",0.2,8.41738065526633,3.98492428571429
"nuP10","c","comp",0,-3.65741856828526,3.5411102
"nuP10","c","comp",0.1,-4.79943814969973,3.4991348125
"nuP10","c","comp",0.2,-3.8050332690824,3.5356845625
"nuP10","c","comp",0.3,-1.59838307314742,3.616790875
"nuP10","c","comp",0,4.87969142628437,3.8548951
"nuP10","c","comp",0.1,3.96402735470784,3.8212395
"nuP10","c","comp",0.2,3.54753074077941,3.805931
"nuP10","c","comp",0,5.66394079723074,3.8837205
"nuP10","c","comp",0.1,3.4347763363424,3.80178666666667
"nuP10","c","comp",0.2,-0.477342041335115,3.6579951875
"nuP10","c","comp",0.3,-3.27079239446736,3.5553208
"nuP10","c","comp",0.4,-3.34754438014347,3.55249975
"nuP10","c","comp",0,-7.09203217773704,3.4148696
"nuP10","c","comp",0.1,-10.3784090689611,3.2940775
"nuP10","c","comp",0.2,-10.8680453498552,3.27608072222222
"nuP10","c","comp",0.3,-11.2459604833817,3.2621903
"nuP10","c","comp",0,-4.28549225167678,3.5180251
"nuP10","c","comp",0.1,-6.35188743619454,3.44207391666667
"nuP10","c","comp",0,-2.05193478559988,3.6001204
"nuP10","c","comp",0.1,-4.83922916511981,3.49767227777778
"nuP10","c","comp",0.2,-4.63972862774298,3.505005
"nuP10","c","comp",0,-7.09879853027869,3.4146209
"nuP10","c","comp",0.1,-8.60152432303127,3.35938761111111
"nuP10","c","comp",0.2,-8.87420382620904,3.34936516666667
"nuP10","c","comp",0,-11.947596145069,3.2364014
"nuP10","c","comp",0.1,-11.4333577730218,3.2553024375
"nuP10","c","comp",0.2,-12.2836334464376,3.22405021428571
"nuP10","c","comp",0,6.39973742494654,3.910765
"nuP10","c","comp",0.1,8.87876539213636,4.00188266666667
"nuP10","c","comp",0.2,5.95308586461426,3.89434814285714
"nuP10","c","comp",0,-0.702671851571844,3.6497131
"nuP10","c","comp",0.1,-1.38494845354447,3.62463575
"nuP10","c","comp",0.2,0.875508460694628,3.70771975
"nuP10","c","comp",0,14.2181911299638,4.1981354
"nuP10","c","comp",0.1,12.8133209485903,4.14649883333333
"nuP10","c","comp",0.2,7.92989622312512,3.9670066
"nuP10","c","comp",0.3,4.74137343178647,3.84981116666667
"nuP10","c","comp",0.4,2.91181010863688,3.78256483333333
"nuP10","c","comp",0.5,0.152638504677087,3.681150375
"nuP10","c","comp",0.6,0.538797740314454,3.6953438125
"nuP10","c","comp",0,-4.92306113827312,3.494591
"nuP10","c","comp",0,12.8875268231874,4.1492263
"nuP10","c","comp",0.1,8.07562869864833,3.97236305555556
"nuP10","c","comp",0.2,6.456292038734,3.9128436875
"nuP10","c","comp",0.3,3.84173391374971,3.81674455555556
"nuP10","c","comp",0.4,2.09481452973258,3.75253583333333
"nuP10","c","comp",0,-2.85631453147818,3.5705551
"nuP10","c","comp",0.1,-4.56018476211786,3.50792866666667
"nuP10","c","comp",0.2,-7.40322181881565,3.4034317
"nuP10","c","comp",0,-8.75883211934135,3.3536057
"nuP10","c","comp",0.1,-10.8071170402107,3.27832016666667
"nuP10","c","comp",0.2,-8.9609949260854,3.346175125
"nuP10","c","comp",0,4.95877368174414,3.8578018
"nuP10","c","comp",0.1,-1.57575563510588,3.61762255555556
"nuP10","c","comp",0,2.39206245554206,3.7634613
"nuP10","c","comp",0.1,2.2162433963142,3.756999
"nuP10","c","comp",0,-2.68340660904951,3.5769104
"nuP10","c","comp",0.1,-4.13272053422704,3.52364028571429
"nuP10","c","comp",0,-5.45611477240148,3.4749984
"nuP10","c","comp",0.1,-8.46707601682768,3.3643293125
"nuP10","c","comp",0.2,-9.72410046559729,3.318126875
"nuP10","c","comp",0,-8.83264440098801,3.3508927
"nuP10","c","comp",0.1,-9.91508486979095,3.31110716666667
"nuP10","c","comp",0.2,-8.97020445698749,3.345836625
"nuP10","c","comp",0,-0.121222608673458,3.6710845
"nuP10","c","comp",0.1,-0.299377832510259,3.66453633333333
"nuP10","c","comp",0.2,-1.89471435362364,3.6058991
"nuP10","c","comp",0,-4.82559246927232,3.4981735
"nuP10","c","comp",0.1,-8.30370263422647,3.37033416666667
"nuP10","c","comp",0.2,-10.4687257278116,3.290757875
"nuP10","c","comp",0,-3.92020443852805,3.5314514
"nuP10","c","comp",0.1,-4.36638255585885,3.51505194444444
"nuP10","c","comp",0.2,-3.51593459915621,3.5463105
"nuP10","c","comp",0,4.94524097666082,3.8573044
"nuP10","c","comp",0.1,0.4839099261663,3.69332638888889
"nuP10","c","comp",0.2,-5.41273067202781,3.476593
"nuP10","c","comp",0,-3.91148735226208,3.5317718
"nuP10","c","comp",0.1,-3.67984701818578,3.54028583333333
"nuP10","c","comp",0.2,-2.74345628742637,3.57470325
"nuP10","c","comp",0,-0.605075310206977,3.6533003
"nuP10","c","comp",0.1,-4.11300633827943,3.52436488888889
"nuP10","c","comp",0.2,-6.14120694698631,3.4498175625
"nuP10","c","comp",0,-2.2155814840431,3.5941055
"nuP10","c","comp",0.1,-0.378073750189195,3.66164383333333
"nuP10","c","comp",0.2,-0.0667867311312025,3.6730853125
"nuP10","c","comp",0,1.04330284890454,3.7138871
"nuP10","c","comp",0.1,0.672660720596195,3.700264
"nuP10","c","comp",0,5.07758615279129,3.8621688
"nuP10","c","comp",0.1,5.78159153424682,3.8880448
"nuP10","c","comp",0.2,5.18055605413597,3.8659535
"nuP10","c","comp",0,-1.11332986777031,3.6346192
"nuP10","c","comp",0.1,-2.43889106963425,3.58589766666667
"nuP10","c","comp",0.2,-3.48147707807052,3.547577
"nuP10","c","comp",0,-2.19228966896101,3.5949616
"nuP10","c","comp",0.1,-3.51798191732573,3.54623525
"nuP10","c","comp",0,-0.324477091717199,3.6636138
"nuP10","c","comp",0.1,-2.93593518098149,3.56762861111111
"nuP10","c","comp",0.2,-7.17073081610456,3.411977
"nuP10","c","comp",0,-5.49508591587021,3.473566
"nuP10","c","comp",0.1,-7.34661426496256,3.40551233333333
"nuP10","c","comp",0,-3.70876340349483,3.539223
"nuP10","c","comp",0.1,-5.11455680519902,3.4875525
"nuP10","c","comp",0.2,-4.22645149532145,3.52019516666667
"nuP10","c","comp",0,1.62342167507881,3.7352096
"nuP10","c","comp",0.1,-2.09115986000436,3.59867866666667
"nuP10","c","comp",0.2,-5.35322467792232,3.47878016666667
"nuP10","c","comp",0,-1.77797776797628,3.6101898
"nuP10","c","comp",0.1,-4.35835501300295,3.515347
"nuP10","c","comp",0.2,-4.61115686298959,3.50605516666667
"nuP10","c","comp",0.3,-2.79761990717218,3.57271244444444
"nuP10","c","comp",0.4,-0.817685636739604,3.64548572222222
"nuP10","c","comp",0.5,1.6619490062201,3.7366256875
"nuP10","c","comp",0.6,2.68479585207232,3.77422083333333
"nuP10","c","comp",0,6.02598282888281,3.8970275
"nuP10","c","comp",0.1,3.56702107371883,3.806647375
"nuP10","c","comp",0.2,1.51547109980855,3.73124183333333
"nuP10","c","solo",0,-0.0973893765604951,3.6719605
"nuP10","c","solo",0.1,-1.06098075838223,3.6365433125
"nuP10","c","solo",0.2,0.345573491445682,3.68824177777778
"nuP10","c","solo",0.3,2.05110062144116,3.75092911111111
"nuP10","c","solo",0.4,2.45881999165573,3.765915
"nuP10","c","solo",0,1.81363589767535,3.742201
"nuP10","c","solo",0.1,1.29756661556418,3.72323266666667
"nuP10","c","solo",0.2,2.7660129411848,3.777206
"nuP10","c","solo",0,2.51930361986388,3.7681381
"nuP10","c","solo",0.1,1.59880125706501,3.73430466666667
"nuP10","c","solo",0.2,-0.576720293645177,3.6543425
"nuP10","c","solo",0,-2.940917064102,3.5674455
"nuP10","c","solo",0.1,-4.84424449003767,3.4974879375
"nuP10","c","solo",0.2,-4.18766203339127,3.52162088888889
"nuP10","c","solo",0.3,-3.2558490123463,3.55587005
"nuP10","c","solo",0,-1.73301566821614,3.6118424
"nuP10","c","solo",0.1,-2.82280176950792,3.571786875
"nuP10","c","solo",0,-10.1508561160543,3.3024413
"nuP10","c","solo",0.1,-9.57390447370605,3.32364738888889
"nuP10","c","solo",0.2,-6.44736017781043,3.43856477777778
"nuP10","c","solo",0.3,-4.16319095095159,3.52252033333333
"nuP10","c","solo",0.4,-2.61036700296452,3.579595
"nuP10","c","solo",0,-2.87769098178772,3.5697694
"nuP10","c","solo",0.1,-3.23396243292476,3.5566745
"nuP10","c","solo",0.2,-0.87914659675166,3.6432267
"nuP10","c","solo",0,-2.91646895636604,3.5683441
"nuP10","c","solo",0.1,-5.30488408752172,3.48055694444444
"nuP10","c","solo",0.2,-4.38686102778189,3.51429925
"nuP10","c","solo",0,-8.85059278366485,3.350233
"nuP10","c","solo",0,7.48284899693682,3.9505752
"nuP10","c","solo",0.1,1.12975756586571,3.71706477777778
"nuP10","c","solo",0.2,-1.9283553658314,3.60466261111111
"nuP10","c","solo",0.3,-2.80968162662053,3.57226911111111
"nuP10","c","solo",0.4,0.994727674687087,3.7121017
"nuP10","c","solo",0,10.1161504369038,4.04736325
"nuP10","c","solo",0.1,7.68303786852879,3.95793322222222
"nuP10","c","solo",0.2,3.72324641384056,3.8123895
"nuP10","c","solo",0,-3.54765238682435,3.5451447
"nuP10","c","solo",0.1,-7.53891253502469,3.39844433333333
"nuP10","c","solo",0.2,-8.82318335754001,3.35124044444444
"nuP10","c","solo",0.3,-7.42640752704244,3.4025795
"nuP10","c","solo",0.4,-4.08583875114102,3.52536344444444
"nuP10","c","solo",0.5,-1.6908725041416,3.61339138888889
"nuP10","c","solo",0,8.72243009085048,3.9961365
"nuP10","c","solo",0.1,7.46109618470465,3.94977566666667
"nuP10","c","solo",0.2,7.65684066032345,3.95697033333333
"nuP10","c","solo",0.3,6.85590923609294,3.92753177777778
"nuP10","c","solo",0.4,7.01737001239755,3.93346633333333
"nuP10","c","solo",0,12.2095176212797,4.1243058
"nuP10","c","solo",0.1,8.91567304445336,4.00323922222222
"nuP10","c","solo",0.2,7.55261259165186,3.95313938888889
"nuP10","c","solo",0.3,5.7162928918188,3.88564472222222
"nuP10","c","solo",0.4,1.20768866775005,3.71992916666667
"nuP10","c","solo",0,-5.56691209484078,3.470926
"nuP10","c","solo",0.1,-5.79145959374374,3.46267266666667
"nuP10","c","solo",0.2,-5.63732351574072,3.468338
"nuP10","c","solo",0.3,-4.2707367482183,3.51856744444444
"nuP10","c","solo",0.4,-2.44533173307841,3.5856609375
"nuP10","c","solo",0,-3.44743582234022,3.5488282
"nuP10","c","solo",0.1,-3.79922629935739,3.535898
"nuP10","c","solo",0.2,-2.21955671238259,3.59395938888889
"nuP10","c","solo",0.3,-1.45755834198045,3.62196694444444
"nuP10","c","solo",0.4,0.785536649123895,3.7044128
"nuP10","c","solo",0,-3.42971597750554,3.5494795
"nuP10","c","solo",0.1,-3.49151868623531,3.54720791666667
"nuP10","c","solo",0,4.08443959065025,3.8256653
"nuP10","c","solo",0.1,0.736475983141178,3.70260955555556
"nuP10","c","solo",0.2,0.989584666341864,3.71191266666667
"nuP10","c","solo",0,0.0844424044675553,3.6786438
"nuP10","c","solo",0.1,0.379931631822888,3.689504625
"nuP10","c","solo",0.2,2.29576156654701,3.75992172222222
"nuP10","c","solo",0.3,1.2169480779431,3.7202695
"nuP10","c","solo",0,0.593537654807474,3.6973558
"nuP10","c","solo",0.1,-0.903364655151789,3.64233655555556
"nuP10","c","solo",0.2,-2.54346073587418,3.58205416666667
"nuP10","c","solo",0.4,-3.90152759147925,3.532137875
"nuP10","c","solo",0.5,-2.96501783059371,3.56655966666667
"nuP10","c","solo",0.6,-3.04599610370711,3.56358327777778
"nuP10","c","solo",0.7,-3.98044683234723,3.52923716666667
"nuP10","c","solo",0,1.01560895967191,3.7128692
"nuP10","c","solo",0.1,-1.46869805029302,3.6215575
"nuP10","c","solo",0.2,-5.07013136126471,3.489185375
"nuP10","c","solo",0,-7.91812845999955,3.3845061
"nuP10","c","solo",0.1,-8.2554557564331,3.3721075
"nuP10","c","solo",0.2,-5.27548281504487,3.4816376
"nuP10","c","solo",0,10.7850738992406,4.0719498
"nuP10","c","solo",0.1,8.13390735989766,3.97450511111111
"nuP10","c","solo",0.2,4.6529895954604,3.84656258333333
"nuP10","c","solo",0,-3.35075071165547,3.5523819
"nuP10","c","solo",0.1,-1.37683853428381,3.62493383333333
"nuP10","c","solo",0.2,-0.0119189442741113,3.675102
"nuP10","c","solo",0,15.3947910035369,4.2413818
"nuP10","c","solo",0.1,13.8560445029501,4.18482455555556
"nuP10","c","solo",0.2,9.98902550644488,4.04269072222222
"nuP10","c","solo",0.3,9.62790246294127,4.0294175
"nuP10","c","solo",0,11.5310105333588,4.099367
"nuP10","c","solo",0,7.86520096896826,3.9646287
"nuP10","c","solo",0.1,5.28357643936906,3.86974005555556
"nuP10","c","solo",0.2,0.258298335723038,3.68503394444444
"nuP10","c","solo",0.3,-1.67920075005889,3.61382038888889
"nuP10","c","solo",0.4,-2.58214439324778,3.58063233333333
"nuP10","c","solo",0,7.49634361237978,3.9510712
"nuP10","c","solo",0.1,4.7286874654544,3.84934488888889
"nuP10","c","solo",0.2,-0.124463251091659,3.67096538888889
"nuP10","c","solo",0.3,-1.3250126554189,3.62683871428571
"nuP10","c","solo",0,-7.181667984266,3.411575
"nuP10","c","solo",0,8.80520704142547,3.999179
"nuP10","c","solo",0.1,6.90551494669133,3.92935505555556
"nuP10","c","solo",0.2,5.38742965761168,3.87355722222222
"nuP10","c","solo",0.3,4.40660781481671,3.83750672222222
"nuP10","c","solo",0.4,4.94917509237262,3.857449
"nuP10","c","solo",0.5,4.76217763059436,3.85057583333333
"nuP10","c","solo",0,-5.25211209999346,3.4824966
"nuP10","c","solo",0.1,-3.88234635899437,3.53284288888889
"nuP10","c","solo",0.2,-2.82020162253035,3.57188244444444
"nuP10","c","solo",0.3,-2.6219652984551,3.5791687
"nuP10","c","solo",0,5.17012221336505,3.86557
"nuP10","c","solo",0.1,2.34735337982148,3.761818
"nuP10","c","solo",0.2,-0.0817624214293493,3.672534875
"nuP10","c","solo",0,13.0319981083963,4.1545364
"nuP10","c","solo",0.1,11.7432605198016,4.10716833333333
"nuP10","c","solo",0.2,10.3653783601191,4.05652372222222
"nuP10","c","solo",0,12.4587245347331,4.1334655
"nuP10","c","solo",0.1,14.0123238789704,4.19056866666667
"nuP10","c","solo",0.2,15.2365400351798,4.23556522222222
"nuP10","c","solo",0.3,16.1048145481698,4.267479
"nuP10","c","solo",0,7.64554345437097,3.9565551
"nuP10","c","solo",0.1,5.87442687056629,3.891457
"nuP10","c","solo",0,0.906427726259437,3.7088562
"nuP10","c","solo",0.1,-0.374153124558355,3.6617879375
"nuP10","c","solo",0.2,-1.57484843660802,3.6176559
"nuP10","c","solo",0.3,-1.03768928338622,3.6373994
"nuP10","c","solo",0,6.89778667958114,3.929071
"nuP10","c","solo",0.1,3.02925014343603,3.78688138888889
"nuP10","c","solo",0.2,-0.0443147880004609,3.67391127777778
"nuP10","c","solo",0,14.5450737028721,4.2101501
"nuP10","c","solo",0.1,13.3588900525653,4.16655144444444
"nuP10","c","solo",0.2,12.356996287647,4.1297264375
"nuP10","c","solo",0,10.6231276311707,4.0659974
"nuP10","c","solo",0.1,9.44681002903956,4.022761375
"nuP10","c","solo",0.2,8.29058879323288,3.980264
"nuP10","c","solo",0,3.61038136806726,3.8082411
"nuP10","c","solo",0.1,-1.1913162903228,3.63175277777778
"nuP10","c","solo",0.2,-3.45631373153217,3.54850188888889
"nuP10","c","solo",0.3,-4.16856733391872,3.52232272222222
"nuP10","c","solo",0.4,-3.90432820030417,3.5320349375
"nuP10","c","solo",0.5,-3.28028725758611,3.5549718125
"nuP10","c","solo",0,18.8802189139218,4.3694901
"nuP10","c","solo",0.1,17.4407013678583,4.31658005555556
"nuP10","c","solo",0.2,16.2973355746109,4.2745551875
"nuP10","c","solo",0.3,15.3610583948131,4.24014194444444
"nuP10","c","solo",0.4,9.28970556641479,4.0169869375
"nuP10","c","solo",0.5,3.38592788407028,3.79999122222222
"nuP10","c","solo",0.6,1.56247704130278,3.73296955555556
"nuP10","c","solo",0.7,-1.21892221062412,3.63073811111111
"nuP10","c","solo",0.8,-1.74027265160152,3.61157566666667
"nuP10","c","solo",0.9,-0.840749518576979,3.644638
"nuP10","c","solo",0,18.0950934812471,4.3406325
"nuP10","c","solo",0.1,11.4642130938123,4.09691183333333
"nuP10","c","solo",0.2,5.56684622291209,3.88015175
"nuP10","c","solo",0.3,2.08565034364043,3.752199
"nuP10","c","solo",0.4,2.24919433608911,3.758210125
"nuP10","c","solo",0.5,2.40714051174869,3.7640155
"nuP10","c","solo",0,11.8424885674287,4.1108155
