"Participant","Condition","Trial","Group","startTime","endTime","Duration_Time","hand_avgVel","hand_peak_vel","hand_avg_accel","hand_peak_accel","hand_time2PeakVel","hand_time2PeakAccel","handRot_avgVel","handRot_peak_vel","handRot_avg_accel","handRot_peak_accel","handRot_time2PeakVel","handRot_time2PeakAccel","headRot_avgVel","headRot_peak_vel","headRot_avg_accel","headRot_peak_accel","headRot_time2PeakVel","headRot_time2PeakAccel","gaze_avgVel","gaze_peak_vel","gaze_avg_accel","gaze_peak_accel","gaze_time2PeakVel","gaze_time2PeakAccel"
"nuP13","comp",1,"Aut",638336712173897190,638336712183934486,1003.7296,0.503809339806719,1.01830028039179,2.65396855483632,4.52167426698124,4417320,2651333,123.901370649469,320.775057702436,699.435954237779,1528.1988888859,4307301,2871423,119.055044230167,316.139390559648,656.216065406367,1667.67661154412,3977325,2431326,86.203344441783,298.462688703458,1045.78273426137,2576.28772489024,6837299,6947300
"nuP13","comp",1,"Aut",638336712216288717,638336712225488892,920.0175,0.346170300217134,0.839074425644661,2.00879738444805,3.92846855102217,4290111,4700110,72.1796145964673,202.605248175267,448.80295135783,1126.49655120091,3790127,5010107,68.5579267850568,191.635294186364,430.955813320875,1113.69035059177,3790127,4890115,76.4096441957123,178.372032054034,793.023304497135,1923.28841291206,4060122,2049990
"nuP13","comp",1,"Aut",638336712247838811,638336712260681078,1284.2267,0.376570041302486,0.78044369175802,1.6401713306212,3.51034714851774,3772305,2209976,81.924574616827,216.131292473244,377.52150413532,978.54961545825,4222304,2329974,76.5599448438004,219.01811807272,375.328923361022,1173.94581522712,4102321,2659975,92.614241125683,441.816116051434,952.043829761107,3567.81851498561,6032292,6212304
"nuP13","comp",1,"Aut",638336712293116297,638336712307131479,1401.5182,0.414981597143885,1.25705791511713,2.36787850955158,6.65657544225947,4983169,5542853,104.475102540601,345.896920249082,609.799261392986,2206.97263475533,5183175,5962857,85.2570403178628,301.338951152475,514.367190399628,1749.91655160817,5083167,5872853,60.2528120261236,209.768408532216,801.368329863759,2536.2534163123,6627612,2151026
"nuP13","comp",1,"Aut",638336712415602361,638336712429700110,1409.7749,0.289254356492728,0.858676797647552,1.53359006229184,4.67663661877941,3745779,2358265,66.7520575523764,319.574895972085,512.605136488164,2168.20108143336,3955769,2668396,63.4385158412619,304.535298162697,484.324050228826,2074.49717668793,3855770,2568384,65.7699564354224,323.881919317679,718.143398916832,3110.88646838753,4265757,3305760
"nuP13","comp",1,"Aut",638336712456012386,638336712469351178,1333.8792,0.332583471321071,0.846582842316892,1.75622163891374,5.86194861828022,4725393,1656955,83.9047995719577,256.673082910187,460.147812660582,1288.15024738018,6127435,7194096,79.5082318750979,263.465860431761,438.416499120894,1345.77881811795,5525242,6894094,84.9327670512598,277.48735007199,903.633615139458,2266.88514299606,7944085,8034079
"nuP13","comp",1,"Aut",638336712489594480,638336712506117926,1652.3446,0.36162786659751,0.972094104539474,1.58867898073785,4.32412339040809,4921550,3131564,78.494763368584,269.143260101769,393.154196666612,1204.56107609932,5354026,3871564,74.9028386479575,278.550243872822,365.556288042625,1428.37867298675,5011559,3571552,67.6845761682794,248.693910401427,660.105216838224,1861.35766019675,8216239,8216239
"nuP13","comp",1,"Aut",638336712532216340,638336712538107934,589.1594,0.485724750193027,0.833488331393347,3.02908285488322,7.54053326615704,4491588,5261600,132.480559569677,249.716454246121,724.295422876284,1455.34192922233,4161591,5391605,127.383863556764,241.602667086334,742.949888363542,1611.80627933917,3939492,5261600,71.2937456967682,202.945753596673,1143.50009957237,1932.50888054527,5121599,2260136
"nuP13","comp",1,"Aut",638336712634165770,638336712643712362,954.6592,0.340421145807563,0.728795534950379,1.72910652919192,2.6118197626654,4490968,2350523,83.488600581411,199.897730307876,415.022068722581,1071.51262446456,4040715,2570521,80.3232592845303,187.744078373163,396.299948761842,962.372168078367,3830739,2570521,68.7021978628232,243.018112506725,676.391632366095,2186.79703398593,4490961,3590724
"nuP13","comp",1,"Aut",638336712687884499,638336712701495378,1361.0879,0.333148229117302,0.766337029817594,1.4810546962213,2.68270462472959,6159996,4639976,91.004024289427,279.245045047325,442.308076808156,1565.28335399815,5419964,6989970,89.7901470179265,278.095057322995,424.125565832458,1434.94961009256,5089975,6879959,89.0402056046603,273.231663563834,863.376765155448,2416.93352586032,5830407,4639984
