TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xRotation, yRotation, zRotation, xPos, yPos, Zpos
637958990595578047,P8,tut,1,18,m,,HeadPos,-0.01897569,0.4904002,-0.006880525,12.76619,7.374405,-0.01315196
637958990595688071,P8,tut,1,18,m,,HeadPos,-0.01945738,0.490789,-0.007148406,12.76585,7.374263,-0.01314627
637958990595818101,P8,tut,1,18,m,,HeadPos,-0.01988982,0.4911267,-0.007414233,12.76555,7.374133,-0.01323318
637958990595928121,P8,tut,1,18,m,,HeadPos,-0.02037144,0.4914652,-0.007775258,12.76517,7.374019,-0.0132892
637958990596028143,P8,tut,1,18,m,,HeadPos,-0.02082225,0.4917608,-0.008152949,12.76484,7.373859,-0.0133593
637958990596128170,P8,tut,1,18,m,,HeadPos,-0.02125752,0.4921224,-0.008544436,12.76449,7.373693,-0.01342749
637958990596248195,P8,tut,1,18,m,,HeadPos,-0.02199572,0.4925234,-0.009105094,12.76417,7.37351,-0.01350372
637958990596358224,P8,tut,1,18,m,,HeadPos,-0.02261197,0.4930273,-0.00961734,12.76388,7.373319,-0.01354679
637958990596468243,P8,tut,1,18,m,,HeadPos,-0.02318399,0.4933749,-0.01007884,12.76352,7.373116,-0.0136519
637958990596578267,P8,tut,1,18,m,,HeadPos,-0.0236741,0.4937686,-0.01061268,12.76317,7.372934,-0.01367374
637958990596688299,P8,tut,1,18,m,,HeadPos,-0.02427999,0.4941411,-0.01104112,12.76273,7.372786,-0.01368945
637958990596798320,P8,tut,1,18,m,,HeadPos,-0.02508043,0.4944815,-0.01139943,12.76239,7.372582,-0.01374795
637958990597748537,P8,tut,1,18,m,,HeadPos,-0.02585353,0.4948342,-0.01189507,12.76202,7.37243,-0.01384526
637958990597848556,P8,tut,1,18,m,,HeadPos,-0.02667715,0.4951413,-0.01229931,12.76169,7.372209,-0.0138744
637958990597948583,P8,tut,1,18,m,,HeadPos,-0.0308185,0.4968354,-0.01615997,12.75958,7.370927,-0.01396315
637958990598038601,P8,tut,1,18,m,,HeadPos,-0.03134251,0.4970744,-0.01670302,12.75924,7.370744,-0.01398449
637958990598128882,P8,tut,1,18,m,,HeadPos,-0.0318003,0.4972465,-0.01709817,12.759,7.37063,-0.01400577
637958990598228645,P8,tut,1,18,m,,HeadPos,-0.03232593,0.4974456,-0.01755084,12.75874,7.37047,-0.01402124
637958990598328685,P8,tut,1,18,m,,HeadPos,-0.03286745,0.4976121,-0.01805751,12.75856,7.370311,-0.01405927
637958990598428688,P8,tut,1,18,m,,HeadPos,-0.03328768,0.4977635,-0.01869656,12.75833,7.370138,-0.014077
637958990598528717,P8,tut,1,18,m,,HeadPos,-0.0337812,0.4979002,-0.01919679,12.75806,7.369937,-0.01408353
637958990598618731,P8,tut,1,18,m,,HeadPos,-0.03418234,0.4981352,-0.01973967,12.75782,7.369747,-0.01414197
637958990598708753,P8,tut,1,18,m,,HeadPos,-0.03457554,0.4983575,-0.0201667,12.75761,7.36961,-0.01415156
637958990598798772,P8,tut,1,18,m,,HeadPos,-0.03493363,0.498453,-0.02040859,12.75742,7.369513,-0.01413738
637958990598908797,P8,tut,1,18,m,,HeadPos,-0.03546716,0.4985244,-0.0207637,12.75721,7.369421,-0.01415997
637958990599018824,P8,tut,1,18,m,,HeadPos,-0.0359196,0.4986112,-0.02106255,12.75699,7.369316,-0.01416614
637958990599128847,P8,tut,1,18,m,,HeadPos,-0.03637882,0.4986979,-0.0214199,12.75678,7.369243,-0.01419671
637958990599238870,P8,tut,1,18,m,,HeadPos,-0.0367399,0.4987994,-0.02183628,12.7566,7.369048,-0.01427304
637958990599358901,P8,tut,1,18,m,,HeadPos,-0.03715952,0.4988956,-0.02225451,12.75643,7.368899,-0.01427197
637958990599458920,P8,tut,1,18,m,,HeadPos,-0.03745489,0.4990416,-0.02283343,12.7563,7.36877,-0.01432171
637958990599578952,P8,tut,1,18,m,,HeadPos,-0.03778935,0.4992057,-0.02328242,12.7562,7.36861,-0.01436274
637958990599688976,P8,tut,1,18,m,,HeadPos,-0.03810549,0.4993447,-0.02370903,12.75607,7.368478,-0.01438396
637958990599788995,P8,tut,1,18,m,,HeadPos,-0.03845996,0.4994266,-0.02405764,12.75592,7.368316,-0.01443451
637958990599899022,P8,tut,1,18,m,,HeadPos,-0.03879314,0.4995287,-0.02432955,12.75576,7.368231,-0.01449644
637958990600019051,P8,tut,1,18,m,,HeadPos,-0.03912951,0.499676,-0.02455998,12.75555,7.368084,-0.01451503
637958990600129085,P8,tut,1,18,m,,HeadPos,-0.0395025,0.4997804,-0.02476129,12.75541,7.367977,-0.01454248
637958990600239100,P8,tut,1,18,m,,HeadPos,-0.03977828,0.499975,-0.02504475,12.75523,7.367909,-0.01452683
637958990600349125,P8,tut,1,18,m,,HeadPos,-0.04019715,0.5000712,-0.02538578,12.75507,7.367826,-0.01452877
637958990600459150,P8,tut,1,18,m,,HeadPos,-0.04047617,0.5002426,-0.02579623,12.75494,7.367761,-0.01456084
637958990600579176,P8,tut,1,18,m,,HeadPos,-0.04072023,0.5003602,-0.02608002,12.75476,7.367647,-0.01460101
637958990600689203,P8,tut,1,18,m,,HeadPos,-0.04096979,0.5004952,-0.02645777,12.75467,7.367561,-0.01462322
637958990600799224,P8,tut,1,18,m,,HeadPos,-0.04113416,0.5005515,-0.02673093,12.75462,7.367479,-0.01473307
637958990600909249,P8,tut,1,18,m,,HeadPos,-0.04135581,0.5006104,-0.02685882,12.75453,7.367403,-0.01475575
637958990601019276,P8,tut,1,18,m,,HeadPos,-0.0416193,0.500615,-0.02707281,12.75448,7.367316,-0.01482033
637958990601129306,P8,tut,1,18,m,,HeadPos,-0.04198954,0.500608,-0.02719042,12.7545,7.367274,-0.01483663
637958990601239335,P8,tut,1,18,m,,HeadPos,-0.04227195,0.5006261,-0.02736035,12.75452,7.367209,-0.0148194
637958990601349349,P8,tut,1,18,m,,HeadPos,-0.04250936,0.5005713,-0.02755365,12.75452,7.367105,-0.0149266
637958990601459373,P8,tut,1,18,m,,HeadPos,-0.04279312,0.5005921,-0.02773126,12.75448,7.367017,-0.01494916
637958990601579400,P8,tut,1,18,m,,HeadPos,-0.04315859,0.5006137,-0.02797945,12.75447,7.366912,-0.01504993
637958990601689424,P8,tut,1,18,m,,HeadPos,-0.04349175,0.500645,-0.02821633,12.75437,7.366824,-0.01512395
637958990601799451,P8,tut,1,18,m,,HeadPos,-0.04369614,0.5007895,-0.02841111,12.75432,7.366739,-0.01520967
637958990601909482,P8,tut,1,18,m,,HeadPos,-0.04393366,0.500883,-0.02862728,12.75425,7.366664,-0.01529535
637958990602019502,P8,tut,1,18,m,,HeadPos,-0.04395464,0.5009937,-0.02886649,12.75413,7.366568,-0.01537927
637958990602129525,P8,tut,1,18,m,,HeadPos,-0.04407227,0.5010532,-0.02903824,12.75394,7.36656,-0.01531245
637958990602239553,P8,tut,1,18,m,,HeadPos,-0.04424621,0.5011473,-0.0293005,12.75383,7.366491,-0.01543336
637958990602359578,P8,tut,1,18,m,,HeadPos,-0.04442413,0.5013266,-0.02945876,12.7538,7.366411,-0.01558452
637958990602459602,P8,tut,1,18,m,,HeadPos,-0.04470093,0.5014972,-0.02969894,12.75377,7.366379,-0.01567747
637958990602579625,P8,tut,1,18,m,,HeadPos,-0.04479972,0.5016112,-0.02983502,12.75376,7.366303,-0.01587977
637958990602679650,P8,tut,1,18,m,,HeadPos,-0.04491149,0.5017622,-0.02990242,12.75374,7.366262,-0.01606836
637958990602799677,P8,tut,1,18,m,,HeadPos,-0.04505936,0.5018911,-0.03005652,12.7537,7.36626,-0.01620778
637958990602909701,P8,tut,1,18,m,,HeadPos,-0.04501992,0.5020112,-0.03012138,12.75363,7.366188,-0.01630469
637958990603009727,P8,tut,1,18,m,,HeadPos,-0.04522821,0.5021437,-0.03030755,12.7536,7.366144,-0.01644938
637958990603129755,P8,tut,1,18,m,,HeadPos,-0.04532163,0.5023428,-0.03055647,12.75357,7.366099,-0.01661657
637958990603239781,P8,tut,1,18,m,,HeadPos,-0.04546388,0.5025557,-0.03078513,12.75354,7.366066,-0.01677813
637958990603349802,P8,tut,1,18,m,,HeadPos,-0.04553746,0.5028141,-0.03113282,12.75347,7.365984,-0.01685735
637958990603469829,P8,tut,1,18,m,,HeadPos,-0.04564446,0.5030024,-0.03144339,12.75342,7.36594,-0.01698123
637958990603579856,P8,tut,1,18,m,,HeadPos,-0.04573697,0.5032421,-0.03171987,12.75335,7.36585,-0.01712402
637958990603679876,P8,tut,1,18,m,,HeadPos,-0.04584439,0.5033848,-0.0319745,12.7533,7.365803,-0.01724659
637958990603799903,P8,tut,1,18,m,,HeadPos,-0.0459363,0.5035684,-0.03225004,12.75323,7.365693,-0.01740017
637958990603899928,P8,tut,1,18,m,,HeadPos,-0.04603225,0.5037358,-0.03242646,12.75315,7.365648,-0.01749732
637958990604019953,P8,tut,1,18,m,,HeadPos,-0.04610369,0.5038881,-0.0325527,12.75312,7.36554,-0.01764189
637958990604129981,P8,tut,1,18,m,,HeadPos,-0.04629622,0.5041089,-0.03286587,12.75308,7.36551,-0.01766123
637958990604240004,P8,tut,1,18,m,,HeadPos,-0.04642566,0.5043672,-0.03304873,12.75306,7.365434,-0.01779523
637958990604350030,P8,tut,1,18,m,,HeadPos,-0.04657644,0.5045943,-0.03329902,12.75307,7.365316,-0.01787113
637958990604460055,P8,tut,1,18,m,,HeadPos,-0.04676578,0.5048969,-0.03358806,12.75306,7.365253,-0.01797106
637958990604580079,P8,tut,1,18,m,,HeadPos,-0.04702792,0.5051352,-0.03378707,12.75306,7.365139,-0.01805075
637958990604710114,P8,tut,1,18,m,,HeadPos,-0.04722666,0.5053019,-0.03404973,12.75301,7.365097,-0.01816966
637958990604840140,P8,tut,1,18,m,,HeadPos,-0.04736375,0.5055929,-0.03425923,12.75296,7.365089,-0.01819207
637958990604960164,P8,tut,1,18,m,,HeadPos,-0.04755422,0.5058371,-0.03446204,12.75294,7.36504,-0.01826804
637958990605070189,P8,tut,1,18,m,,HeadPos,-0.04779448,0.5061416,-0.03466601,12.75288,7.365019,-0.0183033
637958990605180225,P8,tut,1,18,m,,HeadPos,-0.04801032,0.5063096,-0.03481486,12.7529,7.364952,-0.01839169
637958990605290242,P8,tut,1,18,m,,HeadPos,-0.04834447,0.5064864,-0.03502131,12.75281,7.36491,-0.01846488
637958990605400268,P8,tut,1,18,m,,HeadPos,-0.04868095,0.506653,-0.03523823,12.75283,7.364853,-0.01854082
637958990605520295,P8,tut,1,18,m,,HeadPos,-0.04904811,0.506852,-0.03544612,12.75273,7.364754,-0.01860776
637958990605620316,P8,tut,1,18,m,,HeadPos,-0.0494017,0.5070141,-0.03574807,12.75275,7.364687,-0.01868918
637958990605730343,P8,tut,1,18,m,,HeadPos,-0.04983989,0.507244,-0.03598147,12.75272,7.364619,-0.01877593
637958990605850375,P8,tut,1,18,m,,HeadPos,-0.05012277,0.5074793,-0.03630141,12.75275,7.364543,-0.01882293
637958990605960395,P8,tut,1,18,m,,HeadPos,-0.0502664,0.5077894,-0.03650308,12.75276,7.364477,-0.01888599
637958990606070417,P8,tut,1,18,m,,HeadPos,-0.05039968,0.5079921,-0.0366225,12.75279,7.364446,-0.01892962
637958990606180444,P8,tut,1,18,m,,HeadPos,-0.05048001,0.5082409,-0.03680111,12.75284,7.364425,-0.01897808
637958990606290465,P8,tut,1,18,m,,HeadPos,-0.05065811,0.5083778,-0.03705691,12.75292,7.364397,-0.01900764
637958990606400491,P8,tut,1,18,m,,HeadPos,-0.05089572,0.508585,-0.03717558,12.75301,7.364352,-0.01905512
637958990606510520,P8,tut,1,18,m,,HeadPos,-0.05117358,0.5087931,-0.03736692,12.75319,7.364331,-0.01915612
637958990606630545,P8,tut,1,18,m,,HeadPos,-0.05150415,0.5090025,-0.03744581,12.75336,7.364299,-0.01916759
637958990606740571,P8,tut,1,18,m,,HeadPos,-0.0517033,0.5092471,-0.03746874,12.7535,7.364268,-0.01922583
637958990606840596,P8,tut,1,18,m,,HeadPos,-0.05213322,0.5094954,-0.03747645,12.75363,7.364259,-0.01928138
637958990606960618,P8,tut,1,18,m,,HeadPos,-0.05246386,0.5097968,-0.03750058,12.75377,7.364285,-0.0193645
637958990607070643,P8,tut,1,18,m,,HeadPos,-0.05262525,0.5101233,-0.03737105,12.75385,7.364268,-0.01943227
637958990607180670,P8,tut,1,18,m,,HeadPos,-0.05270795,0.5105287,-0.0372491,12.754,7.364278,-0.01950779
637958990607290690,P8,tut,1,18,m,,HeadPos,-0.05282602,0.5109425,-0.03709706,12.75411,7.364258,-0.01956718
637958990607400724,P8,tut,1,18,m,,HeadPos,-0.05295561,0.5113969,-0.03695554,12.75426,7.364295,-0.01965498
637958990607510741,P8,tut,1,18,m,,HeadPos,-0.05302646,0.5118268,-0.03687215,12.75437,7.36426,-0.01974793
637958990607620769,P8,tut,1,18,m,,HeadPos,-0.05303073,0.5122812,-0.03681039,12.75445,7.364271,-0.01985454
637958990607740795,P8,tut,1,18,m,,HeadPos,-0.05312738,0.5126756,-0.03676378,12.75461,7.364276,-0.01999926
637958990607840817,P8,tut,1,18,m,,HeadPos,-0.05356647,0.5130428,-0.0367897,12.75505,7.364187,-0.020487
637958990607950840,P8,tut,1,18,m,,HeadPos,-0.05392279,0.5135571,-0.0370851,12.75521,7.364095,-0.02055668
637958990608070875,P8,tut,1,18,m,,HeadPos,-0.05440601,0.5140489,-0.03753969,12.75528,7.364074,-0.02063664
637958990608180899,P8,tut,1,18,m,,HeadPos,-0.05466034,0.5146084,-0.03803487,12.75531,7.364041,-0.02063655
637958990608290934,P8,tut,1,18,m,,HeadPos,-0.05487007,0.5151762,-0.03852823,12.75541,7.363973,-0.02076568
637958990608400956,P8,tut,1,18,m,,HeadPos,-0.0550894,0.5157675,-0.03901722,12.75556,7.363824,-0.02090057
637958990608510973,P8,tut,1,18,m,,HeadPos,-0.05558988,0.5164296,-0.03943552,12.75561,7.363718,-0.0210156
637958990608630997,P8,tut,1,18,m,,HeadPos,-0.05636669,0.5172423,-0.03967567,12.75574,7.363562,-0.02125593
637958990608741025,P8,tut,1,18,m,,HeadPos,-0.05715221,0.5182064,-0.03981051,12.75579,7.36341,-0.02143382
637958990608841044,P8,tut,1,18,m,,HeadPos,-0.05793112,0.5195601,-0.03994853,12.75578,7.363277,-0.02167081
637958990608961077,P8,tut,1,18,m,,HeadPos,-0.05854059,0.5210413,-0.04023253,12.7557,7.363113,-0.02190362
637958990609071097,P8,tut,1,18,m,,HeadPos,-0.0592452,0.5229033,-0.04060062,12.75558,7.362996,-0.02210998
637958990609181126,P8,tut,1,18,m,,HeadPos,-0.06002088,0.5250032,-0.04100457,12.75545,7.362814,-0.02241721
637958990609291147,P8,tut,1,18,m,,HeadPos,-0.06111562,0.5274656,-0.04158448,12.75534,7.362648,-0.02290433
637958990609401173,P8,tut,1,18,m,,HeadPos,-0.06196437,0.5303712,-0.0420115,12.75526,7.36246,-0.02336573
637958990609511200,P8,tut,1,18,m,,HeadPos,-0.06278934,0.5334005,-0.04230627,12.75519,7.362319,-0.02395036
637958990609621220,P8,tut,1,18,m,,HeadPos,-0.06350522,0.5366781,-0.04236263,12.7552,7.362183,-0.02466779
637958990609741251,P8,tut,1,18,m,,HeadPos,-0.06428381,0.5399192,-0.04220205,12.75517,7.362082,-0.02531054
637958990609841277,P8,tut,1,18,m,,HeadPos,-0.06518362,0.5432132,-0.04191843,12.75512,7.36205,-0.0261211
637958990609961306,P8,tut,1,18,m,,HeadPos,-0.06604985,0.5466139,-0.0416596,12.75507,7.361935,-0.0269097
637958990610061332,P8,tut,1,18,m,,HeadPos,-0.06696855,0.5501978,-0.04179011,12.75505,7.361876,-0.02771946
637958990610191355,P8,tut,1,18,m,,HeadPos,-0.06781511,0.5539294,-0.04225725,12.75497,7.361823,-0.02854215
637958990610301379,P8,tut,1,18,m,,HeadPos,-0.06836696,0.557803,-0.04302828,12.7549,7.361756,-0.02939042
637958990610421432,P8,tut,1,18,m,,HeadPos,-0.06867255,0.5618823,-0.04413174,12.75478,7.361698,-0.03025748
637958990610531433,P8,tut,1,18,m,,HeadPos,-0.06879138,0.5659324,-0.04523691,12.7547,7.361616,-0.03119813
637958990610641455,P8,tut,1,18,m,,HeadPos,-0.06865077,0.570025,-0.04655817,12.75472,7.361533,-0.0322768
637958990610751475,P8,tut,1,18,m,,HeadPos,-0.06861523,0.5740401,-0.04784574,12.75467,7.361442,-0.03326838
637958990610861497,P8,tut,1,18,m,,HeadPos,-0.06860772,0.5779437,-0.04930312,12.7546,7.361382,-0.03430586
637958990610971523,P8,tut,1,18,m,,HeadPos,-0.06872308,0.5816776,-0.05058037,12.75481,7.361112,-0.0356242
637958990611081555,P8,tut,1,18,m,,HeadPos,-0.06908043,0.5852239,-0.05178773,12.75481,7.361057,-0.03670984
637958990611191581,P8,tut,1,18,m,,HeadPos,-0.069481,0.5886506,-0.05295189,12.75486,7.36095,-0.03776305
637958990611301599,P8,tut,1,18,m,,HeadPos,-0.06983671,0.5920944,-0.05409697,12.75491,7.360883,-0.03877982
637958990611411626,P8,tut,1,18,m,,HeadPos,-0.07001323,0.595412,-0.0553418,12.75501,7.360791,-0.0398063
637958990611531658,P8,tut,1,18,m,,HeadPos,-0.06998973,0.5988993,-0.05652232,12.75507,7.360676,-0.04079243
637958990611641677,P8,tut,1,18,m,,HeadPos,-0.06970502,0.6022459,-0.05766618,12.75521,7.360662,-0.04175856
637958990611751702,P8,tut,1,18,m,,HeadPos,-0.0693773,0.6056284,-0.05874167,12.75531,7.36059,-0.04272037
637958990611861730,P8,tut,1,18,m,,HeadPos,-0.06926961,0.6089222,-0.05981839,12.75533,7.360535,-0.04342624
637958990611971755,P8,tut,1,18,m,,HeadPos,-0.06937663,0.6122351,-0.06096291,12.75546,7.360387,-0.04430839
637958990612081785,P8,tut,1,18,m,,HeadPos,-0.06970008,0.6152825,-0.06218123,12.75561,7.360254,-0.04520287
637958990612201819,P8,tut,1,18,m,,HeadPos,-0.06994553,0.6183171,-0.06317858,12.7557,7.360078,-0.04600178
637958990612311832,P8,tut,1,18,m,,HeadPos,-0.07012987,0.621079,-0.06391134,12.75582,7.359993,-0.04680776
637958990612421856,P8,tut,1,18,m,,HeadPos,-0.07021686,0.6238628,-0.06455568,12.75589,7.359925,-0.04747241
637958990612531883,P8,tut,1,18,m,,HeadPos,-0.07035733,0.6264326,-0.06530169,12.75601,7.359899,-0.04821577
637958990612641901,P8,tut,1,18,m,,HeadPos,-0.07038388,0.629033,-0.06607576,12.75617,7.359812,-0.04886427
637958990612761930,P8,tut,1,18,m,,HeadPos,-0.07044929,0.6315896,-0.06705999,12.75629,7.35974,-0.04953616
637958990612901965,P8,tut,1,18,m,,HeadPos,-0.07058965,0.6341619,-0.06806807,12.75642,7.359634,-0.05021184
637958990613001982,P8,tut,1,18,m,,HeadPos,-0.07078438,0.6367131,-0.06901392,12.7566,7.359486,-0.05088412
637958990613132034,P8,tut,1,18,m,,HeadPos,-0.07115687,0.6392145,-0.06994643,12.75673,7.359397,-0.05156549
637958990613232034,P8,tut,1,18,m,,HeadPos,-0.07139038,0.6416476,-0.07055479,12.75678,7.359307,-0.05219256
637958990613342058,P8,tut,1,18,m,,HeadPos,-0.0715071,0.6440252,-0.0710111,12.75686,7.359265,-0.05283266
637958990613462091,P8,tut,1,18,m,,HeadPos,-0.07154232,0.6463781,-0.07129669,12.75697,7.359208,-0.05342837
637958990613572122,P8,tut,1,18,m,,HeadPos,-0.07139837,0.6485541,-0.07142739,12.75705,7.359222,-0.05402832
637958990613672144,P8,tut,1,18,m,,HeadPos,-0.07125801,0.6507189,-0.07163247,12.75714,7.35918,-0.05459114
637958990613802167,P8,tut,1,18,m,,HeadPos,-0.07109252,0.6528052,-0.07200827,12.75724,7.359169,-0.05510622
637958990613902185,P8,tut,1,18,m,,HeadPos,-0.07084434,0.6547862,-0.07236683,12.75731,7.359144,-0.05564063
637958990614012228,P8,tut,1,18,m,,HeadPos,-0.07065789,0.6567016,-0.07278817,12.7574,7.359129,-0.05615496
637958990614122242,P8,tut,1,18,m,,HeadPos,-0.07045269,0.658628,-0.07327385,12.7575,7.359077,-0.0567074
637958990614232262,P8,tut,1,18,m,,HeadPos,-0.07019218,0.6604003,-0.07384666,12.75759,7.35904,-0.05722117
637958990614342289,P8,tut,1,18,m,,HeadPos,-0.07001026,0.6622204,-0.07436985,12.75766,7.359028,-0.05772465
637958990614442316,P8,tut,1,18,m,,HeadPos,-0.06993213,0.664017,-0.07478764,12.75772,7.359081,-0.05820265
637958990614552336,P8,tut,1,18,m,,HeadPos,-0.06970711,0.6657712,-0.07497902,12.75782,7.359159,-0.05864813
637958990614662360,P8,tut,1,18,m,,HeadPos,-0.06948721,0.6674215,-0.07509046,12.75787,7.359275,-0.05910059
637958990614782387,P8,tut,1,18,m,,HeadPos,-0.06911221,0.6689855,-0.07495908,12.75794,7.35943,-0.05950462
637958990614882412,P8,tut,1,18,m,,HeadPos,-0.06861014,0.6704944,-0.0746627,12.75799,7.359593,-0.05991327
637958990614982431,P8,tut,1,18,m,,HeadPos,-0.06822811,0.6717758,-0.07447191,12.75803,7.359784,-0.06031316
637958990615082455,P8,tut,1,18,m,,HeadPos,-0.06799263,0.6730975,-0.07442702,12.75813,7.359965,-0.06067344
637958990615192485,P8,tut,1,18,m,,HeadPos,-0.06792987,0.6743245,-0.07435574,12.75827,7.36011,-0.06097364
637958990615302514,P8,tut,1,18,m,,HeadPos,-0.06779464,0.6754801,-0.07452874,12.75842,7.360212,-0.06125169
637958990615412533,P8,tut,1,18,m,,HeadPos,-0.06764778,0.6765388,-0.074494,12.75856,7.360344,-0.06156977
637958990615532575,P8,tut,1,18,m,,HeadPos,-0.06742485,0.677732,-0.07449307,12.75876,7.360494,-0.06178083
637958990615632582,P8,tut,1,18,m,,HeadPos,-0.06710195,0.6787732,-0.07443631,12.75887,7.360679,-0.06204056
637958990615742609,P8,tut,1,18,m,,HeadPos,-0.0666429,0.6798841,-0.07428318,12.75904,7.360827,-0.06222855
637958990615862634,P8,tut,1,18,m,,HeadPos,-0.06627085,0.6809193,-0.07417688,12.75912,7.360958,-0.06240707
637958990615962658,P8,tut,1,18,m,,HeadPos,-0.06600941,0.681893,-0.07405976,12.75922,7.361038,-0.06259193
