TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xRotation, yRotation, zRotation, xPos, yPos, Zpos
637962641893625409,P2,s,1,19,m,,HeadPos,-0.06081413,0.582993,-0.03835551,13.06209,7.291507,0.1755525
637962641893735434,P2,s,1,19,m,,HeadPos,-0.06069696,0.5833968,-0.03825194,13.06216,7.291541,0.175591
637962641893845459,P2,s,1,19,m,,HeadPos,-0.06048938,0.583878,-0.03814927,13.06232,7.291569,0.1754781
637962641893955485,P2,s,1,19,m,,HeadPos,-0.06017647,0.5843396,-0.03796743,13.06241,7.291636,0.1754772
637962641894055506,P2,s,1,19,m,,HeadPos,-0.05986016,0.5848641,-0.03768744,13.06255,7.291712,0.1754029
637962641894175533,P2,s,1,19,m,,HeadPos,-0.05944864,0.5853958,-0.03738443,13.06262,7.291787,0.1753996
637962641894285565,P2,s,1,19,m,,HeadPos,-0.05918651,0.5858862,-0.03715277,13.06275,7.291838,0.175331
637962641894405587,P2,s,1,19,m,,HeadPos,-0.05888395,0.5865285,-0.03692149,13.06283,7.291924,0.1753269
637962641894515611,P2,s,1,19,m,,HeadPos,-0.05844543,0.5872034,-0.03679737,13.06285,7.292039,0.1752586
637962641894615632,P2,s,1,19,m,,HeadPos,-0.05773035,0.5881151,-0.03648878,13.063,7.292144,0.1750662
637962641894725657,P2,s,1,19,m,,HeadPos,-0.05700287,0.5892029,-0.03632163,13.06303,7.292317,0.1749485
637962641894835683,P2,s,1,19,m,,HeadPos,-0.05615837,0.590625,-0.03612538,13.06313,7.29254,0.1747666
637962641894955713,P2,s,1,19,m,,HeadPos,-0.05513984,0.5923247,-0.03573398,13.06314,7.292765,0.1745434
637962641895055729,P2,s,1,19,m,,HeadPos,-0.05400565,0.5943803,-0.03524482,13.06322,7.293045,0.1741384
637962641895165758,P2,s,1,19,m,,HeadPos,-0.05271234,0.5967717,-0.03458662,13.06326,7.293355,0.1737635
637962641895285785,P2,s,1,19,m,,HeadPos,-0.05113413,0.5996553,-0.03381062,13.06324,7.293745,0.1732664
637962641895396271,P2,s,1,19,m,,HeadPos,-0.04935289,0.6029431,-0.03293243,13.06326,7.294177,0.1726812
637962641895496293,P2,s,1,19,m,,HeadPos,-0.04736704,0.606819,-0.03211845,13.06323,7.294667,0.1720154
637962641895616325,P2,s,1,19,m,,HeadPos,-0.04519846,0.6111612,-0.03119069,13.06321,7.295168,0.17114
637962641895736349,P2,s,1,19,m,,HeadPos,-0.04299224,0.6157221,-0.0303589,13.06318,7.295675,0.1703018
637962641895836365,P2,s,1,19,m,,HeadPos,-0.04051098,0.6207327,-0.02938622,13.06306,7.296289,0.1694018
637962641895946392,P2,s,1,19,m,,HeadPos,-0.03795335,0.6257069,-0.02849953,13.06321,7.296819,0.1682692
637962641896066427,P2,s,1,19,m,,HeadPos,-0.03513151,0.6310424,-0.02748552,13.06323,7.297391,0.1672099
637962641896166439,P2,s,1,19,m,,HeadPos,-0.03233727,0.6364019,-0.02651225,13.06333,7.297995,0.165932
637962641896276466,P2,s,1,19,m,,HeadPos,-0.02951529,0.6420896,-0.02561734,13.06337,7.298607,0.1647393
637962641896386494,P2,s,1,19,m,,HeadPos,-0.02675865,0.6478124,-0.02471827,13.06359,7.299155,0.1633632
637962641896496517,P2,s,1,19,m,,HeadPos,-0.02399139,0.6537228,-0.02400849,13.06381,7.299719,0.1619495
637962641896606539,P2,s,1,19,m,,HeadPos,-0.02152279,0.6596415,-0.02335105,13.06393,7.300241,0.1606771
637962641896726567,P2,s,1,19,m,,HeadPos,-0.01905024,0.6653922,-0.02261118,13.06421,7.300716,0.159339
637962641896846595,P2,s,1,19,m,,HeadPos,-0.0165245,0.6709374,-0.0220222,13.06441,7.301176,0.1580677
637962641896966621,P2,s,1,19,m,,HeadPos,-0.01405047,0.6764482,-0.02149575,13.0646,7.30166,0.1568166
637962641897076655,P2,s,1,19,m,,HeadPos,-0.01153607,0.6816031,-0.0209549,13.06485,7.302125,0.1555929
637962641897186675,P2,s,1,19,m,,HeadPos,-0.008961123,0.6867422,-0.02032514,13.06503,7.302643,0.1544282
637962641897306701,P2,s,1,19,m,,HeadPos,-0.006134246,0.6916052,-0.01948141,13.06553,7.303019,0.1531153
637962641897416278,P2,s,1,19,m,,HeadPos,-0.00340809,0.696443,-0.01850948,13.06578,7.303515,0.1520458
637962641897516273,P2,s,1,19,m,,HeadPos,-0.0008385796,0.7008586,-0.0173737,13.06609,7.304052,0.1510316
637962641897626302,P2,s,1,19,m,,HeadPos,0.001662197,0.7049391,-0.01615101,13.06646,7.30458,0.1500281
637962641897736322,P2,s,1,19,m,,HeadPos,0.004083785,0.7087593,-0.01488755,13.0669,7.305064,0.1491009
637962641897856359,P2,s,1,19,m,,HeadPos,0.006347904,0.7121015,-0.01375825,13.06732,7.305511,0.1482513
637962641897976386,P2,s,1,19,m,,HeadPos,0.008412766,0.7150894,-0.0128416,13.06781,7.305914,0.147519
637962641898086404,P2,s,1,19,m,,HeadPos,0.01051455,0.7178898,-0.01196046,13.06835,7.306228,0.1467885
637962641898216436,P2,s,1,19,m,,HeadPos,0.01236159,0.7201647,-0.01123374,13.06883,7.306568,0.1461817
637962641898326460,P2,s,1,19,m,,HeadPos,0.01414389,0.7221302,-0.01056793,13.06931,7.306887,0.1457421
637962641898436482,P2,s,1,19,m,,HeadPos,0.01585366,0.7236977,-0.01000159,13.06978,7.307189,0.1452831
637962641898566508,P2,s,1,19,m,,HeadPos,0.01746161,0.7250749,-0.009548547,13.07025,7.307425,0.1449241
637962641898676534,P2,s,1,19,m,,HeadPos,0.01908274,0.7261468,-0.009025057,13.07076,7.307701,0.1445871
637962641898796572,P2,s,1,19,m,,HeadPos,0.02055371,0.7269938,-0.008448854,13.07122,7.307958,0.1443287
637962641898906588,P2,s,1,19,m,,HeadPos,0.02203465,0.7277465,-0.007831875,13.07155,7.308218,0.1442577
637962641899026615,P2,s,1,19,m,,HeadPos,0.02336831,0.7281956,-0.007054703,13.07199,7.308499,0.1440865
637962641899126646,P2,s,1,19,m,,HeadPos,0.02477077,0.7285289,-0.006203861,13.07231,7.308815,0.1440867
637962641899246664,P2,s,1,19,m,,HeadPos,0.02616318,0.7286339,-0.005044242,13.07256,7.309141,0.1442036
637962641899356688,P2,s,1,19,m,,HeadPos,0.02768405,0.7286226,-0.003800143,13.07298,7.309467,0.1441615
637962641899466713,P2,s,1,19,m,,HeadPos,0.02921838,0.7284659,-0.002281775,13.07341,7.309834,0.1442524
637962641899566733,P2,s,1,19,m,,HeadPos,0.03083856,0.7281591,-0.0006546425,13.07385,7.310223,0.144284
637962641899686761,P2,s,1,19,m,,HeadPos,0.03234477,0.7278646,0.0008868417,13.07418,7.310649,0.1444726
637962641899796788,P2,s,1,19,m,,HeadPos,0.03393022,0.727451,0.002649873,13.07461,7.311025,0.1444954
637962641899906812,P2,s,1,19,m,,HeadPos,0.03570741,0.726999,0.004652145,13.07505,7.311451,0.1445837
637962641900016841,P2,s,1,19,m,,HeadPos,0.03770139,0.7264442,0.00694689,13.07548,7.311996,0.1447592
637962641900126868,P2,s,1,19,m,,HeadPos,0.03985088,0.7258278,0.009411458,13.07596,7.312536,0.1448606
637962641900246893,P2,s,1,19,m,,HeadPos,0.04208138,0.7251986,0.01193279,13.07639,7.313174,0.145083
637962641900356914,P2,s,1,19,m,,HeadPos,0.04434453,0.7245198,0.01444,13.0769,7.313727,0.1452063
637962641900466940,P2,s,1,19,m,,HeadPos,0.04657526,0.7238539,0.01699187,13.07745,7.314284,0.1453416
637962641900566964,P2,s,1,19,m,,HeadPos,0.04896962,0.7231661,0.01949772,13.07778,7.314977,0.1456773
637962641900686991,P2,s,1,19,m,,HeadPos,0.05132183,0.7224716,0.0219427,13.07833,7.315572,0.1458206
637962641900797016,P2,s,1,19,m,,HeadPos,0.05372852,0.7218159,0.02442469,13.07869,7.316208,0.1462193
637962641900907035,P2,s,1,19,m,,HeadPos,0.05598984,0.7211831,0.02672234,13.07924,7.316754,0.1463519
637962641901017064,P2,s,1,19,m,,HeadPos,0.0581254,0.72065,0.02887501,13.0798,7.317288,0.1464499
637962641901127089,P2,s,1,19,m,,HeadPos,0.06008635,0.7200651,0.03093126,13.08023,7.317865,0.1466296
637962641901237113,P2,s,1,19,m,,HeadPos,0.06187109,0.7196124,0.03282759,13.08075,7.318284,0.1467413
637962641901347141,P2,s,1,19,m,,HeadPos,0.06356444,0.7191975,0.03470521,13.08116,7.318744,0.1469423
637962641901467164,P2,s,1,19,m,,HeadPos,0.06510483,0.7188556,0.03641041,13.08167,7.319102,0.1470277
637962641901577188,P2,s,1,19,m,,HeadPos,0.06648894,0.7185162,0.03809177,13.08192,7.319558,0.1473272
637962641901687213,P2,s,1,19,m,,HeadPos,0.06777962,0.7182952,0.03974012,13.08239,7.31987,0.1473902
637962641901827243,P2,s,1,19,m,,HeadPos,0.06898095,0.7181487,0.04129991,13.08275,7.320251,0.1475035
637962641901927264,P2,s,1,19,m,,HeadPos,0.06991532,0.7180718,0.04279619,13.08309,7.320621,0.1476245
637962641902027295,P2,s,1,19,m,,HeadPos,0.07071882,0.7181149,0.04418416,13.0835,7.320869,0.1476449
637962641902127322,P2,s,1,19,m,,HeadPos,0.07152411,0.7181259,0.04564413,13.08392,7.321142,0.1477666
637962641902227335,P2,s,1,19,m,,HeadPos,0.07213087,0.718215,0.04704759,13.08429,7.321338,0.1477473
637962641902327357,P2,s,1,19,m,,HeadPos,0.07283825,0.7183967,0.04824606,13.08462,7.321582,0.1478672
637962641902436073,P2,s,1,19,m,,HeadPos,0.07356167,0.7185458,0.04954935,13.08496,7.32179,0.1478481
637962641902556114,P2,s,1,19,m,,HeadPos,0.07414871,0.7187409,0.05074801,13.08529,7.322024,0.1478751
637962641902666127,P2,s,1,19,m,,HeadPos,0.07456948,0.7188927,0.05199603,13.08546,7.322278,0.1479572
637962641902776151,P2,s,1,19,m,,HeadPos,0.074812,0.7190675,0.05317454,13.08577,7.322442,0.1479232
637962641902886172,P2,s,1,19,m,,HeadPos,0.07500622,0.7191812,0.05424271,13.08599,7.322664,0.14799
637962641902996196,P2,s,1,19,m,,HeadPos,0.07502276,0.7192898,0.05523551,13.08626,7.322765,0.1479397
637962641903096224,P2,s,1,19,m,,HeadPos,0.07512682,0.7193953,0.05623521,13.08651,7.322871,0.1480254
637962641903216248,P2,s,1,19,m,,HeadPos,0.07521255,0.7194715,0.05702811,13.08677,7.322933,0.1479714
637962641903326275,P2,s,1,19,m,,HeadPos,0.07541159,0.7195002,0.05787019,13.08697,7.323022,0.1480345
637962641903446301,P2,s,1,19,m,,HeadPos,0.07558741,0.7195665,0.05862242,13.08702,7.32314,0.14822
637962641903556330,P2,s,1,19,m,,HeadPos,0.07584871,0.7196002,0.05937035,13.08724,7.323213,0.1481582
637962641903666359,P2,s,1,19,m,,HeadPos,0.07605347,0.7196355,0.06006236,13.08738,7.323304,0.1481971
637962641903776376,P2,s,1,19,m,,HeadPos,0.07609719,0.7195364,0.06067879,13.08761,7.323357,0.1481077
637962641903886398,P2,s,1,19,m,,HeadPos,0.0762009,0.7195166,0.06116941,13.08764,7.32344,0.1481968
637962641904006428,P2,s,1,19,m,,HeadPos,0.07630689,0.719367,0.06173074,13.08785,7.323482,0.1481147
637962641904116450,P2,s,1,19,m,,HeadPos,0.07656237,0.719228,0.0623182,13.08795,7.323565,0.1481476
637962641904226478,P2,s,1,19,m,,HeadPos,0.07682645,0.7190347,0.06277667,13.08827,7.323586,0.1479426
637962641904326500,P2,s,1,19,m,,HeadPos,0.07719079,0.7188361,0.06330519,13.08848,7.323644,0.1478428
637962641904446530,P2,s,1,19,m,,HeadPos,0.07756812,0.7186057,0.06379442,13.08857,7.323726,0.1478855
637962641904556552,P2,s,1,19,m,,HeadPos,0.07791784,0.7183528,0.06423366,13.08878,7.32379,0.1477672
637962641904666576,P2,s,1,19,m,,HeadPos,0.07827185,0.7181379,0.06467095,13.08872,7.32389,0.1479494
637962641904776615,P2,s,1,19,m,,HeadPos,0.07872203,0.7178856,0.06509947,13.08879,7.323965,0.1479782
637962641904886626,P2,s,1,19,m,,HeadPos,0.07914436,0.7176717,0.06554972,13.08885,7.32411,0.1480267
637962641904996651,P2,s,1,19,m,,HeadPos,0.07978071,0.7174217,0.06602031,13.08883,7.324226,0.1481941
637962641905106678,P2,s,1,19,m,,HeadPos,0.08032289,0.717172,0.06648493,13.08904,7.324298,0.1480688
637962641905226698,P2,s,1,19,m,,HeadPos,0.08096052,0.716868,0.06695383,13.08895,7.324425,0.1481729
637962641905326724,P2,s,1,19,m,,HeadPos,0.08145952,0.7166375,0.06740174,13.08915,7.32449,0.1480156
637962641905436751,P2,s,1,19,m,,HeadPos,0.08200414,0.7164488,0.06766932,13.08919,7.32461,0.1480055
637962641905546772,P2,s,1,19,m,,HeadPos,0.08245183,0.7163439,0.06796148,13.08934,7.324646,0.1479188
637962641905666800,P2,s,1,19,m,,HeadPos,0.08296777,0.7161881,0.06818786,13.08945,7.324739,0.147849
637962641905776825,P2,s,1,19,m,,HeadPos,0.08335399,0.7160989,0.06843649,13.08934,7.32484,0.1478794
637962641905896853,P2,s,1,19,m,,HeadPos,0.08369596,0.7159646,0.06863461,13.0895,7.324877,0.1476923
637962641906006874,P2,s,1,19,m,,HeadPos,0.08405535,0.7159057,0.06887779,13.08937,7.325012,0.14778
637962641906126918,P2,s,1,19,m,,HeadPos,0.0843316,0.7158885,0.06909612,13.0894,7.32503,0.1477361
637962641906226926,P2,s,1,19,m,,HeadPos,0.08465441,0.7158105,0.06927785,13.08947,7.325085,0.1476305
637962641906346955,P2,s,1,19,m,,HeadPos,0.08483261,0.7158147,0.06938636,13.08931,7.325105,0.1476289
637962641906456974,P2,s,1,19,m,,HeadPos,0.08494011,0.7158389,0.06949328,13.0894,7.325098,0.1474406
637962641906566998,P2,s,1,19,m,,HeadPos,0.08499659,0.7158467,0.06947996,13.08938,7.325164,0.14733
637962641906677025,P2,s,1,19,m,,HeadPos,0.08502424,0.7159163,0.06958849,13.08941,7.325127,0.1472149
637962641906797054,P2,s,1,19,m,,HeadPos,0.0851346,0.7159129,0.06956038,13.0894,7.325135,0.1471301
637962641906897078,P2,s,1,19,m,,HeadPos,0.08521014,0.7159521,0.06960739,13.08941,7.325136,0.1470509
637962641907017107,P2,s,1,19,m,,HeadPos,0.08531101,0.715894,0.0696951,13.08949,7.325106,0.1468585
637962641907117124,P2,s,1,19,m,,HeadPos,0.085365,0.7158967,0.0698103,13.08953,7.325126,0.1468192
637962641907237152,P2,s,1,19,m,,HeadPos,0.08555236,0.7159207,0.06987894,13.08962,7.325103,0.1466565
637962641907347172,P2,s,1,19,m,,HeadPos,0.08574855,0.7158558,0.07001824,13.08988,7.325078,0.1464616
637962641907467207,P2,s,1,19,m,,HeadPos,0.08603945,0.7158355,0.07013311,13.08974,7.325171,0.146533
637962641907567230,P2,s,1,19,m,,HeadPos,0.08651952,0.7157862,0.07042819,13.08988,7.325193,0.1463652
637962641907687255,P2,s,1,19,m,,HeadPos,0.08714697,0.7157146,0.07086471,13.09004,7.325288,0.1462314
637962641907797275,P2,s,1,19,m,,HeadPos,0.08799235,0.7156243,0.07139285,13.09024,7.32539,0.1460494
637962641907897304,P2,s,1,19,m,,HeadPos,0.08899281,0.7155724,0.07211562,13.09048,7.325535,0.1458611
637962641908057350,P2,s,1,19,m,,HeadPos,0.09000898,0.7155315,0.07274914,13.0905,7.325779,0.145928
637962641908167364,P2,s,1,19,m,,HeadPos,0.09106702,0.7155448,0.07353716,13.09065,7.325993,0.1458903
637962641908267386,P2,s,1,19,m,,HeadPos,0.09213486,0.7155167,0.07430577,13.09089,7.326177,0.1457856
637962641908367412,P2,s,1,19,m,,HeadPos,0.09318732,0.7155396,0.07505789,13.0912,7.32636,0.1455805
637962641908467423,P2,s,1,19,m,,HeadPos,0.09439589,0.7155534,0.0760161,13.09106,7.326689,0.1457837
637962641908567450,P2,s,1,19,m,,HeadPos,0.09569831,0.7155477,0.07701397,13.09143,7.326906,0.1455661
637962641908667480,P2,s,1,19,m,,HeadPos,0.0970504,0.7155623,0.07808863,13.09135,7.327283,0.1457428
637962641908767491,P2,s,1,19,m,,HeadPos,0.09839807,0.7155536,0.07923167,13.09175,7.327534,0.1455028
637962641908867526,P2,s,1,19,m,,HeadPos,0.09977768,0.7155324,0.08040108,13.09196,7.327867,0.1455084
637962641908977552,P2,s,1,19,m,,HeadPos,0.1012099,0.7155707,0.08161131,13.09225,7.328132,0.1453927
637962641909087574,P2,s,1,19,m,,HeadPos,0.1028303,0.7155638,0.08284765,13.09252,7.32844,0.1452995
637962641909207594,P2,s,1,19,m,,HeadPos,0.1045376,0.715611,0.08416878,13.0927,7.328781,0.1452707
637962641909317624,P2,s,1,19,m,,HeadPos,0.106331,0.7156219,0.08542161,13.09313,7.329054,0.1450384
637962641909427640,P2,s,1,19,m,,HeadPos,0.1081521,0.7156572,0.0866717,13.09325,7.329482,0.1450819
637962641909537669,P2,s,1,19,m,,HeadPos,0.1099462,0.7156447,0.08792077,13.0937,7.329811,0.1448459
637962641909697701,P2,s,1,19,m,,HeadPos,0.1115317,0.7157002,0.08917443,13.09377,7.330278,0.1449717
637962641909827733,P2,s,1,19,m,,HeadPos,0.1130241,0.7157648,0.09035966,13.09383,7.330709,0.1451286
637962641909937754,P2,s,1,19,m,,HeadPos,0.1144798,0.7157792,0.09165249,13.09426,7.330953,0.1449089
637962641910077792,P2,s,1,19,m,,HeadPos,0.1157436,0.7158042,0.09293256,13.09446,7.331268,0.1449776
637962641910197820,P2,s,1,19,m,,HeadPos,0.117169,0.7158511,0.09400509,13.09489,7.331496,0.144782
637962641910337849,P2,s,1,19,m,,HeadPos,0.1185666,0.7159196,0.0950868,13.09517,7.331744,0.1448344
637962641910440188,P2,s,1,19,m,,HeadPos,0.1198698,0.7159681,0.09604662,13.09563,7.331944,0.1446458
637962641910560226,P2,s,1,19,m,,HeadPos,0.1211725,0.7160372,0.0970066,13.09594,7.332196,0.1446816
637962641910680241,P2,s,1,19,m,,HeadPos,0.1225149,0.716111,0.09774064,13.09628,7.332457,0.1447249
637962641910810276,P2,s,1,19,m,,HeadPos,0.1237332,0.7161878,0.0985218,13.09674,7.332639,0.1445832
637962641910930305,P2,s,1,19,m,,HeadPos,0.1248955,0.7162598,0.09908164,13.09702,7.332847,0.1446341
637962641911070328,P2,s,1,19,m,,HeadPos,0.1260323,0.7163787,0.099703,13.09748,7.333024,0.1445131
637962641911200366,P2,s,1,19,m,,HeadPos,0.1272207,0.716377,0.100328,13.09776,7.333296,0.1446111
637962641911310384,P2,s,1,19,m,,HeadPos,0.129432,0.7164097,0.1016426,13.09867,7.333686,0.1446129
637962641911420408,P2,s,1,19,m,,HeadPos,0.1304291,0.7163591,0.1023726,13.099,7.33391,0.1446778
637962641911520428,P2,s,1,19,m,,HeadPos,0.1324683,0.7161998,0.1036607,13.10004,7.334231,0.1445059
637962641911630457,P2,s,1,19,m,,HeadPos,0.1338121,0.7159886,0.1047,13.10104,7.334469,0.1445097
637962641911850509,P2,s,1,19,m,,HeadPos,0.1349802,0.7157474,0.1050922,13.10204,7.334743,0.144698
637962641912090564,P2,s,1,19,m,,HeadPos,0.1357543,0.7156602,0.105742,13.10294,7.334923,0.144901
637962641912290607,P2,s,1,19,m,,HeadPos,0.1361677,0.715456,0.1062964,13.104,7.335043,0.1449298
637962641912510651,P2,s,1,19,m,,HeadPos,0.1362245,0.7152514,0.1070049,13.10489,7.335158,0.1449293
637962641912750707,P2,s,1,19,m,,HeadPos,0.1360774,0.7149698,0.1078214,13.10544,7.335408,0.1451395
637962641912980759,P2,s,1,19,m,,HeadPos,0.1358635,0.7147244,0.1090252,13.1061,7.335535,0.1451451
637962641913190806,P2,s,1,19,m,,HeadPos,0.1360192,0.7145374,0.110038,13.10684,7.335628,0.145056
637962641913410858,P2,s,1,19,m,,HeadPos,0.1363374,0.7144704,0.1109565,13.10742,7.335788,0.1449856
637962641913630903,P2,s,1,19,m,,HeadPos,0.13673,0.7145221,0.1114937,13.10799,7.335965,0.1447787
637962641913850965,P2,s,1,19,m,,HeadPos,0.1368542,0.7147219,0.1121875,13.10851,7.336102,0.1445757
637962641914071021,P2,s,1,19,m,,HeadPos,0.1369799,0.7148938,0.1127906,13.10892,7.336172,0.144338
637962641914311059,P2,s,1,19,m,,HeadPos,0.1368637,0.7150905,0.1132653,13.1093,7.336233,0.1441453
637962641914511101,P2,s,1,19,m,,HeadPos,0.1368781,0.7153328,0.1134897,13.10957,7.336275,0.1440367
637962641914741156,P2,s,1,19,m,,HeadPos,0.1371547,0.7154447,0.1140188,13.10993,7.336322,0.1438854
637962641914961201,P2,s,1,19,m,,HeadPos,0.1374241,0.7155867,0.1144485,13.11004,7.336407,0.1438537
637962641915181257,P2,s,1,19,m,,HeadPos,0.1376897,0.7157409,0.1147531,13.11036,7.336387,0.143722
637962641915411298,P2,s,1,19,m,,HeadPos,0.1377266,0.7159063,0.115143,13.11072,7.336331,0.1435815
637962641915621355,P2,s,1,19,m,,HeadPos,0.1378573,0.7159805,0.1153849,13.11108,7.33626,0.1434455
637962641915851407,P2,s,1,19,m,,HeadPos,0.1376021,0.7159883,0.1153369,13.11118,7.336259,0.1434806
637962641916071452,P2,s,1,19,m,,HeadPos,0.1374263,0.715981,0.1151932,13.11128,7.336216,0.1435253
637962641916301506,P2,s,1,19,m,,HeadPos,0.1372508,0.7159333,0.1148006,13.11139,7.33624,0.143641
637962641916511552,P2,s,1,19,m,,HeadPos,0.1369665,0.7157319,0.1149678,13.11161,7.336235,0.1436567
637962641916631579,P2,s,1,19,m,,HeadPos,0.1366459,0.7155752,0.1152096,13.11159,7.336299,0.143761
637962641916751605,P2,s,1,19,m,,HeadPos,0.1361511,0.7153693,0.1153381,13.11161,7.33631,0.1438329
637962641916891642,P2,s,1,19,m,,HeadPos,0.1357012,0.7151318,0.1156734,13.11167,7.336318,0.1438355
637962641917011673,P2,s,1,19,m,,HeadPos,0.1354637,0.7148504,0.1158257,13.11175,7.33629,0.1438807
637962641917121688,P2,s,1,19,m,,HeadPos,0.1352479,0.714627,0.1159096,13.11184,7.336288,0.1439134
637962641917241714,P2,s,1,19,m,,HeadPos,0.135197,0.7143682,0.1160271,13.11191,7.336261,0.1439709
637962641917441758,P2,s,1,19,m,,HeadPos,0.1351626,0.7139742,0.1160225,13.11188,7.336309,0.1441664
637962641917551786,P2,s,1,19,m,,HeadPos,0.1352181,0.7136325,0.1163516,13.11189,7.336329,0.1444121
637962641917641807,P2,s,1,19,m,,HeadPos,0.1351786,0.713326,0.1164904,13.11197,7.336362,0.1444991
637962641917731822,P2,s,1,19,m,,HeadPos,0.1351419,0.7129014,0.1167054,13.11195,7.336418,0.1447192
637962641917831848,P2,s,1,19,m,,HeadPos,0.1351563,0.7125139,0.1170812,13.11202,7.336409,0.1448125
637962641917921866,P2,s,1,19,m,,HeadPos,0.1350196,0.7121137,0.1173223,13.11183,7.336461,0.1451831
637962641918021887,P2,s,1,19,m,,HeadPos,0.1348214,0.7116904,0.1174124,13.11192,7.336488,0.1452762
637962641918111912,P2,s,1,19,m,,HeadPos,0.1347227,0.7112282,0.1177073,13.11172,7.33654,0.1455741
637962641918201930,P2,s,1,19,m,,HeadPos,0.1346181,0.7107779,0.1180738,13.11171,7.336558,0.1457968
637962641918291949,P2,s,1,19,m,,HeadPos,0.1346163,0.7102844,0.1184727,13.11176,7.336571,0.1458991
637962641918391974,P2,s,1,19,m,,HeadPos,0.1346363,0.7097842,0.1189368,13.11151,7.336689,0.146279
637962641918501994,P2,s,1,19,m,,HeadPos,0.1347206,0.7092637,0.1193208,13.11157,7.336736,0.1463912
637962641918612035,P2,s,1,19,m,,HeadPos,0.1348325,0.7087049,0.1197388,13.11159,7.336853,0.1466058
637962641918722050,P2,s,1,19,m,,HeadPos,0.134876,0.7081853,0.1202014,13.11163,7.336883,0.1467142
637962641918832070,P2,s,1,19,m,,HeadPos,0.1349754,0.7076014,0.1205526,13.11171,7.336935,0.1469443
637962641918932104,P2,s,1,19,m,,HeadPos,0.1349899,0.7071323,0.1209904,13.11172,7.336958,0.1471032
637962641919052117,P2,s,1,19,m,,HeadPos,0.1350625,0.7065058,0.1214421,13.11174,7.336994,0.1472247
637962641919172149,P2,s,1,19,m,,HeadPos,0.1350255,0.7059253,0.1218495,13.11176,7.337129,0.1474342
637962641919272172,P2,s,1,19,m,,HeadPos,0.1350223,0.7052652,0.1222649,13.11176,7.337196,0.1475881
637962641919392206,P2,s,1,19,m,,HeadPos,0.1351314,0.7045474,0.122703,13.11161,7.337312,0.1480104
637962641919492221,P2,s,1,19,m,,HeadPos,0.1350232,0.7037788,0.1230757,13.11151,7.33743,0.1483783
637962641919612249,P2,s,1,19,m,,HeadPos,0.1347811,0.7026896,0.1234175,13.11144,7.337457,0.148675
637962641919732285,P2,s,1,19,m,,HeadPos,0.1343279,0.7016932,0.1237104,13.11125,7.33749,0.1491387
637962641919832300,P2,s,1,19,m,,HeadPos,0.1335744,0.7002546,0.1239979,13.11107,7.337466,0.1496256
637962641919952326,P2,s,1,19,m,,HeadPos,0.1324358,0.6985339,0.1242645,13.1108,7.337461,0.1502272
637962641920062525,P2,s,1,19,m,,HeadPos,0.1306942,0.6963029,0.1242134,13.11044,7.337438,0.1510376
637962641920172371,P2,s,1,19,m,,HeadPos,0.1285832,0.6935744,0.124062,13.11001,7.337259,0.1519673
