Participant,Group,Rank,Timestamp,Frame,Trial_Num,GazePoint_X,GazePoint_Y,Gaze_Strat,Winner,CGP_X,CGP_Y,Distance
P07,Beginner,,173872.27299501043,2383,1,1130.2966666666664,562.4824333333333,No Winner,,,,
P07,Beginner,,173872.30553801038,2384,1,1148.6726666666666,567.3550333333333,Looking at target,Opponent,,,
P07,Beginner,,173872.33878581037,2385,1,1156.417,565.0743,No Winner,,,,
P07,Beginner,,173872.3737170103,2386,1,1164.053666666667,562.3615666666667,No Winner,,,,
P07,Beginner,,173872.40740511028,2387,1,1165.486666666667,561.6622333333333,No Winner,,,,
P07,Beginner,,173872.4413544102,2388,1,1165.995,561.1549500000001,No Winner,,,,
P07,Beginner,,173872.47878571018,2389,1,1195.0175,576.4328,No Winner,,,,
P07,Beginner,,173872.51175391016,2390,1,1214.29625,593.871975,No Winner,,,,
P07,Beginner,,173872.5453374101,2391,1,1213.4496666666666,602.9943666666667,No Winner,,,,
P07,Beginner,,173872.58080021007,2392,1,1205.298,601.50115,No Winner,,,,
P07,Beginner,,173872.61227291002,2393,1,1209.6661666666666,577.9104833333332,No Winner,,,,
P07,Beginner,,173872.67146000997,2394,1,1151.8771666666669,522.47225,No Winner,,,,
P07,Beginner,,173872.74018470987,2395,1,1013.9485333333332,553.7518166666667,No Winner,,,,
P07,Beginner,,173872.80249210977,2396,1,954.30325,598.86795,No Winner,,,,
P07,Beginner,,173872.83342910974,2397,1,915.7014,612.5451666666667,No Winner,,,,
P07,Beginner,,173872.8676862097,2398,1,863.94532,620.47732,No Winner,,,,
P07,Beginner,,173872.91751960965,2399,1,785.9066166666667,622.0405666666667,No Winner,,,,
P07,Beginner,,173872.98745100957,2400,1,694.3816333333334,618.7123,No Winner,,,,
P07,Beginner,,173873.01568090954,2401,1,586.4063333333334,616.3179666666666,No Winner,,,,
P07,Beginner,,173873.0496468095,2402,1,519.3061666666666,613.2578666666667,No Winner,,,,
P07,Beginner,,173873.08370030945,2403,1,480.4406333333333,619.1720999999999,No Winner,,,,
P07,Beginner,,173873.1194614094,2404,1,469.5358,615.485925,No Winner,,,,
P07,Beginner,,173873.16460350933,2405,1,468.8795333333333,611.0376666666667,No Winner,,,,
P07,Beginner,,173873.19983060932,2406,1,483.14665,613.6564000000001,No Winner,,,,
P07,Beginner,,173873.2842023092,2407,1,507.09649999999993,613.2507666666667,No Winner,,,,
P07,Beginner,,173873.31728590917,2408,1,524.7797666666667,612.5531,No Winner,,,,
P07,Beginner,,173873.3558172091,2409,1,556.772775,609.4965,No Winner,,,,
P07,Beginner,,173873.39459290908,2410,1,589.8559,606.12725,No Winner,,,,
P07,Beginner,,173873.42293000905,2411,1,610.212,602.3924999999999,No Winner,,,,
P07,Beginner,,173873.45647590898,2412,1,639.7715000000001,600.9217249999999,No Winner,,,,
P07,Beginner,,173873.50188800893,2413,1,657.0922666666667,593.6821666666666,No Winner,,,,
P07,Beginner,,173873.5360028089,2414,1,662.8883,591.5132,No Winner,,,,
P07,Beginner,,173873.56701050888,2415,1,671.45955,589.12605,Looking at target,Ball,,,
P07,Beginner,,173873.6056360088,2416,1,674.2694,590.2057500000001,Looking at target,Ball,,,
P07,Beginner,,173873.63535740878,2417,1,679.5400666666666,591.8271666666668,Looking at target,Ball,,,
P07,Beginner,,173873.66480730876,2418,1,691.4254,588.7771,Looking at target,Ball,,,
P07,Beginner,,173873.68859610872,2419,1,703.0406,586.76245,Looking at target,Ball,,,
P07,Beginner,,173873.7130371087,2420,1,714.18105,585.1847,No Winner,,,,
P07,Beginner,,173873.73717360868,2421,1,731.5966666666667,585.6832,No Winner,,,,
P07,Beginner,,173873.76431060862,2422,1,750.57825,584.8893,No Winner,,,,
P07,Beginner,,173873.78780800858,2423,1,764.90845,581.809,No Winner,,,,
P07,Beginner,,173873.81412700855,2424,1,778.079,577.70675,No Winner,,,,
P07,Beginner,,173873.83758120853,2425,1,793.5828,578.1061333333333,No Winner,,,,
P07,Beginner,,173873.8634766085,2426,1,808.3852,581.67802,No Winner,,,,
P07,Beginner,,173873.92121940842,2427,1,814.5246333333334,583.5127666666666,No Winner,,,,
P07,Beginner,,173873.95469550838,2428,1,810.8625000000001,580.0961,Looking at CGP,Ball-Self,813.5893359966135,624.50028,44.48782795355182
P07,Beginner,,173873.98734840835,2429,1,806.084425,578.8018999999999,Looking at CGP,Ball-Self,795.1861166620645,623.5002,46.00772921497774
P07,Beginner,,173874.03624780828,2430,1,800.8367333333332,579.7877333333333,No Winner,,,,
P07,Beginner,,173874.06826410827,2431,1,793.8057200000001,581.5943199999999,No Winner,,,,
P07,Beginner,,173874.1210259082,2432,1,781.5705,579.2567,No Winner,,,,
P07,Beginner,,173874.15161570814,2433,1,755.43145,579.3009500000001,No Winner,,,,
P07,Beginner,,173874.1848725081,2434,1,687.0668000000001,584.3546,Looking at CGP,Ball-Self,696.5003039999999,623.4775696644385,40.24422633226524
P07,Beginner,,173874.21871380805,2435,1,634.3951199999999,586.2668600000001,No Winner,,,,
P07,Beginner,,173874.26577040803,2436,1,610.379,586.7486333333333,No Winner,,,,
P07,Beginner,,173874.30043640797,2437,1,598.5202666666667,580.7585666666666,No Winner,,,,
P07,Beginner,,173874.33485780793,2438,1,597.0149,580.8284,No Winner,,,,
P07,Beginner,,173874.3734071079,2439,1,597.9717,583.0777,No Winner,,,,
P07,Beginner,,173874.42126290782,2440,1,616.3978999999999,597.08635,No Winner,,,,
P07,Beginner,,173874.4541140078,2441,1,627.13455,600.5083,No Winner,,,,
P07,Beginner,,173874.49119780774,2442,1,640.4249000000001,599.9315999999999,No Winner,,,,
P07,Beginner,,173874.5302334077,2443,1,648.1578,598.7584,No Winner,,,,
P07,Beginner,,173874.5854540076,2444,1,694.5464666666667,587.2861666666666,No Winner,,,,
P07,Beginner,,173874.62090430758,2445,1,742.36465,569.489275,No Winner,,,,
P07,Beginner,,173874.65800360753,2446,1,779.1058666666668,563.9728,No Winner,,,,
P07,Beginner,,173874.6949855075,2447,1,788.0342,565.4485,No Winner,,,,
P07,Beginner,,173874.74239880746,2448,1,821.9038250000001,573.065675,No Winner,,,,
P07,Beginner,,173874.77937610738,2449,1,842.0067666666667,567.9417666666667,No Winner,,,,
P07,Beginner,,173874.81493140737,2450,1,875.2947333333333,561.6751666666668,Looking at target,Ball,,,
P07,Beginner,,173874.8497385073,2451,1,897.6028666666666,562.3938333333333,Looking at target,Ball,,,
P07,Beginner,,173874.88812100727,2452,1,908.447475,559.7325,Looking at target,Ball,,,
P07,Beginner,,173874.92397460723,2453,1,911.48805,552.9819,Looking at target,Ball,,,
P07,Beginner,,173874.9517035072,2454,1,911.7624,546.1395,Looking at target,Ball,,,
P07,Beginner,,173874.98793470714,2455,1,910.442875,553.3478,Looking at target,Ball,,,
P07,Beginner,,173875.0260518071,2456,1,912.4763,555.4993,Looking at target,Ball,,,
P07,Beginner,,173875.05751330708,2457,1,913.25465,553.4247499999999,Looking at target,Ball,,,
P07,Beginner,,173875.089461407,2458,1,909.4531285714286,556.6829571428573,Looking at target,Ball,,,
P07,Beginner,,173875.1634644069,2459,1,903.5372666666666,563.0121666666666,Looking at target,Ball,,,
P07,Beginner,,173875.1971739069,2460,1,907.0841333333332,563.0526333333333,No Winner,,,,
P07,Beginner,,173875.23222370684,2461,1,916.352975,557.858275,No Winner,,,,
P07,Beginner,,173875.2749742068,2462,1,922.2429333333332,554.9810666666666,No Winner,,,,
P07,Beginner,,173875.30587650675,2463,1,926.1981666666668,557.5605333333333,Looking at target,Ball,,,
P07,Beginner,,173875.3400715067,2464,1,931.14335,556.2038,Looking at target,Ball,,,
P07,Beginner,,173875.3705258067,2465,1,930.8138,552.75854,Looking at target,Ball,,,
P07,Beginner,,173875.41584820664,2466,1,929.8273,549.3742500000001,No Winner,,,,
P07,Beginner,,173875.44859440657,2467,1,927.8111666666668,549.3948333333334,Looking at target,Ball,,,
P07,Beginner,,173875.48256530653,2468,1,927.0654,543.3405333333333,Looking at target,Ball,,,
P07,Beginner,,173875.5162478065,2469,1,903.8393,532.9237333333333,Looking at target,Ball,,,
P07,Beginner,,173875.55100140645,2470,1,871.3545,524.6847,Looking at target,Ball,,,
P07,Beginner,,173875.58332000644,2471,1,871.3545,524.6847,Looking at target,Ball,,,
P07,Beginner,,173875.61860630638,2472,1,914.1674,502.7651,No Winner,,,,
P07,Beginner,,173875.65490270633,2473,1,940.27855,493.699325,Looking at target,Ball,,,
P07,Beginner,,173875.70467580628,2474,1,944.245525,499.140025,No Winner,,,,
P07,Beginner,,173875.74164500623,2475,1,946.4674333333332,504.0635,Looking at target,Ball,,,
P07,Beginner,,173875.7774321062,2476,1,947.1009333333332,506.4982333333333,Looking at target,Ball,,,
P07,Beginner,,173875.81341190613,2477,1,947.7263666666668,504.95086666666674,Looking at target,Ball,,,
P07,Beginner,,173875.87163890607,2478,1,943.559325,509.298525,Looking at target,Ball,,,
P07,Beginner,,173875.907807506,2479,1,936.313,524.8736,Looking at target,Ball,,,
P07,Beginner,,173875.943016206,2480,1,925.8806666666666,541.7210333333333,Looking at target,Ball,,,
P07,Beginner,,173875.98116720593,2481,1,916.46478,558.70036,Looking at CGP,Ball-Self,906.0386940709792,602.5001399999999,45.02359376868658
P07,Beginner,,173876.03304660588,2482,1,912.2665666666668,566.8329,No Winner,,,,
P07,Beginner,,173876.06720820584,2483,1,908.0447333333332,571.2521,Looking at CGP,Ball-Self,898.6046209916558,601.99983,32.16424445213016
P07,Beginner,,173876.0999282058,2484,1,903.0093333333334,571.6617333333332,Looking at CGP,Ball-Self,898.1768995394195,608.50008,37.15395270366372
P07,Beginner,,173876.13416190576,2485,1,897.6082333333334,568.3840666666666,Looking at CGP,Ball-Self,897.4470133858749,608.50035,40.11660728864969
P07,Beginner,,173876.1654077057,2486,1,898.2727,538.90805,No Winner,,,,
P07,Beginner,,173876.1868871057,2487,1,913.57205,488.0058,Looking at CGP,Ball-Opponent1-Opponent2,947.3282249157128,474.0040532574784,36.54488003512823
P07,Beginner,,173876.21519710563,2488,1,922.64515,443.75615,Looking at target,Ball,,,
P07,Beginner,,173876.23705800562,2489,1,921.2488,427.1000333333333,No Winner,,,,
P07,Beginner,,173876.26551670558,2490,1,924.5193,423.9066,Looking at target,Ball,,,
P07,Beginner,,173876.28805890557,2491,1,935.4349,416.7873,Looking at target,Ball,,,
P07,Beginner,,173876.31388280552,2492,1,940.27465,409.89025,Looking at target,Ball,,,
P07,Beginner,,173876.3389856055,2493,1,927.6079333333332,421.18,Looking at target,Ball,,,
P07,Beginner,,173876.36771080547,2494,1,903.7297,464.7256,No Winner,,,,
P07,Beginner,,173876.39108620543,2495,1,883.0381500000001,539.11065,Looking at CGP,Ball-Self,889.4809022741467,565.99992,27.65035077533235
P07,Beginner,,173876.4151994054,2496,1,863.6831999999999,599.7564500000001,No Winner,,,,
P07,Beginner,,173876.4376728054,2497,1,850.6405666666666,648.1214333333332,No Winner,,,,
P07,Beginner,,173876.46695010536,2498,1,845.30085,668.55405,No Winner,,,,
P07,Beginner,,173876.48909560533,2499,1,847.94915,672.18925,No Winner,,,,
P07,Beginner,,173876.5162559053,2500,1,853.46555,672.8268,No Winner,,,,
P07,Beginner,,173876.5385118053,2501,1,856.6503333333334,669.4958,No Winner,,,,
P07,Beginner,,173876.56736350522,2502,1,861.0249,669.2007,No Winner,,,,
P07,Beginner,,173876.5893112052,2503,1,863.0761,670.3773,No Winner,,,,
P07,Beginner,,173876.6166688052,2504,1,864.90435,668.1983,No Winner,,,,
P07,Beginner,,173876.63955640516,2505,1,870.0563333333333,662.0749666666667,No Winner,,,,
P07,Beginner,,173876.66655230513,2506,1,873.7499,657.3079,No Winner,,,,
P07,Beginner,,173876.68768230508,2507,1,876.5681333333332,652.9421333333333,No Winner,,,,
P07,Beginner,,173876.71678440506,2508,1,892.8149000000001,625.8050000000001,No Winner,,,,
P07,Beginner,,173876.73960100504,2509,1,918.9695,549.0304,No Winner,,,,
P07,Beginner,,173876.76583850497,2510,1,934.7508,504.8939,No Winner,,,,
P07,Beginner,,173876.78721190497,2511,1,948.3308333333334,479.9339333333333,No Winner,,,,
P07,Beginner,,173876.81795860492,2512,1,959.19755,450.3956,No Winner,,,,
P07,Beginner,,173876.83916160488,2513,1,966.483,436.4726666666667,No Winner,,,,
P07,Beginner,,173876.86904450486,2514,1,970.17445,433.24915,No Winner,,,,
P07,Beginner,,173876.89058090482,2515,1,973.3307,433.2693,No Winner,,,,
P07,Beginner,,173876.9177169048,2516,1,981.0522,434.953,No Winner,,,,
P07,Beginner,,173876.93830290475,2517,1,983.034,434.0172,No Winner,,,,
P07,Beginner,,173876.96765020475,2518,1,999.7869,419.4577,No Winner,,,,
P07,Beginner,,173876.98749800472,2519,1,996.4805333333334,423.4252333333333,No Winner,,,,
P07,Beginner,,173877.0174227047,2520,1,996.48955,424.58895,No Winner,,,,
P07,Beginner,,173877.03665910466,2521,1,999.8847,423.15245,Looking at target,Ball,,,
P07,Beginner,,173877.06559880462,2522,1,1001.708,431.09645,Looking at target,Ball,,,
P07,Beginner,,173877.08718150458,2523,1,1003.2946666666668,462.46536666666674,No Winner,,,,
P07,Beginner,,173877.11645130458,2524,1,1005.679,500.31645,No Winner,,,,
P07,Beginner,,173877.13839820455,2525,1,1007.53,517.22505,No Winner,,,,
P07,Beginner,,173877.1651976045,2526,1,1011.929,528.43665,No Winner,,,,
P07,Beginner,,173877.18629430447,2527,1,1016.5196666666666,538.6667000000001,No Winner,,,,
P07,Beginner,,173877.21542060445,2528,1,1016.5175,545.05295,No Winner,,,,
P07,Beginner,,173877.23731450443,2529,1,1020.3165,549.50145,No Winner,,,,
P07,Beginner,,173877.2665589044,2530,1,1025.2089999999998,555.76965,Looking at target,Ball,,,
P07,Beginner,,173877.28773560436,2531,1,1026.333,559.6544,Looking at target,Ball,,,
P07,Beginner,,173877.31670490434,2532,1,1024.9245,566.60815,Looking at target,Ball,,,
P07,Beginner,,173877.3388428043,2533,1,1026.1815,571.5508,Looking at target,Ball,,,
P07,Beginner,,173877.36784620426,2534,1,1027.3539999999998,573.8127,Looking at target,Ball,,,
P07,Beginner,,173877.38805790426,2535,1,1029.2043333333334,575.7955000000001,Looking at target,Ball,,,
P07,Beginner,,173877.41535320418,2536,1,1029.266,578.5352,Looking at target,Ball,,,
P07,Beginner,,173877.4371599042,2537,1,1029.25,579.3488666666667,Looking at target,Ball,,,
P07,Beginner,,173877.46666420414,2538,1,1029.726,577.45515,Looking at target,Ball,,,
P07,Beginner,,173877.4875203041,2539,1,1031.3833333333334,573.9372333333333,Looking at target,Ball,,,
P07,Beginner,,173877.51733360408,2540,1,1032.4355,569.58015,Looking at target,Ball,,,
P07,Beginner,,173877.53855180406,2541,1,1033.2885,567.8223,Looking at target,Ball,,,
P07,Beginner,,173877.56759600402,2542,1,1034.6025,565.6495,Looking at target,Ball,,,
P07,Beginner,,173877.59063080398,2543,1,1036.318,562.8549666666667,Looking at target,Ball,,,
P07,Beginner,,173877.61769920395,2544,1,1037.825,560.2709,Looking at target,Ball,,,
P07,Beginner,,173877.63821520392,2545,1,1039.791,558.3691333333334,Looking at target,Ball,,,
P07,Beginner,,173958.6753149058,4442,1,982.5692,476.8455,Looking at target,Ball,,,
P07,Beginner,,173958.69785180577,4443,1,980.06265,475.87875,Looking at target,Ball,,,
P07,Beginner,,173958.72093950573,4444,1,974.5925333333334,468.1870333333333,Looking at target,Ball,,,
P07,Beginner,,173958.7515662057,4445,1,970.9246,463.81975,Looking at target,Ball,,,
P07,Beginner,,173958.77124240567,4446,1,971.87995,464.83655,Looking at target,Ball,,,
P07,Beginner,,173958.79478340564,4447,1,971.73775,458.70895,No Winner,,,,
P07,Beginner,,173958.8215259056,4448,1,969.3573,454.88605,No Winner,,,,
P07,Beginner,,173958.8452875056,4449,1,968.6791,458.0314,No Winner,,,,
P07,Beginner,,173958.87092090555,4450,1,973.254,475.737,No Winner,,,,
P07,Beginner,,173958.89495230553,4451,1,981.59085,504.62295,No Winner,,,,
P07,Beginner,,173958.9220020055,4452,1,990.19345,526.97775,No Winner,,,,
P07,Beginner,,173958.94589390547,4453,1,995.8927,545.6927333333333,No Winner,,,,
P07,Beginner,,173958.97600700543,4454,1,998.81325,557.26655,No Winner,,,,
P07,Beginner,,173958.9969652054,4455,1,1005.3235,560.7581,No Winner,,,,
P07,Beginner,,173959.0215278054,4456,1,1011.585,561.9919,No Winner,,,,
P07,Beginner,,173959.04501810536,4457,1,1017.736,560.7334000000001,No Winner,,,,
P07,Beginner,,173959.07179020531,4458,1,1025.111,530.3125666666666,No Winner,,,,
P07,Beginner,,173959.0953450053,4459,1,1036.8155000000002,485.6587,No Winner,,,,
P07,Beginner,,173959.12087590527,4460,1,1045.514,451.36725,No Winner,,,,
P07,Beginner,,173959.14733770522,4461,1,1050.236,426.8434,No Winner,,,,
P07,Beginner,,173959.17327580517,4462,1,1055.4235,411.71295,No Winner,,,,
P07,Beginner,,173959.19753460516,4463,1,1057.7025,402.29215,No Winner,,,,
P07,Beginner,,173959.2239041051,4464,1,1056.572,397.0965,No Winner,,,,
P07,Beginner,,173959.2478022051,4465,1,1054.2975,389.0675,No Winner,,,,
P07,Beginner,,173959.27173160503,4466,1,1049.5003333333334,390.3603666666666,No Winner,,,,
P07,Beginner,,173959.29615850502,4467,1,1049.1415000000002,424.42435,No Winner,,,,
P07,Beginner,,173959.322400205,4468,1,1045.513333333333,476.4378,No Winner,,,,
P07,Beginner,,173959.35530220496,4469,1,1035.2735,519.3436999999999,No Winner,,,,
P07,Beginner,,173959.38050800495,4470,1,1021.753,549.2612333333333,No Winner,,,,
P07,Beginner,,173959.40743960493,4471,1,1006.815,569.90945,Looking at CGP,Ball-Teammate1,1040.0009760000005,548.3665442515382,39.56520935316419
P07,Beginner,,173959.43475450485,4472,1,996.09845,576.2096,Looking at CGP,Ball-Teammate1,1018.5000000000002,547.894704023292,36.10488577151726
P07,Beginner,,173959.45803520485,4473,1,993.5768,577.9496,Looking at CGP,Ball-Teammate1,978.9995519999997,549.0502165090209,32.3677389604556
P07,Beginner,,173959.4833404048,4474,1,970.58235,579.5977499999999,Looking at CGP,Ball-Teammate1,956.9999040000004,549.4843934333899,33.03478595436483
P07,Beginner,,173959.50664410478,4475,1,954.5681333333332,584.6020333333332,No Winner,,,,
P07,Beginner,,173959.53120240473,4476,1,940.987,582.01945,Looking at CGP,Ball-Self-Teammate1,923.0637506848328,616.9724902463366,39.280502650496565
P07,Beginner,,173959.55375290473,4477,1,933.05955,578.3076000000001,No Winner,,,,
P07,Beginner,,173959.57964520468,4478,1,925.3948,577.2876,No Winner,,,,
P07,Beginner,,173959.60312840465,4479,1,911.66725,575.0257,No Winner,,,,
P07,Beginner,,173959.62943350463,4480,1,904.2117,574.3024,Looking at CGP,Ball-Self-Teammate1,885.6715990638154,619.729414988403,49.06474328354836
P07,Beginner,,173959.6535461046,4481,1,892.07605,575.899,Looking at CGP,Ball-Self-Teammate1,894.8281575551797,615.076647332586,39.27419186325498
P07,Beginner,,173959.68078400457,4482,1,886.4455499999999,576.21285,Looking at CGP,Ball-Self-Teammate1,902.0182485563304,617.6748730274064,44.290047345329405
P07,Beginner,,173959.70413640453,4483,1,884.80645,575.16405,Looking at CGP,Ball-Teammate1,900.0008160000001,551.9081872850034,27.779559189460294
P07,Beginner,,173959.7287360045,4484,1,886.3994333333334,571.2849,Looking at CGP,Ball-Teammate1,917.0006400000004,551.2391594183966,36.58231218664299
P07,Beginner,,173959.75423020447,4485,1,887.0249,570.2559,No Winner,,,,
P07,Beginner,,173959.77897550445,4486,1,893.9122,562.98575,No Winner,,,,
P07,Beginner,,173959.80371740443,4487,1,895.9979,558.9608,No Winner,,,,
P07,Beginner,,173959.8317339044,4488,1,952.2827,454.36885,No Winner,,,,
P07,Beginner,,173959.85631780437,4489,1,971.10095,421.12075,No Winner,,,,
P07,Beginner,,173959.87938920435,4490,1,986.2543,400.36495,No Winner,,,,
P07,Beginner,,173959.9048039043,4491,1,997.29235,391.64865,No Winner,,,,
P07,Beginner,,173959.93032610428,4492,1,1009.1896666666668,392.27613333333335,No Winner,,,,
P07,Beginner,,173959.95684440425,4493,1,1015.745,393.58135,No Winner,,,,
P07,Beginner,,173959.98341320423,4494,1,1022.894,389.92895,No Winner,,,,
P07,Beginner,,173960.0056913042,4495,1,1031.8236666666664,387.5294333333333,No Winner,,,,
P07,Beginner,,173960.03280950416,4496,1,1033.9715,385.6213,No Winner,,,,
P07,Beginner,,173960.05637190412,4497,1,1034.0485,384.4443,No Winner,,,,
P07,Beginner,,173960.0809155041,4498,1,1037.8915000000002,380.81785,No Winner,,,,
P07,Beginner,,173960.10552360408,4499,1,1043.025,378.59275,No Winner,,,,
P07,Beginner,,173960.13018800406,4500,1,1045.3153333333332,379.5507666666667,No Winner,,,,
P07,Beginner,,173960.156239304,4501,1,1055.7395,386.8088,No Winner,,,,
P07,Beginner,,173960.18161180394,4502,1,1086.361,418.14795,No Winner,,,,
P07,Beginner,,173960.20779610393,4503,1,1130.3833333333334,470.37376666666665,No Winner,,,,
P07,Beginner,,173960.23335640389,4504,1,1157.0535,509.32005,Looking at CGP,Ball-Opponent1,1165.5007199999968,518.2119756841032,12.264659314467774
P07,Beginner,,173960.25614690388,4505,1,1168.6265,522.94665,Looking at CGP,Ball-Opponent1,1152.500255999998,519.3933105953472,16.51308470493207
P07,Beginner,,173960.28233440383,4506,1,1173.21,527.46165,Looking at CGP,Ball-Opponent1,1143.500255999999,519.633236098947,30.723817353184096
P07,Beginner,,173960.30652360382,4507,1,1170.1255,534.73855,Looking at CGP,Ball-Opponent1,1123.9995360000014,520.1558782110675,48.37622216991427
P07,Beginner,,173960.33225950378,4508,1,1164.342666666667,539.3104,No Winner,,,,
P07,Beginner,,173960.35594010376,4509,1,1166.4255,542.2935500000001,Looking at target,Ball,,,
P07,Beginner,,173960.3809228037,4510,1,1170.2585,550.3621499999999,Looking at target,Ball,,,
P07,Beginner,,173960.4066703037,4511,1,1167.8145,555.1614500000001,Looking at target,Ball,,,
P07,Beginner,,173960.43128800366,4512,1,1161.6625,557.677,Looking at target,Ball,,,
P07,Beginner,,173960.45392680363,4513,1,1145.0793333333331,558.2871333333334,Looking at target,Ball,,,
P07,Beginner,,173960.4810998036,4514,1,1130.754,560.3593,Looking at target,Ball,,,
P07,Beginner,,173960.50771100356,4515,1,1116.3805,562.53665,Looking at target,Ball,,,
P07,Beginner,,173960.53087530355,4516,1,1102.479,562.37825,Looking at target,Ball,,,
P07,Beginner,,173960.55441160352,4517,1,1084.097,564.8773333333334,Looking at target,Ball,,,
P07,Beginner,,173960.5821041035,4518,1,1065.97,567.2788,Looking at target,Ball,,,
P07,Beginner,,173960.60599300347,4519,1,1041.4025,569.91825,Looking at target,Ball,,,
P07,Beginner,,173960.63137640344,4520,1,1021.795,573.345,Looking at target,Ball,,,
P07,Beginner,,173960.6556067034,4521,1,1000.1642666666668,574.4499999999999,Looking at target,Ball,,,
P07,Beginner,,173960.68057840338,4522,1,995.29465,568.51285,Looking at target,Ball,,,
P07,Beginner,,173960.70448280335,4523,1,994.0994,566.34555,Looking at CGP,Ball-Opponent1-Self-Teammate1,1019.2502420907168,592.6140097497687,36.36752446204425
P07,Beginner,,173960.73058860333,4524,1,985.9346,563.9431500000001,Looking at CGP,Ball-Opponent1-Self-Teammate1,1005.1722942168344,592.5939443758565,34.51024336552887
P07,Beginner,,173960.7534449033,4525,1,975.5184666666668,561.4764666666666,Looking at CGP,Ball-Opponent1-Self-Teammate1,978.832010372932,593.8122374414904,32.50510180718219
P07,Beginner,,173960.78168830322,4526,1,960.98035,562.226,Looking at CGP,Ball-Opponent1-Self-Teammate1,965.8962387189064,594.3860538698946,32.533598430102856
P07,Beginner,,173960.8050843032,4527,1,950.99555,564.9764,Looking at CGP,Ball-Opponent1-Self-Teammate1,942.190822317151,594.7469899629074,31.04530973124103
P07,Beginner,,173960.83160680317,4528,1,939.45745,561.9409,Looking at CGP,Ball-Opponent1-Self-Teammate1,931.9183563450888,595.0051041933331,33.91282253183805
P07,Beginner,,173960.85430150313,4529,1,931.6972,560.7181,Looking at CGP,Ball-Opponent1-Self-Teammate1,915.950383950883,595.7069607069114,38.36903164340191
P07,Beginner,,173960.88236570312,4530,1,903.9317,560.41795,Looking at CGP,Ball-Opponent1-Self-Teammate1,909.8964189445038,596.6767541081994,36.7461392182049
P07,Beginner,,173960.9064306031,4531,1,883.323,558.9059,Looking at CGP,Ball-Opponent1-Self-Teammate1,906.415572319536,598.5732703864243,45.89953343670032
P07,Beginner,,173960.93326260307,4532,1,864.6614999999999,557.90385,No Winner,,,,
P07,Beginner,,173960.95716440302,4533,1,852.7437333333332,556.8581333333333,Looking at target,Ball,,,
P07,Beginner,,173960.982457303,4534,1,845.5581999999999,553.6954000000001,Looking at target,Ball,,,
