Participant,Group,Rank,Timestamp,Frame,Trial_Num,GazePoint_X,GazePoint_Y,Gaze_Strat,Winner,CGP_X,CGP_Y,Distance
P09,Beginner,,610.8555472498663,6267,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,610.8833463498373,6268,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,610.9055900498141,6269,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,610.9339262497846,6270,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,610.9549167497628,6271,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,610.9829743497336,6272,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.0042411497114,6273,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.0322814496822,6274,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.0541450496594,6275,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.0838847496284,6276,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.1044936496069,6277,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.1329515495772,6278,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.1550481495543,6279,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.182121749526,6280,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.2045601495026,6281,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.2325472494734,6282,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.2545807494505,6283,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.2822896494216,6284,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.3045671493984,6285,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.3323656493694,6286,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.3553594493455,6287,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.3838339493159,6288,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.405789549293,6289,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.4339149492637,6290,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.458531049238,6291,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.4846097492108,6292,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.5054889491892,6293,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.5336058491598,6294,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.5561306491363,6295,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.5828939491084,6296,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.6050127490854,6297,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.6318382490575,6298,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.6550262490332,6299,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.6820104490051,6300,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.7055008489807,6301,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.7316188489534,6302,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.7500575489343,6303,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.772468248911,6304,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.7994085488829,6305,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.8218520488595,6306,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.8489751488312,6307,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.8715390488077,6308,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.8977884487803,6309,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.9217066487554,6310,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.9489288487271,6311,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.9661602487091,6312,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,611.9889319486854,6313,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.0156835486575,6314,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.0381016486341,6315,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.0649810486061,6316,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.0879393485823,6317,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.1143281485547,6318,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.1326407485357,6319,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.1546973485126,6320,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.1823142484839,6321,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.2060436484592,6322,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.2316843484324,6323,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.2496389484138,6324,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.2734650483889,6325,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.2984656483628,6326,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.321422648339,6327,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.3484826483108,6328,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.3666370482918,6329,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.3892446482682,6330,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.4170289482394,6331,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.4399086482155,6332,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.4878196481656,6333,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.5152615481369,6334,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.5349873481165,6335,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.5633265480869,6336,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.59879344805,6337,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.6185744480293,6338,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.6481919479985,6339,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.6696129479762,6340,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.6969875479476,6341,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.7191306479245,6342,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.7478645478947,6343,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.7692997478723,6344,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.7975253478428,6345,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.8187718478208,6346,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.8477221477906,6347,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.8692766477682,6348,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.8978380477383,6349,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.9194842477159,6350,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.9467742476875,6351,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.9683380476649,6352,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,612.9969605476351,6353,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.0184645476128,6354,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.0474987475824,6355,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.0683258475608,6356,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.0965846475314,6357,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.1152008475119,6358,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.13626614749,6359,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.1639021474612,6360,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.1853701474388,6361,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.2134151474096,6362,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.2352789473867,6363,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.2640681473569,6364,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.2850949473349,6365,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.3145583473042,6366,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.3344155472835,6367,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.3653746472512,6368,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.3870887472286,6369,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.4162818471982,6370,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.4379359471756,6371,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.4658315471465,6372,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.4867683471248,6373,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.515324447095,6374,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.5363747470731,6375,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.5654274470428,6376,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.5861354470212,6377,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.6148553469914,6378,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.6359378469692,6379,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.6656886469383,6380,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.6872214469158,6381,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.7155331468864,6382,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.7377943468632,6383,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.7659080468338,6384,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.7864877468124,6385,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.8158887467818,6386,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.83685944676,6387,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.8656467467299,6388,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.8856789467092,6389,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.9144692466791,6390,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.9378314466549,6391,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.9642782466271,6392,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,613.9822959466085,6393,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.0010573465888,6394,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.0309186465579,6395,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.0486689465394,6396,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.0684102465187,6397,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.0992549464866,6398,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.118908246466,6399,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.1481324464356,6400,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.1692891464136,6401,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.1983957463833,6402,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.2184188463624,6403,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.2476306463319,6404,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.2655264463133,6405,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.2854173462927,6406,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.3144497462623,6407,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.3329347462432,6408,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.3534484462218,6409,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.3939031461796,6410,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.4170385461555,6411,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.4365484461351,6412,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.4653959461051,6413,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.486664446083,6414,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.5163814460519,6415,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.5370762460304,6416,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.566203746,6417,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.5871902459781,6418,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.6163110459478,6419,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.6368674459264,6420,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.6660099458961,6421,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.6864195458749,6422,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.7166728458433,6423,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.7382729458208,6424,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.7681292457896,6425,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.8006240457557,6426,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.8334243457217,6427,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.852257745702,6428,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.8836821456692,6429,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.9067306456453,6430,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.9343729456164,6431,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.9659103455836,6432,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,614.9863115455623,6433,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.0154463455319,6434,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.0364122455101,6435,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.0656377454796,6436,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.0846548454598,6437,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.1163712454269,6438,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.1370308454053,6439,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.167103945374,6440,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.186205845354,6441,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.2173519453216,6442,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.2526093452849,6443,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.2982988452372,6444,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.3315110452027,6445,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.3601639451728,6446,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.3997068451316,6447,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.4350859450948,6448,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.4682098450602,6449,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.5002305450269,6450,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.5195297450068,6451,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.5508163449741,6452,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.5697283449545,6453,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.6023011449205,6454,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.6341355448873,6455,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.6682281448518,6456,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.7002891448184,6457,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.7198636447981,6458,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.7508813447657,6459,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.7839488447312,6460,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.8166343446973,6461,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.8374430446755,6462,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.8679738446436,6463,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.8870950446238,6464,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.9181625445914,6465,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.9504438445578,6466,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,615.9683858445391,6467,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.0012738445048,6468,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.0336141444711,6469,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.0667285444366,6470,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.1014993444004,6471,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.1334950443671,6472,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.1668540443324,6473,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.1847447443137,6474,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.2166077442805,6475,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.2378450442583,6476,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.2673704442276,6477,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.2884584442055,6478,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.3173908441754,6479,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.3383074441537,6480,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.3680497441227,6481,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.3900824440997,6482,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.4206240440678,6483,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.4403086440474,6484,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.4702763440162,6485,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.490595843995,6486,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.5183558439661,6487,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.5393620439442,6488,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.5686018439137,6489,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.5916732438898,6490,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.6184615438617,6491,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.6402059438391,6492,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.6688001438093,6493,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.6905192437868,6494,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.7225427437533,6495,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.7516509437229,6496,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.7744256436993,6497,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.8023925436701,6498,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.824580443647,6499,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.852439743618,6500,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.8835607435855,6501,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.9028344435654,6502,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.923447843544,6503,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.9517583435145,6504,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,616.973247743492,6505,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.0013313434629,6506,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.0254667434377,6507,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.0513559434107,6508,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.0734077433877,6509,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.1015101433585,6510,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.1234842433356,6511,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.1588607432986,6512,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.1840523432724,6513,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.2069125432487,6514,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.2334918432209,6515,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.2523924432012,6516,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.2733086431793,6517,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.3011000431505,6518,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.3235219431272,6519,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.352423043097,6520,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.3749704430736,6521,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.4017368430456,6522,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.4242180430222,6523,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.4514154429938,6524,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.4842287429597,6525,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.5170828429254,6526,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.5363640429055,6527,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.5666939428738,6528,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.5862618428533,6529,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.6080667428306,6530,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.6354245428022,6531,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.6693972427668,6532,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.691264242744,6533,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.7182689427158,6534,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.7432900426898,6535,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.769887142662,6536,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.7917903426393,6537,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.817982342612,6538,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.8506811425779,6539,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.879351742548,6540,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.9064571425198,6541,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.9290887424961,6542,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.9545612424697,6543,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,617.977211542446,6544,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,618.004094542418,6545,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,618.0269550423942,6546,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,618.0534505423667,6547,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,618.0769597423421,6548,1,-1.0,-1.0,No Winner,,,,
P09,Beginner,,618.103911442314,6549,1,-1.0,-1.0,No Winner,,,,
