Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638246860094686260,"P3","co",1,358.4417,87.99467,343.3393,0,0,0
638246860095186892,"P3","co",1,358.5178,88.18016,343.4303,358.2385,86.42823,343.6003
638246860095316665,"P3","co",1,358.8981,89.13859,343.9427,358.4194,87.42848,343.5534
638246860095446789,"P3","co",1,358.9873,89.39043,344.0992,358.7809,88.23586,344.0814
638246860095596344,"P3","co",1,359.1416,89.92151,344.3687,358.9273,88.92866,344.1686
638246860095706347,"P3","co",1,359.1467,89.96799,344.3853,359.0539,89.24019,344.4679
638246860095826346,"P3","co",1,359.2408,90.2517,344.5197,359.0944,89.56223,344.4441
638246860095936350,"P3","co",1,359.3569,90.56329,344.6554,359.2026,89.95529,344.5618
638246860096051757,"P3","co",1,359.4666,90.89098,344.8145,359.3374,90.41206,344.6764
638246860096167659,"P3","co",1,359.5828,91.21738,344.9914,359.4641,90.87139,344.8172
638246860096277653,"P3","co",1,359.723,91.56168,345.1915,359.5892,91.26707,344.9848
638246860096387648,"P3","co",1,359.8398,91.91474,345.4059,359.7545,91.8085,345.1598
638246860096497646,"P3","co",1,359.9388,92.27043,345.6628,359.8823,92.24876,345.3643
638246860096607652,"P3","co",1,0.04536697,92.65996,346.0042,-0.001398908,92.74583,345.6053
638246860096717659,"P3","co",1,0.1315777,93.04932,346.4116,0.1155494,93.22724,345.9383
638246860096827645,"P3","co",1,0.2072335,93.46838,346.9399,0.223311,93.8075,346.3274
638246860096937663,"P3","co",1,0.2655365,93.91321,347.5227,0.3216938,94.44584,346.8373
638246860097047650,"P3","co",1,0.321593,94.35896,348.1292,0.3900627,95.02036,347.4134
638246860097157808,"P3","co",1,0.3402944,94.8012,348.7888,0.46329,95.675,348.0077
638246860097267791,"P3","co",1,0.3355482,95.25494,349.5285,0.4931317,96.29893,348.66
638246860097377793,"P3","co",1,0.3324088,95.70699,350.3058,0.4864255,96.8358,349.403
638246860097497800,"P3","co",1,0.3037796,96.16322,351.1698,0.4749909,97.31848,350.1888
638246860097607798,"P3","co",1,0.2763748,96.62881,352.0341,0.4300498,97.73156,351.067
638246860097717804,"P3","co",1,0.2235603,97.09258,352.8833,0.3777558,98.02701,351.952
638246860097827805,"P3","co",1,0.1911776,97.55583,353.6942,0.3087374,98.4127,352.8143
638246860097937792,"P3","co",1,0.1387958,98.0178,354.4672,0.2580234,98.72806,353.6402
638246860098057804,"P3","co",1,0.09541203,98.47496,355.1906,0.1925586,99.09828,354.4236
638246860098167797,"P3","co",1,0.05870186,98.93327,355.8749,0.1375663,99.45496,355.1563
