Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638249397536784240,"P9","co",1,355.1188,94.52226,25.60257,3.791948,25.54892,6.05781
638249397537274239,"P9","co",1,355.0939,94.41323,25.72098,354.8041,95.68894,25.79644
638249397537414232,"P9","co",1,355.0452,93.83757,26.2371,354.8079,95.46852,25.89788
638249397537514243,"P9","co",1,355.0255,93.67992,26.30465,354.7044,95.06761,26.45045
638249397537614230,"P9","co",1,355.0259,93.66167,26.27395,354.6561,95.00806,26.53608
638249397537714263,"P9","co",1,355.0192,93.50127,26.33249,354.6506,95.01222,26.50895
638249397537824520,"P9","co",1,355.0287,93.33352,26.38473,354.6161,94.94749,26.58537
638249397537924251,"P9","co",1,355.0421,93.13196,26.41823,354.588,94.91006,26.66178
638249397538024235,"P9","co",1,355.0613,92.91767,26.45341,354.5664,94.83041,26.71826
638249397538124238,"P9","co",1,355.088,92.70415,26.46387,354.5038,94.90277,26.80533
638249397538254239,"P9","co",1,355.1156,92.44579,26.47647,354.3952,95.16349,26.89995
638249397538354248,"P9","co",1,355.1576,92.1619,26.48488,354.3472,95.1685,26.96128
638249397538454246,"P9","co",1,355.1943,91.86902,26.48851,354.3701,94.95117,26.98549
638249397538554236,"P9","co",1,355.2269,91.55293,26.50596,354.3746,94.77119,27.01304
638249397538654239,"P9","co",1,355.2603,91.24227,26.54136,354.342,94.67984,27.07479
638249397538764245,"P9","co",1,355.3217,90.91782,26.59421,354.1954,94.98714,27.22401
638249397538864247,"P9","co",1,355.3731,90.59473,26.70493,354.1265,95.10613,27.36297
638249397538984245,"P9","co",1,355.4086,90.30287,26.81811,354.0802,95.10252,27.54133
638249397539084251,"P9","co",1,355.4542,90.02903,26.95675,354.0227,95.10853,27.71849
638249397539184241,"P9","co",1,355.513,89.79169,27.12645,354.028,94.95011,27.89116
638249397539304239,"P9","co",1,355.5814,89.58487,27.29302,354.0404,94.84461,28.09974
638249397539414243,"P9","co",1,355.6377,89.43696,27.45515,354.0783,94.71777,28.29611
638249397539524243,"P9","co",1,355.7,89.31174,27.61473,354.1082,94.63599,28.48391
638249397539644249,"P9","co",1,355.766,89.23297,27.80167,354.141,94.5881,28.67126
638249397539744237,"P9","co",1,355.8188,89.20353,27.98182,354.1775,94.58203,28.8859
638249397539864240,"P9","co",1,355.8512,89.18826,28.15777,354.2028,94.61842,29.09067
638249397539964236,"P9","co",1,355.8605,89.18913,28.30939,354.2246,94.61102,29.27879
638249397540084234,"P9","co",1,355.8711,89.19719,28.42843,354.2286,94.60403,29.43686
