Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638249392119263738,"P9","solo",2,351.6515,149.8823,8.768978,355.1921,348.6581,354.9087
638249392119673739,"P9","solo",2,351.7009,150.5485,8.610245,355.6076,112.4532,9.457428
638249392119803742,"P9","solo",2,351.6867,155.018,7.899354,355.6411,112.6766,9.329112
638249392119973755,"P9","solo",2,351.8443,155.4798,7.652981,355.7664,113.1465,8.849749
638249392120083757,"P9","solo",2,351.8812,155.2839,7.657958,355.8481,113.2236,8.615009
638249392120183757,"P9","solo",2,351.9363,155.7985,7.50452,355.8607,113.2462,8.603978
638249392120284706,"P9","solo",2,351.9812,156.2897,7.353701,355.8887,113.3583,8.476382
638249392120374705,"P9","solo",2,351.9993,156.7476,7.222825,355.9019,113.5182,8.354359
638249392120474705,"P9","solo",2,352.0094,157.1494,7.104104,355.8943,113.7009,8.256318
638249392120564717,"P9","solo",2,352.0194,157.5791,6.976948,355.8693,113.9884,8.17049
638249392120654704,"P9","solo",2,352.0167,157.9438,6.861905,355.8431,114.2802,8.078557
638249392120754723,"P9","solo",2,352.0294,158.3112,6.751328,355.797,114.6605,7.999488
638249392120854718,"P9","solo",2,352.0697,158.6209,6.64416,355.7653,115.0344,7.918799
638249392120964723,"P9","solo",2,352.1144,158.9114,6.534172,355.7443,115.4989,7.830838
638249392121072112,"P9","solo",2,352.1627,159.1667,6.41545,355.7292,115.9159,7.737961
638249392121192110,"P9","solo",2,352.2119,159.4119,6.297209,355.7081,116.3726,7.635761
638249392121324357,"P9","solo",2,352.2506,159.6076,6.180184,355.692,116.781,7.53266
638249392121484363,"P9","solo",2,352.2757,159.7643,6.105278,355.6694,117.1342,7.431927
638249392121584366,"P9","solo",2,352.3059,159.9579,6.037667,355.6446,117.5082,7.36813
638249392121684373,"P9","solo",2,352.343,160.141,5.996766,355.6346,117.8201,7.309217
638249392121774357,"P9","solo",2,352.3576,160.3247,5.982871,355.6343,118.1743,7.269356
638249392121874364,"P9","solo",2,352.3706,160.5209,5.949236,355.6284,118.4806,7.258355
638249392121974660,"P9","solo",2,352.3837,160.7066,5.95567,355.6249,118.6827,7.232113
638249392122094654,"P9","solo",2,352.3851,160.9013,5.963226,355.6299,118.9241,7.238155
638249392122194734,"P9","solo",2,352.3598,161.0905,5.959111,355.635,119.0632,7.249085
638249392122323735,"P9","solo",2,352.3509,161.2773,5.938105,355.6158,119.1845,7.258776
638249392122423729,"P9","solo",2,352.331,161.4415,5.911446,355.6027,119.3258,7.249492
638249392122523730,"P9","solo",2,352.318,161.5962,5.872112,355.5701,119.5509,7.238263
638249392122651398,"P9","solo",2,352.2966,161.7366,5.82822,355.5355,119.8117,7.214042
638249392122751421,"P9","solo",2,352.2652,161.8629,5.778411,355.4956,120.0249,7.188336
638249392122861402,"P9","solo",2,352.244,161.9573,5.72147,355.4529,120.1414,7.160719
638249392122981519,"P9","solo",2,352.2157,162.0718,5.662048,355.399,120.4365,7.122279
638249392123091513,"P9","solo",2,352.2165,162.1618,5.59678,355.3324,120.819,7.083845
638249392123191509,"P9","solo",2,352.2199,162.2426,5.558442,355.2752,121.3344,7.029404
638249392123311655,"P9","solo",2,352.2149,162.345,5.514301,355.2215,121.9318,6.994799
638249392123411662,"P9","solo",2,352.2092,162.4239,5.46953,355.1525,122.6262,6.957063
638249392123521662,"P9","solo",2,352.2086,162.5142,5.402359,355.0818,123.3167,6.917234
638249392123651672,"P9","solo",2,352.2168,162.5592,5.322271,355.0128,123.9727,6.856769
638249392123751671,"P9","solo",2,352.2285,162.616,5.252241,354.9357,124.7437,6.778617
638249392123861670,"P9","solo",2,352.2287,162.6448,5.169654,354.8653,125.5245,6.7068
638249392123972062,"P9","solo",2,352.2127,162.6764,5.094443,354.7672,126.4718,6.622365
638249392124092054,"P9","solo",2,352.1933,162.7213,5.037911,354.6427,127.6151,6.543052
638249392124192053,"P9","solo",2,352.1609,162.7655,4.973751,354.5074,128.9463,6.474499
638249392124322061,"P9","solo",2,352.1477,162.8166,4.922024,354.3017,131.023,6.381153
638249392124422046,"P9","solo",2,352.1472,162.8705,4.864728,354.1272,132.9998,6.289239
638249392124542054,"P9","solo",2,352.1643,162.9196,4.826349,353.9306,135.4465,6.168537
638249392124642049,"P9","solo",2,352.1911,162.9716,4.77737,353.749,138.0309,6.047508
638249392124752053,"P9","solo",2,352.2123,163.0299,4.734222,353.5578,140.9363,5.894017
638249392124862064,"P9","solo",2,352.219,163.0724,4.674496,353.3548,144.0764,5.727087
638249392124982177,"P9","solo",2,352.2205,163.1271,4.606794,353.1587,147.0011,5.543519
638249392125092191,"P9","solo",2,352.2253,163.1746,4.520219,352.9435,150.3004,5.324382
638249392125198733,"P9","solo",2,352.2253,163.2205,4.470937,352.7784,152.9931,5.105031
638249392125318753,"P9","solo",2,352.2138,163.2625,4.428612,352.6451,155.2654,4.937346
638249392125428749,"P9","solo",2,352.2121,163.2895,4.435857,352.5217,157.2725,4.786457
638249392125538752,"P9","solo",2,352.2179,163.3242,4.454313,352.4332,158.9221,4.700056
638249392125648737,"P9","solo",2,352.2418,163.3609,4.484482,352.3709,160.2667,4.64086
638249392125768750,"P9","solo",2,352.2399,163.3855,4.483061,352.3361,161.4623,4.600833
638249392125878751,"P9","solo",2,352.2382,163.3971,4.450325,352.2903,162.3593,4.546365
