Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638338344819905376,"nuP15","solo",2,358.662,147.2671,1.07254,0,0,0
638338344820275690,"nuP15","solo",2,358.7141,149.061,1.236946,359.0322,121.4416,1.222213
638338344820395368,"nuP15","solo",2,358.2806,159.4109,2.996852,359.1353,121.5474,1.364843
638338344820515370,"nuP15","solo",2,358.6221,157.2766,2.821309,359.38,122.9152,3.021758
638338344820625369,"nuP15","solo",2,358.7872,159.2988,3.30393,359.5624,123.1008,2.781526
638338344820835378,"nuP15","solo",2,359.0612,165.1694,4.451944,359.8655,123.8749,3.154103
638338344820935364,"nuP15","solo",2,359.094,164.8904,4.215652,0.6008018,124.3392,4.012574
638338344821031419,"nuP15","solo",2,359.1317,166.4533,4.248033,0.5369638,124.6199,3.8137
638338344821121423,"nuP15","solo",2,359.1169,167.7548,4.173422,0.6206089,124.9164,3.821257
638338344821211422,"nuP15","solo",2,359.1383,168.9123,4.044144,0.6193476,125.1552,3.757343
638338344821311421,"nuP15","solo",2,359.1863,169.9177,3.830765,0.6261211,125.3342,3.63688
638338344821401426,"nuP15","solo",2,359.2497,170.7102,3.582914,0.6227905,125.4091,3.437597
638338344821511418,"nuP15","solo",2,359.3216,171.1818,3.326142,0.610033,125.5352,3.208004
638338344821601447,"nuP15","solo",2,359.3871,171.2944,3.215144,0.593331,125.5291,2.968433
638338344821731421,"nuP15","solo",2,359.4118,171.4984,3.205463,0.6140417,125.4142,2.851654
638338344821831432,"nuP15","solo",2,359.4219,171.7206,3.262665,0.6392128,125.2654,2.83087
638338344821941417,"nuP15","solo",2,358.8813,188.0873,3.255866,0.6733835,125.2462,2.872117
638338344822051422,"nuP15","solo",2,358.7713,188.0449,3.383717,357.9398,234.5559,2.272552
638338344822171428,"nuP15","solo",2,358.6572,188.0445,3.461738,357.8087,234.127,2.350411
638338344822271418,"nuP15","solo",2,358.5826,188.05,3.478941,357.6925,233.679,2.388424
638338344822391426,"nuP15","solo",2,359.0168,171.8013,3.599655,357.629,233.2981,2.388721
638338344822511436,"nuP15","solo",2,358.974,171.7193,3.508606,0.4153611,127.0077,3.322133
638338344822601424,"nuP15","solo",2,358.9535,171.6169,3.392202,0.334425,127.4496,3.269231
638338344822721417,"nuP15","solo",2,358.9644,171.5719,3.289056,0.2612365,127.9674,3.187997
638338344822841419,"nuP15","solo",2,359.0255,171.5791,3.222592,0.215339,128.7056,3.109361
638338344822941432,"nuP15","solo",2,359.0784,171.6583,3.180352,0.2182,129.7499,3.048519
638338344823051412,"nuP15","solo",2,359.1598,171.7592,3.140211,0.2231397,130.8717,3.011155
638338344823161429,"nuP15","solo",2,358.7926,188.0842,2.973059,0.2575654,131.8771,2.964672
638338344823271413,"nuP15","solo",2,358.8167,187.935,2.966977,358.0358,227.6229,2.191531
638338344823391421,"nuP15","solo",2,358.7708,187.716,2.998662,358.0573,227.4943,2.19428
638338344823491428,"nuP15","solo",2,358.7153,187.4619,3.02541,358.0073,227.196,2.210997
638338344823601415,"nuP15","solo",2,358.6442,187.1695,3.068656,357.9486,227.0095,2.216946
638338344823721418,"nuP15","solo",2,358.6111,186.9175,3.088668,357.8712,226.7692,2.232962
638338344823821429,"nuP15","solo",2,358.6007,186.669,3.105967,357.8304,226.8744,2.231992
638338344823951423,"nuP15","solo",2,358.6053,186.4805,3.134362,357.8093,227.0721,2.233206
638338344824051417,"nuP15","solo",2,358.623,186.3218,3.167485,357.7982,227.291,2.249217
638338344824171425,"nuP15","solo",2,358.6421,186.2064,3.239782,357.7935,227.8486,2.264549
638338344824271421,"nuP15","solo",2,358.6394,186.1161,3.278309,357.7769,228.4844,2.312213
638338344824391427,"nuP15","solo",2,358.638,186.0581,3.322723,357.7523,229.1682,2.322557
638338344824511423,"nuP15","solo",2,358.6339,186.0337,3.358856,357.7262,229.9595,2.335373
638338344824611416,"nuP15","solo",2,358.6438,186.0083,3.383786,357.7034,230.5542,2.346251
638338344824721415,"nuP15","solo",2,358.643,186.0063,3.409202,357.696,231.1426,2.352406
638338344824831432,"nuP15","solo",2,358.6594,185.969,3.439226,357.6838,231.3951,2.365688
638338344824941429,"nuP15","solo",2,358.6919,185.9506,3.473364,357.685,231.5067,2.392234
638338344825059438,"nuP15","solo",2,358.7068,185.9346,3.516828,357.7022,231.2905,2.438117
638338344825169439,"nuP15","solo",2,358.715,185.9281,3.554262,357.703,230.9691,2.488923
638338344825279422,"nuP15","solo",2,358.6966,185.9298,3.581629,357.6998,230.7329,2.530118
638338344825389448,"nuP15","solo",2,358.6811,185.9322,3.626098,357.6758,230.6689,2.548684
638338344825509432,"nuP15","solo",2,358.6481,185.9174,3.672492,357.6488,230.5741,2.583552
638338344825619429,"nuP15","solo",2,358.6031,185.8669,3.717066,357.6084,230.3019,2.61935
638338344825729419,"nuP15","solo",2,358.5663,185.8168,3.756681,357.5594,229.9176,2.652567
638338344825839419,"nuP15","solo",2,358.5411,185.7697,3.795391,357.5194,229.5036,2.685714
638338344825959416,"nuP15","solo",2,358.5379,185.722,3.823068,357.4888,229.1495,2.720381
638338344826069442,"nuP15","solo",2,358.529,185.6915,3.849302,357.4793,228.885,2.750309
638338344826187623,"nuP15","solo",2,358.497,185.6664,3.871903,357.465,228.6933,2.775207
638338344826307279,"nuP15","solo",2,358.4178,185.6231,3.897242,357.4315,228.5691,2.787234
638338344826417277,"nuP15","solo",2,358.3391,185.5872,3.918749,357.3559,228.4917,2.783943
638338344826537277,"nuP15","solo",2,358.2574,185.5431,3.926523,357.2814,228.4677,2.775894
638338344826647274,"nuP15","solo",2,358.1886,185.5131,3.910166,357.2066,228.6099,2.749129
638338344826767272,"nuP15","solo",2,358.1188,185.5207,3.886615,357.1502,228.8356,2.703378
638338344826867277,"nuP15","solo",2,358.0481,185.5374,3.862493,357.0978,228.9627,2.655614
638338344826997278,"nuP15","solo",2,357.9674,185.5659,3.850679,357.0452,229.0681,2.607974
638338344827097277,"nuP15","solo",2,357.8718,185.6021,3.864996,356.9803,229.1972,2.566792
638338344827217275,"nuP15","solo",2,357.7738,185.6411,3.895513,356.8937,229.3708,2.541101
638338344827337290,"nuP15","solo",2,357.6885,185.7053,3.923826,356.7998,229.5572,2.527679
638338344827437272,"nuP15","solo",2,357.6019,185.7887,3.942759,356.718,229.7497,2.517007
638338344827557273,"nuP15","solo",2,357.5299,185.8898,3.953429,356.6392,229.8957,2.500217
638338344827667277,"nuP15","solo",2,357.4702,185.9782,3.965294,356.5761,230.0236,2.482698
638338344827777289,"nuP15","solo",2,357.424,186.0486,3.980113,356.5229,230.1294,2.470825
638338344827887284,"nuP15","solo",2,357.4146,186.1134,4.015588,356.4796,230.2355,2.465443
638338344828007276,"nuP15","solo",2,357.3959,186.1637,4.046052,356.4605,230.2964,2.491626
638338344828107288,"nuP15","solo",2,357.3963,186.2457,4.085855,356.4355,230.2954,2.512508
638338344828217276,"nuP15","solo",2,357.3831,186.3333,4.102935,356.4242,230.2694,2.549838
638338344828347271,"nuP15","solo",2,357.3339,186.4222,4.118927,356.4088,230.312,2.560768
638338344828457284,"nuP15","solo",2,357.2707,186.5037,4.127017,356.3625,230.502,2.552446
638338344828567274,"nuP15","solo",2,357.2193,186.5753,4.143483,356.3074,230.6391,2.534621
638338344828667287,"nuP15","solo",2,357.1347,186.6407,4.152725,356.2595,230.7431,2.528912
638338344828777277,"nuP15","solo",2,357.0615,186.7271,4.157083,356.1859,230.8893,2.503753
638338344828877293,"nuP15","solo",2,356.9992,186.8267,4.152377,356.124,231.0383,2.478908
638338344828987275,"nuP15","solo",2,356.9422,186.9548,4.123571,356.075,231.1127,2.453978
638338344829097284,"nuP15","solo",2,356.906,187.0949,4.092703,356.0394,231.1454,2.413563
638338344829205402,"nuP15","solo",2,356.8824,187.2464,4.071308,356.0225,231.0739,2.383644
638338344829325415,"nuP15","solo",2,356.8512,187.4045,4.045331,356.0133,230.9258,2.369797
638338344829425396,"nuP15","solo",2,356.8179,187.58,4.011636,355.9995,230.7517,2.350997
638338344829545403,"nuP15","solo",2,356.7996,187.7619,3.967776,355.987,230.4414,2.331733
638338344829665415,"nuP15","solo",2,356.783,187.9679,3.907582,355.9904,230.105,2.310195
638338344829765399,"nuP15","solo",2,357.3536,171.603,4.30005,356.0009,229.7695,2.27606
638338344829875413,"nuP15","solo",2,357.3654,171.3975,4.299074,359.1164,130.5453,4.512684
638338344829985411,"nuP15","solo",2,357.3742,171.2287,4.331471,359.1071,130.7979,4.509711
638338344830095398,"nuP15","solo",2,357.4031,171.0708,4.369615,359.1111,130.9611,4.535535
638338344830205064,"nuP15","solo",2,357.427,170.9213,4.422163,359.1415,130.961,4.558427
638338344830325080,"nuP15","solo",2,357.4646,170.7664,4.441878,359.1655,131.1203,4.597117
638338344830425113,"nuP15","solo",2,357.4932,170.5878,4.459202,359.1904,131.2865,4.603621
638338344830545076,"nuP15","solo",2,357.5147,170.389,4.444618,359.207,131.4261,4.610644
638338344830665072,"nuP15","solo",2,357.5266,170.1959,4.417022,359.2066,131.5749,4.592443
638338344830765060,"nuP15","solo",2,357.5291,170.0067,4.403968,359.1961,131.6793,4.565479
638338344830875058,"nuP15","solo",2,357.5562,169.8425,4.380018,359.1812,131.8065,4.554103
638338344830985056,"nuP15","solo",2,357.5856,169.6926,4.354174,359.1869,131.9023,4.525649
638338344831095060,"nuP15","solo",2,357.6546,169.5289,4.331542,359.1976,131.9289,4.494248
638338344831205060,"nuP15","solo",2,357.7177,169.3279,4.289032,359.2446,131.9209,4.453556
638338344831325072,"nuP15","solo",2,357.7594,169.1005,4.244825,359.2878,131.7065,4.395121
638338344831425073,"nuP15","solo",2,357.7985,168.8586,4.200236,359.3069,131.5893,4.342603
638338344831545069,"nuP15","solo",2,357.831,168.6056,4.12526,359.3108,131.7811,4.293919
638338344831665344,"nuP15","solo",2,357.8879,168.3238,4.003177,359.2986,132.0112,4.221035
638338344831775067,"nuP15","solo",2,357.9301,167.9771,3.854903,359.298,132.1347,4.098766
638338344831875059,"nuP15","solo",2,357.9963,167.4725,3.65322,359.2716,132.3654,3.958412
638338344831985061,"nuP15","solo",2,358.087,166.8486,3.479896,359.249,132.5609,3.763238
638338344832105068,"nuP15","solo",2,358.1851,166.008,3.325886,359.2526,132.8024,3.585892
638338344832215074,"nuP15","solo",2,358.2632,164.9771,3.210934,359.2643,133.0308,3.422829
