Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638246850130751927,"P3","solo",2,354.497,92.02804,349.0014,359.6805,32.31546,9.205091
638246850131141929,"P3","solo",2,354.5251,92.05368,349.0018,354.6276,94.51711,348.6548
638246850131271949,"P3","solo",2,354.5308,92.08954,348.9844,354.6612,94.62956,348.644
638246850131391926,"P3","solo",2,354.5244,92.08733,348.9943,354.6654,94.62857,348.6315
638246850131497364,"P3","solo",2,354.513,92.103,348.9966,354.6611,94.67145,348.6353
638246850131594279,"P3","solo",2,354.5005,92.11724,349.0133,354.6531,94.75201,348.6285
638246850131714280,"P3","solo",2,354.4843,92.13032,349.0224,354.6432,94.82355,348.6374
638246850131814268,"P3","solo",2,354.4869,92.15112,349.0283,354.6298,94.89655,348.6382
638246850131914272,"P3","solo",2,354.4964,92.15462,349.0314,354.633,94.92951,348.6427
638246850132014273,"P3","solo",2,354.5026,92.15924,349.0284,354.641,94.90323,348.6502
638246850132114291,"P3","solo",2,354.519,92.15005,349.0256,354.6466,94.89173,348.6495
638246850132214282,"P3","solo",2,354.5241,92.15316,349.0353,354.6628,94.87407,348.6482
638246850132314266,"P3","solo",2,354.5457,92.15117,349.0256,354.6698,94.91183,348.6535
638246850132414271,"P3","solo",2,354.5508,92.1576,349.0325,354.6948,94.95673,348.6376
638246850132514272,"P3","solo",2,354.5684,92.1629,349.0328,354.7025,95.01108,348.6382
638246850132625052,"P3","solo",2,354.5774,92.17085,349.0302,354.7254,95.10164,348.6274
638246850132735054,"P3","solo",2,354.5929,92.19895,349.0132,354.74,95.2007,348.6125
638246850132855046,"P3","solo",2,354.5984,92.21351,348.9931,354.7592,95.27956,348.5887
638246850132978436,"P3","solo",2,354.6192,92.24599,348.965,354.7674,95.32655,348.564
638246850133078314,"P3","solo",2,354.6205,92.2813,348.9491,354.7861,95.29913,348.5441
638246850133178322,"P3","solo",2,354.6263,92.30452,348.9379,354.7855,95.29358,348.5336
638246850133288329,"P3","solo",2,354.6312,92.33758,348.9224,354.791,95.30404,348.5241
638246850133408318,"P3","solo",2,354.6302,92.36546,348.9117,354.7979,95.35949,348.5054
638246850133508316,"P3","solo",2,354.6209,92.39157,348.8898,354.7987,95.41267,348.4911
638246850133614982,"P3","solo",2,354.6043,92.40868,348.8732,354.7908,95.45494,348.4664
638246850133734962,"P3","solo",2,354.6015,92.43555,348.872,354.7754,95.49027,348.4465
638246850133834990,"P3","solo",2,354.6038,92.47078,348.8813,354.7744,95.54686,348.4413
638246850133964964,"P3","solo",2,354.6331,92.51713,348.8952,354.7785,95.61665,348.4463
638246850134064965,"P3","solo",2,354.6637,92.58216,348.9275,354.8113,95.71344,348.4547
638246850134184955,"P3","solo",2,354.7141,92.67443,348.9467,354.8441,95.81408,348.4843
638246850134294968,"P3","solo",2,354.7516,92.79575,348.971,354.8965,95.9239,348.5035
638246850134394964,"P3","solo",2,354.7786,92.92558,348.9802,354.9354,96.05729,348.5286
638246850134514968,"P3","solo",2,354.7992,93.0521,348.981,354.9638,96.19979,348.5378
638246850134624964,"P3","solo",2,354.7972,93.20445,348.9933,354.9868,96.35049,348.5366
638246850134724960,"P3","solo",2,354.7775,93.35156,349.0012,354.9889,96.57224,348.5408
638246850134844957,"P3","solo",2,354.7733,93.5458,349.0386,354.9714,96.76411,348.5432
638246850134954960,"P3","solo",2,354.7706,93.75267,349.1076,354.9712,97.03721,348.5721
638246850135074955,"P3","solo",2,354.7863,94.02232,349.2089,354.9712,97.31624,348.6346
638246850135184959,"P3","solo",2,354.8288,94.36062,349.3114,354.9878,97.63496,348.7344
638246850135294958,"P3","solo",2,354.8756,94.73117,349.4125,355.0289,97.97279,348.843
638246850135394962,"P3","solo",2,354.9481,95.18044,349.5139,355.0706,98.2732,348.9594
638246850135516513,"P3","solo",2,355.0026,95.66133,349.6116,355.1353,98.5938,349.0842
638246850135616009,"P3","solo",2,355.0702,96.20949,349.7217,355.1801,98.91531,349.208
638246850135726016,"P3","solo",2,355.1324,96.83878,349.848,355.2392,99.32317,349.3423
638246850135836008,"P3","solo",2,355.1713,97.55111,349.9908,355.2884,99.73853,349.5013
638246850135965996,"P3","solo",2,355.2219,98.38042,350.1554,355.3142,100.2464,349.6747
638246850136075993,"P3","solo",2,355.2563,99.24057,350.3167,355.3486,100.8071,349.8772
638246850136186012,"P3","solo",2,355.2885,100.2164,350.5197,355.3664,101.3881,350.0758
638246850136286009,"P3","solo",2,355.3058,101.2445,350.7256,355.3807,102.0613,350.3179
638246850136406001,"P3","solo",2,355.2914,102.3394,350.9764,355.3777,102.7238,350.5678
638246850136518630,"P3","solo",2,355.2657,103.5884,351.2892,355.3434,103.4565,350.8603
638246850136624044,"P3","solo",2,355.2397,104.8503,351.6079,355.2892,104.1249,351.2351
638246850136744037,"P3","solo",2,355.1974,106.3183,351.9808,355.2381,104.8122,351.6117
638246850136854035,"P3","solo",2,355.1323,107.9141,352.3613,355.171,105.6209,352.0467
638246850136974039,"P3","solo",2,355.056,109.6007,352.7274,355.0818,106.4474,352.4953
638246850137084039,"P3","solo",2,354.9417,111.3425,353.0938,354.9872,107.395,352.9225
638246850137204041,"P3","solo",2,354.7887,113.1814,353.4544,354.8591,108.3699,353.3493
638246850137314030,"P3","solo",2,354.5945,115.0668,353.8053,354.695,109.3081,353.7794
638246850137434058,"P3","solo",2,354.3894,116.945,354.1419,354.4965,110.2894,354.199
638246850137554052,"P3","solo",2,354.1657,118.9103,354.4448,354.2918,111.1737,354.6105
638246850137654044,"P3","solo",2,353.946,120.8926,354.7263,354.073,112.0839,354.9935
638246850137774039,"P3","solo",2,353.7561,122.9103,354.998,353.8628,112.9505,355.3595
638246850137884034,"P3","solo",2,353.5862,124.9703,355.2585,353.6861,113.7717,355.7197
638246850138014046,"P3","solo",2,353.4279,127.0747,355.5293,353.5333,114.5721,356.0714
638246850138134060,"P3","solo",2,353.2579,129.2086,355.7948,353.3979,115.4031,356.4313
638246850138244038,"P3","solo",2,353.0815,131.3508,356.0331,353.2571,116.2246,356.7892
638246850138364042,"P3","solo",2,352.899,133.5255,356.2555,353.1136,116.9898,357.1267
638246850138464036,"P3","solo",2,352.7361,135.6872,356.4426,352.9673,117.8227,357.4472
638246850138574038,"P3","solo",2,352.5838,137.8542,356.5982,352.8399,118.6052,357.7359
638246850138694037,"P3","solo",2,352.4691,139.9914,356.7024,352.7233,119.3126,358.0005
638246850138804029,"P3","solo",2,352.3799,142.1013,356.7936,352.6386,119.9003,358.2198
638246850138914031,"P3","solo",2,352.3009,144.1789,356.8748,352.5758,120.5367,358.4181
638246850139024039,"P3","solo",2,352.248,146.177,356.9372,352.522,121.1624,358.6041
638246850139134037,"P3","solo",2,352.1875,148.1626,357.0246,352.49,121.7295,358.7672
638246850139254040,"P3","solo",2,352.1587,150.0416,357.0673,352.4551,122.3718,358.9477
638246850139364036,"P3","solo",2,352.1455,151.9125,357.1138,352.4417,122.9071,359.0822
638246850139474036,"P3","solo",2,352.1316,153.7129,357.1299,352.4419,123.4844,359.2129
638246850139584157,"P3","solo",2,352.1361,155.4416,357.1597,352.4366,123.9609,359.3188
638246850139684157,"P3","solo",2,352.1384,157.1435,357.164,352.4466,124.5484,359.4197
638246850139794153,"P3","solo",2,352.1396,158.7845,357.2011,352.4511,125.02,359.5046
638246850139904148,"P3","solo",2,352.1663,160.3759,357.2057,352.4598,125.566,359.6089
638246850140004149,"P3","solo",2,352.2267,161.912,357.2248,352.4814,126.1101,359.6747
638246850140104159,"P3","solo",2,352.2862,163.3881,357.2411,352.5368,126.5969,359.7434
638246850140204157,"P3","solo",2,352.3723,164.7686,357.2783,352.5881,127.1261,359.8024
638246850140304158,"P3","solo",2,352.4494,166.0746,357.2946,352.6689,127.5965,359.8683
638246850140404162,"P3","solo",2,352.5183,167.2935,357.3103,352.7448,127.7412,359.9337
638246850140514152,"P3","solo",2,352.5529,168.4398,357.2964,352.8088,128.0057,359.9865
638246850140624170,"P3","solo",2,352.5799,169.4718,357.3012,352.8242,128.5836,-0.0002622415
638246850140724166,"P3","solo",2,352.5992,170.477,357.313,352.8408,129.0608,0.03015646
638246850140824156,"P3","solo",2,352.6151,171.3979,357.3269,352.8589,129.3262,0.08033942
638246850140944165,"P3","solo",2,352.6086,172.2006,357.3286,352.872,129.664,0.1233863
638246850141054148,"P3","solo",2,352.6255,172.9531,357.3669,352.8601,130.047,0.1532632
638246850141164153,"P3","solo",2,352.6681,173.5701,357.4199,352.8808,130.3873,0.2060167
638246850141274143,"P3","solo",2,352.6947,174.0756,357.4865,352.9299,130.652,0.2587895
638246850141394156,"P3","solo",2,352.7303,174.5699,357.552,352.9678,130.9707,0.3181522
638246850141505735,"P3","solo",2,352.7124,174.927,357.6283,353.015,131.2228,0.3767493
638246850141621519,"P3","solo",2,352.6594,175.2616,357.7114,353.019,131.5029,0.452671
638246850141721530,"P3","solo",2,352.614,175.5415,357.7844,352.9971,131.727,0.5482985
638246850141841528,"P3","solo",2,352.5695,175.828,357.854,352.9742,132.0686,0.6226608
638246850141951535,"P3","solo",2,352.5438,176.0728,357.9063,352.9546,132.2959,0.7012112
638246850142051514,"P3","solo",2,352.5475,176.2971,357.9399,352.943,132.5775,0.752959
638246850142171527,"P3","solo",2,352.5731,176.4639,357.9548,352.9497,132.8702,0.7768632
638246850142281508,"P3","solo",2,352.581,176.6086,357.9825,352.9696,133.1239,0.7761835
638246850142401513,"P3","solo",2,352.6046,176.688,357.9968,352.9769,133.4238,0.7884874
638246850142501516,"P3","solo",2,352.6015,176.7742,358.0115,352.9951,133.6535,0.7842076
638246850142611525,"P3","solo",2,352.6097,176.8721,358.0298,352.9883,133.9547,0.7855539
638246850142721513,"P3","solo",2,352.6335,176.9899,358.037,352.9969,134.1189,0.7948344
638246850142831516,"P3","solo",2,352.6771,177.122,358.064,353.0142,134.318,0.7885914
638246850142941517,"P3","solo",2,352.7505,177.2539,358.0651,353.0567,134.4782,0.7958239
638246850143051632,"P3","solo",2,352.8101,177.3841,358.0816,353.1166,134.6239,0.7716199
638246850143181615,"P3","solo",2,352.8648,177.5016,358.0834,353.1697,134.7778,0.7647244
638246850143291617,"P3","solo",2,352.8928,177.6043,358.1032,353.214,134.9185,0.746892
638246850143401605,"P3","solo",2,352.9171,177.7343,358.1142,353.2418,135.0386,0.7537497
638246850143511609,"P3","solo",2,352.9362,177.8409,358.101,353.2655,135.1022,0.7590563
638246850143611823,"P3","solo",2,352.9618,177.9621,358.0949,353.275,135.212,0.7414062
638246850143711826,"P3","solo",2,352.9926,178.0726,358.0765,353.2946,135.2578,0.7320183
638246850143831808,"P3","solo",2,353.029,178.1573,358.0522,353.3146,135.2953,0.7101007
638246850143951801,"P3","solo",2,353.0393,178.223,358.0269,353.3376,135.3227,0.6802206
638246850144051811,"P3","solo",2,353.0327,178.2862,358.0108,353.3381,135.3352,0.658039
638246850144171819,"P3","solo",2,353.0176,178.3566,358.0071,353.3277,135.3243,0.6507154
638246850144291812,"P3","solo",2,353.0186,178.4254,358.018,353.3144,135.3089,0.6576113
638246850144412067,"P3","solo",2,353.0372,178.5097,358.0306,353.3195,135.3058,0.6708145
638246850144511804,"P3","solo",2,353.0758,178.5677,358.0686,353.3405,135.2986,0.6806339
638246850144631810,"P3","solo",2,353.1008,178.5989,358.1186,353.3871,135.2947,0.7037241
638246850144741824,"P3","solo",2,353.117,178.6039,358.1594,353.4265,135.2696,0.7412949
638246850144871828,"P3","solo",2,353.0959,178.5752,358.2,353.4549,135.2505,0.7721432
638246850144988634,"P3","solo",2,353.0579,178.5432,358.2342,353.4511,135.2276,0.8139004
638246850145088731,"P3","solo",2,353.0317,178.5348,358.2442,353.4308,135.1935,0.8563548
638246850145198729,"P3","solo",2,353.0242,178.5104,358.2678,353.4127,135.1572,0.875411
638246850145318728,"P3","solo",2,353.0389,178.4728,358.2701,353.4144,135.1452,0.8974994
638246850145438737,"P3","solo",2,353.0525,178.4289,358.2854,353.4279,135.1355,0.8928899
638246850145557468,"P3","solo",2,353.0625,178.3704,358.2896,353.4433,135.1696,0.896993
638246850145687471,"P3","solo",2,353.0616,178.2832,358.3087,353.4519,135.1992,0.8921965
638246850145787482,"P3","solo",2,353.0659,178.2014,358.3317,353.4572,135.1894,0.904568
638246850145887464,"P3","solo",2,353.0688,178.1176,358.3515,353.4692,135.1468,0.9204752
638246850146007475,"P3","solo",2,353.0817,178.0139,358.3512,353.4787,135.1111,0.933679
638246850146103203,"P3","solo",2,353.0703,177.9243,358.3415,353.4903,135.062,0.925806
