Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638266584466298803,"sdP13","comp",1,352.8755,178.567,4.4762,0,0,0
638266584466368616,"sdP13","comp",1,352.8755,178.567,4.4762,353.0994,173.2791,4.792663
638266584467006910,"sdP13","comp",1,352.8835,178.6005,4.480792,353.1182,172.8652,4.816538
638266584467156504,"sdP13","comp",1,352.913,178.7263,4.523795,353.1575,172.2145,4.859918
638266584467286450,"sdP13","comp",1,352.9183,178.7359,4.588822,353.2451,171.147,4.968431
638266584467406120,"sdP13","comp",1,352.9057,178.7207,4.602771,353.2626,170.9913,5.041965
638266584467565694,"sdP13","comp",1,352.8719,178.6606,4.700898,353.2894,170.1906,5.099976
638266584467685090,"sdP13","comp",1,352.8605,178.6387,4.716307,353.2485,170.4266,5.183481
638266584467814743,"sdP13","comp",1,352.8278,178.6043,4.755632,353.2475,170.2222,5.209617
638266584467944686,"sdP13","comp",1,352.8009,178.5592,4.811546,353.2395,169.7635,5.274381
638266584468065577,"sdP13","comp",1,352.7636,178.5174,4.864915,353.2512,169.0645,5.367644
638266584468195232,"sdP13","comp",1,352.6228,178.3915,4.984101,353.3075,167.3639,5.512986
638266584468314909,"sdP13","comp",1,352.5396,178.3768,4.938416,353.1692,167.4365,5.633207
638266584468444560,"sdP13","comp",1,352.4344,178.3226,4.941206,353.086,167.3572,5.599421
638266584468574219,"sdP13","comp",1,352.3556,178.2676,4.956107,352.9996,166.9937,5.629261
638266584468703867,"sdP13","comp",1,352.291,178.194,4.988205,352.9409,166.6262,5.669006
638266584468833519,"sdP13","comp",1,352.2437,178.127,5.014887,352.9017,166.183,5.727654
638266584468953203,"sdP13","comp",1,352.2013,178.0603,5.029592,352.8874,165.6113,5.786868
638266584469109098,"sdP13","comp",1,352.0717,177.8481,5.080366,352.9265,164.2009,5.880057
638266584469248724,"sdP13","comp",1,352.0631,177.8307,5.072227,352.7779,164.4659,5.917588
638266584469378374,"sdP13","comp",1,352.0127,177.7712,5.086154,352.7488,164.7813,5.891712
638266584469517999,"sdP13","comp",1,351.9589,177.7089,5.139425,352.6814,165.0508,5.89202
638266584469657633,"sdP13","comp",1,351.9075,177.6456,5.2059,352.6027,165.5226,5.919233
638266584469817198,"sdP13","comp",1,351.7713,177.4717,5.38533,352.4749,166.8797,5.905939
638266584469966808,"sdP13","comp",1,351.7798,177.4795,5.38573,352.3066,167.5564,6.043409
638266584470096462,"sdP13","comp",1,351.7541,177.4235,5.418994,352.2662,168.3896,5.992046
638266584470226108,"sdP13","comp",1,351.6514,177.2615,5.539904,352.0994,170.8348,5.867492
638266584470345789,"sdP13","comp",1,351.6497,177.2498,5.52375,351.9903,170.9232,5.97681
638266584470485416,"sdP13","comp",1,351.6168,177.1843,5.556969,351.932,171.897,5.895347
638266584470625041,"sdP13","comp",1,351.5812,177.1252,5.581294,351.8484,172.7738,5.866162
638266584470764664,"sdP13","comp",1,351.5494,177.0738,5.607542,351.7733,173.4536,5.840957
638266584470904300,"sdP13","comp",1,351.4545,176.9107,5.713688,351.6472,175.1756,5.743802
638266584471034941,"sdP13","comp",1,351.4584,176.9146,5.722041,351.5851,174.4407,5.892114
638266584471164600,"sdP13","comp",1,351.4553,176.8546,5.758074,351.6415,173.4969,5.967278
638266584471304225,"sdP13","comp",1,351.4713,176.8094,5.792404,351.6937,172.4808,6.069818
638266584471433874,"sdP13","comp",1,351.4755,176.6482,5.878357,351.8727,169.7039,6.287868
638266584471573496,"sdP13","comp",1,351.4869,176.6431,5.853247,351.9244,168.8704,6.416585
638266584471713128,"sdP13","comp",1,351.4941,176.586,5.85946,352.0085,167.6791,6.46728
638266584471842781,"sdP13","comp",1,351.5044,176.5255,5.874463,352.0819,166.6017,6.537006
638266584471982406,"sdP13","comp",1,351.5128,176.4712,5.887934,352.1663,165.433,6.61909
