Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638472431591891556,"nuP23","comp",2,343.6045,93.35083,355.5984,0,0,0
638472431591961563,"nuP23","comp",2,343.6045,93.35083,355.5984,343.8365,90.951,356.024
638472431592461545,"nuP23","comp",2,343.7094,93.468,355.4072,343.8321,90.99498,356.0163
638472431592631556,"nuP23","comp",2,344.6004,94.09912,354.6682,343.8953,91.47752,355.7621
638472431592831573,"nuP23","comp",2,344.9095,94.44449,354.3975,344.7542,92.15047,355.0115
638472431592961614,"nuP23","comp",2,344.8158,94.36385,354.4988,345.0659,92.32576,354.7689
638472431593081643,"nuP23","comp",2,345.373,94.83267,354.1378,344.9393,92.71365,354.7888
638472431593201572,"nuP23","comp",2,345.4377,94.90736,354.141,345.495,93.00925,354.4537
638472431593321640,"nuP23","comp",2,345.7003,95.18299,354.0216,345.5496,93.21481,354.4333
638472431593431635,"nuP23","comp",2,345.9445,95.47713,353.8925,345.803,93.53912,354.3031
638472431593541643,"nuP23","comp",2,346.2028,95.86135,353.7464,346.038,93.8886,354.1624
638472431593661670,"nuP23","comp",2,346.4604,96.32124,353.6034,346.2927,94.22812,354.0216
638472431593781558,"nuP23","comp",2,346.7276,96.84382,353.4517,346.5534,94.50855,353.906
638472431593901563,"nuP23","comp",2,347.0048,97.40897,353.2882,346.8199,94.89008,353.7747
638472431594021565,"nuP23","comp",2,347.3195,98.06757,353.1391,347.1001,95.20375,353.6491
638472431594141572,"nuP23","comp",2,347.6504,98.69207,352.9895,347.4172,95.55614,353.5445
638472431594261656,"nuP23","comp",2,347.9942,99.3497,352.8265,347.7487,95.85043,353.4415
638472431594371572,"nuP23","comp",2,348.3168,99.9841,352.6974,348.0922,96.10524,353.3348
638472431594481577,"nuP23","comp",2,348.6149,100.6202,352.5697,348.4124,96.34751,353.2583
638472431594601742,"nuP23","comp",2,348.8879,101.3032,352.4734,348.7081,96.51601,353.1935
638472431594721678,"nuP23","comp",2,349.1082,102.1072,352.4052,348.9764,96.76193,353.1533
638472431594831656,"nuP23","comp",2,349.2746,103.0486,352.3518,349.1935,97.04865,353.1518
638472431594951594,"nuP23","comp",2,349.8529,105.8148,352.196,349.3582,97.36275,353.18
638472431595071678,"nuP23","comp",2,349.739,106.2009,352.188,349.9101,98.45404,353.2222
638472431595181574,"nuP23","comp",2,349.8445,107.544,352.1491,349.8021,98.59914,353.2527
638472431595291585,"nuP23","comp",2,349.9905,108.9539,352.1241,349.9007,99.06921,353.3209
638472431595401591,"nuP23","comp",2,350.1161,110.4795,352.1424,350.0359,99.53944,353.4048
638472431595511582,"nuP23","comp",2,350.2495,112.0981,352.1607,350.1529,100.0219,353.5398
638472431595631690,"nuP23","comp",2,350.3995,113.9386,352.2132,350.2753,100.4837,353.6837
638472431595741665,"nuP23","comp",2,350.5569,115.9378,352.3041,350.4135,100.977,353.8745
638472431595861659,"nuP23","comp",2,350.7637,118.1353,352.4315,350.5602,101.4751,354.11
638472431595971652,"nuP23","comp",2,350.9535,120.4147,352.5704,350.7539,101.9608,354.3871
638472431596081678,"nuP23","comp",2,351.1823,122.9795,352.7405,350.9317,102.4478,354.674
638472431596191720,"nuP23","comp",2,351.4238,125.6408,352.9021,351.1461,102.9705,354.9958
638472431596321675,"nuP23","comp",2,351.6458,128.588,353.0593,351.3688,103.4589,355.3065
638472431596451657,"nuP23","comp",2,351.8278,131.7527,353.2252,351.5689,104.0718,355.6154
638472431596581589,"nuP23","comp",2,351.9612,134.9631,353.3745,351.7344,104.684,355.9437
638472431596701590,"nuP23","comp",2,352.0792,138.1677,353.4907,351.8559,105.2604,356.2614
638472431596831604,"nuP23","comp",2,352.1962,141.4291,353.5565,351.9574,105.8137,356.5447
638472431596941617,"nuP23","comp",2,352.3024,144.629,353.545,352.0451,106.3461,356.7832
638472431597061752,"nuP23","comp",2,352.698,153.958,353.6584,352.1063,106.6801,356.9666
638472431597181624,"nuP23","comp",2,352.7281,153.9422,353.4421,352.3667,107.953,357.5222
638472431597302192,"nuP23","comp",2,352.9474,156.8666,353.2421,352.3189,108.0062,357.3412
638472431597411679,"nuP23","comp",2,353.2391,159.6735,353.108,352.386,108.3258,357.2996
638472431597521681,"nuP23","comp",2,353.5389,162.3406,352.9705,352.5217,108.5804,357.274
638472431597621699,"nuP23","comp",2,353.9158,164.8782,352.9316,352.6542,108.789,357.2294
638472431597731693,"nuP23","comp",2,354.3217,167.3099,352.8193,352.8734,108.9379,357.2157
638472431597841683,"nuP23","comp",2,354.7942,169.4282,352.9212,353.0778,109.0632,357.1221
638472431597951597,"nuP23","comp",2,355.2757,171.4465,353.0051,353.4128,109.1722,357.1255
638472431598051612,"nuP23","comp",2,355.8287,173.2647,353.1832,353.7429,109.3256,357.0902
638472431598161609,"nuP23","comp",2,356.3304,174.937,353.3512,354.1624,109.4684,357.0674
638472431598281622,"nuP23","comp",2,356.9107,176.3001,353.5246,354.5415,109.6698,357.0359
638472431598381617,"nuP23","comp",2,357.4394,177.4891,353.6504,354.9825,109.7603,356.9549
638472431598491677,"nuP23","comp",2,357.8743,178.6748,353.7145,355.3684,109.7701,356.8521
638472431598591689,"nuP23","comp",2,358.311,179.6603,353.7822,355.6593,109.7102,356.7464
638472431598711726,"nuP23","comp",2,358.586,179.7015,353.8063,355.9545,109.4727,356.6383
638472431598821695,"nuP23","comp",2,358.7962,178.9799,353.9038,356.1461,109.1809,356.5429
638472431598921729,"nuP23","comp",2,358.9335,178.4081,353.9244,356.3519,108.978,356.4968
638472431599041630,"nuP23","comp",2,359.0112,178.04,354.0001,356.4691,108.8251,356.4368
638472431599161627,"nuP23","comp",2,359.0926,177.5952,353.9918,356.5664,108.7446,356.4442
638472431599261608,"nuP23","comp",2,359.1508,177.4023,353.9488,356.6311,108.7875,356.3855
638472431599381622,"nuP23","comp",2,359.237,177.2171,353.8851,356.6563,108.7783,356.3247
638472431599481641,"nuP23","comp",2,359.3442,177.1284,353.7215,356.6914,108.8241,356.2346
638472431599591746,"nuP23","comp",2,359.4344,177.0921,353.6346,356.6957,109.1219,356.057
638472431599701624,"nuP23","comp",2,359.4947,177.0733,353.5193,356.7245,109.5445,355.9335
638472431599821761,"nuP23","comp",2,359.5881,177.0837,353.5113,356.7215,110.0183,355.8016
638472431599921731,"nuP23","comp",2,359.6272,177.1133,353.5055,356.7954,110.8195,355.711
638472431600041631,"nuP23","comp",2,359.6466,177.1209,353.558,356.836,111.7426,355.6409
638472431600151626,"nuP23","comp",2,359.6885,177.103,353.5999,356.8892,112.5848,355.6246
638472431600261622,"nuP23","comp",2,359.6311,177.0752,353.6609,356.9586,113.5832,355.5831
638472431600371635,"nuP23","comp",2,359.6273,177.0345,353.7484,356.9583,114.1822,355.6203
638472431600491625,"nuP23","comp",2,359.5797,176.9447,353.8378,357.0062,114.6997,355.6573
638472431600602546,"nuP23","comp",2,359.5257,176.8719,353.9178,357.0203,114.9977,355.7253
638472431600712228,"nuP23","comp",2,359.4878,176.7836,353.9639,357.0273,115.4278,355.7834
638472431600812026,"nuP23","comp",2,359.4287,176.71,353.9974,357.025,115.5317,355.8258
638472431600921641,"nuP23","comp",2,359.373,176.6106,353.9942,357.0014,115.6517,355.8677
638472431601041645,"nuP23","comp",2,359.3089,176.5578,354.0164,356.9646,115.7391,355.8823
638472431601141635,"nuP23","comp",2,359.2066,176.4751,354.0128,356.9296,115.7609,355.9234
638472431601261628,"nuP23","comp",2,359.1152,176.4088,354.0435,356.8571,115.8101,355.9598
638472431601361641,"nuP23","comp",2,359.0115,176.3946,354.063,356.8068,115.8692,356.0164
638472431601481913,"nuP23","comp",2,358.8818,176.3811,354.0654,356.7409,115.9384,356.0711
638472431601591710,"nuP23","comp",2,358.7891,176.4472,354.0609,356.6487,116.0115,356.1241
638472431601701635,"nuP23","comp",2,358.6842,176.5228,354.0422,356.5777,116.0813,356.1589
638472431601822303,"nuP23","comp",2,358.6418,176.6636,354.0437,356.4916,116.1645,356.188
638472431601941726,"nuP23","comp",2,358.5845,176.7915,354.032,356.4573,116.2086,356.2094
638472431602041649,"nuP23","comp",2,358.5382,176.9242,354.0618,356.4066,116.2411,356.2276
638472431602162008,"nuP23","comp",2,358.5167,177.1018,354.095,356.3816,116.2605,356.2726
638472431602281653,"nuP23","comp",2,358.4713,177.2734,354.1241,356.3752,116.3212,356.3088
638472431602391657,"nuP23","comp",2,358.4568,177.4874,354.1355,356.349,116.3087,356.3559
