Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638264138310051986,"sdP7","co",2,350.5256,265.0488,7.180103,0,0,0
638264138310111836,"sdP7","co",2,350.5256,265.0488,7.180103,350.4971,257.311,8.264931
638264138310750182,"sdP7","co",2,350.5432,265.0578,7.167171,350.4972,257.297,8.266898
638264138310859906,"sdP7","co",2,350.4631,265.157,7.242564,350.5158,257.1325,8.27634
638264138310969607,"sdP7","co",2,350.4879,265.1617,7.219389,350.4356,257.2141,8.365271
638264138311089286,"sdP7","co",2,350.4942,265.1776,7.210935,350.4599,257.2599,8.333195
638264138311209104,"sdP7","co",2,350.5042,265.2118,7.199532,350.4656,257.312,8.318827
638264138311308717,"sdP7","co",2,350.496,265.2372,7.190554,350.4748,257.3745,8.302359
638264138311408501,"sdP7","co",2,350.5048,265.3176,7.162446,350.4647,257.502,8.2793
638264138311538149,"sdP7","co",2,350.4892,265.3319,7.150296,350.4713,257.5583,8.253018
638264138311637891,"sdP7","co",2,350.475,265.369,7.141091,350.4537,257.6054,8.236789
638264138311757577,"sdP7","co",2,350.4562,265.4043,7.135156,350.4378,257.6415,8.228517
638264138311867271,"sdP7","co",2,350.4464,265.4295,7.144905,350.4172,257.6697,8.224872
638264138311986951,"sdP7","co",2,350.4251,265.4612,7.141292,350.4073,257.6724,8.239269
638264138312086682,"sdP7","co",2,350.4392,265.5009,7.151591,350.3843,257.6906,8.239121
638264138312196390,"sdP7","co",2,350.4607,265.5275,7.160385,350.3997,257.7101,8.252203
638264138312306098,"sdP7","co",2,350.4747,265.5442,7.17353,350.4228,257.7317,8.260888
638264138312405872,"sdP7","co",2,350.4931,265.5807,7.182269,350.4384,257.7422,8.274802
638264138312525552,"sdP7","co",2,350.5019,265.6046,7.181571,350.4582,257.7643,8.285081
638264138312635243,"sdP7","co",2,350.489,265.637,7.188278,350.4673,257.7697,8.286521
638264138312744964,"sdP7","co",2,350.4793,265.6673,7.181131,350.4539,257.792,8.296252
638264138312864646,"sdP7","co",2,350.4505,265.6962,7.1741,350.4428,257.8274,8.288916
638264138312974346,"sdP7","co",2,350.4181,265.7278,7.170825,350.4114,257.8734,8.281374
638264138313084054,"sdP7","co",2,350.3962,265.7459,7.15719,350.3765,257.9407,8.275447
638264138313193764,"sdP7","co",2,350.3629,265.7732,7.15682,350.352,257.9994,8.256979
638264138313306768,"sdP7","co",2,350.3428,265.7975,7.150803,350.3164,258.0467,8.256328
638264138313416509,"sdP7","co",2,350.2956,265.8182,7.148032,350.2945,258.0916,8.248665
