Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638249294067481405,"P8","co",1,342.4737,173.5862,347.7581,339.65,160.6515,356.5429
638249294067961761,"P8","co",1,342.546,173.5076,347.8462,342.0681,168.9509,348.517
638249294068101769,"P8","co",1,342.8268,172.9607,348.0497,342.0569,167.7685,348.7868
638249294068211393,"P8","co",1,342.8997,172.8734,348.0965,342.3766,167.5809,348.918
638249294068311408,"P8","co",1,343.0356,172.7169,348.1646,342.4339,167.2592,349.0002
638249294068411392,"P8","co",1,343.0193,172.7402,348.1452,342.5874,167.2943,349.0305
638249294068521388,"P8","co",1,343.0541,172.6736,348.1618,342.5607,167.1923,349.0324
638249294068641399,"P8","co",1,343.088,172.6226,348.1409,342.5932,167.0816,349.0547
638249294068741661,"P8","co",1,343.1315,172.5669,348.1099,342.6262,167.0298,349.0327
638249294068851777,"P8","co",1,343.1924,172.5268,348.0547,342.6653,166.933,349.0066
638249294068961733,"P8","co",1,343.2668,172.5325,347.9783,342.7297,166.9765,348.9352
638249294069071716,"P8","co",1,343.3471,172.5751,347.8903,342.8004,166.9887,348.8545
638249294069191411,"P8","co",1,343.4227,172.681,347.7845,342.8806,167.0945,348.7527
638249294069301379,"P8","co",1,343.517,172.7847,347.6872,342.9498,167.1975,348.6437
638249294069421670,"P8","co",1,343.6251,172.94,347.5956,343.0339,167.2473,348.5505
638249294069521736,"P8","co",1,343.7334,173.1182,347.5306,343.1241,167.2583,348.4764
638249294069701725,"P8","co",1,343.8925,173.3654,347.4698,343.2134,167.2681,348.4321
638249294069791380,"P8","co",1,344.023,173.5686,347.4295,343.3482,167.2915,348.3974
638249294069881751,"P8","co",1,344.166,173.7925,347.4118,343.4625,167.3552,348.3709
638249294069991395,"P8","co",1,344.2963,174.0237,347.4135,343.5902,167.4412,348.3658
638249294070081642,"P8","co",1,344.4116,174.2717,347.4525,343.7126,167.611,348.3682
638249294070191389,"P8","co",1,344.4893,174.5056,347.4941,343.8194,167.7666,348.4132
638249294070311381,"P8","co",1,344.564,174.7397,347.5753,343.8973,168.0056,348.448
638249294070411390,"P8","co",1,344.6163,174.9693,347.6734,343.9745,168.2472,348.5221
638249294070521386,"P8","co",1,344.6718,175.1855,347.7677,344.0334,168.5177,348.6091
638249294070651381,"P8","co",1,344.7282,175.4,347.8445,344.0972,168.799,348.6888
638249294070751409,"P8","co",1,344.7685,175.6215,347.8892,344.1727,169.2208,348.7302
638249294070858609,"P8","co",1,344.8059,175.8548,347.9065,344.2232,169.5625,348.7536
638249294070968617,"P8","co",1,344.8513,176.0746,347.9103,344.2698,169.9191,348.7495
638249294071098622,"P8","co",1,344.8954,176.2861,347.8917,344.3186,170.1985,348.7411
638249294071198604,"P8","co",1,344.9337,176.4923,347.8627,344.3681,170.5068,348.7051
638249294071288945,"P8","co",1,344.9726,176.6845,347.8494,344.4132,170.8302,348.6563
638249294071408605,"P8","co",1,344.982,176.8734,347.8405,344.4592,171.1295,348.6248
638249294071515235,"P8","co",1,344.9686,177.0798,347.8239,344.4717,171.3757,348.6064
638249294071644969,"P8","co",1,344.9699,177.2668,347.8329,344.4603,171.6273,348.583
638249294071734975,"P8","co",1,344.9861,177.4454,347.8525,344.4645,171.8564,348.585
638249294071850098,"P8","co",1,345.0165,177.6078,347.89,344.4858,172.0969,348.5941
638249294071960094,"P8","co",1,345.0442,177.7808,347.9323,344.5252,172.3575,348.6152
638249294072070099,"P8","co",1,345.0755,178.0608,347.9093,344.5568,172.5667,348.6502
638249294072180107,"P8","co",1,345.2254,178.3459,347.9104,344.5817,172.8064,348.6303
638249294072290111,"P8","co",1,345.2381,178.4852,347.9477,344.7231,173.0234,348.6327
638249294072410099,"P8","co",1,345.2736,178.5576,347.9887,344.7468,173.2781,348.6525
638249294072513231,"P8","co",1,345.3159,178.711,347.9978,344.7993,173.5298,348.6666
638249294072633221,"P8","co",1,345.3634,178.8521,348.0224,344.8497,173.7821,348.6595
638249294072743475,"P8","co",1,345.3844,178.9796,348.0315,344.9125,174.0955,348.6576
638249294072858663,"P8","co",1,345.4394,179.1058,348.037,344.9489,174.3996,348.6411
638249294072978675,"P8","co",1,345.4996,179.2077,348.0518,345.0182,174.6912,348.6213
638249294073088670,"P8","co",1,345.5598,179.3269,348.024,345.0838,174.8553,348.625
638249294073198667,"P8","co",1,345.6216,179.4272,347.9962,345.1486,175.0436,348.5851
638249294073308673,"P8","co",1,345.6798,179.5029,347.9985,345.2135,175.1965,348.5476
638249294073428655,"P8","co",1,345.7432,179.5657,347.9891,345.2835,175.4067,348.5296
638249294073538654,"P8","co",1,345.8018,179.6145,348,345.3625,175.6469,348.4941
638249294073648654,"P8","co",1,345.854,179.6704,348.009,345.4402,175.9011,348.4759
638249294073758909,"P8","co",1,345.9107,179.7233,348.0233,345.5138,176.1861,348.4531
638249294073878910,"P8","co",1,345.9716,179.7829,348.0251,345.5891,176.4365,348.4397
638249294073988649,"P8","co",1,346.0248,179.8332,348.0506,345.6616,176.623,348.4232
638249294074098948,"P8","co",1,346.0844,179.8862,348.0857,345.7055,176.5696,348.4604
638249294074218653,"P8","co",1,346.1506,179.9389,348.1199,345.7539,176.4972,348.5097
638249294074328651,"P8","co",1,346.2216,179.9842,348.1686,345.8062,176.3934,348.5617
638249294074448980,"P8","co",1,346.281,180.0398,348.2171,345.8675,176.3223,348.6228
638249294074558988,"P8","co",1,346.3402,180.087,348.2662,345.9202,176.2929,348.6798
638249294074658922,"P8","co",1,346.4082,180.1365,348.3239,345.9792,176.3241,348.7288
638249294074779165,"P8","co",1,346.4728,180.1884,348.3748,346.0487,176.3741,348.7839
638249294074899306,"P8","co",1,346.5495,180.2334,348.4178,346.1148,176.4274,348.8324
638249294075009036,"P8","co",1,346.6296,180.2769,348.4786,346.1875,176.4187,348.8792
638249294075119056,"P8","co",1,346.7298,180.3102,348.5192,346.255,176.3039,348.9567
638249294075229034,"P8","co",1,346.83,180.3343,348.5601,346.342,176.1796,349.013
638249294075349052,"P8","co",1,346.9474,180.3482,348.5935,346.421,175.9542,349.0806
638249294075459328,"P8","co",1,347.0746,180.3627,348.6056,346.5144,175.6859,349.1437
638249294075569361,"P8","co",1,347.1999,180.3749,348.6117,346.624,175.4996,349.1747
638249294075679321,"P8","co",1,347.3377,180.3776,348.616,346.7305,175.3013,349.2006
638249294075799138,"P8","co",1,347.4351,180.3689,348.6165,346.8527,175.1284,349.2196
638249294075929140,"P8","co",1,347.5603,180.3317,348.6309,346.9388,174.9936,349.2305
638249294076019137,"P8","co",1,347.6557,180.2875,348.6518,347.0555,174.8538,349.2512
638249294076119140,"P8","co",1,347.7521,180.2273,348.6766,347.144,174.7199,349.2782
638249294076239140,"P8","co",1,347.845,180.1511,348.7158,347.2362,174.5985,349.3056
638249294076339135,"P8","co",1,347.9463,180.0878,348.7624,347.3279,174.4873,349.3445
638249294076459411,"P8","co",1,348.0292,180.0084,348.8221,347.4285,174.39,349.3901
638249294076569131,"P8","co",1,348.114,179.9237,348.8904,347.5145,174.311,349.4458
638249294076679495,"P8","co",1,348.1934,179.828,348.9655,347.6051,174.2554,349.5068
638249294076789620,"P8","co",1,348.2485,179.7263,349.0376,347.6913,174.195,349.5741
638249294076899256,"P8","co",1,348.3083,179.6068,349.1031,347.7562,174.1662,349.6357
638249294077009622,"P8","co",1,348.3328,179.497,349.1838,347.8274,174.1421,349.688
638249294077129240,"P8","co",1,348.3642,179.3714,349.2633,347.8688,174.1863,349.7507
638249294077239251,"P8","co",1,348.408,179.244,349.33,347.9264,174.3299,349.7994
638249294077359254,"P8","co",1,348.4431,179.1376,349.3928,347.9983,174.5069,349.8311
638249294077459248,"P8","co",1,348.488,179.0352,349.4431,348.0571,174.6563,349.8649
638249294077579244,"P8","co",1,348.5422,178.9356,349.4806,348.1215,174.7647,349.8909
638249294077679244,"P8","co",1,348.5922,178.8477,349.5111,348.1932,174.8595,349.9056
638249294077799239,"P8","co",1,348.6423,178.7699,349.5315,348.2593,174.9533,349.9153
638249294077909511,"P8","co",1,348.6901,178.7076,349.5338,348.3211,175.0077,349.92
638249294078019547,"P8","co",1,348.7478,178.64,349.5461,348.3702,174.9594,349.9195
638249294078129241,"P8","co",1,348.8144,178.5816,349.569,348.4274,174.8802,349.9313
638249294078239240,"P8","co",1,348.8677,178.5202,349.5747,348.4927,174.7981,349.9546
