Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638301227362951044,"nuP10","comp",2,7.121502,185.2613,354.9138,0,0,0
638301227363021055,"nuP10","comp",2,7.121502,185.2613,354.9138,7.298162,189.8344,355.2149
638301227363441046,"nuP10","comp",2,6.946626,185.474,354.9161,7.315084,190.3081,355.2469
638301227363561036,"nuP10","comp",2,6.116008,186.4223,355.0409,7.213221,192.6481,355.3841
638301227363691050,"nuP10","comp",2,5.956455,186.6174,355.0696,6.369506,193.3467,355.4435
638301227363791051,"nuP10","comp",2,5.956068,186.6419,355.0769,6.209871,193.5747,355.4648
638301227363891047,"nuP10","comp",2,5.797054,186.8516,355.1111,6.231463,194.2911,355.5129
638301227363991045,"nuP10","comp",2,5.649024,187.0704,355.1458,6.093576,195.2186,355.5786
638301227364121051,"nuP10","comp",2,5.486122,187.2547,355.1935,5.971465,196.3403,355.6546
638301227364211050,"nuP10","comp",2,5.330256,187.4382,355.2544,5.827628,197.2529,355.7303
638301227364301047,"nuP10","comp",2,5.17756,187.5734,355.3416,5.692279,198.2874,355.8246
638301227364401053,"nuP10","comp",2,5.025959,187.7046,355.4119,5.559747,199.3908,355.9492
638301227364501045,"nuP10","comp",2,4.853609,187.8098,355.5028,5.42259,200.2631,356.0429
638301227364621036,"nuP10","comp",2,4.673002,187.8759,355.5779,5.260327,201.04,356.1488
638301227364731050,"nuP10","comp",2,4.483444,187.9228,355.6553,5.089421,201.7022,356.2322
638301227364841054,"nuP10","comp",2,3.64793,171.7393,355.1601,4.911091,202.4292,356.3189
638301227364961046,"nuP10","comp",2,4.111192,187.9283,355.7745,2.92704,156.6426,354.8185
638301227365111056,"nuP10","comp",2,3.92834,187.8566,355.7974,4.562059,203.6752,356.4462
638301227365231049,"nuP10","comp",2,3.764859,187.8049,355.8319,4.395543,204.2086,356.4706
638301227365341044,"nuP10","comp",2,3.611061,187.7476,355.846,4.244751,204.6998,356.5047
638301227365441053,"nuP10","comp",2,3.445275,187.6727,355.8664,4.10112,204.9507,356.5091
638301227365561046,"nuP10","comp",2,3.263906,187.5583,355.8811,3.942477,205.063,356.5119
638301227365661050,"nuP10","comp",2,3.06521,187.4155,355.9012,3.770452,205.1591,356.5071
638301227365751058,"nuP10","comp",2,2.852226,187.2363,355.9263,3.575026,204.9668,356.4942
638301227365851068,"nuP10","comp",2,2.65959,187.056,355.979,3.367677,204.8464,356.488
638301227365961048,"nuP10","comp",2,2.486929,186.8373,356.0318,3.170784,204.5187,356.5042
638301227366061043,"nuP10","comp",2,2.328955,186.5998,356.1085,2.994908,204.2226,356.5261
638301227366171059,"nuP10","comp",2,2.16084,186.3246,356.1661,2.824546,203.7004,356.567
638301227366301053,"nuP10","comp",2,2.03084,186.0392,356.2116,2.646425,203.1132,356.588
638301227366403187,"nuP10","comp",2,1.916861,185.7619,356.2287,2.50614,202.4881,356.6028
638301227366513183,"nuP10","comp",2,1.834265,185.4918,356.2177,2.385675,201.8927,356.5938
638301227366623187,"nuP10","comp",2,1.787122,185.2301,356.199,2.300558,201.3528,356.5635
638301227366743185,"nuP10","comp",2,1.766918,184.9793,356.1839,2.250964,200.8302,356.5312
638301227366853184,"nuP10","comp",2,1.771415,184.7299,356.1913,2.229422,200.4111,356.5085
638301227366953179,"nuP10","comp",2,1.797652,184.4976,356.1934,2.230833,200.0626,356.5128
638301227367063194,"nuP10","comp",2,1.832442,184.28,356.1675,2.252738,199.6802,356.5136
638301227367173191,"nuP10","comp",2,1.881489,184.0766,356.114,2.29274,199.538,356.4938
638301227367270240,"nuP10","comp",2,1.936347,183.8893,356.039,2.352282,199.482,356.4509
638301227367400256,"nuP10","comp",2,2.012769,183.7408,355.9432,2.421693,199.487,356.3892
638301227367510237,"nuP10","comp",2,2.080517,183.6141,355.8862,2.512866,199.4532,356.3083
638301227367690256,"nuP10","comp",2,2.143268,183.528,355.9,2.596955,199.6698,356.2708
638301227367790250,"nuP10","comp",2,2.170165,183.3997,355.9163,2.664193,199.8534,356.3003
638301227367900241,"nuP10","comp",2,2.183208,183.2538,355.8924,2.693236,199.8918,356.3242
638301227368010242,"nuP10","comp",2,2.195123,183.13,355.8422,2.714479,199.9111,356.3069
638301227368120247,"nuP10","comp",2,2.207856,183.002,355.7611,2.738605,199.9606,356.2642
638301227368240237,"nuP10","comp",2,2.233487,182.9035,355.6714,2.765002,199.8959,356.1883
638301227368340241,"nuP10","comp",2,2.260363,182.8047,355.6164,2.800753,199.7113,356.1014
638301227368440254,"nuP10","comp",2,2.279247,182.706,355.6107,2.834124,199.5759,356.05
638301227368550247,"nuP10","comp",2,2.293807,182.6013,355.6065,2.851814,199.4146,356.0448
638301227368660249,"nuP10","comp",2,2.307461,182.5271,355.6072,2.863091,199.1809,356.0383
