Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638258816800346114,"sdP3","comp",2,359.312,254.2019,2.825963,0,0,0
638258816800436092,"sdP3","comp",2,359.312,254.2019,2.825963,359.1687,261.9936,2.623797
638258816801481857,"sdP3","comp",2,359.5139,253.3113,2.751482,359.1696,261.9388,2.625285
638258816801669056,"sdP3","comp",2,0.2153175,248.0533,2.234863,359.3567,261.4951,2.558968
638258816801874180,"sdP3","comp",2,0.8781254,243.7885,1.681479,359.9896,259.632,2.080798
638258816802105166,"sdP3","comp",2,0.8753023,244.5972,1.76094,0.5969492,258.5558,1.623224
638258816802316392,"sdP3","comp",2,1.276964,242.785,1.500721,0.5918948,258.9639,1.695229
638258816802537213,"sdP3","comp",2,1.533626,240.8663,1.17456,0.9671617,258.2152,1.507679
638258816802750457,"sdP3","comp",2,1.849516,238.8941,0.8675199,1.215834,257.6606,1.252186
638258816802984883,"sdP3","comp",2,2.208557,236.9854,0.5997413,1.519966,256.945,1.03118
638258816803210639,"sdP3","comp",2,1.734209,124.9128,358.0814,1.857838,256.3221,0.8608293
638258816803438069,"sdP3","comp",2,1.774268,126.6632,357.7457,1.217887,104.4594,358.0422
638258816803654131,"sdP3","comp",2,1.804975,128.3369,357.55,1.172939,105.0679,357.738
638258816803868769,"sdP3","comp",2,1.811732,129.9643,357.4416,1.140531,105.6662,357.5591
638258816804093129,"sdP3","comp",2,1.76137,131.5995,357.3734,1.106168,106.4201,357.4599
638258816804328593,"sdP3","comp",2,1.638071,133.2563,357.2553,1.02548,107.0662,357.4071
638258816804530441,"sdP3","comp",2,1.48317,134.8506,357.1374,0.8778631,107.9304,357.3246
638258816804761516,"sdP3","comp",2,1.317678,136.3743,357.0332,0.7000936,108.6544,357.2514
638258816804982665,"sdP3","comp",2,1.210057,137.7666,356.8622,0.5142445,109.2638,357.1956
638258816805204188,"sdP3","comp",2,1.100591,139.0435,356.7054,0.3663779,109.8604,357.0724
638258816805439874,"sdP3","comp",2,1.000055,140.2029,356.5929,0.2272717,110.6537,356.9593
638258816805669735,"sdP3","comp",2,0.9837161,141.2534,356.5197,0.1111775,111.5749,356.8793
638258816805898403,"sdP3","comp",2,1.067573,142.1292,356.4409,0.07895424,112.5329,356.8129
638258816806095349,"sdP3","comp",2,1.109381,142.8679,356.3624,0.1287506,113.2418,356.7224
638258816806316356,"sdP3","comp",2,1.139125,143.369,356.2562,0.1570037,114.2957,356.6336
