Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638536280505739164,"nuP27","comp",1,356.2427,152.9569,355.1468,326.0605,167.0542,28.40438
638536280505819158,"nuP27","comp",1,356.2427,152.9569,355.1468,357.2422,176.6388,354.3239
638536280506559160,"nuP27","comp",1,356.2686,153.2331,355.1327,357.2263,176.3124,354.3323
638536280506739161,"nuP27","comp",1,357.0795,154.779,355.1194,357.1858,175.1242,354.3644
638536280506889169,"nuP27","comp",1,358.2028,155.6248,355.1329,357.9158,174.622,354.5638
638536280507029165,"nuP27","comp",1,358.1463,155.7231,355.2033,359.0057,174.5358,354.7922
638536280507169162,"nuP27","comp",1,357.8278,155.7183,355.2318,358.9328,174.5383,354.8555
638536280507309159,"nuP27","comp",1,357.6118,155.9206,355.2752,358.6021,174.427,354.8325
638536280507449181,"nuP27","comp",1,357.2095,156.548,355.3368,358.352,174.0515,354.8514
638536280507589179,"nuP27","comp",1,357.1631,156.6279,355.2957,357.9068,173.9697,354.8677
638536280507729156,"nuP27","comp",1,357.0462,156.9061,355.2914,357.8503,173.6797,354.8275
638536280507879167,"nuP27","comp",1,356.9635,157.2023,355.28,357.7102,173.4237,354.8194
638536280508029157,"nuP27","comp",1,356.7063,158.0977,355.2728,357.5939,172.9152,354.8167
638536280508169170,"nuP27","comp",1,356.7435,158.1749,355.2627,357.3055,173.0688,354.7986
638536280508319165,"nuP27","comp",1,356.7025,158.5469,355.2538,357.3438,173.1265,354.7943
638536280508469185,"nuP27","comp",1,356.548,159.6677,355.2122,357.2905,173.1776,354.7905
638536280508609162,"nuP27","comp",1,356.5741,159.7313,355.2085,357.1139,173.6272,354.7537
638536280508739158,"nuP27","comp",1,356.5459,160.1626,355.2067,357.1548,174.0046,354.7449
638536280508889162,"nuP27","comp",1,356.5394,160.6068,355.2212,357.1236,174.336,354.7448
638536280509019169,"nuP27","comp",1,356.5055,161.9527,355.2933,357.1556,175.6511,354.7378
638536280509169156,"nuP27","comp",1,356.5388,162.0014,355.3253,357.0751,176.0656,354.8387
638536280509309156,"nuP27","comp",1,356.5654,162.5028,355.3752,357.119,176.4401,354.8665
638536280509449160,"nuP27","comp",1,356.613,163.977,355.4872,357.1729,177.6702,354.9039
638536280509599156,"nuP27","comp",1,356.6122,164.0032,355.4907,357.1396,177.4881,355.0731
638536280509749170,"nuP27","comp",1,356.6113,164.505,355.5398,357.1425,177.6102,355.0741
638536280509879173,"nuP27","comp",1,356.5939,165.0092,355.6063,357.1231,177.7731,355.1346
638536280510019166,"nuP27","comp",1,356.5126,166.51,355.8044,357.1086,178.5002,355.1958
638536280510149159,"nuP27","comp",1,356.4675,166.5074,355.837,356.948,178.4873,355.4322
