Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638338340990611508,"nuP15","solo",1,359.0757,94.20425,347.2782,0,0,0
638338340990991519,"nuP15","solo",1,359.1204,94.26079,347.2692,358.9301,92.78347,347.4384
638338340991111527,"nuP15","solo",1,359.2445,94.41566,347.2418,358.9711,92.8103,347.4323
638338340991209178,"nuP15","solo",1,359.2313,94.43164,347.219,359.0849,92.88248,347.4126
638338340991309187,"nuP15","solo",1,359.2876,94.49936,347.1974,359.0711,92.8943,347.3907
638338340991399183,"nuP15","solo",1,359.3471,94.58884,347.1668,359.124,92.93855,347.3711
638338340991489196,"nuP15","solo",1,359.4211,94.69422,347.1413,359.1794,93.00023,347.3429
638338340991579189,"nuP15","solo",1,359.4942,94.81454,347.13,359.248,93.067,347.3208
638338340991679184,"nuP15","solo",1,359.5883,94.94916,347.1199,359.3163,93.15275,347.3121
638338340991789195,"nuP15","solo",1,359.7038,95.10727,347.1328,359.4032,93.23426,347.3063
638338340991895230,"nuP15","solo",1,359.8352,95.31952,347.1486,359.5105,93.32885,347.3238
638338340992015217,"nuP15","solo",1,359.9538,95.56429,347.1538,359.6301,93.44769,347.3467
638338340992135218,"nuP15","solo",1,0.09231304,95.87944,347.1537,359.7351,93.58289,347.3608
638338340992295217,"nuP15","solo",1,0.2456622,96.252,347.1288,359.8546,93.74558,347.3731
638338340992395209,"nuP15","solo",1,0.4003313,96.60845,347.1021,359.9848,93.93734,347.3632
638338340992495216,"nuP15","solo",1,0.5800125,97.00089,347.0842,0.1167775,94.12139,347.35
638338340992595215,"nuP15","solo",1,0.7884242,97.44646,347.1135,0.2685922,94.30256,347.3482
638338340992685210,"nuP15","solo",1,0.9968216,97.9213,347.1448,0.4460705,94.51023,347.3933
638338340992785223,"nuP15","solo",1,1.221321,98.46613,347.2078,0.6199047,94.71955,347.4417
638338340992895216,"nuP15","solo",1,1.47803,99.17748,347.3197,0.8072603,94.97669,347.5208
638338340993005217,"nuP15","solo",1,1.752937,99.93848,347.4597,1.018499,95.32665,347.6501
638338340993125221,"nuP15","solo",1,2.026144,100.7328,347.5793,1.245301,95.70301,347.8051
638338340993230444,"nuP15","solo",1,2.332126,101.6234,347.7058,1.467888,96.09968,347.9381
638338340993360467,"nuP15","solo",1,2.674054,102.6001,347.8402,1.71495,96.53242,348.0774
638338340993480462,"nuP15","solo",1,3.020376,103.662,348.0011,1.990633,97.00198,348.2215
638338340993600457,"nuP15","solo",1,3.381971,104.7724,348.1684,2.264203,97.49618,348.3896
638338340993710455,"nuP15","solo",1,3.735384,105.9131,348.368,2.548878,98.00928,348.559
638338340993820462,"nuP15","solo",1,4.121494,107.1507,348.5887,2.827646,98.55347,348.7534
638338340993915646,"nuP15","solo",1,4.493074,108.4557,348.8067,3.131784,99.13354,348.962
638338340994015651,"nuP15","solo",1,4.867473,109.863,349.0299,3.416463,99.73015,349.164
638338340994115650,"nuP15","solo",1,5.262816,111.3544,349.2922,3.696504,100.3577,349.3654
638338340994240831,"nuP15","solo",1,5.657152,112.9686,349.5792,3.991908,100.9977,349.5954
638338340994340845,"nuP15","solo",1,6.026619,114.6569,349.9045,4.284583,101.7101,349.8394
638338340994450835,"nuP15","solo",1,6.413607,116.4526,350.2872,4.552863,102.4325,350.1123
638338340994560847,"nuP15","solo",1,6.763107,118.3889,350.6649,4.834083,103.1516,350.4267
638338340994680853,"nuP15","solo",1,7.090776,120.3543,351.0763,5.071866,103.8907,350.729
638338340994800846,"nuP15","solo",1,7.414149,122.4117,351.5651,5.294469,104.6155,351.0524
638338340994906038,"nuP15","solo",1,7.702195,124.6741,352.1535,5.521544,105.3506,351.4326
638338340995026039,"nuP15","solo",1,7.948936,127.1092,352.7723,5.723192,106.1182,351.8902
638338340995126043,"nuP15","solo",1,8.17857,129.5757,353.381,5.893966,106.9348,352.3626
638338340995251245,"nuP15","solo",1,8.360754,132.2328,354.0175,6.057398,107.7331,352.8123
638338340995371245,"nuP15","solo",1,8.528052,134.8698,354.6272,6.180901,108.51,353.274
638338340995481251,"nuP15","solo",1,8.669752,137.4893,355.2168,6.298833,109.2199,353.6994
638338340995591243,"nuP15","solo",1,8.78626,140.0721,355.8595,6.404245,109.8805,354.098
638338340995691246,"nuP15","solo",1,8.900011,142.6605,356.5132,6.513717,110.4792,354.5336
638338340995791254,"nuP15","solo",1,8.980245,145.2278,357.1545,6.640605,111.0705,354.9651
638338340995906430,"nuP15","solo",1,9.035103,147.7701,357.7899,6.755875,111.6612,355.3826
638338340996026432,"nuP15","solo",1,9.066798,150.2721,358.3924,6.86473,112.2101,355.7902
638338340996126437,"nuP15","solo",1,9.073596,152.7024,358.9565,6.964031,112.7385,356.168
638338340996251643,"nuP15","solo",1,9.095237,155.0693,359.4542,7.049619,113.2285,356.515
638338340996361647,"nuP15","solo",1,9.110705,157.3111,359.8874,7.142564,113.6737,356.7979
638338340996481657,"nuP15","solo",1,9.109571,159.4517,0.2628807,7.223467,114.0397,357.0279
638338340996591658,"nuP15","solo",1,9.075061,161.4696,0.5926271,7.284726,114.3626,357.2158
638338340996711651,"nuP15","solo",1,9.026111,163.3022,0.8315242,7.315734,114.6477,357.38
638338340996821655,"nuP15","solo",1,8.934298,165.0202,1.061237,7.317106,114.9156,357.486
638338340996916842,"nuP15","solo",1,8.815433,166.6509,1.251353,7.292335,115.2013,357.6067
638338340997036838,"nuP15","solo",1,8.681363,168.197,1.470272,7.23958,115.4749,357.7113
638338340997146846,"nuP15","solo",1,8.550781,169.5302,1.703581,7.193739,115.7616,357.8498
638338340997262050,"nuP15","solo",1,8.431347,170.7411,1.912164,7.165668,116.0404,358.0108
638338340997907262,"nuP15","solo",1,8.389924,171.3874,2.068132,7.143171,116.3128,358.1561
