Time, Participant, Condition, Trial, xHeadRot,yHeadRot,zHeadRot, xHandRot, yHandRot, zHandRot
638249388379396580,"P9","solo",1,356.7,91.09343,10.3965,3.505682,247.1789,5.514496
638249388379843216,"P9","solo",1,356.7742,91.528,8.218582,353.9637,112.5247,11.19239
638249388379963173,"P9","solo",1,357.3486,93.32697,359.2697,354.48,113.4387,8.702547
638249388380082903,"P9","solo",1,357.4995,93.72353,357.3061,357.1405,114.797,358.5969
638249388380192906,"P9","solo",1,357.4874,93.76512,357.2206,357.7324,114.9058,356.4104
638249388380292900,"P9","solo",1,357.635,94.16723,355.3542,357.7361,114.9028,356.313
638249388380425505,"P9","solo",1,357.7947,94.5489,353.5884,358.2881,114.9907,354.2461
638249388380545513,"P9","solo",1,357.9569,94.91099,351.9147,358.8188,115.0537,352.3033
638249388380645510,"P9","solo",1,358.0887,95.26096,350.3524,359.3181,115.0624,350.4734
638249388380745510,"P9","solo",1,358.2073,95.61446,348.8323,359.7512,115.0935,348.7672
638249388380845512,"P9","solo",1,358.2436,95.93748,347.4993,0.1502336,115.1279,347.1117
638249388380945514,"P9","solo",1,358.2531,96.24298,346.2906,0.4134178,115.1563,345.6535
638249388381055511,"P9","solo",1,358.2709,96.51093,345.1932,0.6138366,115.1586,344.3345
638249388381175505,"P9","solo",1,358.2953,96.73341,344.2017,0.7991649,115.1489,343.1426
638249388381315520,"P9","solo",1,358.3257,96.89322,343.4512,0.9676797,115.1028,342.0711
638249388381455517,"P9","solo",1,358.336,97.04288,342.9017,1.109313,115.0841,341.2616
638249388381605522,"P9","solo",1,358.4191,97.60848,341.3802,1.209826,115.1709,340.6624
638249388381725539,"P9","solo",1,358.4439,97.58968,341.8973,1.496353,115.3099,339.0487
638249388381825527,"P9","solo",1,358.5819,97.74886,341.9943,1.47042,115.4968,339.6069
638249388381945527,"P9","solo",1,358.7185,97.89943,342.0788,1.610696,115.6804,339.7433
638249388382075526,"P9","solo",1,358.8494,98.00262,342.2596,1.764294,115.9236,339.8586
638249388382195537,"P9","solo",1,358.958,98.08816,342.4304,1.893985,116.1194,340.0785
638249388382315522,"P9","solo",1,359.0292,98.12887,342.5994,1.997449,116.2811,340.2845
638249388382425520,"P9","solo",1,359.0978,98.17603,342.7415,2.066277,116.4349,340.477
638249388382535527,"P9","solo",1,359.1471,98.206,342.8538,2.139658,116.6104,340.6383
638249388382645518,"P9","solo",1,359.2038,98.20132,342.9498,2.198665,116.7788,340.7617
638249388382755528,"P9","solo",1,359.2601,98.17651,343.027,2.275355,116.9477,340.8643
638249388382855523,"P9","solo",1,359.319,98.15051,343.0602,2.356282,117.1037,340.9447
